pt, RidgeDis
0.150000, 0.001638
0.160000, 0.001706
0.170000, 0.001772
0.180000, 0.001839
0.190000, 0.001905
0.200000, 0.001970
0.210000, 0.002036
0.220000, 0.002102
0.230000, 0.002169
0.240000, 0.002236
0.250000, 0.002304
0.260000, 0.002372
0.270000, 0.002441
0.280000, 0.002510
0.290000, 0.002581
0.300000, 0.002653
0.310000, 0.002725
0.320000, 0.002799
0.330000, 0.002873
0.340000, 0.002949
0.350000, 0.003026
0.360000, 0.003104
0.370000, 0.003183
0.380000, 0.003264
0.390000, 0.003346
0.400000, 0.003429
0.410000, 0.003514
0.420000, 0.003600
0.430000, 0.003688
0.440000, 0.003777
0.450000, 0.003868
0.460000, 0.003961
0.470000, 0.004055
0.480000, 0.004151
0.490000, 0.004249
0.500000, 0.004349
0.510000, 0.004451
0.520000, 0.004554
0.530000, 0.004660
0.540000, 0.004768
0.550000, 0.004878
0.560000, 0.004991
0.570000, 0.005106
0.580000, 0.005223
0.590000, 0.005343
0.600000, 0.005465
0.610000, 0.005589
0.620000, 0.005717
0.630000, 0.005847
0.640000, 0.005980
0.650000, 0.006116
0.660000, 0.006255
0.670000, 0.006398
0.680000, 0.006543
0.690000, 0.006691
0.700000, 0.006843
0.710000, 0.006999
0.720000, 0.007158
0.730000, 0.007321
0.740000, 0.007487
0.750000, 0.007657
0.760000, 0.007832
0.770000, 0.008010
0.780000, 0.008193
0.790000, 0.008380
0.800000, 0.008572
0.810000, 0.008768
0.820000, 0.008969
0.830000, 0.009175
0.840000, 0.009386
0.850000, 0.009602
0.860000, 0.009823
0.870000, 0.010050
0.880000, 0.010282
0.890000, 0.010521
0.900000, 0.010765
0.910000, 0.011016
0.920000, 0.011272
0.930000, 0.011536
0.940000, 0.011806
0.950000, 0.012083
0.960000, 0.012367
0.970000, 0.012659
0.980000, 0.012958
0.990000, 0.013265
1.000000, 0.013580
1.010000, 0.013904
1.020000, 0.014236
1.030000, 0.014576
1.040000, 0.014926
1.050000, 0.015286
1.060000, 0.015655
1.070000, 0.016034
1.080000, 0.016423
1.090000, 0.016823
1.100000, 0.017235
1.110000, 0.017657
1.120000, 0.018091
1.130000, 0.018538
1.140000, 0.018997
1.150000, 0.019468
1.160000, 0.019954
1.170000, 0.020453
1.180000, 0.020966
1.190000, 0.021494
1.200000, 0.022037
1.210000, 0.022596
1.220000, 0.023172
1.230000, 0.023764
1.240000, 0.024373
1.250000, 0.025001
1.260000, 0.025647
1.270000, 0.026313
1.280000, 0.026998
1.290000, 0.027704
1.300000, 0.028432
1.310000, 0.029181
1.320000, 0.029954
1.330000, 0.030750
1.340000, 0.031570
1.350000, 0.032416
1.360000, 0.033288
1.370000, 0.034186
1.380000, 0.035113
1.390000, 0.036068
1.400000, 0.037054
1.410000, 0.038069
1.420000, 0.039117
1.430000, 0.040197
1.440000, 0.041310
1.450000, 0.042458
1.460000, 0.043641
1.470000, 0.044861
1.480000, 0.046117
1.490000, 0.047411
1.500000, 0.048744
1.510000, 0.050116
1.520000, 0.051526
1.530000, 0.052977
1.540000, 0.054467
1.550000, 0.055996
1.560000, 0.057563
1.570000, 0.059169
1.580000, 0.060810
1.590000, 0.062484
1.600000, 0.064190
1.610000, 0.065924
1.620000, 0.067680
1.630000, 0.069454
1.640000, 0.071238
1.650000, 0.073025
1.660000, 0.074804
1.670000, 0.076566
1.680000, 0.078297
1.690000, 0.079981
1.700000, 0.081604
1.710000, 0.083147
1.720000, 0.084591
1.730000, 0.085914
1.740000, 0.087098
1.750000, 0.088120
1.760000, 0.088960
1.770000, 0.089603
1.780000, 0.090031
1.790000, 0.090236
1.800000, 0.090209
1.810000, 0.089951
1.820000, 0.089464
1.830000, 0.088757
1.840000, 0.087845
1.850000, 0.086743
1.860000, 0.085471
1.870000, 0.084051
1.880000, 0.082503
1.890000, 0.080849
1.900000, 0.079110
1.910000, 0.077306
1.920000, 0.075455
1.930000, 0.073572
1.940000, 0.071672
1.950000, 0.069766
1.960000, 0.067866
1.970000, 0.065981
1.980000, 0.064117
1.990000, 0.062282
2.000000, 0.060479
2.010000, 0.058713
2.020000, 0.056986
2.030000, 0.055302
2.040000, 0.053660
2.050000, 0.052063
2.060000, 0.050511
2.070000, 0.049003
2.080000, 0.047541
2.090000, 0.046123
2.100000, 0.044749
2.110000, 0.043418
2.120000, 0.042129
2.130000, 0.040881
2.140000, 0.039674
2.150000, 0.038506
2.160000, 0.037375
2.170000, 0.036282
2.180000, 0.035224
2.190000, 0.034201
