pt, RidgeDis
3.050000, 0.005274
3.060000, 0.005147
3.070000, 0.005023
3.080000, 0.004903
3.090000, 0.004785
3.100000, 0.004670
3.110000, 0.004558
3.120000, 0.004449
3.130000, 0.004342
3.140000, 0.004238
3.150000, 0.004137
3.160000, 0.004038
3.170000, 0.003941
3.180000, 0.003847
3.190000, 0.003755
3.200000, 0.003665
3.210000, 0.003578
3.220000, 0.003492
3.230000, 0.003409
3.240000, 0.003328
3.250000, 0.003249
3.260000, 0.003171
3.270000, 0.003096
3.280000, 0.003022
3.290000, 0.002950
3.300000, 0.002880
3.310000, 0.002811
3.320000, 0.002745
3.330000, 0.002679
3.340000, 0.002616
3.350000, 0.002554
3.360000, 0.002493
3.370000, 0.002434
3.380000, 0.002376
3.390000, 0.002320
3.400000, 0.002265
3.410000, 0.002211
3.420000, 0.002159
3.430000, 0.002108
3.440000, 0.002058
3.450000, 0.002009
3.460000, 0.001962
3.470000, 0.001915
3.480000, 0.001870
3.490000, 0.001826
3.500000, 0.001783
3.510000, 0.001741
3.520000, 0.001700
3.530000, 0.001660
3.540000, 0.001621
3.550000, 0.001583
3.560000, 0.001545
3.570000, 0.001509
3.580000, 0.001473
3.590000, 0.001439
3.600000, 0.001405
3.610000, 0.001372
3.620000, 0.001340
3.630000, 0.001308
3.640000, 0.001278
3.650000, 0.001248
3.660000, 0.001218
3.670000, 0.001190
3.680000, 0.001162
3.690000, 0.001135
3.700000, 0.001108
3.710000, 0.001082
3.720000, 0.001057
3.730000, 0.001032
3.740000, 0.001008
3.750000, 0.000984
3.760000, 0.000961
3.770000, 0.000939
3.780000, 0.000917
3.790000, 0.000895
3.800000, 0.000875
3.810000, 0.000854
3.820000, 0.000834
3.830000, 0.000815
3.840000, 0.000796
3.850000, 0.000777
3.860000, 0.000759
3.870000, 0.000741
3.880000, 0.000724
3.890000, 0.000707
3.900000, 0.000691
3.910000, 0.000675
3.920000, 0.000659
3.930000, 0.000644
3.940000, 0.000629
3.950000, 0.000614
3.960000, 0.000600
3.970000, 0.000586
3.980000, 0.000572
3.990000, 0.000559
4.000000, 0.000546
