pt, RidgeDis
3.050000, 0.006988
3.060000, 0.006821
3.070000, 0.006657
3.080000, 0.006498
3.090000, 0.006342
3.100000, 0.006191
3.110000, 0.006043
3.120000, 0.005898
3.130000, 0.005757
3.140000, 0.005620
3.150000, 0.005486
3.160000, 0.005355
3.170000, 0.005228
3.180000, 0.005103
3.190000, 0.004982
3.200000, 0.004863
3.210000, 0.004748
3.220000, 0.004635
3.230000, 0.004525
3.240000, 0.004418
3.250000, 0.004313
3.260000, 0.004211
3.270000, 0.004111
3.280000, 0.004014
3.290000, 0.003919
3.300000, 0.003826
3.310000, 0.003736
3.320000, 0.003647
3.330000, 0.003561
3.340000, 0.003477
3.350000, 0.003395
3.360000, 0.003315
3.370000, 0.003237
3.380000, 0.003161
3.390000, 0.003087
3.400000, 0.003014
3.410000, 0.002943
3.420000, 0.002874
3.430000, 0.002807
3.440000, 0.002741
3.450000, 0.002676
3.460000, 0.002614
3.470000, 0.002552
3.480000, 0.002493
3.490000, 0.002434
3.500000, 0.002377
3.510000, 0.002322
3.520000, 0.002267
3.530000, 0.002214
3.540000, 0.002163
3.550000, 0.002112
3.560000, 0.002063
3.570000, 0.002015
3.580000, 0.001968
3.590000, 0.001922
3.600000, 0.001877
3.610000, 0.001834
3.620000, 0.001791
3.630000, 0.001749
3.640000, 0.001709
3.650000, 0.001669
3.660000, 0.001630
3.670000, 0.001592
3.680000, 0.001555
3.690000, 0.001519
3.700000, 0.001484
3.710000, 0.001450
3.720000, 0.001416
3.730000, 0.001383
3.740000, 0.001351
3.750000, 0.001320
3.760000, 0.001290
3.770000, 0.001260
3.780000, 0.001231
3.790000, 0.001202
3.800000, 0.001175
3.810000, 0.001147
3.820000, 0.001121
3.830000, 0.001095
3.840000, 0.001070
3.850000, 0.001045
3.860000, 0.001021
3.870000, 0.000998
3.880000, 0.000975
3.890000, 0.000952
3.900000, 0.000930
3.910000, 0.000909
3.920000, 0.000888
3.930000, 0.000868
3.940000, 0.000848
3.950000, 0.000828
3.960000, 0.000809
3.970000, 0.000791
3.980000, 0.000773
3.990000, 0.000755
4.000000, 0.000738
