ptf, phif, pti, pti/ptf
1.310000, -1.193805, 1.323485, 1.010294
1.310000, -1.130973, 1.265132, 0.965749
1.310000, -1.068142, 1.205780, 0.920443
1.310000, -1.005310, 1.145528, 0.874449
1.310000, -0.942478, 1.084483, 0.827849
1.310000, -0.879646, 1.022765, 0.780737
1.310000, -0.816814, 0.960514, 0.733217
1.310000, -0.753982, 0.897888, 0.685410
1.310000, -0.691150, 0.835078, 0.637464
1.310000, -0.628319, 0.772318, 0.589556
1.310000, -0.565487, 0.709902, 0.541910
1.310000, -0.502655, 0.648210, 0.494817
1.310000, -0.439823, 0.587753, 0.448666
1.310000, -0.376991, 0.529231, 0.403993
1.310000, -0.314159, 0.473637, 0.361555
1.310000, -0.251327, 0.422389, 0.322434
1.310000, -0.188496, 0.377502, 0.288169
1.310000, -0.125664, 0.341701, 0.260840
1.310000, -0.062832, 0.318229, 0.242923
1.310000, 0.000000, 0.310000, 0.236641
1.310000, 0.062832, 0.318229, 0.242923
1.310000, 0.125664, 0.341701, 0.260840
1.310000, 0.188496, 0.377502, 0.288169
1.310000, 0.251327, 0.422389, 0.322434
1.310000, 0.314159, 0.473637, 0.361555
1.310000, 0.376991, 0.529231, 0.403993
1.310000, 0.439823, 0.587753, 0.448666
1.310000, 0.502655, 0.648210, 0.494817
1.310000, 0.565487, 0.709902, 0.541910
1.310000, 0.628319, 0.772318, 0.589556
1.310000, 0.691150, 0.835078, 0.637464
1.310000, 0.753982, 0.897888, 0.685410
1.310000, 0.816814, 0.960514, 0.733217
1.310000, 0.879646, 1.022765, 0.780737
1.310000, 0.942478, 1.084483, 0.827849
1.310000, 1.005310, 1.145528, 0.874449
1.310000, 1.068142, 1.205780, 0.920443
1.310000, 1.130973, 1.265132, 0.965749
1.310000, 1.193805, 1.323485, 1.010294
1.310000, 1.256637, 1.380752, 1.054009
1.310000, 1.319469, 1.436848, 1.096831
1.310000, 1.382301, 1.491697, 1.138700
1.310000, 1.445133, 1.545227, 1.179563
1.310000, 1.507964, 1.597369, 1.219366
1.310000, 1.570796, 1.648059, 1.258061
1.310000, 1.633628, 1.697236, 1.295600
1.310000, 1.696460, 1.744842, 1.331940
1.310000, 1.759292, 1.790821, 1.367039
1.310000, 1.822124, 1.835121, 1.400855
1.310000, 1.884956, 1.877691, 1.433352
1.310000, 1.947787, 1.918485, 1.464493
1.310000, 2.010619, 1.957458, 1.494243
1.310000, 2.073451, 1.994566, 1.522570
1.310000, 2.136283, 2.029770, 1.549443
1.310000, 2.199115, 2.063031, 1.574833
1.310000, 2.261947, 2.094314, 1.598713
1.310000, 2.324779, 2.123585, 1.621057
1.310000, 2.387610, 2.150813, 1.641842
1.310000, 2.450442, 2.175970, 1.661046
1.310000, 2.513274, 2.199028, 1.678647
1.310000, 2.576106, 2.219964, 1.694629
1.310000, 2.638938, 2.238755, 1.708973
1.310000, 2.701770, 2.255382, 1.721665
1.310000, 2.764602, 2.269827, 1.732692
1.310000, 2.827433, 2.282075, 1.742042
1.310000, 2.890265, 2.292114, 1.749706
1.310000, 2.953097, 2.299933, 1.755674
1.310000, 3.015929, 2.305524, 1.759942
1.310000, 3.078761, 2.308881, 1.762504
1.320000, -3.141593, 2.320000, 1.757576
1.320000, -3.078761, 2.318877, 1.756725
1.320000, -3.015929, 2.315509, 1.754174
1.320000, -2.953097, 2.309900, 1.749924
1.320000, -2.890265, 2.302056, 1.743981
1.320000, -2.827433, 2.291984, 1.736351
1.320000, -2.764602, 2.279695, 1.727042
1.320000, -2.701770, 2.265203, 1.716063
1.320000, -2.638938, 2.248522, 1.703425
1.320000, -2.576106, 2.229669, 1.689144
1.320000, -2.513274, 2.208666, 1.673232
1.320000, -2.450442, 2.185533, 1.655707
1.320000, -2.387610, 2.160296, 1.636588
1.320000, -2.324779, 2.132980, 1.615894
1.320000, -2.261947, 2.103616, 1.593648
1.320000, -2.199115, 2.072234, 1.569874
1.320000, -2.136283, 2.038868, 1.544597
1.320000, -2.073451, 2.003554, 1.517844
1.320000, -2.010619, 1.966331, 1.489645
1.320000, -1.947787, 1.927239, 1.460029
1.320000, -1.884956, 1.886320, 1.429031
1.320000, -1.822124, 1.843622, 1.396683
1.320000, -1.759292, 1.799191, 1.363023
1.320000, -1.696460, 1.753077, 1.328089
1.320000, -1.633628, 1.705335, 1.291920
1.320000, -1.570796, 1.656019, 1.254560
1.320000, -1.507964, 1.605189, 1.216053
1.320000, -1.445133, 1.552907, 1.176445
1.320000, -1.382301, 1.499238, 1.135786
1.320000, -1.319469, 1.444250, 1.094129
1.320000, -1.256637, 1.388018, 1.051529
1.320000, -1.193805, 1.330621, 1.008046
1.320000, -1.130973, 1.272141, 0.963743
1.320000, -1.068142, 1.212671, 0.918690
1.320000, -1.005310, 1.152310, 0.872962
1.320000, -0.942478, 1.091168, 0.826642
1.320000, -0.879646, 1.029369, 0.779825
1.320000, -0.816814, 0.967055, 0.732618
1.320000, -0.753982, 0.904391, 0.685145
1.320000, -0.691150, 0.841573, 0.637555
1.320000, -0.628319, 0.778842, 0.590032
1.320000, -0.565487, 0.716501, 0.542804
1.320000, -0.502655, 0.654943, 0.496169
1.320000, -0.439823, 0.594690, 0.450523
1.320000, -0.376991, 0.536461, 0.406410
1.320000, -0.314159, 0.481260, 0.364591
1.320000, -0.251327, 0.430512, 0.326145
1.320000, -0.188496, 0.386215, 0.292587
1.320000, -0.125664, 0.351023, 0.265927
1.320000, -0.062832, 0.328039, 0.248514
1.320000, 0.000000, 0.320000, 0.242424
1.320000, 0.062832, 0.328039, 0.248514
1.320000, 0.125664, 0.351023, 0.265927
1.320000, 0.188496, 0.386215, 0.292587
1.320000, 0.251327, 0.430512, 0.326145
1.320000, 0.314159, 0.481260, 0.364591
1.320000, 0.376991, 0.536461, 0.406410
1.320000, 0.439823, 0.594690, 0.450523
1.320000, 0.502655, 0.654943, 0.496169
1.320000, 0.565487, 0.716501, 0.542804
1.320000, 0.628319, 0.778842, 0.590032
1.320000, 0.691150, 0.841573, 0.637555
1.320000, 0.753982, 0.904391, 0.685145
1.320000, 0.816814, 0.967055, 0.732618
1.320000, 0.879646, 1.029369, 0.779825
1.320000, 0.942478, 1.091168, 0.826642
1.320000, 1.005310, 1.152310, 0.872962
1.320000, 1.068142, 1.212671, 0.918690
1.320000, 1.130973, 1.272141, 0.963743
1.320000, 1.193805, 1.330621, 1.008046
1.320000, 1.256637, 1.388018, 1.051529
1.320000, 1.319469, 1.444250, 1.094129
1.320000, 1.382301, 1.499238, 1.135786
1.320000, 1.445133, 1.552907, 1.176445
1.320000, 1.507964, 1.605189, 1.216053
1.320000, 1.570796, 1.656019, 1.254560
1.320000, 1.633628, 1.705335, 1.291920
1.320000, 1.696460, 1.753077, 1.328089
1.320000, 1.759292, 1.799191, 1.363023
1.320000, 1.822124, 1.843622, 1.396683
1.320000, 1.884956, 1.886320, 1.429031
1.320000, 1.947787, 1.927239, 1.460029
1.320000, 2.010619, 1.966331, 1.489645
1.320000, 2.073451, 2.003554, 1.517844
1.320000, 2.136283, 2.038868, 1.544597
1.320000, 2.199115, 2.072234, 1.569874
1.320000, 2.261947, 2.103616, 1.593648
1.320000, 2.324779, 2.132980, 1.615894
1.320000, 2.387610, 2.160296, 1.636588
1.320000, 2.450442, 2.185533, 1.655707
1.320000, 2.513274, 2.208666, 1.673232
1.320000, 2.576106, 2.229669, 1.689144
1.320000, 2.638938, 2.248522, 1.703425
1.320000, 2.701770, 2.265203, 1.716063
1.320000, 2.764602, 2.279695, 1.727042
1.320000, 2.827433, 2.291984, 1.736351
1.320000, 2.890265, 2.302056, 1.743981
1.320000, 2.953097, 2.309900, 1.749924
1.320000, 3.015929, 2.315509, 1.754174
1.320000, 3.078761, 2.318877, 1.756725
1.330000, -3.141593, 2.330000, 1.751880
1.330000, -3.078761, 2.328873, 1.751033
1.330000, -3.015929, 2.325495, 1.748492
1.330000, -2.953097, 2.319867, 1.744261
1.330000, -2.890265, 2.311997, 1.738344
1.330000, -2.827433, 2.301893, 1.730746
1.330000, -2.764602, 2.289564, 1.721477
1.330000, -2.701770, 2.275025, 1.710545
1.330000, -2.638938, 2.258290, 1.697963
1.330000, -2.576106, 2.239378, 1.683743
1.330000, -2.513274, 2.218307, 1.667900
1.330000, -2.450442, 2.195100, 1.650451
1.330000, -2.387610, 2.169783, 1.631415
1.330000, -2.324779, 2.142381, 1.610813
1.330000, -2.261947, 2.112924, 1.588665
1.330000, -2.199115, 2.081444, 1.564995
1.330000, -2.136283, 2.047974, 1.539830
1.330000, -2.073451, 2.012552, 1.513197
1.330000, -2.010619, 1.975215, 1.485124
1.330000, -1.947787, 1.936004, 1.455642
1.330000, -1.884956, 1.894963, 1.424784
1.330000, -1.822124, 1.852138, 1.392585
1.330000, -1.759292, 1.807577, 1.359080
1.330000, -1.696460, 1.761331, 1.324309
1.330000, -1.633628, 1.713453, 1.288311
1.330000, -1.570796, 1.664001, 1.251129
1.330000, -1.507964, 1.613034, 1.212807
1.330000, -1.445133, 1.560613, 1.173393
1.330000, -1.382301, 1.506806, 1.132937
1.330000, -1.319469, 1.451683, 1.091491
1.330000, -1.256637, 1.395319, 1.049112
1.330000, -1.193805, 1.337792, 1.005859
1.330000, -1.130973, 1.279190, 0.961797
1.330000, -1.068142, 1.219605, 0.916996
1.330000, -1.005310, 1.159138, 0.871532
1.330000, -0.942478, 1.097903, 0.825491
1.330000, -0.879646, 1.036027, 0.778968
1.330000, -0.816814, 0.973655, 0.732072
1.330000, -0.753982, 0.910957, 0.684930
1.330000, -0.691150, 0.848136, 0.637696
1.330000, -0.628319, 0.785439, 0.590556
1.330000, -0.565487, 0.723179, 0.543744
1.330000, -0.502655, 0.661758, 0.497563
1.330000, -0.439823, 0.601714, 0.452417
1.330000, -0.376991, 0.543778, 0.408856
1.330000, -0.314159, 0.488968, 0.367645
1.330000, -0.251327, 0.438713, 0.329859
1.330000, -0.188496, 0.394988, 0.296984
1.330000, -0.125664, 0.360382, 0.270964
1.330000, -0.062832, 0.337859, 0.254030
1.330000, 0.000000, 0.330000, 0.248120
1.330000, 0.062832, 0.337859, 0.254030
1.330000, 0.125664, 0.360382, 0.270964
1.330000, 0.188496, 0.394988, 0.296984
1.330000, 0.251327, 0.438713, 0.329859
1.330000, 0.314159, 0.488968, 0.367645
1.330000, 0.376991, 0.543778, 0.408856
1.330000, 0.439823, 0.601714, 0.452417
1.330000, 0.502655, 0.661758, 0.497563
1.330000, 0.565487, 0.723179, 0.543744
1.330000, 0.628319, 0.785439, 0.590556
1.330000, 0.691150, 0.848136, 0.637696
1.330000, 0.753982, 0.910957, 0.684930
1.330000, 0.816814, 0.973655, 0.732072
1.330000, 0.879646, 1.036027, 0.778968
1.330000, 0.942478, 1.097903, 0.825491
1.330000, 1.005310, 1.159138, 0.871532
1.330000, 1.068142, 1.219605, 0.916996
1.330000, 1.130973, 1.279190, 0.961797
1.330000, 1.193805, 1.337792, 1.005859
1.330000, 1.256637, 1.395319, 1.049112
1.330000, 1.319469, 1.451683, 1.091491
1.330000, 1.382301, 1.506806, 1.132937
1.330000, 1.445133, 1.560613, 1.173393
1.330000, 1.507964, 1.613034, 1.212807
1.330000, 1.570796, 1.664001, 1.251129
1.330000, 1.633628, 1.713453, 1.288311
1.330000, 1.696460, 1.761331, 1.324309
1.330000, 1.759292, 1.807577, 1.359080
1.330000, 1.822124, 1.852138, 1.392585
1.330000, 1.884956, 1.894963, 1.424784
1.330000, 1.947787, 1.936004, 1.455642
1.330000, 2.010619, 1.975215, 1.485124
1.330000, 2.073451, 2.012552, 1.513197
1.330000, 2.136283, 2.047974, 1.539830
1.330000, 2.199115, 2.081444, 1.564995
1.330000, 2.261947, 2.112924, 1.588665
1.330000, 2.324779, 2.142381, 1.610813
1.330000, 2.387610, 2.169783, 1.631415
1.330000, 2.450442, 2.195100, 1.650451
1.330000, 2.513274, 2.218307, 1.667900
1.330000, 2.576106, 2.239378, 1.683743
1.330000, 2.638938, 2.258290, 1.697963
1.330000, 2.701770, 2.275025, 1.710545
1.330000, 2.764602, 2.289564, 1.721477
1.330000, 2.827433, 2.301893, 1.730746
1.330000, 2.890265, 2.311997, 1.738344
1.330000, 2.953097, 2.319867, 1.744261
1.330000, 3.015929, 2.325495, 1.748492
1.330000, 3.078761, 2.328873, 1.751033
1.340000, -3.141593, 2.340000, 1.746269
1.340000, -3.078761, 2.338870, 1.745425
1.340000, -3.015929, 2.335480, 1.742896
1.340000, -2.953097, 2.329835, 1.738683
1.340000, -2.890265, 2.321939, 1.732791
1.340000, -2.827433, 2.311803, 1.725226
1.340000, -2.764602, 2.299435, 1.715996
1.340000, -2.701770, 2.284849, 1.705111
1.340000, -2.638938, 2.268061, 1.692583
1.340000, -2.576106, 2.249088, 1.678424
1.340000, -2.513274, 2.227951, 1.662650
1.340000, -2.450442, 2.204671, 1.645277
1.340000, -2.387610, 2.179274, 1.626324
1.340000, -2.324779, 2.151787, 1.605811
1.340000, -2.261947, 2.122239, 1.583760
1.340000, -2.199115, 2.090661, 1.560195
1.340000, -2.136283, 2.057089, 1.535141
1.340000, -2.073451, 2.021559, 1.508626
1.340000, -2.010619, 1.984109, 1.480678
1.340000, -1.947787, 1.944781, 1.451329
1.340000, -1.884956, 1.903619, 1.420611
1.340000, -1.822124, 1.860669, 1.388559
1.340000, -1.759292, 1.815980, 1.355209
1.340000, -1.696460, 1.769603, 1.320599
1.340000, -1.633628, 1.721592, 1.284770
1.340000, -1.570796, 1.672005, 1.247765
1.340000, -1.507964, 1.620901, 1.209628
1.340000, -1.445133, 1.568345, 1.170407
1.340000, -1.382301, 1.514404, 1.130152
1.340000, -1.319469, 1.459147, 1.088916
1.340000, -1.256637, 1.402653, 1.046756
1.340000, -1.193805, 1.345000, 1.003732
1.340000, -1.130973, 1.286278, 0.959909
1.340000, -1.068142, 1.226581, 0.915359
1.340000, -1.005310, 1.166012, 0.870158
1.340000, -0.942478, 1.104688, 0.824394
1.340000, -0.879646, 1.042739, 0.778163
1.340000, -0.816814, 0.980313, 0.731577
1.340000, -0.753982, 0.917586, 0.684766
1.340000, -0.691150, 0.854766, 0.637885
1.340000, -0.628319, 0.792108, 0.591125
1.340000, -0.565487, 0.729932, 0.544726
1.340000, -0.502655, 0.668654, 0.498995
1.340000, -0.439823, 0.608821, 0.454344
1.340000, -0.376991, 0.551180, 0.411328
1.340000, -0.314159, 0.496758, 0.370715
1.340000, -0.251327, 0.446987, 0.333572
1.340000, -0.188496, 0.403819, 0.301358
1.340000, -0.125664, 0.369774, 0.275951
1.340000, -0.062832, 0.347690, 0.259470
1.340000, 0.000000, 0.340000, 0.253731
1.340000, 0.062832, 0.347690, 0.259470
1.340000, 0.125664, 0.369774, 0.275951
1.340000, 0.188496, 0.403819, 0.301358
1.340000, 0.251327, 0.446987, 0.333572
1.340000, 0.314159, 0.496758, 0.370715
1.340000, 0.376991, 0.551180, 0.411328
1.340000, 0.439823, 0.608821, 0.454344
1.340000, 0.502655, 0.668654, 0.498995
1.340000, 0.565487, 0.729932, 0.544726
1.340000, 0.628319, 0.792108, 0.591125
1.340000, 0.691150, 0.854766, 0.637885
1.340000, 0.753982, 0.917586, 0.684766
1.340000, 0.816814, 0.980313, 0.731577
1.340000, 0.879646, 1.042739, 0.778163
1.340000, 0.942478, 1.104688, 0.824394
1.340000, 1.005310, 1.166012, 0.870158
1.340000, 1.068142, 1.226581, 0.915359
1.340000, 1.130973, 1.286278, 0.959909
1.340000, 1.193805, 1.345000, 1.003732
1.340000, 1.256637, 1.402653, 1.046756
1.340000, 1.319469, 1.459147, 1.088916
1.340000, 1.382301, 1.514404, 1.130152
1.340000, 1.445133, 1.568345, 1.170407
1.340000, 1.507964, 1.620901, 1.209628
1.340000, 1.570796, 1.672005, 1.247765
1.340000, 1.633628, 1.721592, 1.284770
1.340000, 1.696460, 1.769603, 1.320599
1.340000, 1.759292, 1.815980, 1.355209
1.340000, 1.822124, 1.860669, 1.388559
1.340000, 1.884956, 1.903619, 1.420611
1.340000, 1.947787, 1.944781, 1.451329
1.340000, 2.010619, 1.984109, 1.480678
1.340000, 2.073451, 2.021559, 1.508626
1.340000, 2.136283, 2.057089, 1.535141
1.340000, 2.199115, 2.090661, 1.560195
1.340000, 2.261947, 2.122239, 1.583760
1.340000, 2.324779, 2.151787, 1.605811
1.340000, 2.387610, 2.179274, 1.626324
1.340000, 2.450442, 2.204671, 1.645277
1.340000, 2.513274, 2.227951, 1.662650
1.340000, 2.576106, 2.249088, 1.678424
1.340000, 2.638938, 2.268061, 1.692583
1.340000, 2.701770, 2.284849, 1.705111
1.340000, 2.764602, 2.299435, 1.715996
1.340000, 2.827433, 2.311803, 1.725226
1.340000, 2.890265, 2.321939, 1.732791
1.340000, 2.953097, 2.329835, 1.738683
1.340000, 3.015929, 2.335480, 1.742896
1.340000, 3.078761, 2.338870, 1.745425
1.350000, -3.141593, 2.350000, 1.740741
1.350000, -3.078761, 2.348866, 1.739901
1.350000, -3.015929, 2.345466, 1.737382
1.350000, -2.953097, 2.339802, 1.733187
1.350000, -2.890265, 2.331882, 1.727320
1.350000, -2.827433, 2.321713, 1.719788
1.350000, -2.764602, 2.309307, 1.710597
1.350000, -2.701770, 2.294675, 1.699759
1.350000, -2.638938, 2.277834, 1.687284
1.350000, -2.576106, 2.258802, 1.673186
1.350000, -2.513274, 2.237598, 1.657480
1.350000, -2.450442, 2.214246, 1.640182
1.350000, -2.387610, 2.188770, 1.621311
1.350000, -2.324779, 2.161198, 1.600887
1.350000, -2.261947, 2.131559, 1.578933
1.350000, -2.199115, 2.099886, 1.555471
1.350000, -2.136283, 2.066212, 1.530527
1.350000, -2.073451, 2.030575, 1.504130
1.350000, -2.010619, 1.993014, 1.476307
1.350000, -1.947787, 1.953570, 1.447089
1.350000, -1.884956, 1.912288, 1.416510
1.350000, -1.822124, 1.869214, 1.384603
1.350000, -1.759292, 1.824398, 1.351406
1.350000, -1.696460, 1.777892, 1.316957
1.350000, -1.633628, 1.729750, 1.281296
1.350000, -1.570796, 1.680030, 1.244466
1.350000, -1.507964, 1.628793, 1.206513
1.350000, -1.445133, 1.576103, 1.167484
1.350000, -1.382301, 1.522028, 1.127428
1.350000, -1.319469, 1.466642, 1.086401
1.350000, -1.256637, 1.410019, 1.044459
1.350000, -1.193805, 1.352244, 1.001662
1.350000, -1.130973, 1.293405, 0.958078
1.350000, -1.068142, 1.233598, 0.913777
1.350000, -1.005310, 1.172931, 0.868838
1.350000, -0.942478, 1.111521, 0.823349
1.350000, -0.879646, 1.049502, 0.777409
1.350000, -0.816814, 0.987027, 0.731131
1.350000, -0.753982, 0.924275, 0.684648
1.350000, -0.691150, 0.861461, 0.638119
1.350000, -0.628319, 0.798845, 0.591737
1.350000, -0.565487, 0.736760, 0.545748
1.350000, -0.502655, 0.675627, 0.500465
1.350000, -0.439823, 0.616009, 0.456303
1.350000, -0.376991, 0.558662, 0.413824
1.350000, -0.314159, 0.504626, 0.373797
1.350000, -0.251327, 0.455330, 0.337282
1.350000, -0.188496, 0.412704, 0.305707
1.350000, -0.125664, 0.379197, 0.280887
1.350000, -0.062832, 0.357530, 0.264837
1.350000, 0.000000, 0.350000, 0.259259
1.350000, 0.062832, 0.357530, 0.264837
1.350000, 0.125664, 0.379197, 0.280887
1.350000, 0.188496, 0.412704, 0.305707
1.350000, 0.251327, 0.455330, 0.337282
1.350000, 0.314159, 0.504626, 0.373797
1.350000, 0.376991, 0.558662, 0.413824
1.350000, 0.439823, 0.616009, 0.456303
1.350000, 0.502655, 0.675627, 0.500465
1.350000, 0.565487, 0.736760, 0.545748
1.350000, 0.628319, 0.798845, 0.591737
1.350000, 0.691150, 0.861461, 0.638119
1.350000, 0.753982, 0.924275, 0.684648
1.350000, 0.816814, 0.987027, 0.731131
1.350000, 0.879646, 1.049502, 0.777409
1.350000, 0.942478, 1.111521, 0.823349
1.350000, 1.005310, 1.172931, 0.868838
1.350000, 1.068142, 1.233598, 0.913777
1.350000, 1.130973, 1.293405, 0.958078
1.350000, 1.193805, 1.352244, 1.001662
1.350000, 1.256637, 1.410019, 1.044459
1.350000, 1.319469, 1.466642, 1.086401
1.350000, 1.382301, 1.522028, 1.127428
1.350000, 1.445133, 1.576103, 1.167484
1.350000, 1.507964, 1.628793, 1.206513
1.350000, 1.570796, 1.680030, 1.244466
1.350000, 1.633628, 1.729750, 1.281296
1.350000, 1.696460, 1.777892, 1.316957
1.350000, 1.759292, 1.824398, 1.351406
1.350000, 1.822124, 1.869214, 1.384603
1.350000, 1.884956, 1.912288, 1.416510
1.350000, 1.947787, 1.953570, 1.447089
1.350000, 2.010619, 1.993014, 1.476307
1.350000, 2.073451, 2.030575, 1.504130
1.350000, 2.136283, 2.066212, 1.530527
1.350000, 2.199115, 2.099886, 1.555471
1.350000, 2.261947, 2.131559, 1.578933
1.350000, 2.324779, 2.161198, 1.600887
1.350000, 2.387610, 2.188770, 1.621311
1.350000, 2.450442, 2.214246, 1.640182
1.350000, 2.513274, 2.237598, 1.657480
1.350000, 2.576106, 2.258802, 1.673186
1.350000, 2.638938, 2.277834, 1.687284
1.350000, 2.701770, 2.294675, 1.699759
1.350000, 2.764602, 2.309307, 1.710597
1.350000, 2.827433, 2.321713, 1.719788
1.350000, 2.890265, 2.331882, 1.727320
1.350000, 2.953097, 2.339802, 1.733187
1.350000, 3.015929, 2.345466, 1.737382
1.350000, 3.078761, 2.348866, 1.739901
1.360000, -3.141593, 2.360000, 1.735294
1.360000, -3.078761, 2.358863, 1.734458
1.360000, -3.015929, 2.355452, 1.731950
1.360000, -2.953097, 2.349770, 1.727772
1.360000, -2.890265, 2.341825, 1.721930
1.360000, -2.827433, 2.331625, 1.714430
1.360000, -2.764602, 2.319179, 1.705279
1.360000, -2.701770, 2.304502, 1.694487
1.360000, -2.638938, 2.287609, 1.682065
1.360000, -2.576106, 2.268518, 1.668028
1.360000, -2.513274, 2.247249, 1.652389
1.360000, -2.450442, 2.223825, 1.635165
1.360000, -2.387610, 2.198271, 1.616376
1.360000, -2.324779, 2.170615, 1.596040
1.360000, -2.261947, 2.140886, 1.574181
1.360000, -2.199115, 2.109117, 1.550822
1.360000, -2.136283, 2.075343, 1.525988
1.360000, -2.073451, 2.039600, 1.499706
1.360000, -2.010619, 2.001929, 1.472007
1.360000, -1.947787, 1.962371, 1.442920
1.360000, -1.884956, 1.920970, 1.412478
1.360000, -1.822124, 1.877774, 1.380716
1.360000, -1.759292, 1.832833, 1.347671
1.360000, -1.696460, 1.786199, 1.313382
1.360000, -1.633628, 1.737927, 1.277887
1.360000, -1.570796, 1.688076, 1.241232
1.360000, -1.507964, 1.636707, 1.203461
1.360000, -1.445133, 1.583886, 1.164622
1.360000, -1.382301, 1.529681, 1.124765
1.360000, -1.319469, 1.474165, 1.083945
1.360000, -1.256637, 1.417418, 1.042219
1.360000, -1.193805, 1.359522, 0.999649
1.360000, -1.130973, 1.300569, 0.956301
1.360000, -1.068142, 1.240657, 0.912248
1.360000, -1.005310, 1.179895, 0.867570
1.360000, -0.942478, 1.118402, 0.822355
1.360000, -0.879646, 1.056318, 0.776704
1.360000, -0.816814, 0.993797, 0.730733
1.360000, -0.753982, 0.931024, 0.684576
1.360000, -0.691150, 0.868219, 0.638396
1.360000, -0.628319, 0.805651, 0.592391
1.360000, -0.565487, 0.743659, 0.546808
1.360000, -0.502655, 0.682675, 0.501967
1.360000, -0.439823, 0.623274, 0.458290
1.360000, -0.376991, 0.566223, 0.416340
1.360000, -0.314159, 0.512568, 0.376888
1.360000, -0.251327, 0.463739, 0.340985
1.360000, -0.188496, 0.421638, 0.310028
1.360000, -0.125664, 0.388649, 0.285771
1.360000, -0.062832, 0.367379, 0.270132
1.360000, 0.000000, 0.360000, 0.264706
1.360000, 0.062832, 0.367379, 0.270132
1.360000, 0.125664, 0.388649, 0.285771
1.360000, 0.188496, 0.421638, 0.310028
1.360000, 0.251327, 0.463739, 0.340985
1.360000, 0.314159, 0.512568, 0.376888
1.360000, 0.376991, 0.566223, 0.416340
1.360000, 0.439823, 0.623274, 0.458290
1.360000, 0.502655, 0.682675, 0.501967
1.360000, 0.565487, 0.743659, 0.546808
1.360000, 0.628319, 0.805651, 0.592391
1.360000, 0.691150, 0.868219, 0.638396
1.360000, 0.753982, 0.931024, 0.684576
1.360000, 0.816814, 0.993797, 0.730733
1.360000, 0.879646, 1.056318, 0.776704
1.360000, 0.942478, 1.118402, 0.822355
1.360000, 1.005310, 1.179895, 0.867570
1.360000, 1.068142, 1.240657, 0.912248
1.360000, 1.130973, 1.300569, 0.956301
1.360000, 1.193805, 1.359522, 0.999649
1.360000, 1.256637, 1.417418, 1.042219
1.360000, 1.319469, 1.474165, 1.083945
1.360000, 1.382301, 1.529681, 1.124765
1.360000, 1.445133, 1.583886, 1.164622
1.360000, 1.507964, 1.636707, 1.203461
1.360000, 1.570796, 1.688076, 1.241232
1.360000, 1.633628, 1.737927, 1.277887
1.360000, 1.696460, 1.786199, 1.313382
1.360000, 1.759292, 1.832833, 1.347671
1.360000, 1.822124, 1.877774, 1.380716
1.360000, 1.884956, 1.920970, 1.412478
1.360000, 1.947787, 1.962371, 1.442920
1.360000, 2.010619, 2.001929, 1.472007
1.360000, 2.073451, 2.039600, 1.499706
1.360000, 2.136283, 2.075343, 1.525988
1.360000, 2.199115, 2.109117, 1.550822
1.360000, 2.261947, 2.140886, 1.574181
1.360000, 2.324779, 2.170615, 1.596040
1.360000, 2.387610, 2.198271, 1.616376
1.360000, 2.450442, 2.223825, 1.635165
1.360000, 2.513274, 2.247249, 1.652389
1.360000, 2.576106, 2.268518, 1.668028
1.360000, 2.638938, 2.287609, 1.682065
1.360000, 2.701770, 2.304502, 1.694487
1.360000, 2.764602, 2.319179, 1.705279
1.360000, 2.827433, 2.331625, 1.714430
1.360000, 2.890265, 2.341825, 1.721930
1.360000, 2.953097, 2.349770, 1.727772
1.360000, 3.015929, 2.355452, 1.731950
1.360000, 3.078761, 2.358863, 1.734458
1.370000, -3.141593, 2.370000, 1.729927
1.370000, -3.078761, 2.368859, 1.729094
1.370000, -3.015929, 2.365437, 1.726597
1.370000, -2.953097, 2.359739, 1.722437
1.370000, -2.890265, 2.351769, 1.716620
1.370000, -2.827433, 2.341537, 1.709151
1.370000, -2.764602, 2.329053, 1.700039
1.370000, -2.701770, 2.314331, 1.689292
1.370000, -2.638938, 2.297386, 1.676924
1.370000, -2.576106, 2.278236, 1.662946
1.370000, -2.513274, 2.256902, 1.647374
1.370000, -2.450442, 2.233407, 1.630224
1.370000, -2.387610, 2.207776, 1.611515
1.370000, -2.324779, 2.180036, 1.591268
1.370000, -2.261947, 2.150219, 1.569503
1.370000, -2.199115, 2.118356, 1.546245
1.370000, -2.136283, 2.084482, 1.521520
1.370000, -2.073451, 2.048635, 1.495354
1.370000, -2.010619, 2.010854, 1.467777
1.370000, -1.947787, 1.971183, 1.438819
1.370000, -1.884956, 1.929665, 1.408515
1.370000, -1.822124, 1.886348, 1.376897
1.370000, -1.759292, 1.841283, 1.344003
1.370000, -1.696460, 1.794523, 1.309871
1.370000, -1.633628, 1.746123, 1.274542
1.370000, -1.570796, 1.696143, 1.238060
1.370000, -1.507964, 1.644644, 1.200470
1.370000, -1.445133, 1.591693, 1.161820
1.370000, -1.382301, 1.537360, 1.122160
1.370000, -1.319469, 1.481718, 1.081546
1.370000, -1.256637, 1.424849, 1.040035
1.370000, -1.193805, 1.366835, 0.997690
1.370000, -1.130973, 1.307771, 0.954577
1.370000, -1.068142, 1.247756, 0.910771
1.370000, -1.005310, 1.186901, 0.866351
1.370000, -0.942478, 1.125330, 0.821409
1.370000, -0.879646, 1.063183, 0.776046
1.370000, -0.816814, 1.000620, 0.730380
