pt, RidgeDis
3.050000, 0.024614
3.060000, 0.023985
3.070000, 0.023372
3.080000, 0.022775
3.090000, 0.022194
3.100000, 0.021629
3.110000, 0.021078
3.120000, 0.020542
3.130000, 0.020020
3.140000, 0.019511
3.150000, 0.019016
3.160000, 0.018534
3.170000, 0.018065
3.180000, 0.017608
3.190000, 0.017162
3.200000, 0.016729
3.210000, 0.016306
3.220000, 0.015895
3.230000, 0.015494
3.240000, 0.015104
3.250000, 0.014724
3.260000, 0.014354
3.270000, 0.013993
3.280000, 0.013642
3.290000, 0.013300
3.300000, 0.012966
3.310000, 0.012641
3.320000, 0.012325
3.330000, 0.012017
3.340000, 0.011716
3.350000, 0.011424
3.360000, 0.011139
3.370000, 0.010861
3.380000, 0.010590
3.390000, 0.010327
3.400000, 0.010070
3.410000, 0.009819
3.420000, 0.009575
3.430000, 0.009338
3.440000, 0.009106
3.450000, 0.008880
3.460000, 0.008660
3.470000, 0.008446
3.480000, 0.008237
3.490000, 0.008033
3.500000, 0.007835
3.510000, 0.007641
3.520000, 0.007453
3.530000, 0.007269
3.540000, 0.007090
3.550000, 0.006915
3.560000, 0.006745
3.570000, 0.006579
3.580000, 0.006417
3.590000, 0.006260
3.600000, 0.006106
3.610000, 0.005956
3.620000, 0.005810
3.630000, 0.005668
3.640000, 0.005529
3.650000, 0.005394
3.660000, 0.005262
3.670000, 0.005133
3.680000, 0.005008
3.690000, 0.004885
3.700000, 0.004766
3.710000, 0.004650
3.720000, 0.004537
3.730000, 0.004426
3.740000, 0.004319
3.750000, 0.004213
3.760000, 0.004111
3.770000, 0.004011
3.780000, 0.003914
3.790000, 0.003819
3.800000, 0.003726
3.810000, 0.003636
3.820000, 0.003548
3.830000, 0.003462
3.840000, 0.003378
3.850000, 0.003296
3.860000, 0.003216
3.870000, 0.003139
3.880000, 0.003063
3.890000, 0.002989
3.900000, 0.002917
3.910000, 0.002847
3.920000, 0.002778
3.930000, 0.002711
3.940000, 0.002646
3.950000, 0.002582
3.960000, 0.002520
3.970000, 0.002459
3.980000, 0.002400
3.990000, 0.002343
4.000000, 0.002286
