ptf, phif, pti, pti/ptf
0.320000, 2.136283, 2.188209, 6.838153
0.320000, 2.199115, 2.203353, 6.885479
0.320000, 2.261947, 2.217725, 6.930390
0.320000, 2.324779, 2.231282, 6.972757
0.320000, 2.387610, 2.243987, 7.012461
0.320000, 2.450442, 2.255805, 7.049391
0.320000, 2.513274, 2.266703, 7.083446
0.320000, 2.576106, 2.276651, 7.114534
0.320000, 2.638938, 2.285623, 7.142572
0.320000, 2.701770, 2.293595, 7.167485
0.320000, 2.764602, 2.300546, 7.189208
0.320000, 2.827433, 2.306459, 7.207684
0.320000, 2.890265, 2.311317, 7.222866
0.320000, 2.953097, 2.315109, 7.234714
0.320000, 3.015929, 2.317824, 7.243199
0.320000, 3.078761, 2.319456, 7.248299
0.330000, -3.141593, 2.330000, 7.060606
0.330000, -3.078761, 2.329441, 7.058912
0.330000, -3.015929, 2.327765, 7.053834
0.330000, -2.953097, 2.324977, 7.045386
0.330000, -2.890265, 2.321084, 7.033587
0.330000, -2.827433, 2.316095, 7.018469
0.330000, -2.764602, 2.310023, 7.000069
0.330000, -2.701770, 2.302883, 6.978434
0.330000, -2.638938, 2.294695, 6.953621
0.330000, -2.576106, 2.285479, 6.925693
0.330000, -2.513274, 2.275259, 6.894724
0.330000, -2.450442, 2.264062, 6.860794
0.330000, -2.387610, 2.251919, 6.823997
0.330000, -2.324779, 2.238862, 6.784430
0.330000, -2.261947, 2.224927, 6.742203
0.330000, -2.199115, 2.210153, 6.697434
0.330000, -2.136283, 2.194582, 6.650249
0.330000, -2.073451, 2.178260, 6.600787
0.330000, -2.010619, 2.161233, 6.549191
0.330000, -1.947787, 2.143554, 6.495619
0.330000, -1.884956, 2.125277, 6.440233
0.330000, -1.822124, 2.106459, 6.383210
0.330000, -1.759292, 2.087162, 6.324732
0.330000, -1.696460, 2.067448, 6.264993
0.330000, -1.633628, 2.047385, 6.204196
0.330000, -1.570796, 2.027042, 6.142552
0.330000, -1.507964, 2.006494, 6.080284
0.330000, -1.445133, 1.985815, 6.017620
0.330000, -1.382301, 1.965084, 5.954801
0.330000, -1.319469, 1.944384, 5.892073
0.330000, -1.256637, 1.923798, 5.829690
0.330000, -1.193805, 1.903412, 5.767914
0.330000, -1.130973, 1.883314, 5.707012
0.330000, -1.068142, 1.863595, 5.647257
0.330000, -1.005310, 1.844345, 5.588924
0.330000, -0.942478, 1.825657, 5.532294
0.330000, -0.879646, 1.807623, 5.477645
0.330000, -0.816814, 1.790335, 5.425256
0.330000, -0.753982, 1.773883, 5.375403
0.330000, -0.691150, 1.758358, 5.328357
0.330000, -0.628319, 1.743846, 5.284381
0.330000, -0.565487, 1.730430, 5.243727
0.330000, -0.502655, 1.718190, 5.206635
0.330000, -0.439823, 1.707199, 5.173330
0.330000, -0.376991, 1.697526, 5.144019
0.330000, -0.314159, 1.689232, 5.118885
0.330000, -0.251327, 1.682370, 5.098092
0.330000, -0.188496, 1.676986, 5.081775
0.330000, -0.125664, 1.673113, 5.070041
0.330000, -0.062832, 1.670780, 5.062969
0.330000, 0.000000, 1.670000, 5.060606
0.330000, 0.062832, 1.670780, 5.062969
0.330000, 0.125664, 1.673113, 5.070041
0.330000, 0.188496, 1.676986, 5.081775
0.330000, 0.251327, 1.682370, 5.098092
0.330000, 0.314159, 1.689232, 5.118885
0.330000, 0.376991, 1.697526, 5.144019
0.330000, 0.439823, 1.707199, 5.173330
0.330000, 0.502655, 1.718190, 5.206635
0.330000, 0.565487, 1.730430, 5.243727
0.330000, 0.628319, 1.743846, 5.284381
0.330000, 0.691150, 1.758358, 5.328357
0.330000, 0.753982, 1.773883, 5.375403
0.330000, 0.816814, 1.790335, 5.425256
0.330000, 0.879646, 1.807623, 5.477645
0.330000, 0.942478, 1.825657, 5.532294
0.330000, 1.005310, 1.844345, 5.588924
0.330000, 1.068142, 1.863595, 5.647257
0.330000, 1.130973, 1.883314, 5.707012
0.330000, 1.193805, 1.903412, 5.767914
0.330000, 1.256637, 1.923798, 5.829690
0.330000, 1.319469, 1.944384, 5.892073
0.330000, 1.382301, 1.965084, 5.954801
0.330000, 1.445133, 1.985815, 6.017620
0.330000, 1.507964, 2.006494, 6.080284
0.330000, 1.570796, 2.027042, 6.142552
0.330000, 1.633628, 2.047385, 6.204196
0.330000, 1.696460, 2.067448, 6.264993
0.330000, 1.759292, 2.087162, 6.324732
0.330000, 1.822124, 2.106459, 6.383210
0.330000, 1.884956, 2.125277, 6.440233
0.330000, 1.947787, 2.143554, 6.495619
0.330000, 2.010619, 2.161233, 6.549191
0.330000, 2.073451, 2.178260, 6.600787
0.330000, 2.136283, 2.194582, 6.650249
0.330000, 2.199115, 2.210153, 6.697434
0.330000, 2.261947, 2.224927, 6.742203
0.330000, 2.324779, 2.238862, 6.784430
0.330000, 2.387610, 2.251919, 6.823997
0.330000, 2.450442, 2.264062, 6.860794
0.330000, 2.513274, 2.275259, 6.894724
0.330000, 2.576106, 2.285479, 6.925693
0.330000, 2.638938, 2.294695, 6.953621
0.330000, 2.701770, 2.302883, 6.978434
0.330000, 2.764602, 2.310023, 7.000069
0.330000, 2.827433, 2.316095, 7.018469
0.330000, 2.890265, 2.321084, 7.033587
0.330000, 2.953097, 2.324977, 7.045386
0.330000, 3.015929, 2.327765, 7.053834
0.330000, 3.078761, 2.329441, 7.058912
0.340000, -3.141593, 2.340000, 6.882353
0.340000, -3.078761, 2.339427, 6.880666
0.340000, -3.015929, 2.337707, 6.875610
0.340000, -2.953097, 2.334847, 6.867197
0.340000, -2.890265, 2.330852, 6.855448
0.340000, -2.827433, 2.325734, 6.840393
0.340000, -2.764602, 2.319503, 6.822069
0.340000, -2.701770, 2.312177, 6.800522
0.340000, -2.638938, 2.303775, 6.775807
0.340000, -2.576106, 2.294316, 6.747988
0.340000, -2.513274, 2.283826, 6.717137
0.340000, -2.450442, 2.272333, 6.683333
0.340000, -2.387610, 2.259867, 6.646667
0.340000, -2.324779, 2.246460, 6.607236
0.340000, -2.261947, 2.232151, 6.565149
0.340000, -2.199115, 2.216977, 6.520521
0.340000, -2.136283, 2.200983, 6.473478
0.340000, -2.073451, 2.184213, 6.424155
0.340000, -2.010619, 2.166716, 6.372695
0.340000, -1.947787, 2.148546, 6.319253
0.340000, -1.884956, 2.129757, 6.263990
0.340000, -1.822124, 2.110407, 6.207080
0.340000, -1.759292, 2.090559, 6.148704
0.340000, -1.696460, 2.070279, 6.089055
0.340000, -1.633628, 2.049633, 6.028332
0.340000, -1.570796, 2.028694, 5.966748
0.340000, -1.507964, 2.007537, 5.904521
0.340000, -1.445133, 1.986239, 5.841880
0.340000, -1.382301, 1.964882, 5.779065
0.340000, -1.319469, 1.943549, 5.716320
0.340000, -1.256637, 1.922326, 5.653900
0.340000, -1.193805, 1.901302, 5.592066
0.340000, -1.130973, 1.880569, 5.531086
0.340000, -1.068142, 1.860219, 5.471233
0.340000, -1.005310, 1.840347, 5.412784
0.340000, -0.942478, 1.821047, 5.356020
0.340000, -0.879646, 1.802416, 5.301223
0.340000, -0.816814, 1.784549, 5.248674
0.340000, -0.753982, 1.767541, 5.198651
0.340000, -0.691150, 1.751486, 5.151428
0.340000, -0.628319, 1.736473, 5.107272
0.340000, -0.565487, 1.722589, 5.066439
0.340000, -0.502655, 1.709919, 5.029173
0.340000, -0.439823, 1.698539, 4.995703
0.340000, -0.376991, 1.688521, 4.966239
0.340000, -0.314159, 1.679930, 4.940969
0.340000, -0.251327, 1.672820, 4.920059
0.340000, -0.188496, 1.667240, 4.903647
0.340000, -0.125664, 1.663227, 4.891844
0.340000, -0.062832, 1.660808, 4.884730
0.340000, 0.000000, 1.660000, 4.882353
0.340000, 0.062832, 1.660808, 4.884730
0.340000, 0.125664, 1.663227, 4.891844
0.340000, 0.188496, 1.667240, 4.903647
0.340000, 0.251327, 1.672820, 4.920059
0.340000, 0.314159, 1.679930, 4.940969
0.340000, 0.376991, 1.688521, 4.966239
0.340000, 0.439823, 1.698539, 4.995703
0.340000, 0.502655, 1.709919, 5.029173
0.340000, 0.565487, 1.722589, 5.066439
0.340000, 0.628319, 1.736473, 5.107272
0.340000, 0.691150, 1.751486, 5.151428
0.340000, 0.753982, 1.767541, 5.198651
0.340000, 0.816814, 1.784549, 5.248674
0.340000, 0.879646, 1.802416, 5.301223
0.340000, 0.942478, 1.821047, 5.356020
0.340000, 1.005310, 1.840347, 5.412784
0.340000, 1.068142, 1.860219, 5.471233
0.340000, 1.130973, 1.880569, 5.531086
0.340000, 1.193805, 1.901302, 5.592066
0.340000, 1.256637, 1.922326, 5.653900
0.340000, 1.319469, 1.943549, 5.716320
0.340000, 1.382301, 1.964882, 5.779065
0.340000, 1.445133, 1.986239, 5.841880
0.340000, 1.507964, 2.007537, 5.904521
0.340000, 1.570796, 2.028694, 5.966748
0.340000, 1.633628, 2.049633, 6.028332
0.340000, 1.696460, 2.070279, 6.089055
0.340000, 1.759292, 2.090559, 6.148704
0.340000, 1.822124, 2.110407, 6.207080
0.340000, 1.884956, 2.129757, 6.263990
0.340000, 1.947787, 2.148546, 6.319253
0.340000, 2.010619, 2.166716, 6.372695
0.340000, 2.073451, 2.184213, 6.424155
0.340000, 2.136283, 2.200983, 6.473478
0.340000, 2.199115, 2.216977, 6.520521
0.340000, 2.261947, 2.232151, 6.565149
0.340000, 2.324779, 2.246460, 6.607236
0.340000, 2.387610, 2.259867, 6.646667
0.340000, 2.450442, 2.272333, 6.683333
0.340000, 2.513274, 2.283826, 6.717137
0.340000, 2.576106, 2.294316, 6.747988
0.340000, 2.638938, 2.303775, 6.775807
0.340000, 2.701770, 2.312177, 6.800522
0.340000, 2.764602, 2.319503, 6.822069
0.340000, 2.827433, 2.325734, 6.840393
0.340000, 2.890265, 2.330852, 6.855448
0.340000, 2.953097, 2.334847, 6.867197
0.340000, 3.015929, 2.337707, 6.875610
0.340000, 3.078761, 2.339427, 6.880666
0.350000, -3.141593, 2.350000, 6.714286
0.350000, -3.078761, 2.349412, 6.712606
0.350000, -3.015929, 2.347650, 6.707571
0.350000, -2.953097, 2.344718, 6.699194
0.350000, -2.890265, 2.340623, 6.687495
0.350000, -2.827433, 2.335376, 6.672502
0.350000, -2.764602, 2.328988, 6.654253
0.350000, -2.701770, 2.321478, 6.632793
0.350000, -2.638938, 2.312862, 6.608176
0.350000, -2.576106, 2.303163, 6.580465
0.350000, -2.513274, 2.292406, 6.549731
0.350000, -2.450442, 2.280618, 6.516051
0.350000, -2.387610, 2.267831, 6.479516
0.350000, -2.324779, 2.254078, 6.440222
0.350000, -2.261947, 2.239396, 6.398274
0.350000, -2.199115, 2.223825, 6.353787
0.350000, -2.136283, 2.207410, 6.306885
0.350000, -2.073451, 2.190195, 6.257701
0.350000, -2.010619, 2.172232, 6.206377
0.350000, -1.947787, 2.153572, 6.153064
0.350000, -1.884956, 2.134274, 6.097925
0.350000, -1.822124, 2.114395, 6.041128
0.350000, -1.759292, 2.093999, 5.982856
0.350000, -1.696460, 2.073154, 5.923296
0.350000, -1.633628, 2.051928, 5.862650
0.350000, -1.570796, 2.030394, 5.801126
0.350000, -1.507964, 2.008630, 5.738942
0.350000, -1.445133, 1.986714, 5.676326
0.350000, -1.382301, 1.964731, 5.613516
0.350000, -1.319469, 1.942765, 5.550756
0.350000, -1.256637, 1.920905, 5.488300
0.350000, -1.193805, 1.899243, 5.426410
0.350000, -1.130973, 1.877874, 5.365353
0.350000, -1.068142, 1.856891, 5.305403
0.350000, -1.005310, 1.836394, 5.246840
0.350000, -0.942478, 1.816480, 5.189944
0.350000, -0.879646, 1.797250, 5.134999
0.350000, -0.816814, 1.778801, 5.082289
0.350000, -0.753982, 1.761234, 5.032096
0.350000, -0.691150, 1.744644, 4.984696
0.350000, -0.628319, 1.729126, 4.940360
0.350000, -0.565487, 1.714771, 4.899347
0.350000, -0.502655, 1.701667, 4.861906
0.350000, -0.439823, 1.689894, 4.828269
0.350000, -0.376991, 1.679528, 4.798650
0.350000, -0.314159, 1.670635, 4.773242
0.350000, -0.251327, 1.663275, 4.752214
0.350000, -0.188496, 1.657497, 4.735707
0.350000, -0.125664, 1.653342, 4.723834
0.350000, -0.062832, 1.650837, 4.716677
0.350000, 0.000000, 1.650000, 4.714286
0.350000, 0.062832, 1.650837, 4.716677
0.350000, 0.125664, 1.653342, 4.723834
0.350000, 0.188496, 1.657497, 4.735707
0.350000, 0.251327, 1.663275, 4.752214
0.350000, 0.314159, 1.670635, 4.773242
0.350000, 0.376991, 1.679528, 4.798650
0.350000, 0.439823, 1.689894, 4.828269
0.350000, 0.502655, 1.701667, 4.861906
0.350000, 0.565487, 1.714771, 4.899347
0.350000, 0.628319, 1.729126, 4.940360
0.350000, 0.691150, 1.744644, 4.984696
0.350000, 0.753982, 1.761234, 5.032096
0.350000, 0.816814, 1.778801, 5.082289
0.350000, 0.879646, 1.797250, 5.134999
0.350000, 0.942478, 1.816480, 5.189944
0.350000, 1.005310, 1.836394, 5.246840
0.350000, 1.068142, 1.856891, 5.305403
0.350000, 1.130973, 1.877874, 5.365353
0.350000, 1.193805, 1.899243, 5.426410
0.350000, 1.256637, 1.920905, 5.488300
0.350000, 1.319469, 1.942765, 5.550756
0.350000, 1.382301, 1.964731, 5.613516
0.350000, 1.445133, 1.986714, 5.676326
0.350000, 1.507964, 2.008630, 5.738942
0.350000, 1.570796, 2.030394, 5.801126
0.350000, 1.633628, 2.051928, 5.862650
0.350000, 1.696460, 2.073154, 5.923296
0.350000, 1.759292, 2.093999, 5.982856
0.350000, 1.822124, 2.114395, 6.041128
0.350000, 1.884956, 2.134274, 6.097925
0.350000, 1.947787, 2.153572, 6.153064
0.350000, 2.010619, 2.172232, 6.206377
0.350000, 2.073451, 2.190195, 6.257701
0.350000, 2.136283, 2.207410, 6.306885
0.350000, 2.199115, 2.223825, 6.353787
0.350000, 2.261947, 2.239396, 6.398274
0.350000, 2.324779, 2.254078, 6.440222
0.350000, 2.387610, 2.267831, 6.479516
0.350000, 2.450442, 2.280618, 6.516051
0.350000, 2.513274, 2.292406, 6.549731
0.350000, 2.576106, 2.303163, 6.580465
0.350000, 2.638938, 2.312862, 6.608176
0.350000, 2.701770, 2.321478, 6.632793
0.350000, 2.764602, 2.328988, 6.654253
0.350000, 2.827433, 2.335376, 6.672502
0.350000, 2.890265, 2.340623, 6.687495
0.350000, 2.953097, 2.344718, 6.699194
0.350000, 3.015929, 2.347650, 6.707571
0.350000, 3.078761, 2.349412, 6.712606
0.360000, -3.141593, 2.360000, 6.555556
0.360000, -3.078761, 2.359398, 6.553883
0.360000, -3.015929, 2.357593, 6.548870
0.360000, -2.953097, 2.354590, 6.540528
0.360000, -2.890265, 2.350396, 6.528877
0.360000, -2.827433, 2.345021, 6.513946
0.360000, -2.764602, 2.338478, 6.495771
0.360000, -2.701770, 2.330783, 6.474398
0.360000, -2.638938, 2.321956, 6.449879
0.360000, -2.576106, 2.312019, 6.422275
0.360000, -2.513274, 2.300996, 6.391657
0.360000, -2.450442, 2.288917, 6.358102
0.360000, -2.387610, 2.275811, 6.321697
0.360000, -2.324779, 2.261713, 6.282537
0.360000, -2.261947, 2.246662, 6.240728
0.360000, -2.199115, 2.230697, 6.196382
0.360000, -2.136283, 2.213863, 6.149620
0.360000, -2.073451, 2.196207, 6.100575
0.360000, -2.010619, 2.177779, 6.049387
0.360000, -1.947787, 2.158634, 5.996205
0.360000, -1.884956, 2.138828, 5.941188
0.360000, -1.822124, 2.118422, 5.884507
0.360000, -1.759292, 2.097482, 5.826338
0.360000, -1.696460, 2.076073, 5.766870
0.360000, -1.633628, 2.054268, 5.706301
0.360000, -1.570796, 2.032142, 5.644838
0.360000, -1.507964, 2.009772, 5.582699
0.360000, -1.445133, 1.987239, 5.520109
0.360000, -1.382301, 1.964630, 5.457305
0.360000, -1.319469, 1.942032, 5.394532
0.360000, -1.256637, 1.919535, 5.332042
0.360000, -1.193805, 1.897235, 5.270097
0.360000, -1.130973, 1.875227, 5.208965
0.360000, -1.068142, 1.853611, 5.148920
0.360000, -1.005310, 1.832487, 5.090242
0.360000, -0.942478, 1.811957, 5.033215
0.360000, -0.879646, 1.792124, 4.978123
0.360000, -0.816814, 1.773091, 4.925253
0.360000, -0.753982, 1.754960, 4.874889
0.360000, -0.691150, 1.737832, 4.827312
0.360000, -0.628319, 1.721806, 4.782794
0.360000, -0.565487, 1.706976, 4.741601
0.360000, -0.502655, 1.693434, 4.703983
0.360000, -0.439823, 1.681264, 4.670178
0.360000, -0.376991, 1.670545, 4.640404
0.360000, -0.314159, 1.661348, 4.614857
0.360000, -0.251327, 1.653735, 4.593709
0.360000, -0.188496, 1.647758, 4.577105
0.360000, -0.125664, 1.643458, 4.565162
0.360000, -0.062832, 1.640866, 4.557961
0.360000, 0.000000, 1.640000, 4.555556
0.360000, 0.062832, 1.640866, 4.557961
0.360000, 0.125664, 1.643458, 4.565162
0.360000, 0.188496, 1.647758, 4.577105
0.360000, 0.251327, 1.653735, 4.593709
0.360000, 0.314159, 1.661348, 4.614857
0.360000, 0.376991, 1.670545, 4.640404
0.360000, 0.439823, 1.681264, 4.670178
0.360000, 0.502655, 1.693434, 4.703983
0.360000, 0.565487, 1.706976, 4.741601
0.360000, 0.628319, 1.721806, 4.782794
0.360000, 0.691150, 1.737832, 4.827312
0.360000, 0.753982, 1.754960, 4.874889
0.360000, 0.816814, 1.773091, 4.925253
0.360000, 0.879646, 1.792124, 4.978123
0.360000, 0.942478, 1.811957, 5.033215
0.360000, 1.005310, 1.832487, 5.090242
0.360000, 1.068142, 1.853611, 5.148920
0.360000, 1.130973, 1.875227, 5.208965
0.360000, 1.193805, 1.897235, 5.270097
0.360000, 1.256637, 1.919535, 5.332042
0.360000, 1.319469, 1.942032, 5.394532
0.360000, 1.382301, 1.964630, 5.457305
0.360000, 1.445133, 1.987239, 5.520109
0.360000, 1.507964, 2.009772, 5.582699
0.360000, 1.570796, 2.032142, 5.644838
0.360000, 1.633628, 2.054268, 5.706301
0.360000, 1.696460, 2.076073, 5.766870
0.360000, 1.759292, 2.097482, 5.826338
0.360000, 1.822124, 2.118422, 5.884507
0.360000, 1.884956, 2.138828, 5.941188
0.360000, 1.947787, 2.158634, 5.996205
0.360000, 2.010619, 2.177779, 6.049387
0.360000, 2.073451, 2.196207, 6.100575
0.360000, 2.136283, 2.213863, 6.149620
0.360000, 2.199115, 2.230697, 6.196382
0.360000, 2.261947, 2.246662, 6.240728
0.360000, 2.324779, 2.261713, 6.282537
0.360000, 2.387610, 2.275811, 6.321697
0.360000, 2.450442, 2.288917, 6.358102
0.360000, 2.513274, 2.300996, 6.391657
0.360000, 2.576106, 2.312019, 6.422275
0.360000, 2.638938, 2.321956, 6.449879
0.360000, 2.701770, 2.330783, 6.474398
0.360000, 2.764602, 2.338478, 6.495771
0.360000, 2.827433, 2.345021, 6.513946
0.360000, 2.890265, 2.350396, 6.528877
0.360000, 2.953097, 2.354590, 6.540528
0.360000, 3.015929, 2.357593, 6.548870
0.360000, 3.078761, 2.359398, 6.553883
0.370000, -3.141593, 2.370000, 6.405405
0.370000, -3.078761, 2.369384, 6.403740
0.370000, -3.015929, 2.367537, 6.398748
0.370000, -2.953097, 2.364463, 6.390440
0.370000, -2.890265, 2.360170, 6.378838
0.370000, -2.827433, 2.354668, 6.363969
0.370000, -2.764602, 2.347971, 6.345868
0.370000, -2.701770, 2.340095, 6.324581
0.370000, -2.638938, 2.331059, 6.300158
0.370000, -2.576106, 2.320885, 6.272661
0.370000, -2.513274, 2.309598, 6.242158
0.370000, -2.450442, 2.297229, 6.208726
0.370000, -2.387610, 2.283807, 6.172451
0.370000, -2.324779, 2.269368, 6.133426
0.370000, -2.261947, 2.253949, 6.091755
0.370000, -2.199115, 2.237593, 6.047548
0.370000, -2.136283, 2.220343, 6.000927
0.370000, -2.073451, 2.202248, 5.952021
0.370000, -2.010619, 2.183358, 5.900968
0.370000, -1.947787, 2.163729, 5.847917
0.370000, -1.884956, 2.143419, 5.793024
0.370000, -1.822124, 2.122489, 5.736458
0.370000, -1.759292, 2.101006, 5.678393
0.370000, -1.696460, 2.079037, 5.619018
0.370000, -1.633628, 2.056655, 5.558527
0.370000, -1.570796, 2.033937, 5.497127
0.370000, -1.507964, 2.010962, 5.435034
0.370000, -1.445133, 1.987815, 5.372472
0.370000, -1.382301, 1.964580, 5.309676
0.370000, -1.319469, 1.941350, 5.246891
0.370000, -1.256637, 1.918217, 5.184369
0.370000, -1.193805, 1.895277, 5.122371
0.370000, -1.130973, 1.872631, 5.061165
0.370000, -1.068142, 1.850380, 5.001026
0.370000, -1.005310, 1.828627, 4.942235
0.370000, -0.942478, 1.807478, 4.885077
0.370000, -0.879646, 1.787040, 4.829838
0.370000, -0.816814, 1.767419, 4.776808
0.370000, -0.753982, 1.748721, 4.726274
0.370000, -0.691150, 1.731052, 4.678518
0.370000, -0.628319, 1.714513, 4.633819
0.370000, -0.565487, 1.699204, 4.592444
0.370000, -0.502655, 1.685220, 4.554648
0.370000, -0.439823, 1.672649, 4.520674
0.370000, -0.376991, 1.661575, 4.490743
0.370000, -0.314159, 1.652070, 4.465055
0.370000, -0.251327, 1.644201, 4.443786
0.370000, -0.188496, 1.638022, 4.427085
0.370000, -0.125664, 1.633576, 4.415070
0.370000, -0.062832, 1.630896, 4.407826
0.370000, 0.000000, 1.630000, 4.405405
0.370000, 0.062832, 1.630896, 4.407826
0.370000, 0.125664, 1.633576, 4.415070
0.370000, 0.188496, 1.638022, 4.427085
0.370000, 0.251327, 1.644201, 4.443786
0.370000, 0.314159, 1.652070, 4.465055
0.370000, 0.376991, 1.661575, 4.490743
0.370000, 0.439823, 1.672649, 4.520674
0.370000, 0.502655, 1.685220, 4.554648
0.370000, 0.565487, 1.699204, 4.592444
0.370000, 0.628319, 1.714513, 4.633819
0.370000, 0.691150, 1.731052, 4.678518
0.370000, 0.753982, 1.748721, 4.726274
0.370000, 0.816814, 1.767419, 4.776808
0.370000, 0.879646, 1.787040, 4.829838
0.370000, 0.942478, 1.807478, 4.885077
0.370000, 1.005310, 1.828627, 4.942235
0.370000, 1.068142, 1.850380, 5.001026
0.370000, 1.130973, 1.872631, 5.061165
0.370000, 1.193805, 1.895277, 5.122371
0.370000, 1.256637, 1.918217, 5.184369
0.370000, 1.319469, 1.941350, 5.246891
0.370000, 1.382301, 1.964580, 5.309676
0.370000, 1.445133, 1.987815, 5.372472
0.370000, 1.507964, 2.010962, 5.435034
0.370000, 1.570796, 2.033937, 5.497127
0.370000, 1.633628, 2.056655, 5.558527
0.370000, 1.696460, 2.079037, 5.619018
0.370000, 1.759292, 2.101006, 5.678393
0.370000, 1.822124, 2.122489, 5.736458
0.370000, 1.884956, 2.143419, 5.793024
0.370000, 1.947787, 2.163729, 5.847917
0.370000, 2.010619, 2.183358, 5.900968
0.370000, 2.073451, 2.202248, 5.952021
0.370000, 2.136283, 2.220343, 6.000927
0.370000, 2.199115, 2.237593, 6.047548
0.370000, 2.261947, 2.253949, 6.091755
0.370000, 2.324779, 2.269368, 6.133426
0.370000, 2.387610, 2.283807, 6.172451
0.370000, 2.450442, 2.297229, 6.208726
0.370000, 2.513274, 2.309598, 6.242158
0.370000, 2.576106, 2.320885, 6.272661
0.370000, 2.638938, 2.331059, 6.300158
0.370000, 2.701770, 2.340095, 6.324581
0.370000, 2.764602, 2.347971, 6.345868
0.370000, 2.827433, 2.354668, 6.363969
0.370000, 2.890265, 2.360170, 6.378838
0.370000, 2.953097, 2.364463, 6.390440
0.370000, 3.015929, 2.367537, 6.398748
0.370000, 3.078761, 2.369384, 6.403740
0.380000, -3.141593, 2.380000, 6.263158
0.380000, -3.078761, 2.379370, 6.261499
0.380000, -3.015929, 2.377481, 6.256528
0.380000, -2.953097, 2.374337, 6.248256
0.380000, -2.890265, 2.369946, 6.236701
0.380000, -2.827433, 2.364319, 6.221893
0.380000, -2.764602, 2.357469, 6.203866
0.380000, -2.701770, 2.349412, 6.182663
0.380000, -2.638938, 2.340168, 6.158337
0.380000, -2.576106, 2.329759, 6.130946
0.380000, -2.513274, 2.318212, 6.100557
0.380000, -2.450442, 2.305554, 6.067248
0.380000, -2.387610, 2.291819, 6.031101
0.380000, -2.324779, 2.277040, 5.992211
0.380000, -2.261947, 2.261257, 5.950677
0.380000, -2.199115, 2.244512, 5.906610
0.380000, -2.136283, 2.226849, 5.860129
0.380000, -2.073451, 2.208317, 5.811361
0.380000, -2.010619, 2.188969, 5.760444
0.380000, -1.947787, 2.168859, 5.707524
0.380000, -1.884956, 2.148047, 5.652755
0.380000, -1.822124, 2.126596, 5.596304
0.380000, -1.759292, 2.104571, 5.538345
0.380000, -1.696460, 2.082044, 5.479063
0.380000, -1.633628, 2.059088, 5.418651
0.380000, -1.570796, 2.035780, 5.357316
0.380000, -1.507964, 2.012202, 5.295269
0.380000, -1.445133, 1.988440, 5.232737
0.380000, -1.382301, 1.964581, 5.169951
0.380000, -1.319469, 1.940719, 5.107156
0.380000, -1.256637, 1.916949, 5.044603
0.380000, -1.193805, 1.893370, 4.982553
0.380000, -1.130973, 1.870084, 4.921275
0.380000, -1.068142, 1.847196, 4.861043
0.380000, -1.005310, 1.824813, 4.802140
0.380000, -0.942478, 1.803044, 4.744852
0.380000, -0.879646, 1.781998, 4.689467
0.380000, -0.816814, 1.761786, 4.636278
0.380000, -0.753982, 1.742518, 4.585573
0.380000, -0.691150, 1.724303, 4.537639
0.380000, -0.628319, 1.707248, 4.492757
0.380000, -0.565487, 1.691455, 4.451199
0.380000, -0.502655, 1.677025, 4.413224
0.380000, -0.439823, 1.664050, 4.379079
0.380000, -0.376991, 1.652616, 4.348990
0.380000, -0.314159, 1.642801, 4.323160
0.380000, -0.251327, 1.634672, 4.301769
0.380000, -0.188496, 1.628288, 4.284970
0.380000, -0.125664, 1.623695, 4.272882
0.380000, -0.062832, 1.620925, 4.265593
0.380000, 0.000000, 1.620000, 4.263158
0.380000, 0.062832, 1.620925, 4.265593
0.380000, 0.125664, 1.623695, 4.272882
0.380000, 0.188496, 1.628288, 4.284970
0.380000, 0.251327, 1.634672, 4.301769
0.380000, 0.314159, 1.642801, 4.323160
0.380000, 0.376991, 1.652616, 4.348990
0.380000, 0.439823, 1.664050, 4.379079
0.380000, 0.502655, 1.677025, 4.413224
0.380000, 0.565487, 1.691455, 4.451199
0.380000, 0.628319, 1.707248, 4.492757
0.380000, 0.691150, 1.724303, 4.537639
0.380000, 0.753982, 1.742518, 4.585573
0.380000, 0.816814, 1.761786, 4.636278
0.380000, 0.879646, 1.781998, 4.689467
0.380000, 0.942478, 1.803044, 4.744852
0.380000, 1.005310, 1.824813, 4.802140
0.380000, 1.068142, 1.847196, 4.861043
0.380000, 1.130973, 1.870084, 4.921275
0.380000, 1.193805, 1.893370, 4.982553
0.380000, 1.256637, 1.916949, 5.044603
0.380000, 1.319469, 1.940719, 5.107156
0.380000, 1.382301, 1.964581, 5.169951
0.380000, 1.445133, 1.988440, 5.232737
0.380000, 1.507964, 2.012202, 5.295269
0.380000, 1.570796, 2.035780, 5.357316
0.380000, 1.633628, 2.059088, 5.418651
0.380000, 1.696460, 2.082044, 5.479063
0.380000, 1.759292, 2.104571, 5.538345
0.380000, 1.822124, 2.126596, 5.596304
0.380000, 1.884956, 2.148047, 5.652755
0.380000, 1.947787, 2.168859, 5.707524
0.380000, 2.010619, 2.188969, 5.760444
0.380000, 2.073451, 2.208317, 5.811361
0.380000, 2.136283, 2.226849, 5.860129
0.380000, 2.199115, 2.244512, 5.906610
0.380000, 2.261947, 2.261257, 5.950677
0.380000, 2.324779, 2.277040, 5.992211
0.380000, 2.387610, 2.291819, 6.031101
0.380000, 2.450442, 2.305554, 6.067248
0.380000, 2.513274, 2.318212, 6.100557
