phi,ALICE,CMS
-1.28,0.0013495,0.00133112
-1.2544,0.00141875,0.00139793
-1.2288,0.00149179,0.00146836
-1.2032,0.00156882,0.00154255
-1.1776,0.00164999,0.00162067
-1.152,0.0017355,0.0017029
-1.1264,0.00182551,0.00178939
-1.1008,0.00192022,0.00188031
-1.0752,0.00201979,0.00197583
-1.0496,0.0021244,0.00207609
-1.024,0.00223421,0.00218126
-0.9984,0.00234937,0.00229147
-0.9728,0.00247004,0.00240685
-0.9472,0.00259633,0.00252753
-0.9216,0.00272837,0.00265361
-0.896,0.00286625,0.00278516
-0.8704,0.00301002,0.00292225
-0.8448,0.00315975,0.00306491
-0.8192,0.00331542,0.00321314
-0.7936,0.00347701,0.0033669
-0.768,0.00364445,0.00352612
-0.7424,0.0038176,0.00369068
-0.7168,0.00399631,0.00386041
-0.6912,0.00418034,0.00403508
-0.6656,0.00436939,0.00421443
-0.64,0.00456309,0.00439809
-0.6144,0.00476103,0.00458566
-0.5888,0.00496267,0.00477664
-0.5632,0.00516744,0.00497049
-0.5376,0.00537465,0.00516656
-0.512,0.00558355,0.00536413
-0.4864,0.00579328,0.00556241
-0.4608,0.00600292,0.00576051
-0.4352,0.00621146,0.0059575
-0.4096,0.0064178,0.00615235
-0.384,0.0066208,0.00634396
-0.3584,0.00681923,0.0065312
-0.3328,0.00701182,0.00671288
-0.3072,0.00719726,0.00688776
-0.2816,0.00737423,0.00705461
-0.256,0.0075414,0.00721218
-0.2304,0.00769744,0.00735923
-0.2048,0.00784108,0.00749457
-0.1792,0.00797109,0.00761704
-0.1536,0.00808633,0.00772558
-0.128,0.00818575,0.00781921
-0.1024,0.00826843,0.00789706
-0.0768,0.00833359,0.00795841
-0.0512,0.00838059,0.00800266
-0.0256,0.00840897,0.00802939
-6.245e-17,0.00841847,0.00803832
0.0256,0.00840897,0.00802939
0.0512,0.00838059,0.00800266
0.0768,0.00833359,0.00795841
0.1024,0.00826843,0.00789706
0.128,0.00818575,0.00781921
0.1536,0.00808633,0.00772558
0.1792,0.00797109,0.00761704
0.2048,0.00784108,0.00749457
0.2304,0.00769744,0.00735923
0.256,0.0075414,0.00721218
0.2816,0.00737423,0.00705461
0.3072,0.00719726,0.00688776
0.3328,0.00701182,0.00671288
0.3584,0.00681923,0.0065312
0.384,0.0066208,0.00634396
0.4096,0.0064178,0.00615235
0.4352,0.00621146,0.0059575
0.4608,0.00600292,0.00576051
0.4864,0.00579328,0.00556241
0.512,0.00558355,0.00536413
0.5376,0.00537465,0.00516656
0.5632,0.00516744,0.00497049
0.5888,0.00496267,0.00477664
0.6144,0.00476103,0.00458566
0.64,0.00456309,0.00439809
0.6656,0.00436939,0.00421443
0.6912,0.00418034,0.00403508
0.7168,0.00399631,0.00386041
0.7424,0.0038176,0.00369068
0.768,0.00364445,0.00352612
0.7936,0.00347701,0.0033669
0.8192,0.00331542,0.00321314
0.8448,0.00315975,0.00306491
0.8704,0.00301002,0.00292225
0.896,0.00286625,0.00278516
0.9216,0.00272837,0.00265361
0.9472,0.00259633,0.00252753
0.9728,0.00247004,0.00240685
0.9984,0.00234937,0.00229147
1.024,0.00223421,0.00218126
1.0496,0.0021244,0.00207609
1.0752,0.00201979,0.00197583
1.1008,0.00192022,0.00188031
1.1264,0.00182551,0.00178939
1.152,0.0017355,0.0017029
1.1776,0.00164999,0.00162067
1.2032,0.00156882,0.00154255
1.2288,0.00149179,0.00146836
1.2544,0.00141875,0.00139793
1.28,0.0013495,0.00133112
