phi,dN/dphi
0.72,0.00816748
0.725,0.00809742
0.73,0.00802801
0.735,0.00795925
0.74,0.00789114
0.745,0.00782366
0.75,0.00775682
0.755,0.00769062
0.76,0.00762503
0.765,0.00756007
0.77,0.00749573
0.775,0.007432
0.78,0.00736887
0.785,0.00730635
0.79,0.00724442
0.795,0.00718309
0.8,0.00712234
0.805,0.00706217
0.81,0.00700259
0.815,0.00694357
0.82,0.00688512
0.825,0.00682724
0.83,0.00676991
0.835,0.00671313
0.84,0.00665691
0.845,0.00660122
0.85,0.00654608
0.855,0.00649147
0.86,0.00643739
0.865,0.00638383
0.87,0.00633079
0.875,0.00627826
0.88,0.00622625
0.885,0.00617474
0.89,0.00612373
0.895,0.00607322
0.9,0.0060232
0.905,0.00597366
0.91,0.00592461
0.915,0.00587604
0.92,0.00582793
0.925,0.0057803
0.93,0.00573313
0.935,0.00568642
0.94,0.00564017
0.945,0.00559436
0.95,0.00554901
0.955,0.00550409
0.96,0.00545962
0.965,0.00541557
0.97,0.00537196
0.975,0.00532877
0.98,0.005286
0.985,0.00524365
0.99,0.00520171
0.995,0.00516018
1,0.00511906
1.005,0.00507833
1.01,0.00503801
1.015,0.00499807
1.02,0.00495853
1.025,0.00491937
1.03,0.00488059
1.035,0.00484218
1.04,0.00480415
1.045,0.00476649
1.05,0.0047292
1.055,0.00469227
1.06,0.0046557
1.065,0.00461948
1.07,0.00458362
1.075,0.0045481
1.08,0.00451292
1.085,0.00447809
1.09,0.0044436
1.095,0.00440944
1.1,0.00437561
1.105,0.0043421
1.11,0.00430892
1.115,0.00427607
1.12,0.00424352
1.125,0.0042113
1.13,0.00417938
1.135,0.00414777
1.14,0.00411647
1.145,0.00408547
1.15,0.00405476
1.155,0.00402436
1.16,0.00399424
1.165,0.00396441
1.17,0.00393487
1.175,0.00390562
1.18,0.00387664
