phi,dN/dphi
0.235,0.0146806
0.24,0.0146061
0.245,0.0145311
0.25,0.0144556
0.255,0.0143797
0.26,0.0143034
0.265,0.0142267
0.27,0.0141496
0.275,0.0140721
0.28,0.0139944
0.285,0.0139164
0.29,0.0138381
0.295,0.0137596
0.3,0.0136808
0.305,0.0136019
0.31,0.0135228
0.315,0.0134435
0.32,0.0133641
0.325,0.0132846
0.33,0.0132051
0.335,0.0131254
0.34,0.0130457
0.345,0.012966
0.35,0.0128863
0.355,0.0128065
0.36,0.0127268
0.365,0.0126472
0.37,0.0125676
0.375,0.012488
0.38,0.0124085
0.385,0.0123292
0.39,0.0122499
0.395,0.0121708
0.4,0.0120918
0.405,0.012013
0.41,0.0119343
0.415,0.0118558
0.42,0.0117775
0.425,0.0116994
0.43,0.0116216
0.435,0.0115439
0.44,0.0114665
0.445,0.0113893
0.45,0.0113123
0.455,0.0112356
0.46,0.0111592
0.465,0.0110831
0.47,0.0110072
0.475,0.0109317
0.48,0.0108564
0.485,0.0107815
0.49,0.0107068
0.495,0.0106325
0.5,0.0105585
0.505,0.0104849
0.51,0.0104115
0.515,0.0103386
0.52,0.010266
0.525,0.0101937
0.53,0.0101218
0.535,0.0100502
0.54,0.00997907
0.545,0.00990827
0.55,0.00983785
0.555,0.00976781
0.56,0.00969816
0.565,0.00962889
0.57,0.00956001
0.575,0.00949152
0.58,0.00942343
0.585,0.00935574
0.59,0.00928845
0.595,0.00922157
0.6,0.00915509
0.605,0.00908901
0.61,0.00902335
0.615,0.00895809
0.62,0.00889325
0.625,0.00882882
0.63,0.0087648
0.635,0.00870119
0.64,0.00863801
0.645,0.00857524
0.65,0.00851288
0.655,0.00845094
0.66,0.00838942
0.665,0.00832832
0.67,0.00826764
0.675,0.00820737
0.68,0.00814752
0.685,0.00808809
0.69,0.00802907
0.695,0.00797047
0.7,0.00791229
0.705,0.00785452
0.71,0.00779717
0.715,0.00774024
0.72,0.00768371
0.725,0.0076276
0.73,0.0075719
0.735,0.00751661
0.74,0.00746173
0.745,0.00740725
0.75,0.00735319
0.755,0.00729953
0.76,0.00724627
0.765,0.00719342
0.77,0.00714097
0.775,0.00708891
0.78,0.00703726
0.785,0.006986
0.79,0.00693514
0.795,0.00688467
0.8,0.00683459
0.805,0.0067849
0.81,0.0067356
0.815,0.00668669
0.82,0.00663816
0.825,0.00659001
0.83,0.00654224
0.835,0.00649485
0.84,0.00644784
0.845,0.0064012
0.85,0.00635493
0.855,0.00630903
0.86,0.00626351
0.865,0.00621834
0.87,0.00617354
0.875,0.00612911
0.88,0.00608503
0.885,0.00604131
0.89,0.00599794
0.895,0.00595493
0.9,0.00591226
0.905,0.00586995
0.91,0.00582798
0.915,0.00578635
0.92,0.00574507
0.925,0.00570413
0.93,0.00566352
0.935,0.00562325
0.94,0.00558331
0.945,0.0055437
0.95,0.00550442
0.955,0.00546546
0.96,0.00542683
0.965,0.00538852
0.97,0.00535052
0.975,0.00531285
0.98,0.00527548
0.985,0.00523843
0.99,0.00520169
0.995,0.00516526
1,0.00512913
1.005,0.0050933
1.01,0.00505777
1.015,0.00502254
1.02,0.00498761
1.025,0.00495297
1.03,0.00491862
1.035,0.00488456
1.04,0.00485079
1.045,0.0048173
1.05,0.0047841
1.055,0.00475117
1.06,0.00471853
1.065,0.00468616
1.07,0.00465406
1.075,0.00462223
1.08,0.00459067
1.085,0.00455938
1.09,0.00452836
1.095,0.00449759
1.1,0.00446709
1.105,0.00443685
1.11,0.00440686
1.115,0.00437713
1.12,0.00434765
1.125,0.00431842
1.13,0.00428943
1.135,0.00426069
1.14,0.0042322
1.145,0.00420395
1.15,0.00417594
1.155,0.00414816
1.16,0.00412063
1.165,0.00409332
1.17,0.00406625
1.175,0.00403941
1.18,0.00401279
