phi,dN/dphi
0.84,0.00967176
0.845,0.0096018
0.85,0.0095324
0.855,0.00946355
0.86,0.00939526
0.865,0.00932751
0.87,0.00926031
0.875,0.00919366
0.88,0.00912754
0.885,0.00906196
0.89,0.00899691
0.895,0.00893239
0.9,0.00886839
0.905,0.00880492
0.91,0.00874197
0.915,0.00867953
0.92,0.00861761
0.925,0.00855619
0.93,0.00849528
0.935,0.00843487
0.94,0.00837496
0.945,0.00831555
0.95,0.00825663
0.955,0.00819819
0.96,0.00814024
0.965,0.00808277
0.97,0.00802578
0.975,0.00796927
0.98,0.00791322
0.985,0.00785765
0.99,0.00780253
0.995,0.00774788
1,0.00769369
1.005,0.00763995
1.01,0.00758666
1.015,0.00753381
1.02,0.00748142
1.025,0.00742946
1.03,0.00737794
1.035,0.00732685
1.04,0.00727619
1.045,0.00722596
1.05,0.00717615
1.055,0.00712676
1.06,0.00707779
1.065,0.00702923
1.07,0.00698109
1.075,0.00693335
1.08,0.00688601
1.085,0.00683908
1.09,0.00679254
1.095,0.00674639
1.1,0.00670064
1.105,0.00665527
1.11,0.00661029
1.115,0.00656569
1.12,0.00652147
1.125,0.00647762
1.13,0.00643415
1.135,0.00639104
1.14,0.0063483
1.145,0.00630592
1.15,0.00626391
1.155,0.00622225
1.16,0.00618094
1.165,0.00613998
1.17,0.00609937
1.175,0.00605911
1.18,0.00601919
