phi,dN/dphi
-0.605,0.0121897
-0.6,0.0122945
-0.595,0.0124
-0.59,0.0125063
-0.585,0.0126133
-0.58,0.0127212
-0.575,0.0128299
-0.57,0.0129393
-0.565,0.0130496
-0.56,0.0131606
-0.555,0.0132724
-0.55,0.013385
-0.545,0.0134983
-0.54,0.0136124
-0.535,0.0137273
-0.53,0.0138429
-0.525,0.0139593
-0.52,0.0140765
-0.515,0.0141944
-0.51,0.014313
-0.505,0.0144324
-0.5,0.0145525
-0.495,0.0146733
-0.49,0.0147949
-0.485,0.0149171
-0.48,0.01504
-0.475,0.0151637
-0.47,0.015288
-0.465,0.0154129
-0.46,0.0155385
-0.455,0.0156648
-0.45,0.0157917
-0.445,0.0159192
-0.44,0.0160473
-0.435,0.016176
-0.43,0.0163053
-0.425,0.0164352
-0.42,0.0165656
-0.415,0.0166965
-0.41,0.016828
-0.405,0.0169599
-0.4,0.0170924
-0.395,0.0172252
-0.39,0.0173586
-0.385,0.0174923
-0.38,0.0176264
-0.375,0.017761
-0.37,0.0178958
-0.365,0.018031
-0.36,0.0181665
-0.355,0.0183023
-0.35,0.0184383
-0.345,0.0185745
-0.34,0.018711
-0.335,0.0188475
-0.33,0.0189843
-0.325,0.0191211
-0.32,0.019258
-0.315,0.0193949
-0.31,0.0195318
-0.305,0.0196687
-0.3,0.0198055
-0.295,0.0199422
-0.29,0.0200787
-0.285,0.020215
-0.28,0.0203511
-0.275,0.0204869
-0.27,0.0206224
-0.265,0.0207575
-0.26,0.0208922
-0.255,0.0210264
-0.25,0.0211601
-0.245,0.0212932
-0.24,0.0214257
-0.235,0.0215575
-0.23,0.0216885
-0.225,0.0218188
-0.22,0.0219482
-0.215,0.0220766
-0.21,0.0222041
-0.205,0.0223305
-0.2,0.0224558
-0.195,0.0225799
-0.19,0.0227027
-0.185,0.0228242
-0.18,0.0229443
-0.175,0.0230629
-0.17,0.0231799
-0.165,0.0232952
-0.16,0.0234088
-0.155,0.0235205
-0.15,0.0236304
-0.145,0.0237382
-0.14,0.0238439
-0.135,0.0239473
-0.13,0.0240485
-0.125,0.0241473
-0.12,0.0242435
-0.115,0.0243371
-0.11,0.024428
-0.105,0.024516
-0.1,0.024601
-0.095,0.0246829
-0.09,0.0247617
-0.085,0.0248371
-0.08,0.0249091
-0.075,0.0249775
-0.07,0.0250422
-0.065,0.0251031
-0.06,0.0251601
-0.055,0.0252131
-0.05,0.0252618
-0.045,0.0253063
-0.04,0.0253465
-0.035,0.0253822
-0.03,0.0254133
-0.025,0.0254397
-0.02,0.0254615
-0.015,0.0254785
-0.01,0.0254906
-0.005,0.025498
-2.95423e-15,0.0255004
0.005,0.025498
0.01,0.0254906
0.015,0.0254785
0.02,0.0254615
0.025,0.0254397
0.03,0.0254133
0.035,0.0253822
0.04,0.0253465
0.045,0.0253063
0.05,0.0252618
0.055,0.0252131
0.06,0.0251601
0.065,0.0251031
0.07,0.0250422
0.075,0.0249775
0.08,0.0249091
0.085,0.0248371
0.09,0.0247617
0.095,0.0246829
0.1,0.024601
0.105,0.024516
0.11,0.024428
0.115,0.0243371
0.12,0.0242435
0.125,0.0241473
0.13,0.0240485
0.135,0.0239473
0.14,0.0238439
0.145,0.0237382
0.15,0.0236304
0.155,0.0235205
0.16,0.0234088
0.165,0.0232952
0.17,0.0231799
0.175,0.0230629
0.18,0.0229443
0.185,0.0228242
0.19,0.0227027
0.195,0.0225799
0.2,0.0224558
0.205,0.0223305
0.21,0.0222041
0.215,0.0220766
0.22,0.0219482
0.225,0.0218188
0.23,0.0216885
0.235,0.0215575
0.24,0.0214257
0.245,0.0212932
0.25,0.0211601
0.255,0.0210264
0.26,0.0208922
0.265,0.0207575
0.27,0.0206224
0.275,0.0204869
0.28,0.0203511
0.285,0.020215
0.29,0.0200787
0.295,0.0199422
0.3,0.0198055
0.305,0.0196687
0.31,0.0195318
0.315,0.0193949
0.32,0.019258
0.325,0.0191211
0.33,0.0189843
0.335,0.0188475
0.34,0.018711
0.345,0.0185745
0.35,0.0184383
0.355,0.0183023
0.36,0.0181665
0.365,0.018031
0.37,0.0178958
0.375,0.017761
0.38,0.0176264
0.385,0.0174923
0.39,0.0173586
0.395,0.0172252
0.4,0.0170924
0.405,0.0169599
0.41,0.016828
0.415,0.0166965
0.42,0.0165656
0.425,0.0164352
0.43,0.0163053
0.435,0.016176
0.44,0.0160473
0.445,0.0159192
0.45,0.0157917
0.455,0.0156648
0.46,0.0155385
0.465,0.0154129
0.47,0.015288
0.475,0.0151637
0.48,0.01504
0.485,0.0149171
0.49,0.0147949
0.495,0.0146733
0.5,0.0145525
0.505,0.0144324
0.51,0.014313
0.515,0.0141944
0.52,0.0140765
0.525,0.0139593
0.53,0.0138429
0.535,0.0137273
0.54,0.0136124
0.545,0.0134983
0.55,0.013385
0.555,0.0132724
0.56,0.0131606
0.565,0.0130496
0.57,0.0129393
0.575,0.0128299
0.58,0.0127212
0.585,0.0126133
0.59,0.0125063
0.595,0.0124
0.6,0.0122945
0.605,0.0121897
0.61,0.0120858
0.615,0.0119827
0.62,0.0118804
0.625,0.0117788
0.63,0.0116781
0.635,0.0115781
0.64,0.0114789
0.645,0.0113806
0.65,0.011283
0.655,0.0111862
0.66,0.0110901
0.665,0.0109949
0.67,0.0109004
0.675,0.0108067
0.68,0.0107138
0.685,0.0106217
0.69,0.0105303
0.695,0.0104397
0.7,0.0103499
0.705,0.0102608
0.71,0.0101725
0.715,0.010085
0.72,0.00999816
0.725,0.0099121
0.73,0.00982679
0.735,0.00974222
0.74,0.00965839
0.745,0.00957529
0.75,0.00949292
0.755,0.00941127
0.76,0.00933035
0.765,0.00925015
0.77,0.00917065
0.775,0.00909187
0.78,0.0090138
0.785,0.00893642
0.79,0.00885974
0.795,0.00878375
0.8,0.00870845
0.805,0.00863384
0.81,0.0085599
0.815,0.00848663
0.82,0.00841404
0.825,0.00834211
0.83,0.00827083
0.835,0.00820022
0.84,0.00813025
0.845,0.00806094
0.85,0.00799226
0.855,0.00792422
0.86,0.00785681
0.865,0.00779002
0.87,0.00772386
0.875,0.00765832
0.88,0.00759339
0.885,0.00752906
0.89,0.00746534
0.895,0.00740222
0.9,0.00733969
0.905,0.00727775
0.91,0.00721639
0.915,0.00715562
0.92,0.00709541
0.925,0.00703578
0.93,0.00697671
0.935,0.0069182
0.94,0.00686024
0.945,0.00680284
0.95,0.00674598
0.955,0.00668966
0.96,0.00663388
0.965,0.00657863
0.97,0.00652391
0.975,0.00646971
0.98,0.00641602
0.985,0.00636285
0.99,0.00631019
0.995,0.00625804
1,0.00620638
1.005,0.00615522
1.01,0.00610454
1.015,0.00605436
1.02,0.00600465
1.025,0.00595543
1.03,0.00590667
1.035,0.00585839
1.04,0.00581057
1.045,0.00576321
1.05,0.0057163
1.055,0.00566985
1.06,0.00562384
1.065,0.00557827
1.07,0.00553315
1.075,0.00548846
1.08,0.0054442
1.085,0.00540037
1.09,0.00535695
1.095,0.00531396
1.1,0.00527138
1.105,0.00522922
1.11,0.00518745
1.115,0.0051461
1.12,0.00510514
1.125,0.00506457
1.13,0.0050244
1.135,0.00498461
1.14,0.00494521
1.145,0.00490619
1.15,0.00486754
1.155,0.00482926
1.16,0.00479136
1.165,0.00475382
1.17,0.00471664
1.175,0.00467982
1.18,0.00464336
