phi,ALICE,CMS
-1.28,0.000907542,0.000875223
-1.2544,0.000947266,0.000912914
-1.2288,0.000988693,0.000952199
-1.2032,0.00103186,0.000993114
-1.1776,0.00107682,0.00103569
-1.152,0.00112359,0.00107997
-1.1264,0.00117221,0.00112597
-1.1008,0.00122269,0.00117371
-1.0752,0.00127507,0.00122321
-1.0496,0.00132936,0.00127449
-1.024,0.00138555,0.00132754
-0.9984,0.00144365,0.00138236
-0.9728,0.00150365,0.00143894
-0.9472,0.00156552,0.00149726
-0.9216,0.00162923,0.00155729
-0.896,0.00169474,0.00161898
-0.8704,0.001762,0.00168229
-0.8448,0.00183093,0.00174714
-0.8192,0.00190146,0.00181346
-0.7936,0.00197347,0.00188115
-0.768,0.00204687,0.00195012
-0.7424,0.00212152,0.00202022
-0.7168,0.00219728,0.00209134
-0.6912,0.00227397,0.00216331
-0.6656,0.00235143,0.00223596
-0.64,0.00242945,0.00230912
-0.6144,0.00250781,0.00238257
-0.5888,0.0025863,0.00245611
-0.5632,0.00266465,0.0025295
-0.5376,0.00274261,0.0026025
-0.512,0.00281989,0.00267484
-0.4864,0.00289622,0.00274627
-0.4608,0.00297127,0.00281649
-0.4352,0.00304476,0.00288521
-0.4096,0.00311635,0.00295215
-0.384,0.00318572,0.003017
-0.3584,0.00325255,0.00307946
-0.3328,0.00331651,0.00313923
-0.3072,0.00337728,0.003196
-0.2816,0.00343455,0.00324949
-0.256,0.003488,0.00329941
-0.2304,0.00353735,0.00334549
-0.2048,0.00358232,0.00338747
-0.1792,0.00362265,0.00342512
-0.1536,0.00365811,0.00345822
-0.128,0.00368849,0.00348657
-0.1024,0.0037136,0.00351
-0.0768,0.00373329,0.00352838
-0.0512,0.00374744,0.00354159
-0.0256,0.00375597,0.00354954
-6.245e-17,0.00375882,0.0035522
0.0256,0.00375597,0.00354954
0.0512,0.00374744,0.00354159
0.0768,0.00373329,0.00352838
0.1024,0.0037136,0.00351
0.128,0.00368849,0.00348657
0.1536,0.00365811,0.00345822
0.1792,0.00362265,0.00342512
0.2048,0.00358232,0.00338747
0.2304,0.00353735,0.00334549
0.256,0.003488,0.00329941
0.2816,0.00343455,0.00324949
0.3072,0.00337728,0.003196
0.3328,0.00331651,0.00313923
0.3584,0.00325255,0.00307946
0.384,0.00318572,0.003017
0.4096,0.00311635,0.00295215
0.4352,0.00304476,0.00288521
0.4608,0.00297127,0.00281649
0.4864,0.00289622,0.00274627
0.512,0.00281989,0.00267484
0.5376,0.00274261,0.0026025
0.5632,0.00266465,0.0025295
0.5888,0.0025863,0.00245611
0.6144,0.00250781,0.00238257
0.64,0.00242945,0.00230912
0.6656,0.00235143,0.00223596
0.6912,0.00227397,0.00216331
0.7168,0.00219728,0.00209134
0.7424,0.00212152,0.00202022
0.768,0.00204687,0.00195012
0.7936,0.00197347,0.00188115
0.8192,0.00190146,0.00181346
0.8448,0.00183093,0.00174714
0.8704,0.001762,0.00168229
0.896,0.00169474,0.00161898
0.9216,0.00162923,0.00155729
0.9472,0.00156552,0.00149726
0.9728,0.00150365,0.00143894
0.9984,0.00144365,0.00138236
1.024,0.00138555,0.00132754
1.0496,0.00132936,0.00127449
1.0752,0.00127507,0.00122321
1.1008,0.00122269,0.00117371
1.1264,0.00117221,0.00112597
1.152,0.00112359,0.00107997
1.1776,0.00107682,0.00103569
1.2032,0.00103186,0.000993114
1.2288,0.000988693,0.000952199
1.2544,0.000947266,0.000912914
1.28,0.000907542,0.000875223
