phi,dN/dphi
-1.18,0.00412263
-1.175,0.00414739
-1.17,0.00417228
-1.165,0.0041973
-1.16,0.00422246
-1.155,0.00424776
-1.15,0.00427318
-1.145,0.00429874
-1.14,0.00432444
-1.135,0.00435027
-1.13,0.00437623
-1.125,0.00440233
-1.12,0.00442856
-1.115,0.00445492
-1.11,0.00448141
-1.105,0.00450804
-1.1,0.0045348
-1.095,0.00456169
-1.09,0.00458871
-1.085,0.00461586
-1.08,0.00464315
-1.075,0.00467056
-1.07,0.0046981
-1.065,0.00472578
-1.06,0.00475358
-1.055,0.00478151
-1.05,0.00480956
-1.045,0.00483775
-1.04,0.00486606
-1.035,0.00489449
-1.03,0.00492306
-1.025,0.00495174
-1.02,0.00498055
-1.015,0.00500949
-1.01,0.00503854
-1.005,0.00506772
-1,0.00509702
-0.995,0.00512644
-0.99,0.00515597
-0.985,0.00518563
-0.98,0.0052154
-0.975,0.00524529
-0.97,0.0052753
-0.965,0.00530542
-0.96,0.00533565
-0.955,0.00536599
-0.95,0.00539645
-0.945,0.00542702
-0.94,0.00545769
-0.935,0.00548848
-0.93,0.00551937
-0.925,0.00555036
-0.92,0.00558146
-0.915,0.00561266
-0.91,0.00564397
-0.905,0.00567537
-0.9,0.00570687
-0.895,0.00573847
-0.89,0.00577017
-0.885,0.00580195
-0.88,0.00583384
-0.875,0.00586581
-0.87,0.00589787
-0.865,0.00593002
-0.86,0.00596226
-0.855,0.00599458
-0.85,0.00602698
-0.845,0.00605946
-0.84,0.00609202
-0.835,0.00612466
-0.83,0.00615738
-0.825,0.00619016
-0.82,0.00622302
-0.815,0.00625595
-0.81,0.00628895
-0.805,0.00632201
-0.8,0.00635513
-0.795,0.00638831
-0.79,0.00642155
-0.785,0.00645485
-0.78,0.0064882
-0.775,0.00652161
-0.77,0.00655506
-0.765,0.00658856
-0.76,0.00662211
-0.755,0.00665569
-0.75,0.00668932
-0.745,0.00672298
-0.74,0.00675668
-0.735,0.00679041
-0.73,0.00682417
-0.725,0.00685796
-0.72,0.00689177
-0.715,0.0069256
-0.71,0.00695944
-0.705,0.00699331
-0.7,0.00702718
-0.695,0.00706107
-0.69,0.00709496
-0.685,0.00712886
-0.68,0.00716275
-0.675,0.00719665
-0.67,0.00723053
-0.665,0.00726441
-0.66,0.00729828
-0.655,0.00733213
-0.65,0.00736597
-0.645,0.00739978
-0.64,0.00743357
-0.635,0.00746733
-0.63,0.00750105
-0.625,0.00753475
-0.62,0.0075684
-0.615,0.00760201
-0.61,0.00763558
-0.605,0.0076691
-0.6,0.00770256
-0.595,0.00773597
-0.59,0.00776932
-0.585,0.00780261
-0.58,0.00783583
-0.575,0.00786897
-0.57,0.00790205
-0.565,0.00793504
-0.56,0.00796796
-0.555,0.00800078
-0.55,0.00803352
-0.545,0.00806616
-0.54,0.00809871
-0.535,0.00813115
-0.53,0.00816349
-0.525,0.00819572
-0.52,0.00822784
-0.515,0.00825984
-0.51,0.00829172
-0.505,0.00832347
-0.5,0.0083551
-0.495,0.00838659
-0.49,0.00841794
-0.485,0.00844915
-0.48,0.00848021
-0.475,0.00851113
-0.47,0.00854189
-0.465,0.0085725
-0.46,0.00860294
-0.455,0.00863321
-0.45,0.00866331
-0.445,0.00869324
-0.44,0.00872299
-0.435,0.00875256
-0.43,0.00878194
-0.425,0.00881113
-0.42,0.00884012
-0.415,0.00886892
-0.41,0.0088975
-0.405,0.00892588
-0.4,0.00895405
-0.395,0.008982
-0.39,0.00900973
-0.385,0.00903724
-0.38,0.00906452
-0.375,0.00909156
-0.37,0.00911836
-0.365,0.00914493
-0.36,0.00917125
-0.355,0.00919731
-0.35,0.00922313
-0.345,0.00924869
-0.34,0.00927398
-0.335,0.00929901
-0.33,0.00932377
-0.325,0.00934825
-0.32,0.00937246
-0.315,0.00939638
-0.31,0.00942002
-0.305,0.00944337
-0.3,0.00946643
-0.295,0.00948919
-0.29,0.00951164
-0.285,0.00953379
-0.28,0.00955564
-0.275,0.00957717
-0.27,0.00959838
-0.265,0.00961928
-0.26,0.00963985
-0.255,0.0096601
-0.25,0.00968001
-0.245,0.0096996
-0.24,0.00971884
-0.235,0.00973775
-0.23,0.00975631
-0.225,0.00977452
-0.22,0.00979238
-0.215,0.00980989
-0.21,0.00982705
-0.205,0.00984384
-0.2,0.00986027
-0.195,0.00987634
-0.19,0.00989204
-0.185,0.00990737
-0.18,0.00992232
-0.175,0.00993689
-0.17,0.00995109
-0.165,0.00996491
-0.16,0.00997834
-0.155,0.00999138
-0.15,0.010004
-0.145,0.0100163
-0.14,0.0100282
-0.135,0.0100396
-0.13,0.0100507
-0.125,0.0100614
-0.12,0.0100717
-0.115,0.0100815
-0.11,0.010091
-0.105,0.0101
-0.1,0.0101087
-0.095,0.0101169
-0.09,0.0101247
-0.085,0.0101321
-0.08,0.0101391
-0.075,0.0101457
-0.07,0.0101519
-0.065,0.0101576
-0.06,0.0101629
-0.055,0.0101678
-0.05,0.0101723
-0.045,0.0101763
-0.04,0.0101799
-0.035,0.0101831
-0.03,0.0101859
-0.025,0.0101883
-0.02,0.0101902
-0.015,0.0101917
-0.01,0.0101927
-0.005,0.0101934
-2.95423e-15,0.0101936
0.005,0.0101934
0.01,0.0101927
0.015,0.0101917
0.02,0.0101902
0.025,0.0101883
0.03,0.0101859
0.035,0.0101831
0.04,0.0101799
0.045,0.0101763
0.05,0.0101723
0.055,0.0101678
0.06,0.0101629
0.065,0.0101576
0.07,0.0101519
0.075,0.0101457
0.08,0.0101391
0.085,0.0101321
0.09,0.0101247
0.095,0.0101169
0.1,0.0101087
0.105,0.0101
0.11,0.010091
0.115,0.0100815
0.12,0.0100717
0.125,0.0100614
0.13,0.0100507
0.135,0.0100396
0.14,0.0100282
0.145,0.0100163
0.15,0.010004
0.155,0.00999138
0.16,0.00997834
0.165,0.00996491
0.17,0.00995109
0.175,0.00993689
0.18,0.00992232
0.185,0.00990737
0.19,0.00989204
0.195,0.00987634
0.2,0.00986027
0.205,0.00984384
0.21,0.00982705
0.215,0.00980989
0.22,0.00979238
0.225,0.00977452
0.23,0.00975631
0.235,0.00973775
0.24,0.00971884
0.245,0.0096996
0.25,0.00968001
0.255,0.0096601
0.26,0.00963985
0.265,0.00961928
0.27,0.00959838
0.275,0.00957717
0.28,0.00955564
0.285,0.00953379
0.29,0.00951164
0.295,0.00948919
0.3,0.00946643
0.305,0.00944337
0.31,0.00942002
0.315,0.00939638
0.32,0.00937246
0.325,0.00934825
0.33,0.00932377
0.335,0.00929901
0.34,0.00927398
0.345,0.00924869
0.35,0.00922313
0.355,0.00919731
0.36,0.00917125
0.365,0.00914493
0.37,0.00911836
0.375,0.00909156
0.38,0.00906452
0.385,0.00903724
0.39,0.00900973
0.395,0.008982
0.4,0.00895405
0.405,0.00892588
0.41,0.0088975
0.415,0.00886892
0.42,0.00884012
0.425,0.00881113
0.43,0.00878194
0.435,0.00875256
0.44,0.00872299
0.445,0.00869324
0.45,0.00866331
0.455,0.00863321
0.46,0.00860294
0.465,0.0085725
0.47,0.00854189
0.475,0.00851113
0.48,0.00848021
0.485,0.00844915
0.49,0.00841794
0.495,0.00838659
0.5,0.0083551
0.505,0.00832347
0.51,0.00829172
0.515,0.00825984
0.52,0.00822784
0.525,0.00819572
0.53,0.00816349
0.535,0.00813115
0.54,0.00809871
0.545,0.00806616
0.55,0.00803352
0.555,0.00800078
0.56,0.00796796
0.565,0.00793504
0.57,0.00790205
0.575,0.00786897
0.58,0.00783583
0.585,0.00780261
0.59,0.00776932
0.595,0.00773597
0.6,0.00770256
0.605,0.0076691
0.61,0.00763558
0.615,0.00760201
0.62,0.0075684
0.625,0.00753475
0.63,0.00750105
0.635,0.00746733
0.64,0.00743357
0.645,0.00739978
0.65,0.00736597
0.655,0.00733213
0.66,0.00729828
0.665,0.00726441
0.67,0.00723053
0.675,0.00719665
0.68,0.00716275
0.685,0.00712886
0.69,0.00709496
0.695,0.00706107
0.7,0.00702718
0.705,0.00699331
0.71,0.00695944
0.715,0.0069256
0.72,0.00689177
0.725,0.00685796
0.73,0.00682417
0.735,0.00679041
0.74,0.00675668
0.745,0.00672298
0.75,0.00668932
0.755,0.00665569
0.76,0.00662211
0.765,0.00658856
0.77,0.00655506
0.775,0.00652161
0.78,0.0064882
0.785,0.00645485
0.79,0.00642155
0.795,0.00638831
0.8,0.00635513
0.805,0.00632201
0.81,0.00628895
0.815,0.00625595
0.82,0.00622302
0.825,0.00619016
0.83,0.00615738
0.835,0.00612466
0.84,0.00609202
0.845,0.00605946
0.85,0.00602698
0.855,0.00599458
0.86,0.00596226
0.865,0.00593002
0.87,0.00589787
0.875,0.00586581
0.88,0.00583384
0.885,0.00580195
0.89,0.00577017
0.895,0.00573847
0.9,0.00570687
0.905,0.00567537
0.91,0.00564397
0.915,0.00561266
0.92,0.00558146
0.925,0.00555036
0.93,0.00551937
0.935,0.00548848
0.94,0.00545769
0.945,0.00542702
0.95,0.00539645
0.955,0.00536599
0.96,0.00533565
0.965,0.00530542
0.97,0.0052753
0.975,0.00524529
0.98,0.0052154
0.985,0.00518563
0.99,0.00515597
0.995,0.00512644
1,0.00509702
1.005,0.00506772
1.01,0.00503854
1.015,0.00500949
1.02,0.00498055
1.025,0.00495174
1.03,0.00492306
1.035,0.00489449
1.04,0.00486606
1.045,0.00483775
1.05,0.00480956
1.055,0.00478151
1.06,0.00475358
1.065,0.00472578
1.07,0.0046981
1.075,0.00467056
1.08,0.00464315
1.085,0.00461586
1.09,0.00458871
1.095,0.00456169
1.1,0.0045348
1.105,0.00450804
1.11,0.00448141
1.115,0.00445492
1.12,0.00442856
1.125,0.00440233
1.13,0.00437623
1.135,0.00435027
1.14,0.00432444
1.145,0.00429874
1.15,0.00427318
1.155,0.00424776
1.16,0.00422246
1.165,0.0041973
1.17,0.00417228
1.175,0.00414739
1.18,0.00412263
