phi,dN/dphi
-1.18,0.00705403
-1.175,0.00709347
-1.17,0.00713316
-1.165,0.00717311
-1.16,0.00721332
-1.155,0.00725378
-1.15,0.0072945
-1.145,0.00733548
-1.14,0.00737673
-1.135,0.00741823
-1.13,0.00746
-1.125,0.00750204
-1.12,0.00754434
-1.115,0.00758691
-1.11,0.00762974
-1.105,0.00767285
-1.1,0.00771623
-1.095,0.00775987
-1.09,0.00780379
-1.085,0.00784798
-1.08,0.00789245
-1.075,0.00793719
-1.07,0.00798221
-1.065,0.0080275
-1.06,0.00807307
-1.055,0.00811893
-1.05,0.00816506
-1.045,0.00821147
-1.04,0.00825817
-1.035,0.00830514
-1.03,0.00835241
-1.025,0.00839995
-1.02,0.00844778
-1.015,0.0084959
-1.01,0.0085443
-1.005,0.008593
-1,0.00864198
-0.995,0.00869125
-0.99,0.00874081
-0.985,0.00879066
-0.98,0.0088408
-0.975,0.00889123
-0.97,0.00894196
-0.965,0.00899298
-0.96,0.0090443
-0.955,0.00909591
-0.95,0.00914781
-0.945,0.00920001
-0.94,0.00925251
-0.935,0.0093053
-0.93,0.00935839
-0.925,0.00941177
-0.92,0.00946546
-0.915,0.00951944
-0.91,0.00957372
-0.905,0.0096283
-0.9,0.00968318
-0.895,0.00973836
-0.89,0.00979383
-0.885,0.00984961
-0.88,0.00990569
-0.875,0.00996206
-0.87,0.0100187
-0.865,0.0100757
-0.86,0.010133
-0.855,0.0101906
-0.85,0.0102484
-0.845,0.0103066
-0.84,0.0103651
-0.835,0.0104239
-0.83,0.0104829
-0.825,0.0105423
-0.82,0.010602
-0.815,0.0106619
-0.81,0.0107222
-0.805,0.0107827
-0.8,0.0108436
-0.795,0.0109047
-0.79,0.0109662
-0.785,0.0110279
-0.78,0.0110899
-0.775,0.0111522
-0.77,0.0112148
-0.765,0.0112777
-0.76,0.0113409
-0.755,0.0114044
-0.75,0.0114681
-0.745,0.0115322
-0.74,0.0115965
-0.735,0.0116611
-0.73,0.011726
-0.725,0.0117912
-0.72,0.0118566
-0.715,0.0119223
-0.71,0.0119883
-0.705,0.0120546
-0.7,0.0121211
-0.695,0.0121879
-0.69,0.012255
-0.685,0.0123223
-0.68,0.0123899
-0.675,0.0124577
-0.67,0.0125258
-0.665,0.0125942
-0.66,0.0126628
-0.655,0.0127317
-0.65,0.0128007
-0.645,0.0128701
-0.64,0.0129397
-0.635,0.0130095
-0.63,0.0130795
-0.625,0.0131498
-0.62,0.0132203
-0.615,0.013291
-0.61,0.0133619
-0.605,0.0134331
-0.6,0.0135044
-0.595,0.013576
-0.59,0.0136477
-0.585,0.0137197
-0.58,0.0137918
-0.575,0.0138641
-0.57,0.0139366
-0.565,0.0140093
-0.56,0.0140822
-0.555,0.0141552
-0.55,0.0142284
-0.545,0.0143017
-0.54,0.0143752
-0.535,0.0144488
-0.53,0.0145225
-0.525,0.0145964
-0.52,0.0146704
-0.515,0.0147446
-0.51,0.0148188
-0.505,0.0148931
-0.5,0.0149676
-0.495,0.0150421
-0.49,0.0151167
-0.485,0.0151914
-0.48,0.0152661
-0.475,0.0153409
-0.47,0.0154157
-0.465,0.0154906
-0.46,0.0155655
-0.455,0.0156404
-0.45,0.0157154
-0.445,0.0157903
-0.44,0.0158653
-0.435,0.0159402
-0.43,0.0160151
-0.425,0.0160899
-0.42,0.0161647
-0.415,0.0162395
-0.41,0.0163141
-0.405,0.0163887
-0.4,0.0164632
-0.395,0.0165376
-0.39,0.0166119
-0.385,0.016686
-0.38,0.01676
-0.375,0.0168338
-0.37,0.0169075
-0.365,0.016981
-0.36,0.0170542
-0.355,0.0171273
-0.35,0.0172001
-0.345,0.0172727
-0.34,0.0173451
-0.335,0.0174171
-0.33,0.0174889
-0.325,0.0175604
-0.32,0.0176315
-0.315,0.0177024
-0.31,0.0177728
-0.305,0.0178429
-0.3,0.0179126
-0.295,0.0179819
-0.29,0.0180507
