phi,dN/dphi
-1.18,0.00484277
-1.175,0.00487192
-1.17,0.00490125
-1.165,0.00493075
-1.16,0.00496043
-1.155,0.00499028
-1.15,0.00502031
-1.145,0.00505051
-1.14,0.00508089
-1.135,0.00511145
-1.13,0.00514218
-1.125,0.00517309
-1.12,0.00520417
-1.115,0.00523543
-1.11,0.00526687
-1.105,0.00529848
-1.1,0.00533027
-1.095,0.00536224
-1.09,0.00539439
-1.085,0.00542671
-1.08,0.00545921
-1.075,0.00549188
-1.07,0.00552473
-1.065,0.00555776
-1.06,0.00559097
-1.055,0.00562435
-1.05,0.0056579
-1.045,0.00569163
-1.04,0.00572554
-1.035,0.00575962
-1.03,0.00579388
-1.025,0.00582831
-1.02,0.00586292
-1.015,0.0058977
-1.01,0.00593265
-1.005,0.00596778
-1,0.00600308
-0.995,0.00603855
-0.99,0.00607419
-0.985,0.00611
-0.98,0.00614599
-0.975,0.00618214
-0.97,0.00621846
-0.965,0.00625495
-0.96,0.0062916
-0.955,0.00632842
-0.95,0.00636541
-0.945,0.00640256
-0.94,0.00643988
-0.935,0.00647736
-0.93,0.006515
-0.925,0.0065528
-0.92,0.00659077
-0.915,0.00662889
-0.91,0.00666716
-0.905,0.0067056
-0.9,0.00674419
-0.895,0.00678293
-0.89,0.00682183
-0.885,0.00686087
-0.88,0.00690007
-0.875,0.00693942
-0.87,0.00697891
-0.865,0.00701854
-0.86,0.00705832
-0.855,0.00709825
-0.85,0.00713831
-0.845,0.00717851
-0.84,0.00721885
-0.835,0.00725932
-0.83,0.00729993
-0.825,0.00734066
-0.82,0.00738153
-0.815,0.00742252
-0.81,0.00746364
-0.805,0.00750488
-0.8,0.00754624
-0.795,0.00758772
-0.79,0.00762932
-0.785,0.00767103
-0.78,0.00771285
-0.775,0.00775477
-0.77,0.00779681
-0.765,0.00783895
-0.76,0.00788119
-0.755,0.00792352
-0.75,0.00796596
-0.745,0.00800848
-0.74,0.0080511
-0.735,0.0080938
-0.73,0.00813658
-0.725,0.00817945
-0.72,0.00822239
-0.715,0.00826541
-0.71,0.0083085
-0.705,0.00835166
-0.7,0.00839488
-0.695,0.00843816
-0.69,0.0084815
-0.685,0.00852489
-0.68,0.00856834
-0.675,0.00861182
-0.67,0.00865536
-0.665,0.00869893
-0.66,0.00874254
-0.655,0.00878617
-0.65,0.00882984
-0.645,0.00887353
-0.64,0.00891723
-0.635,0.00896095
-0.63,0.00900469
-0.625,0.00904843
-0.62,0.00909217
-0.615,0.0091359
-0.61,0.00917963
-0.605,0.00922335
-0.6,0.00926705
-0.595,0.00931073
-0.59,0.00935439
-0.585,0.00939801
-0.58,0.0094416
-0.575,0.00948515
-0.57,0.00952865
-0.565,0.0095721
-0.56,0.0096155
-0.555,0.00965883
-0.55,0.0097021
-0.545,0.0097453
-0.54,0.00978842
-0.535,0.00983145
-0.53,0.0098744
-0.525,0.00991726
-0.52,0.00996002
-0.515,0.0100027
-0.51,0.0100452
-0.505,0.0100876
-0.5,0.0101299
-0.495,0.0101721
-0.49,0.0102142
-0.485,0.0102561
-0.48,0.0102978
-0.475,0.0103394
-0.47,0.0103809
-0.465,0.0104222
-0.46,0.0104633
-0.455,0.0105042
-0.45,0.010545
-0.445,0.0105856
-0.44,0.0106259
-0.435,0.0106661
-0.43,0.0107061
-0.425,0.0107458
-0.42,0.0107853
-0.415,0.0108247
-0.41,0.0108637
-0.405,0.0109026
-0.4,0.0109411
-0.395,0.0109795
-0.39,0.0110175
-0.385,0.0110553
-0.38,0.0110929
-0.375,0.0111301
-0.37,0.0111671
-0.365,0.0112038
-0.36,0.0112401
-0.355,0.0112762
-0.35,0.011312
-0.345,0.0113474
-0.34,0.0113825
-0.335,0.0114173
-0.33,0.0114517
-0.325,0.0114858
-0.32,0.0115196
-0.315,0.011553
-0.31,0.011586
-0.305,0.0116186
-0.3,0.0116509
-0.295,0.0116828
-0.29,0.0117143
-0.285,0.0117454
-0.28,0.011776
-0.275,0.0118063
-0.27,0.0118362
-0.265,0.0118656
-0.26,0.0118946
-0.255,0.0119232
-0.25,0.0119513
-0.245,0.011979
-0.24,0.0120063
-0.235,0.012033
-0.23,0.0120593
-0.225,0.0120852
-0.22,0.0121105
-0.215,0.0121354
-0.21,0.0121598
-0.205,0.0121837
-0.2,0.0122071
-0.195,0.01223
-0.19,0.0122524
-0.185,0.0122743
-0.18,0.0122956
-0.175,0.0123165
-0.17,0.0123368
-0.165,0.0123565
-0.16,0.0123758
-0.155,0.0123944
-0.15,0.0124126
-0.145,0.0124302
-0.14,0.0124472
-0.135,0.0124637
-0.13,0.0124796
-0.125,0.0124949
-0.12,0.0125097
-0.115,0.0125239
-0.11,0.0125375
-0.105,0.0125505
-0.1,0.012563
-0.095,0.0125749
-0.09,0.0125861
-0.085,0.0125968
-0.08,0.0126069
-0.075,0.0126164
-0.07,0.0126253
-0.065,0.0126335
-0.06,0.0126412
-0.055,0.0126483
-0.05,0.0126547
-0.045,0.0126606
-0.04,0.0126658
-0.035,0.0126705
-0.03,0.0126745
-0.025,0.0126779
-0.02,0.0126806
-0.015,0.0126828
-0.01,0.0126843
-0.005,0.0126853
-2.95423e-15,0.0126856
0.005,0.0126853
0.01,0.0126843
0.015,0.0126828
0.02,0.0126806
0.025,0.0126779
0.03,0.0126745
0.035,0.0126705
0.04,0.0126658
0.045,0.0126606
0.05,0.0126547
0.055,0.0126483
0.06,0.0126412
0.065,0.0126335
0.07,0.0126253
0.075,0.0126164
0.08,0.0126069
0.085,0.0125968
0.09,0.0125861
0.095,0.0125749
0.1,0.012563
0.105,0.0125505
0.11,0.0125375
0.115,0.0125239
0.12,0.0125097
0.125,0.0124949
0.13,0.0124796
0.135,0.0124637
0.14,0.0124472
0.145,0.0124302
0.15,0.0124126
0.155,0.0123944
0.16,0.0123758
0.165,0.0123565
0.17,0.0123368
0.175,0.0123165
0.18,0.0122956
0.185,0.0122743
0.19,0.0122524
0.195,0.01223
0.2,0.0122071
0.205,0.0121837
0.21,0.0121598
0.215,0.0121354
0.22,0.0121105
0.225,0.0120852
0.23,0.0120593
0.235,0.012033
0.24,0.0120063
0.245,0.011979
0.25,0.0119513
0.255,0.0119232
0.26,0.0118946
0.265,0.0118656
0.27,0.0118362
0.275,0.0118063
0.28,0.011776
0.285,0.0117454
0.29,0.0117143
0.295,0.0116828
0.3,0.0116509
0.305,0.0116186
0.31,0.011586
0.315,0.011553
0.32,0.0115196
0.325,0.0114858
0.33,0.0114517
0.335,0.0114173
0.34,0.0113825
0.345,0.0113474
0.35,0.011312
0.355,0.0112762
0.36,0.0112401
0.365,0.0112038
0.37,0.0111671
0.375,0.0111301
0.38,0.0110929
0.385,0.0110553
0.39,0.0110175
0.395,0.0109795
0.4,0.0109411
0.405,0.0109026
0.41,0.0108637
0.415,0.0108247
0.42,0.0107853
0.425,0.0107458
0.43,0.0107061
0.435,0.0106661
0.44,0.0106259
0.445,0.0105856
0.45,0.010545
0.455,0.0105042
0.46,0.0104633
0.465,0.0104222
0.47,0.0103809
0.475,0.0103394
0.48,0.0102978
0.485,0.0102561
0.49,0.0102142
0.495,0.0101721
0.5,0.0101299
0.505,0.0100876
0.51,0.0100452
0.515,0.0100027
0.52,0.00996002
0.525,0.00991726
0.53,0.0098744
0.535,0.00983145
0.54,0.00978842
0.545,0.0097453
0.55,0.0097021
0.555,0.00965883
0.56,0.0096155
0.565,0.0095721
0.57,0.00952865
0.575,0.00948515
0.58,0.0094416
0.585,0.00939801
0.59,0.00935439
0.595,0.00931073
0.6,0.00926705
0.605,0.00922335
0.61,0.00917963
0.615,0.0091359
0.62,0.00909217
0.625,0.00904843
0.63,0.00900469
0.635,0.00896095
0.64,0.00891723
0.645,0.00887353
0.65,0.00882984
0.655,0.00878617
0.66,0.00874254
0.665,0.00869893
0.67,0.00865536
0.675,0.00861182
0.68,0.00856834
0.685,0.00852489
0.69,0.0084815
0.695,0.00843816
0.7,0.00839488
0.705,0.00835166
0.71,0.0083085
0.715,0.00826541
0.72,0.00822239
0.725,0.00817945
0.73,0.00813658
0.735,0.0080938
0.74,0.0080511
0.745,0.00800848
0.75,0.00796596
0.755,0.00792352
0.76,0.00788119
0.765,0.00783895
0.77,0.00779681
0.775,0.00775477
0.78,0.00771285
0.785,0.00767103
0.79,0.00762932
0.795,0.00758772
0.8,0.00754624
0.805,0.00750488
0.81,0.00746364
0.815,0.00742252
0.82,0.00738153
0.825,0.00734066
0.83,0.00729993
0.835,0.00725932
0.84,0.00721885
0.845,0.00717851
0.85,0.00713831
0.855,0.00709825
0.86,0.00705832
0.865,0.00701854
0.87,0.00697891
0.875,0.00693942
0.88,0.00690007
0.885,0.00686087
0.89,0.00682183
0.895,0.00678293
0.9,0.00674419
0.905,0.0067056
0.91,0.00666716
0.915,0.00662889
0.92,0.00659077
0.925,0.0065528
0.93,0.006515
0.935,0.00647736
0.94,0.00643988
0.945,0.00640256
0.95,0.00636541
0.955,0.00632842
0.96,0.0062916
0.965,0.00625495
0.97,0.00621846
0.975,0.00618214
0.98,0.00614599
0.985,0.00611
0.99,0.00607419
0.995,0.00603855
1,0.00600308
1.005,0.00596778
1.01,0.00593265
1.015,0.0058977
1.02,0.00586292
1.025,0.00582831
1.03,0.00579388
1.035,0.00575962
1.04,0.00572554
1.045,0.00569163
1.05,0.0056579
1.055,0.00562435
1.06,0.00559097
1.065,0.00555776
1.07,0.00552473
1.075,0.00549188
1.08,0.00545921
1.085,0.00542671
1.09,0.00539439
1.095,0.00536224
1.1,0.00533027
1.105,0.00529848
1.11,0.00526687
1.115,0.00523543
1.12,0.00520417
1.125,0.00517309
1.13,0.00514218
1.135,0.00511145
1.14,0.00508089
1.145,0.00505051
1.15,0.00502031
1.155,0.00499028
1.16,0.00496043
1.165,0.00493075
1.17,0.00490125
1.175,0.00487192
1.18,0.00484277
