phi,dN/dphi
-1.18,0.00270674
-1.175,0.00272298
-1.17,0.00273932
-1.165,0.00275574
-1.16,0.00277224
-1.155,0.00278884
-1.15,0.00280552
-1.145,0.00282229
-1.14,0.00283915
-1.135,0.0028561
-1.13,0.00287313
-1.125,0.00289025
-1.12,0.00290746
-1.115,0.00292475
-1.11,0.00294213
-1.105,0.0029596
-1.1,0.00297715
-1.095,0.00299479
-1.09,0.00301252
-1.085,0.00303033
-1.08,0.00304823
-1.075,0.00306621
-1.07,0.00308427
-1.065,0.00310242
-1.06,0.00312066
-1.055,0.00313898
-1.05,0.00315738
-1.045,0.00317586
-1.04,0.00319443
-1.035,0.00321308
-1.03,0.00323181
-1.025,0.00325062
-1.02,0.00326952
-1.015,0.00328849
-1.01,0.00330755
-1.005,0.00332668
-1,0.00334589
-0.995,0.00336518
-0.99,0.00338455
-0.985,0.00340399
-0.98,0.00342352
-0.975,0.00344311
-0.97,0.00346279
-0.965,0.00348254
-0.96,0.00350236
-0.955,0.00352225
-0.95,0.00354222
-0.945,0.00356226
-0.94,0.00358237
-0.935,0.00360255
-0.93,0.0036228
-0.925,0.00364312
-0.92,0.0036635
-0.915,0.00368396
-0.91,0.00370448
-0.905,0.00372506
-0.9,0.00374571
-0.895,0.00376642
-0.89,0.0037872
-0.885,0.00380803
-0.88,0.00382893
-0.875,0.00384988
-0.87,0.00387089
-0.865,0.00389196
-0.86,0.00391309
-0.855,0.00393427
-0.85,0.0039555
-0.845,0.00397679
-0.84,0.00399813
-0.835,0.00401951
-0.83,0.00404095
-0.825,0.00406243
-0.82,0.00408396
-0.815,0.00410554
-0.81,0.00412716
-0.805,0.00414882
-0.8,0.00417052
-0.795,0.00419226
-0.79,0.00421404
-0.785,0.00423585
-0.78,0.0042577
-0.775,0.00427958
-0.77,0.0043015
-0.765,0.00432344
-0.76,0.00434542
-0.755,0.00436742
-0.75,0.00438944
-0.745,0.00441149
-0.74,0.00443356
-0.735,0.00445566
-0.73,0.00447777
-0.725,0.00449989
-0.72,0.00452204
-0.715,0.00454419
-0.71,0.00456636
-0.705,0.00458853
-0.7,0.00461072
-0.695,0.00463291
-0.69,0.0046551
-0.685,0.0046773
-0.68,0.00469949
-0.675,0.00472168
-0.67,0.00474387
-0.665,0.00476606
-0.66,0.00478823
-0.655,0.00481039
-0.65,0.00483254
-0.645,0.00485468
-0.64,0.0048768
-0.635,0.0048989
-0.63,0.00492098
-0.625,0.00494304
-0.62,0.00496507
-0.615,0.00498707
-0.61,0.00500904
-0.605,0.00503098
-0.6,0.00505289
-0.595,0.00507475
-0.59,0.00509658
-0.585,0.00511837
-0.58,0.00514011
-0.575,0.0051618
-0.57,0.00518345
-0.565,0.00520504
-0.56,0.00522658
-0.555,0.00524806
-0.55,0.00526948
-0.545,0.00529085
-0.54,0.00531214
-0.535,0.00533337
-0.53,0.00535453
-0.525,0.00537562
-0.52,0.00539664
-0.515,0.00541757
-0.51,0.00543843
-0.505,0.00545921
-0.5,0.0054799
-0.495,0.0055005
-0.49,0.00552101
-0.485,0.00554143
-0.48,0.00556175
-0.475,0.00558197
-0.47,0.0056021
-0.465,0.00562212
-0.46,0.00564203
-0.455,0.00566183
-0.45,0.00568152
-0.445,0.0057011
-0.44,0.00572056
-0.435,0.0057399
-0.43,0.00575911
-0.425,0.0057782
-0.42,0.00579716
-0.415,0.00581599
-0.41,0.00583469
-0.405,0.00585325
-0.4,0.00587167
-0.395,0.00588995
-0.39,0.00590809
-0.385,0.00592607
-0.38,0.00594391
-0.375,0.00596159
-0.37,0.00597912
-0.365,0.00599649
-0.36,0.0060137
-0.355,0.00603074
-0.35,0.00604762
-0.345,0.00606433
-0.34,0.00608087
-0.335,0.00609723
-0.33,0.00611342
-0.325,0.00612943
-0.32,0.00614525
-0.315,0.0061609
-0.31,0.00617635
-0.305,0.00619161
-0.3,0.00620669
-0.295,0.00622156
-0.29,0.00623624
-0.285,0.00625073
-0.28,0.006265
-0.275,0.00627908
-0.27,0.00629295
-0.265,0.00630661
-0.26,0.00632005
-0.255,0.00633329
-0.25,0.0063463
-0.245,0.0063591
-0.24,0.00637168
-0.235,0.00638404
-0.23,0.00639617
-0.225,0.00640807
-0.22,0.00641975
-0.215,0.00643119
-0.21,0.0064424
-0.205,0.00645338
-0.2,0.00646412
-0.195,0.00647462
-0.19,0.00648488
-0.185,0.0064949
-0.18,0.00650467
-0.175,0.00651419
-0.17,0.00652347
-0.165,0.0065325
-0.16,0.00654127
-0.155,0.0065498
-0.15,0.00655807
-0.145,0.00656608
-0.14,0.00657384
-0.135,0.00658133
-0.13,0.00658857
-0.125,0.00659554
-0.12,0.00660226
-0.115,0.0066087
-0.11,0.00661489
-0.105,0.0066208
-0.1,0.00662645
-0.095,0.00663183
-0.09,0.00663694
-0.085,0.00664178
-0.08,0.00664635
-0.075,0.00665064
-0.07,0.00665466
-0.065,0.00665841
-0.06,0.00666188
-0.055,0.00666508
-0.05,0.006668
-0.045,0.00667065
-0.04,0.00667301
-0.035,0.0066751
-0.03,0.00667692
-0.025,0.00667845
-0.02,0.00667971
-0.015,0.00668068
-0.01,0.00668138
-0.005,0.0066818
-2.95423e-15,0.00668194
0.005,0.0066818
0.01,0.00668138
0.015,0.00668068
0.02,0.00667971
0.025,0.00667845
0.03,0.00667692
0.035,0.0066751
0.04,0.00667301
0.045,0.00667065
0.05,0.006668
0.055,0.00666508
0.06,0.00666188
0.065,0.00665841
0.07,0.00665466
0.075,0.00665064
0.08,0.00664635
0.085,0.00664178
0.09,0.00663694
0.095,0.00663183
0.1,0.00662645
0.105,0.0066208
0.11,0.00661489
0.115,0.0066087
0.12,0.00660226
0.125,0.00659554
0.13,0.00658857
0.135,0.00658133
0.14,0.00657384
0.145,0.00656608
0.15,0.00655807
0.155,0.0065498
0.16,0.00654127
0.165,0.0065325
0.17,0.00652347
0.175,0.00651419
0.18,0.00650467
0.185,0.0064949
0.19,0.00648488
0.195,0.00647462
0.2,0.00646412
0.205,0.00645338
0.21,0.0064424
0.215,0.00643119
0.22,0.00641975
0.225,0.00640807
0.23,0.00639617
0.235,0.00638404
0.24,0.00637168
0.245,0.0063591
0.25,0.0063463
0.255,0.00633329
0.26,0.00632005
0.265,0.00630661
0.27,0.00629295
0.275,0.00627908
0.28,0.006265
0.285,0.00625073
0.29,0.00623624
0.295,0.00622156
0.3,0.00620669
0.305,0.00619161
0.31,0.00617635
0.315,0.0061609
0.32,0.00614525
0.325,0.00612943
0.33,0.00611342
0.335,0.00609723
0.34,0.00608087
0.345,0.00606433
