-0.849057    0.008797
-0.534591    0.043979
-0.220126    0.049678
0.094340     0.081756
0.408805     0.041937
0.710692    -0.011330
1.037736    -0.006148
1.352201     0.032137
1.666667     0.048180
1.968553     0.045603
2.295597     0.059060
2.610063     0.032690
2.924528     0.042009
3.238994     0.034260
3.540881     0.067889
3.867925     0.071519
4.182390     0.066873
4.496855     0.043089
4.811321     0.022926
5.125786     0.014142
