phi,ALICE,CMS
-1.28,0.00615541,0.00602102
-1.2544,0.00644262,0.00629386
-1.2288,0.0067446,0.00658045
-1.2032,0.00706201,0.00688138
-1.1776,0.0073955,0.00719726
-1.152,0.00774577,0.00752871
-1.1264,0.00811348,0.00787635
-1.1008,0.00849934,0.00824079
-1.0752,0.00890402,0.00862266
-1.0496,0.0093282,0.00902257
-1.024,0.00977255,0.00944112
-0.9984,0.0102377,0.00987889
-0.9728,0.0107243,0.0103364
-0.9472,0.0112329,0.0108143
-0.9216,0.0117641,0.0113129
-0.896,0.0123183,0.0118327
-0.8704,0.012896,0.0123741
-0.8448,0.0134975,0.0129374
-0.8192,0.014123,0.0135228
-0.7936,0.0147728,0.0141304
-0.768,0.0154469,0.0147602
-0.7424,0.016145,0.0154121
-0.7168,0.016867,0.0160858
-0.6912,0.0176124,0.0167809
-0.6656,0.0183806,0.0174967
-0.64,0.0191706,0.0182324
-0.6144,0.0199813,0.018987
-0.5888,0.0208113,0.0197591
-0.5632,0.021659,0.0205472
-0.5376,0.0225222,0.0213493
-0.512,0.0233988,0.0221634
-0.4864,0.0242858,0.0229869
-0.4608,0.0251803,0.0238169
-0.4352,0.0260786,0.0246501
-0.4096,0.0269768,0.0254829
-0.384,0.0278706,0.0263113
-0.3584,0.028755,0.0271307
-0.3328,0.0296248,0.0279363
-0.3072,0.0304741,0.0287228
-0.2816,0.0312968,0.0294844
-0.256,0.0320861,0.030215
-0.2304,0.032835,0.030908
-0.2048,0.0335361,0.0315567
-0.1792,0.0341816,0.0321539
-0.1536,0.0347637,0.0326924
-0.128,0.0352742,0.0331647
-0.1024,0.0357055,0.0335636
-0.0768,0.0360502,0.0338824
-0.0512,0.0363017,0.034115
-0.0256,0.0364549,0.0342567
-6.245e-17,0.0365063,0.0343043
0.0256,0.0364549,0.0342567
0.0512,0.0363017,0.034115
0.0768,0.0360502,0.0338824
0.1024,0.0357055,0.0335636
0.128,0.0352742,0.0331647
0.1536,0.0347637,0.0326924
0.1792,0.0341816,0.0321539
0.2048,0.0335361,0.0315567
0.2304,0.032835,0.030908
0.256,0.0320861,0.030215
0.2816,0.0312968,0.0294844
0.3072,0.0304741,0.0287228
0.3328,0.0296248,0.0279363
0.3584,0.028755,0.0271307
0.384,0.0278706,0.0263113
0.4096,0.0269768,0.0254829
0.4352,0.0260786,0.0246501
0.4608,0.0251803,0.0238169
0.4864,0.0242858,0.0229869
0.512,0.0233988,0.0221634
0.5376,0.0225222,0.0213493
0.5632,0.021659,0.0205472
0.5888,0.0208113,0.0197591
0.6144,0.0199813,0.018987
0.64,0.0191706,0.0182324
0.6656,0.0183806,0.0174967
0.6912,0.0176124,0.0167809
0.7168,0.016867,0.0160858
0.7424,0.016145,0.0154121
0.768,0.0154469,0.0147602
0.7936,0.0147728,0.0141304
0.8192,0.014123,0.0135228
0.8448,0.0134975,0.0129374
0.8704,0.012896,0.0123741
0.896,0.0123183,0.0118327
0.9216,0.0117641,0.0113129
0.9472,0.0112329,0.0108143
0.9728,0.0107243,0.0103364
0.9984,0.0102377,0.00987889
1.024,0.00977255,0.00944112
1.0496,0.0093282,0.00902257
1.0752,0.00890402,0.00862266
1.1008,0.00849934,0.00824079
1.1264,0.00811348,0.00787635
1.152,0.00774577,0.00752871
1.1776,0.0073955,0.00719726
1.2032,0.00706201,0.00688138
1.2288,0.0067446,0.00658045
1.2544,0.00644262,0.00629386
1.28,0.00615541,0.00602102
