pt,ALICE_Ridge,CMS_Ridge,ALICE_Jet,CMS_Jet
0.187125,4.27048e-05,0.000156106,0
0.261375,0.000100167,0.000267622,0
0.335625,0.000188677,0.000406821,0
0.409875,0.000308815,0.000573986,0
0.484125,0.000469595,0.000779625,0
0.558375,0.000668099,0.0010171,0
0.632625,0.000906551,0.00128891,0
0.706875,0.00117204,0.00157631,0
0.781125,0.00146276,0.00189271,0
0.855375,0.00173885,0.00218528,0
0.929625,0.00198286,0.00244283,0
1.00388,0.00216327,0.00263325,0
1.07813,0.0022673,0.00274592,0
1.15238,0.00233967,0.0028238,0
1.22663,0.00235262,0.00284278,0
1.30088,0.00234254,0.0028334,0
1.37512,0.00229842,0.00279345,0
1.44937,0.0022463,0.00273429,0
1.52362,0.00216929,0.00265287,0
1.59787,0.00208298,0.00256101,0
1.67212,0.00199596,0.00246557,0
1.74637,0.00190409,0.00236169,0
1.82062,0.0018018,0.00224732,0
1.89487,0.00171023,0.00214395,0
1.96912,0.00162167,0.00203785,0
2.04337,0.00153236,0.00193563,0
2.11762,0.00144241,0.00183354,0
2.19187,0.00135868,0.00173457,0
2.26612,0.00127563,0.00163761,0
2.34037,0.00120249,0.00154893,0
2.41463,0.00112889,0.00146055,0
2.48888,0.00105635,0.00137354,0
2.56313,0.000991317,0.00129511,0
2.63738,0.000930455,0.00121888,0
2.71163,0.000874246,0.00114963,0
2.78588,0.000821326,0.00108347,0
2.86013,0.000770176,0.00102002,0
2.93438,0.000719841,0.000956815,0
3.00863,0.000670807,0.000895875,0
3.08288,0.000628568,0.000842444,0
3.15713,0.000589575,0.000792718,0
3.23138,0.000554151,0.000747146,0
3.30563,0.00051616,0.000698474,0
3.37988,0.00048213,0.000654822,0
3.45413,0.000451346,0.000614937,0
3.52838,0.000423813,0.000578831,0
3.60263,0.000396717,0.000543024,0
3.67688,0.000370252,0.0005098,0
3.75113,0.000347472,0.000478512,0
3.82538,0.000326637,0.000450273,0
3.89963,0.0003038,0.000421182,0
3.97388,0.000286691,0.00039701,0
4.04813,0.00026823,0.000372299,0
4.12238,0.000251333,0.000349916,0
4.19663,0.000237341,0.000330249,0
4.27088,0.000221409,0.00030922,0
4.34513,0.000207173,0.000289842,0
4.41938,0.000194276,0.000272445,0
4.49363,0.000182715,0.000256282,0
4.56788,0.000171641,0.000241079,0
4.64213,0.000160835,0.000226113,0
4.71638,0.000150295,0.000212069,0
4.79063,0.000141104,0.000199244,0
4.86488,0.000131757,0.000186628,0
4.93913,0.000124094,0.00017575,0
5.01338,0.000116393,0.000165028,0
5.08763,0.000108587,0.000154478,0
5.16188,0.000101834,0.000145078,0
5.23613,9.60454e-05,0.000136689,0
5.31038,8.97888e-05,0.000128203,0
5.38463,8.42893e-05,0.000120385,0
5.45888,7.90095e-05,0.000113004,0
5.53313,7.44211e-05,0.000106336,0
5.60738,6.95015e-05,9.96475e-05,0
5.68163,6.51563e-05,9.36082e-05,0
5.75588,6.11792e-05,8.78861e-05,0
5.83013,5.76269e-05,8.27427e-05,0
5.90438,5.40218e-05,7.76514e-05,0
5.97863,5.07463e-05,7.292e-05,0
6.05288,4.75753e-05,6.85329e-05,0
6.12713,4.45758e-05,6.43057e-05,0
6.20138,4.16954e-05,6.02594e-05,0
6.27563,3.9067e-05,5.65271e-05,0
6.34988,3.66746e-05,5.3109e-05,0
6.42413,3.45254e-05,4.99742e-05,0
6.49838,3.23728e-05,4.69028e-05,0
6.57263,3.03564e-05,4.40317e-05,0
6.64688,2.84039e-05,4.12912e-05,0
6.72113,2.67946e-05,3.88772e-05,0
6.79538,2.50649e-05,3.6423e-05,0
6.86963,2.35569e-05,3.42594e-05,0
6.94388,2.21815e-05,3.2245e-05,0
7.01813,2.08038e-05,3.02596e-05,0
7.09238,1.95289e-05,2.8421e-05,0
7.16663,1.826e-05,2.6635e-05,0
7.24088,1.72047e-05,2.50781e-05,0
7.31513,1.61467e-05,2.35585e-05,0
7.38938,1.51535e-05,2.21005e-05,0
7.46363,1.43933e-05,2.09703e-05,0
7.53788,1.35627e-05,1.97466e-05,0
7.61213,1.26965e-05,1.85229e-05,0
7.68638,1.43902e-05,1.97137e-05,0
7.76063,1.34275e-05,1.84358e-05,0
7.83488,1.26008e-05,1.73085e-05,0
7.90913,1.18702e-05,1.62911e-05,0
7.98338,1.11757e-05,1.53362e-05,0
8.05763,1.04719e-05,1.43792e-05,0
8.13188,9.88516e-06,1.35493e-05,0
8.20613,9.25563e-06,1.27133e-05,0
8.28038,8.69381e-06,1.19408e-05,0
8.35463,8.1763e-06,1.12273e-05,0
8.42888,7.65764e-06,1.05246e-05,0
8.50313,7.21042e-06,9.90414e-06,0
8.57738,6.77954e-06,9.31074e-06,0
8.65163,6.35685e-06,8.73742e-06,0
8.72588,5.98133e-06,8.22106e-06,0
8.80013,5.61332e-06,7.71279e-06,0
8.87438,5.26194e-06,7.23965e-06,0
8.94863,4.95104e-06,6.80671e-06,0
9.02288,4.64389e-06,6.38878e-06,0
9.09713,4.3733e-06,6.01155e-06,0
9.17137,4.10408e-06,5.61652e-06,0
9.24562,3.84945e-06,5.2979e-06,0
9.31987,3.61483e-06,4.97136e-06,0
9.39412,3.4027e-06,4.68058e-06,0
9.46837,3.19531e-06,4.39714e-06,0
9.54262,3.00601e-06,4.1337e-06,0
9.61687,2.82572e-06,3.8858e-06,0
9.69112,2.65068e-06,3.64743e-06,0
9.76537,2.49853e-06,3.43455e-06,0
9.83962,2.34187e-06,3.22234e-06,0
9.91387,2.20164e-06,3.02837e-06,0
9.98812,2.0638e-06,2.8409e-06,0
10.0624,1.93728e-06,2.66652e-06,0
10.1366,1.83166e-06,2.51614e-06,0
10.2109,1.72091e-06,2.36583e-06,0
10.2851,1.61553e-06,2.21943e-06,0
10.3594,1.51239e-06,2.08126e-06,0
10.4336,1.41734e-06,1.94904e-06,0
10.5079,1.33659e-06,1.83767e-06,0
10.5821,1.25199e-06,1.7241e-06,0
10.6564,1.18062e-06,1.62358e-06,0
10.7306,1.10201e-06,1.51816e-06,0
10.8049,1.03383e-06,1.42418e-06,0
10.8791,9.69582e-07,1.33868e-06,0
10.9534,9.12104e-07,1.25628e-06,0
11.0276,8.57889e-07,1.18152e-06,0
11.1019,8.0522e-07,1.10962e-06,0
11.1761,7.54427e-07,1.04017e-06,0
11.2504,7.10512e-07,9.79232e-07,0
11.3246,6.70356e-07,9.22054e-07,0
11.3989,6.27424e-07,8.64958e-07,0
11.4731,5.89875e-07,8.13044e-07,0
11.5474,5.55948e-07,7.64923e-07,0
11.6216,5.22688e-07,7.16721e-07,0
11.6959,4.90218e-07,6.74535e-07,0
11.7701,4.59423e-07,6.32791e-07,0
11.8444,4.33412e-07,5.96126e-07,0
11.9186,4.08487e-07,5.61386e-07,0
11.9929,3.83166e-07,5.26483e-07,0
12.0671,3.61197e-07,4.95998e-07,0
12.1414,3.37603e-07,4.64582e-07,0
12.2156,3.17178e-07,4.36156e-07,0
12.2899,2.9904e-07,4.10809e-07,0
12.3641,2.812e-07,3.86043e-07,0
12.4384,2.62663e-07,3.61341e-07,0
12.5126,2.47931e-07,3.40706e-07,0
12.5869,2.33047e-07,3.2001e-07,0
12.6611,2.18271e-07,3.00287e-07,0
12.7354,2.05179e-07,2.81987e-07,0
12.8096,1.93152e-07,2.65114e-07,0
12.8839,1.81861e-07,2.49489e-07,0
12.9581,1.70175e-07,2.33858e-07,0
13.0324,1.59887e-07,2.19588e-07,0
13.1066,1.50476e-07,2.06499e-07,0
13.1809,1.41623e-07,1.94296e-07,0
13.2551,1.33415e-07,1.82713e-07,0
13.3294,1.25389e-07,1.71636e-07,0
13.4036,1.17827e-07,1.6126e-07,0
13.4779,1.10477e-07,1.51492e-07,0
13.5521,1.0404e-07,1.42465e-07,0
13.6264,9.71803e-08,1.33297e-07,0
13.7006,9.14144e-08,1.2538e-07,0
13.7749,8.57103e-08,1.17532e-07,0
13.8491,8.06227e-08,1.10591e-07,0
13.9234,7.56877e-08,1.03832e-07,0
13.9976,7.10549e-08,9.75175e-08,0
14.0719,6.70368e-08,9.18592e-08,0
14.1461,6.28041e-08,8.61464e-08,0
14.2204,5.91576e-08,8.09961e-08,0
14.2946,5.5643e-08,7.61753e-08,0
14.3689,5.22896e-08,7.15617e-08,0
14.4431,4.91235e-08,6.7233e-08,0
14.5174,4.6172e-08,6.31414e-08,0
14.5916,4.33295e-08,5.93107e-08,0
14.6659,4.07769e-08,5.57524e-08,0
14.7401,3.84041e-08,5.24656e-08,0
14.8144,3.60313e-08,4.92648e-08,0
14.8886,3.42728e-08,4.6723e-08,0
14.9629,3.21839e-08,4.3935e-08,0
15.0371,3.91976e-08,4.12347e-08,0
