phi,Alice,CMS,ATLAS
-1,0.0118484,0.0116218,0.0114692
-0.993333,0.0119813,0.011748,0.0115935
-0.986667,0.0121157,0.0118756,0.0117193
-0.98,0.0122516,0.0120045,0.0118463
-0.973333,0.012389,0.0121348,0.0119748
-0.966667,0.0125278,0.0122665,0.0121045
-0.96,0.0126682,0.0123996,0.0122357
-0.953333,0.01281,0.0125341,0.0123682
-0.946667,0.0129534,0.01267,0.0125021
-0.94,0.0130983,0.0128073,0.0126374
-0.933333,0.0132447,0.012946,0.0127741
-0.926667,0.0133927,0.0130862,0.0129122
-0.92,0.0135422,0.0132278,0.0130517
-0.913333,0.0136932,0.0133708,0.0131926
-0.906667,0.0138459,0.0135152,0.013335
-0.9,0.0140001,0.0136611,0.0134788
-0.893333,0.0141558,0.0138085,0.013624
-0.886667,0.0143132,0.0139573,0.0137706
-0.88,0.0144721,0.0141076,0.0139187
-0.873333,0.0146327,0.0142594,0.0140683
-0.866667,0.0147948,0.0144126,0.0142193
-0.86,0.0149585,0.0145673,0.0143717
-0.853333,0.0151238,0.0147235,0.0145257
-0.846667,0.0152908,0.0148812,0.014681
-0.84,0.0154594,0.0150404,0.0148379
-0.833333,0.0156295,0.0152011,0.0149962
-0.826667,0.0158013,0.0153632,0.015156
-0.82,0.0159747,0.0155269,0.0153173
-0.813333,0.0161498,0.015692,0.01548
-0.806667,0.0163264,0.0158586,0.0156442
-0.8,0.0165047,0.0160268,0.0158099
-0.793333,0.0166846,0.0161964,0.0159771
-0.786667,0.0168661,0.0163675,0.0161457
-0.78,0.0170493,0.0165401,0.0163158
-0.773333,0.017234,0.0167142,0.0164874
-0.766667,0.0174204,0.0168898,0.0166605
-0.76,0.0176084,0.0170669,0.016835
-0.753333,0.017798,0.0172454,0.0170109
-0.746667,0.0179892,0.0174255,0.0171883
-0.74,0.018182,0.017607,0.0173672
-0.733333,0.0183764,0.0177899,0.0175475
-0.726667,0.0185724,0.0179743,0.0177293
-0.72,0.0187699,0.0181602,0.0179124
-0.713333,0.0189691,0.0183475,0.018097
-0.706667,0.0191698,0.0185362,0.018283
-0.7,0.019372,0.0187264,0.0184704
-0.693333,0.0195758,0.0189179,0.0186592
-0.686667,0.0197811,0.0191109,0.0188494
-0.68,0.0199879,0.0193052,0.019041
-0.673333,0.0201962,0.0195009,0.0192339
-0.666667,0.020406,0.019698,0.0194281
-0.66,0.0206173,0.0198964,0.0196237
-0.653333,0.02083,0.0200961,0.0198205
-0.646667,0.0210441,0.0202972,0.0200187
-0.64,0.0212597,0.0204995,0.0202181
-0.633333,0.0214766,0.0207031,0.0204188
-0.626667,0.0216949,0.020908,0.0206208
-0.62,0.0219146,0.0211141,0.0208239
-0.613333,0.0221356,0.0213214,0.0210283
-0.606667,0.0223579,0.0215299,0.0212338
-0.6,0.0225815,0.0217395,0.0214404
-0.593333,0.0228063,0.0219503,0.0216482
-0.586667,0.0230323,0.0221622,0.021857
-0.58,0.0232595,0.0223751,0.022067
-0.573333,0.0234879,0.0225891,0.0222779
-0.566667,0.0237173,0.0228041,0.0224899
-0.56,0.0239479,0.0230201,0.0227028
-0.553333,0.0241795,0.0232371,0.0229167
-0.546667,0.0244121,0.0234549,0.0231314
-0.54,0.0246457,0.0236736,0.0233471
-0.533333,0.0248802,0.0238932,0.0235636
-0.526667,0.0251156,0.0241136,0.0237808
-0.52,0.0253519,0.0243347,0.0239988
-0.513333,0.0255889,0.0245565,0.0242175
-0.506667,0.0258267,0.024779,0.0244369
-0.5,0.0260652,0.0250022,0.0246569
-0.493333,0.0263044,0.0252259,0.0248775
-0.486667,0.0265441,0.0254501,0.0250985
-0.48,0.0267844,0.0256748,0.0253201
-0.473333,0.0270251,0.0258999,0.0255421
-0.466667,0.0272663,0.0261254,0.0257644
-0.46,0.0275079,0.0263512,0.0259871
-0.453333,0.0277497,0.0265773,0.02621
-0.446667,0.0279918,0.0268035,0.0264331
-0.44,0.0282341,0.0270299,0.0266564
-0.433333,0.0284764,0.0272564,0.0268797
-0.426667,0.0287188,0.0274829,0.027103
-0.42,0.0289612,0.0277093,0.0273263
-0.413333,0.0292034,0.0279356,0.0275495
-0.406667,0.0294455,0.0281616,0.0277724
-0.4,0.0296873,0.0283875,0.0279951
-0.393333,0.0299288,0.0286129,0.0282175
-0.386667,0.0301698,0.0288379,0.0284394
-0.38,0.0304103,0.0290625,0.0286609
-0.373333,0.0306502,0.0292864,0.0288817
-0.366667,0.0308894,0.0295097,0.029102
-0.36,0.0311278,0.0297322,0.0293214
-0.353333,0.0313653,0.0299539,0.0295401
-0.346667,0.0316019,0.0301746,0.0297578
-0.34,0.0318374,0.0303944,0.0299746
