phi,Alice,CMS,ATLAS
-1,0.0122658,0.012044,0.0118751
-0.993333,0.0124284,0.0121986,0.0120273
-0.986667,0.0125932,0.0123553,0.0121815
-0.98,0.0127601,0.012514,0.0123377
-0.973333,0.0129292,0.0126747,0.0124959
-0.966667,0.0131006,0.0128376,0.0126562
-0.96,0.0132742,0.0130025,0.0128185
-0.953333,0.01345,0.0131695,0.0129828
-0.946667,0.0136282,0.0133386,0.0131493
-0.94,0.0138086,0.0135099,0.0133179
-0.933333,0.0139914,0.0136833,0.0134886
-0.926667,0.0141766,0.0138589,0.0136614
-0.92,0.0143641,0.0140367,0.0138364
-0.913333,0.0145539,0.0142167,0.0140136
-0.906667,0.0147462,0.014399,0.014193
-0.9,0.014941,0.0145835,0.0143746
-0.893333,0.0151381,0.0147703,0.0145584
-0.886667,0.0153378,0.0149594,0.0147445
-0.88,0.0155399,0.0151508,0.0149328
-0.873333,0.0157445,0.0153444,0.0151235
-0.866667,0.0159516,0.0155405,0.0153164
-0.86,0.0161613,0.0157388,0.0155116
-0.853333,0.0163735,0.0159396,0.0157092
-0.846667,0.0165883,0.0161427,0.0159091
-0.84,0.0168057,0.0163482,0.0161114
-0.833333,0.0170257,0.0165561,0.016316
-0.826667,0.0172483,0.0167665,0.016523
-0.82,0.0174735,0.0169792,0.0167324
-0.813333,0.0177014,0.0171945,0.0169443
-0.806667,0.0179319,0.0174121,0.0171585
-0.8,0.0181651,0.0176323,0.0173752
-0.793333,0.018401,0.0178549,0.0175943
-0.786667,0.0186395,0.01808,0.0178158
-0.78,0.0188808,0.0183076,0.0180399
-0.773333,0.0191248,0.0185377,0.0182663
-0.766667,0.0193715,0.0187704,0.0184953
-0.76,0.0196209,0.0190055,0.0187267
-0.753333,0.0198731,0.0192432,0.0189607
-0.746667,0.020128,0.0194834,0.0191971
-0.74,0.0203857,0.0197261,0.019436
-0.733333,0.0206461,0.0199714,0.0196774
-0.726667,0.0209093,0.0202192,0.0199213
-0.72,0.0211752,0.0204696,0.0201677
-0.713333,0.0214439,0.0207225,0.0204167
