phi,Alice,CMS,ATLAS
-1,0.0123301,0.0121238,0.0119405
-0.993333,0.0125239,0.0123086,0.0121221
-0.986667,0.0127208,0.0124962,0.0123065
-0.98,0.0129208,0.0126867,0.0124937
-0.973333,0.013124,0.0128802,0.012684
-0.966667,0.0133304,0.0130768,0.0128771
-0.96,0.0135401,0.0132764,0.0130733
-0.953333,0.0137532,0.0134791,0.0132726
-0.946667,0.0139696,0.013685,0.0134749
-0.94,0.0141894,0.013894,0.0136803
-0.933333,0.0144127,0.0141063,0.0138889
-0.926667,0.0146395,0.0143218,0.0141007
-0.92,0.0148698,0.0145406,0.0143158
-0.913333,0.0151037,0.0147628,0.0145341
-0.906667,0.0153413,0.0149883,0.0147558
-0.9,0.0155825,0.0152173,0.0149808
-0.893333,0.0158274,0.0154497,0.0152092
-0.886667,0.0160761,0.0156856,0.015441
-0.88,0.0163286,0.015925,0.0156763
-0.873333,0.0165849,0.016168,0.0159152
-0.866667,0.0168452,0.0164147,0.0161576
-0.86,0.0171093,0.016665,0.0164035
-0.853333,0.0173775,0.016919,0.0166532
-0.846667,0.0176496,0.0171767,0.0169064
-0.84,0.0179259,0.0174382,0.0171634
-0.833333,0.0182062,0.0177036,0.0174242
-0.826667,0.0184907,0.0179727,0.0176887
-0.82,0.0187794,0.0182458,0.017957
-0.813333,0.0190723,0.0185228,0.0182292
-0.806667,0.0193694,0.0188037,0.0185053
-0.8,0.0196709,0.0190887,0.0187853
-0.793333,0.0199767,0.0193776,0.0190693
-0.786667,0.0202869,0.0196707,0.0193572
-0.78,0.0206016,0.0199678,0.0196492
-0.773333,0.0209207,0.0202691,0.0199453
-0.766667,0.0212443,0.0205745,0.0202455
-0.76,0.0215724,0.0208842,0.0205497
-0.753333,0.0219051,0.021198,0.0208582
-0.746667,0.0222424,0.0215162,0.0211708
-0.74,0.0225843,0.0218386,0.0214876
-0.733333,0.0229309,0.0221653,0.0218087
-0.726667,0.0232821,0.0224964,0.0221341
-0.72,0.0236382,0.0228318,0.0224637
-0.713333,0.0239989,0.0231717,0.0227977
-0.706667,0.0243644,0.0235159,0.023136
-0.7,0.0247348,0.0238646,0.0234787
-0.693333,0.0251099,0.0242178,0.0238257
-0.686667,0.0254899,0.0245754,0.0241772
-0.68,0.0258748,0.0249375,0.024533
-0.673333,0.0262645,0.0253042,0.0248933
-0.666667,0.0266591,0.0256753,0.0252581
-0.66,0.0270587,0.026051,0.0256273
-0.653333,0.0274631,0.0264312,0.0260009
-0.646667,0.0278725,0.026816,0.0263791
-0.64,0.0282868,0.0272053,0.0267617
-0.633333,0.0287061,0.0275992,0.0271488
-0.626667,0.0291303,0.0279977,0.0275404
-0.62,0.0295595,0.0284007,0.0279364
-0.613333,0.0299936,0.0288082,0.028337
-0.606667,0.0304326,0.0292203,0.028742
-0.6,0.0308765,0.029637,0.0291515
-0.593333,0.0313254,0.0300581,0.0295654
-0.586667,0.0317792,0.0304838,0.0299838
-0.58,0.0322378,0.030914,0.0304066
-0.573333,0.0327013,0.0313486,0.0308337
-0.566667,0.0331696,0.0317877,0.0312653
-0.56,0.0336427,0.0322312,0.0317012
-0.553333,0.0341206,0.0326791,0.0321414
-0.546667,0.0346032,0.0331313,0.0325859
-0.54,0.0350905,0.0335878,0.0330346
-0.533333,0.0355824,0.0340486,0.0334876
-0.526667,0.036079,0.0345137,0.0339447
-0.52,0.03658,0.0349829,0.0344058
-0.513333,0.0370856,0.0354562,0.0348711
-0.506667,0.0375955,0.0359335,0.0353403
-0.5,0.0381098,0.0364148,0.0358135
-0.493333,0.0386284,0.0369001,0.0362905
-0.486667,0.0391511,0.0373892,0.0367713
-0.48,0.039678,0.037882,0.0372558
-0.473333,0.0402089,0.0383786,0.0377439
-0.466667,0.0407436,0.0388787,0.0382355
-0.46,0.0412823,0.0393823,0.0387306
-0.453333,0.0418246,0.0398893,0.0392291
-0.446667,0.0423705,0.0403996,0.0397307
-0.44,0.0429198,0.040913,0.0402355
-0.433333,0.0434725,0.0414295,0.0407434
-0.426667,0.0440285,0.041949,0.0412541
-0.42,0.0445875,0.0424712,0.0417675
-0.413333,0.0451494,0.0429961,0.0422836
-0.406667,0.045714,0.0435235,0.0428022
-0.4,0.0462813,0.0440532,0.0433231
-0.393333,0.046851,0.0445852,0.0438462
-0.386667,0.0474229,0.0451192,0.0443712
-0.38,0.0479969,0.045655,0.0448982
-0.373333,0.0485728,0.0461926,0.0454268
-0.366667,0.0491503,0.0467316,0.0459568
-0.36,0.0497293,0.0472719,0.0464882
-0.353333,0.0503095,0.0478133,0.0470206
-0.346667,0.0508907,0.0483556,0.047554
-0.34,0.0514726,0.0488985,0.0480879
-0.333333,0.0520551,0.0494419,0.0486223
-0.326667,0.0526378,0.0499854,0.0491569
-0.32,0.0532205,0.0505289,0.0496915
-0.313333,0.0538029,0.051072,0.0502257
-0.306667,0.0543847,0.0516145,0.0507594
-0.3,0.0549656,0.0521562,0.0512922
-0.293333,0.0555453,0.0526967,0.0518239
-0.286667,0.0561235,0.0532358,0.0523542
-0.28,0.0566999,0.0537731,0.0528828
-0.273333,0.057274,0.0543083,0.0534093
-0.266667,0.0578456,0.0548411,0.0539335
-0.26,0.0584143,0.0553711,0.054455
-0.253333,0.0589797,0.055898,0.0549734
-0.246667,0.0595414,0.0564215,0.0554885
-0.24,0.0600989,0.0569411,0.0559997
-0.233333,0.060652,0.0574564,0.0565068
-0.226667,0.0612,0.0579671,0.0570094
-0.22,0.0617427,0.0584728,0.057507
-0.213333,0.0622795,0.0589729,0.0579992
-0.206667,0.06281,0.0594672,0.0584856
-0.2,0.0633336,0.059955,0.0589658
-0.193333,0.0638499,0.060436,0.0594391
-0.186667,0.0643583,0.0609096,0.0599053
-0.18,0.0648582,0.0613754,0.0603638
-0.173333,0.0653492,0.0618328,0.060814
-0.166667,0.0658307,0.0622813,0.0612555
-0.16,0.066302,0.0627203,0.0616877
-0.153333,0.0667625,0.0631493,0.0621101
-0.146667,0.0672116,0.0635677,0.062522
-0.14,0.0676487,0.0639748,0.0629229
-0.133333,0.068073,0.0643701,0.0633121
-0.126667,0.0684839,0.0647529,0.063689
-0.12,0.0688807,0.0651225,0.0640529
-0.113333,0.0692626,0.0654783,0.0644033
-0.106667,0.0696289,0.0658195,0.0647393
-0.1,0.0699787,0.0661455,0.0650603
-0.0933333,0.0703114,0.0664554,0.0653656
-0.0866667,0.0706261,0.0667486,0.0656543
-0.08,0.070922,0.0670243,0.0659258
-0.0733333,0.0711983,0.0672817,0.0661794
-0.0666667,0.0714541,0.06752,0.0664141
-0.06,0.0716887,0.0677386,0.0666294
-0.0533333,0.0719011,0.0679366,0.0668244
-0.0466667,0.0720908,0.0681133,0.0669985
-0.04,0.0722569,0.068268,0.0671509
-0.0333333,0.0723987,0.0684001,0.0672811
-0.0266667,0.0725156,0.0685091,0.0673885
-0.02,0.0726071,0.0685944,0.0674725
-0.0133333,0.0726728,0.0686556,0.0675328
-0.00666667,0.0727124,0.0686925,0.0675691
2.48239e-15,0.0727256,0.0687048,0.0675813
0.00666667,0.0727124,0.0686925,0.0675691
0.0133333,0.0726728,0.0686556,0.0675328
0.02,0.0726071,0.0685944,0.0674725
0.0266667,0.0725156,0.0685091,0.0673885
0.0333333,0.0723987,0.0684001,0.0672811
0.04,0.0722569,0.068268,0.0671509
0.0466667,0.0720908,0.0681133,0.0669985
0.0533333,0.0719011,0.0679366,0.0668244
0.06,0.0716887,0.0677386,0.0666294
0.0666667,0.0714541,0.06752,0.0664141
0.0733333,0.0711983,0.0672817,0.0661794
0.08,0.070922,0.0670243,0.0659258
0.0866667,0.0706261,0.0667486,0.0656543
0.0933333,0.0703114,0.0664554,0.0653656
0.1,0.0699787,0.0661455,0.0650603
0.106667,0.0696289,0.0658195,0.0647393
0.113333,0.0692626,0.0654783,0.0644033
0.12,0.0688807,0.0651225,0.0640529
0.126667,0.0684839,0.0647529,0.063689
0.133333,0.068073,0.0643701,0.0633121
0.14,0.0676487,0.0639748,0.0629229
0.146667,0.0672116,0.0635677,0.062522
0.153333,0.0667625,0.0631493,0.0621101
0.16,0.066302,0.0627203,0.0616877
0.166667,0.0658307,0.0622813,0.0612555
0.173333,0.0653492,0.0618328,0.060814
0.18,0.0648582,0.0613754,0.0603638
0.186667,0.0643583,0.0609096,0.0599053
0.193333,0.0638499,0.060436,0.0594391
0.2,0.0633336,0.059955,0.0589658
0.206667,0.06281,0.0594672,0.0584856
0.213333,0.0622795,0.0589729,0.0579992
0.22,0.0617427,0.0584728,0.057507
0.226667,0.0612,0.0579671,0.0570094
0.233333,0.060652,0.0574564,0.0565068
0.24,0.0600989,0.0569411,0.0559997
0.246667,0.0595414,0.0564215,0.0554885
0.253333,0.0589797,0.055898,0.0549734
0.26,0.0584143,0.0553711,0.054455
0.266667,0.0578456,0.0548411,0.0539335
0.273333,0.057274,0.0543083,0.0534093
0.28,0.0566999,0.0537731,0.0528828
0.286667,0.0561235,0.0532358,0.0523542
0.293333,0.0555453,0.0526967,0.0518239
0.3,0.0549656,0.0521562,0.0512922
0.306667,0.0543847,0.0516145,0.0507594
