phi,Alice,CMS,ATLAS
-1,0.0123457,0.0121292,0.0119538
-0.993333,0.0125216,0.0122967,0.0121185
-0.986667,0.0127,0.0124665,0.0122856
-0.98,0.012881,0.0126387,0.012455
-0.973333,0.0130646,0.0128133,0.0126267
-0.966667,0.0132508,0.0129904,0.0128009
-0.96,0.0134396,0.01317,0.0129775
-0.953333,0.0136312,0.013352,0.0131566
-0.946667,0.0138254,0.0135365,0.0133381
-0.94,0.0140224,0.0137236,0.0135221
-0.933333,0.0142221,0.0139133,0.0137087
-0.926667,0.0144246,0.0141056,0.0138978
-0.92,0.01463,0.0143004,0.0140895
-0.913333,0.0148382,0.014498,0.0142838
-0.906667,0.0150492,0.0146982,0.0144807
-0.9,0.0152632,0.0149011,0.0146803
-0.893333,0.0154801,0.0151067,0.0148826
-0.886667,0.0157,0.0153151,0.0150876
-0.88,0.0159229,0.0155263,0.0152953
-0.873333,0.0161488,0.0157402,0.0155057
-0.866667,0.0163777,0.015957,0.0157189
-0.86,0.0166097,0.0161766,0.015935
-0.853333,0.0168447,0.0163991,0.0161538
-0.846667,0.0170829,0.0166245,0.0163755
-0.84,0.0173243,0.0168528,0.0166001
-0.833333,0.0175688,0.0170841,0.0168275
-0.826667,0.0178165,0.0173183,0.0170579
-0.82,0.0180674,0.0175554,0.0172912
-0.813333,0.0183216,0.0177956,0.0175274
-0.806667,0.018579,0.0180388,0.0177666
-0.8,0.0188398,0.0182851,0.0180088
-0.793333,0.0191038,0.0185344,0.018254
-0.786667,0.0193711,0.0187867,0.0185023
-0.78,0.0196418,0.0190422,0.0187536
-0.773333,0.0199158,0.0193008,0.0190079
-0.766667,0.0201933,0.0195625,0.0192653
-0.76,0.0204741,0.0198274,0.0195258
-0.753333,0.0207583,0.0200954,0.0197895
-0.746667,0.021046,0.0203665,0.0200562
-0.74,0.0213371,0.0206409,0.0203261
-0.733333,0.0216317,0.0209185,0.0205991
-0.726667,0.0219297,0.0211992,0.0208752
-0.72,0.0222312,0.0214832,0.0211545
-0.713333,0.0225362,0.0217703,0.021437
