phi,Alice,CMS,ATLAS
-1,0.0123155,0.0120961,0.0119238
-0.993333,0.0124849,0.0122573,0.0120824
-0.986667,0.0126566,0.0124207,0.0122432
-0.98,0.0128307,0.0125863,0.0124061
-0.973333,0.0130071,0.0127541,0.0125712
-0.966667,0.0131861,0.0129241,0.0127386
-0.96,0.0133674,0.0130965,0.0129081
-0.953333,0.0135512,0.0132711,0.0130799
-0.946667,0.0137375,0.0134481,0.0132541
-0.94,0.0139264,0.0136273,0.0134305
-0.933333,0.0141177,0.013809,0.0136092
-0.926667,0.0143117,0.013993,0.0137903
-0.92,0.0145082,0.0141795,0.0139737
-0.913333,0.0147074,0.0143684,0.0141596
-0.906667,0.0149091,0.0145597,0.0143478
-0.9,0.0151136,0.0147535,0.0145385
-0.893333,0.0153207,0.0149498,0.0147317
-0.886667,0.0155306,0.0151486,0.0149273
-0.88,0.0157432,0.01535,0.0151254
-0.873333,0.0159585,0.0155539,0.015326
-0.866667,0.0161766,0.0157603,0.0155291
-0.86,0.0163975,0.0159694,0.0157348
-0.853333,0.0166212,0.0161811,0.0159431
-0.846667,0.0168478,0.0163954,0.016154
-0.84,0.0170772,0.0166123,0.0163674
-0.833333,0.0173095,0.016832,0.0165835
-0.826667,0.0175447,0.0170543,0.0168023
-0.82,0.0177828,0.0172793,0.0170236
-0.813333,0.0180238,0.017507,0.0172477
-0.806667,0.0182678,0.0177375,0.0174745
-0.8,0.0185148,0.0179707,0.0177039
-0.793333,0.0187648,0.0182067,0.0179361
-0.786667,0.0190177,0.0184454,0.018171
-0.78,0.0192737,0.0186869,0.0184086
-0.773333,0.0195327,0.0189313,0.018649
-0.766667,0.0197947,0.0191784,0.0188922
-0.76,0.0200598,0.0194284,0.0191381
-0.753333,0.020328,0.0196812,0.0193869
-0.746667,0.0205992,0.0199368,0.0196384
-0.74,0.0208736,0.0201953,0.0198927
-0.733333,0.021151,0.0204566,0.0201499
-0.726667,0.0214315,0.0207208,0.0204099
-0.72,0.0217151,0.0209879,0.0206726
