phi,Alice,CMS,ATLAS
-1,0.0122928,0.0120903,0.0119048
-0.993333,0.0124919,0.0122802,0.0120914
-0.986667,0.0126943,0.0124731,0.012281
-0.98,0.0129001,0.0126692,0.0124737
-0.973333,0.0131093,0.0128685,0.0126695
-0.966667,0.0133219,0.013071,0.0128685
-0.96,0.013538,0.0132768,0.0130707
-0.953333,0.0137576,0.0134859,0.0132761
-0.946667,0.0139809,0.0136983,0.0134848
-0.94,0.0142077,0.0139141,0.0136969
-0.933333,0.0144383,0.0141334,0.0139123
-0.926667,0.0146726,0.0143561,0.0141312
-0.92,0.0149107,0.0145824,0.0143535
-0.913333,0.0151527,0.0148123,0.0145793
-0.906667,0.0153985,0.0150457,0.0148087
-0.9,0.0156483,0.0152829,0.0150417
-0.893333,0.0159021,0.0155238,0.0152784
-0.886667,0.0161599,0.0157684,0.0155187
-0.88,0.0164218,0.0160168,0.0157628
-0.873333,0.0166878,0.0162691,0.0160107
-0.866667,0.016958,0.0165253,0.0162623
-0.86,0.0172325,0.0167854,0.0165179
-0.853333,0.0175112,0.0170495,0.0167774
-0.846667,0.0177943,0.0173177,0.0170408
-0.84,0.0180818,0.0175899,0.0173083
-0.833333,0.0183737,0.0178663,0.0175798
-0.826667,0.0186701,0.0181468,0.0178553
-0.82,0.0189711,0.0184315,0.0181351
-0.813333,0.0192766,0.0187205,0.0184189
-0.806667,0.0195867,0.0190137,0.0187071
-0.8,0.0199015,0.0193114,0.0189994
-0.793333,0.0202211,0.0196134,0.0192961
-0.786667,0.0205454,0.0199198,0.0195972
-0.78,0.0208745,0.0202307,0.0199026
-0.773333,0.0212085,0.020546,0.0202124
-0.766667,0.0215474,0.020866,0.0205267
-0.76,0.0218912,0.0211905,0.0208455
-0.753333,0.02224,0.0215196,0.0211688
-0.746667,0.0225939,0.0218534,0.0214968
-0.74,0.0229528,0.0221919,0.0218293
-0.733333,0.0233168,0.0225351,0.0221665
-0.726667,0.023686,0.0228831,0.0225083
-0.72,0.0240603,0.0232359,0.0228549
-0.713333,0.0244399,0.0235935,0.0232062
-0.706667,0.0248247,0.0239559,0.0235623
-0.7,0.0252147,0.0243233,0.0239231
-0.693333,0.0256101,0.0246955,0.0242889
-0.686667,0.0260109,0.0250727,0.0246594
-0.68,0.026417,0.0254549,0.0250348
-0.673333,0.0268284,0.025842,0.0254152
-0.666667,0.0272453,0.0262341,0.0258004
-0.66,0.0276677,0.0266313,0.0261906
-0.653333,0.0280955,0.0270335,0.0265857
-0.646667,0.0285287,0.0274407,0.0269858
-0.64,0.0289675,0.027853,0.0273909
-0.633333,0.0294117,0.0282704,0.0278009
-0.626667,0.0298615,0.0286929,0.028216
-0.62,0.0303167,0.0291204,0.028636
-0.613333,0.0307775,0.029553,0.0290611
-0.606667,0.0312437,0.0299908,0.0294911
-0.6,0.0317155,0.0304335,0.0299262
-0.593333,0.0321928,0.0308814,0.0303662
-0.586667,0.0326756,0.0313343,0.0308112
-0.58,0.0331639,0.0317923,0.0312612
-0.573333,0.0336576,0.0322553,0.0317161
-0.566667,0.0341567,0.0327234,0.0321759
-0.56,0.0346613,0.0331964,0.0326407
-0.553333,0.0351713,0.0336743,0.0331103
-0.546667,0.0356866,0.0341573,0.0335848
-0.54,0.0362073,0.034645,0.0340641
-0.533333,0.0367332,0.0351377,0.0345482
-0.526667,0.0372643,0.0356351,0.035037
-0.52,0.0378007,0.0361374,0.0355305
-0.513333,0.0383421,0.0366443,0.0360286
-0.506667,0.0388886,0.0371558,0.0365313
-0.5,0.0394401,0.037672,0.0370385
-0.493333,0.0399965,0.0381926,0.0375501
-0.486667,0.0405577,0.0387177,0.0380662
-0.48,0.0411237,0.0392472,0.0385865
-0.473333,0.0416943,0.0397809,0.039111
-0.466667,0.0422695,0.0403188,0.0396396
-0.46,0.0428492,0.0408608,0.0401723
-0.453333,0.0434332,0.0414068,0.0407088
-0.446667,0.0440214,0.0419566,0.0412492
-0.44,0.0446137,0.0425102,0.0417933
-0.433333,0.04521,0.0430675,0.042341
-0.426667,0.0458102,0.0436282,0.0428921
-0.42,0.046414,0.0441923,0.0434465
-0.413333,0.0470213,0.0447596,0.0440042
-0.406667,0.047632,0.04533,0.0445648
-0.4,0.0482459,0.0459032,0.0451283
-0.393333,0.0488628,0.0464793,0.0456945
-0.386667,0.0494825,0.0470578,0.0462633
-0.38,0.0501048,0.0476388,0.0468343
-0.373333,0.0507296,0.0482219,0.0474076
-0.366667,0.0513565,0.048807,0.0479828
-0.36,0.0519854,0.0493939,0.0485598
-0.353333,0.0526161,0.0499824,0.0491383
-0.346667,0.0532482,0.0505721,0.0497181
-0.34,0.0538815,0.0511629,0.050299
-0.333333,0.0545158,0.0517546,0.0508807
-0.326667,0.0551507,0.0523469,0.051463
-0.32,0.0557861,0.0529394,0.0520457
-0.313333,0.0564215,0.053532,0.0526283
-0.306667,0.0570567,0.0541243,0.0532108
-0.3,0.0576913,0.054716,0.0537926
-0.293333,0.0583251,0.0553068,0.0543737
-0.286667,0.0589576,0.0558965,0.0549535
-0.28,0.0595884,0.0564845,0.0555319
-0.273333,0.0602173,0.0570707,0.0561084
-0.266667,0.0608438,0.0576546,0.0566827
-0.26,0.0614675,0.0582359,0.0572544
-0.253333,0.062088,0.0588142,0.0578232
-0.246667,0.0627048,0.059389,0.0583886
-0.24,0.0633176,0.05996,0.0589502
-0.233333,0.0639258,0.0605267,0.0595077
