phi,Ridge,Jet
-1.1781,0.000667971,0
-1.15454,0.000701568,0
-1.13097,0.000736822,0
-1.10741,0.00077379,0
-1.08385,0.000812527,0
-1.06029,0.000853087,0
-1.03673,0.000895521,1.38487e-319
-1.01316,0.000939878,2.19553e-315
-0.989601,0.000986199,2.78447e-311
-0.96604,0.00103452,2.82747e-307
-0.942478,0.00108489,2.29885e-303
-0.918916,0.00113731,1.4965e-299
-0.895354,0.00119181,7.80008e-296
-0.871792,0.00124841,3.25518e-292
-0.84823,0.00130709,1.08769e-288
-0.824668,0.00136786,2.90999e-285
-0.801106,0.00143067,6.2335e-282
-0.777544,0.0014955,1.06912e-278
-0.753982,0.00156229,1.46817e-275
-0.73042,0.00163098,1.61428e-272
-0.706858,0.00170148,1.42114e-269
-0.683296,0.00177368,1.00173e-266
-0.659734,0.00184745,5.65349e-264
-0.636172,0.00192267,2.55469e-261
-0.61261,0.00199915,9.24299e-259
-0.589048,0.00207672,2.67758e-256
-0.565487,0.00215516,6.21048e-254
-0.541925,0.00223424,1.15335e-251
-0.518363,0.00231371,1.71496e-249
-0.494801,0.00239329,2.04173e-247
-0.471239,0.00247268,1.94625e-245
-0.447677,0.00255157,1.48543e-243
-0.424115,0.00262962,9.07734e-242
-0.400553,0.00270647,4.4414e-240
-0.376991,0.00278177,1.73994e-238
-0.353429,0.00285513,5.45762e-237
-0.329867,0.00292616,1.37065e-235
-0.306305,0.00299448,2.75614e-234
-0.282743,0.0030597,4.43743e-233
-0.259181,0.00312142,5.72024e-232
-0.235619,0.00317927,5.90407e-231
-0.212057,0.00323288,4.87913e-230
-0.188496,0.0032819,3.2284e-229
-0.164934,0.00332599,1.71035e-228
-0.141372,0.00336487,7.25499e-228
-0.11781,0.00339825,2.46401e-227
-0.0942478,0.0034259,6.7004e-227
-0.0706858,0.00344762,1.45886e-226
-0.0471239,0.00346324,2.54319e-226
-0.0235619,0.00347267,3.54976e-226
2.15106e-16,0.00347582,3.96709e-226
0.0235619,0.00347267,3.54976e-226
0.0471239,0.00346324,2.54319e-226
0.0706858,0.00344762,1.45886e-226
0.0942478,0.0034259,6.7004e-227
0.11781,0.00339825,2.46401e-227
0.141372,0.00336487,7.25499e-228
0.164934,0.00332599,1.71035e-228
0.188496,0.0032819,3.2284e-229
0.212057,0.00323288,4.87913e-230
0.235619,0.00317927,5.90407e-231
0.259181,0.00312142,5.72024e-232
0.282743,0.0030597,4.43743e-233
0.306305,0.00299448,2.75614e-234
0.329867,0.00292616,1.37065e-235
0.353429,0.00285513,5.45762e-237
0.376991,0.00278177,1.73994e-238
0.400553,0.00270647,4.4414e-240
0.424115,0.00262962,9.07734e-242
0.447677,0.00255157,1.48543e-243
0.471239,0.00247268,1.94625e-245
0.494801,0.00239329,2.04173e-247
0.518363,0.00231371,1.71496e-249
0.541925,0.00223424,1.15335e-251
0.565487,0.00215516,6.21048e-254
0.589049,0.00207672,2.67758e-256
0.61261,0.00199915,9.24299e-259
0.636172,0.00192267,2.55469e-261
0.659734,0.00184745,5.65349e-264
0.683296,0.00177368,1.00173e-266
0.706858,0.00170148,1.42114e-269
0.73042,0.00163098,1.61428e-272
0.753982,0.00156229,1.46817e-275
0.777544,0.0014955,1.06912e-278
0.801106,0.00143067,6.2335e-282
0.824668,0.00136786,2.90999e-285
0.84823,0.00130709,1.08769e-288
0.871792,0.00124841,3.25518e-292
0.895354,0.00119181,7.80008e-296
0.918916,0.00113731,1.4965e-299
0.942478,0.00108489,2.29885e-303
0.96604,0.00103452,2.82747e-307
0.989601,0.000986199,2.78447e-311
1.01316,0.000939878,2.19553e-315
1.03673,0.000895521,1.38487e-319
1.06029,0.000853087,0
1.08385,0.000812527,0
1.10741,0.00077379,0
1.13097,0.000736822,0
1.15454,0.000701568,0
