phi,Ridge,Jet
-1.1781,0.00129774,0
-1.15454,0.00136632,0
-1.13097,0.00143875,0
-1.10741,0.0015152,0
-1.08385,0.00159588,0
-1.06029,0.00168098,1.97626e-323
-1.03673,0.00177069,2.49682e-318
-1.01316,0.00186522,3.93426e-314
-0.989601,0.00196476,4.96388e-310
-0.96604,0.00206952,5.01519e-306
-0.942478,0.00217969,4.05751e-302
-0.918916,0.00229545,2.62869e-298
-0.895354,0.002417,1.36373e-294
-0.871792,0.00254448,5.66529e-291
-0.84823,0.00267808,1.88462e-287
-0.824668,0.00281791,5.02034e-284
-0.801106,0.0029641,1.0709e-280
-0.777544,0.00311673,1.82925e-277
-0.753982,0.00327588,2.50209e-274
-0.73042,0.00344156,2.74056e-271
-0.706858,0.00361375,2.40372e-268
-0.683296,0.0037924,1.68825e-265
-0.659734,0.00397738,9.49498e-263
-0.636172,0.00416853,4.27621e-260
-0.61261,0.00436558,1.54217e-257
-0.589048,0.00456824,4.45359e-255
-0.565487,0.00477611,1.0299e-252
-0.541925,0.0049887,1.90717e-250
-0.518363,0.00520544,2.82806e-248
-0.494801,0.00542567,3.35812e-246
-0.471239,0.00564861,3.19307e-244
-0.447677,0.00587338,2.43125e-242
-0.424115,0.00609901,1.48237e-240
-0.400553,0.00632442,7.23752e-239
-0.376991,0.00654841,2.82963e-237
-0.353429,0.0067697,8.85885e-236
-0.329867,0.00698692,2.22091e-234
-0.306305,0.00719862,4.45853e-233
-0.282743,0.00740329,7.16735e-232
-0.259181,0.00759936,9.2264e-231
-0.235619,0.00778526,9.51071e-230
-0.212057,0.0079594,7.85055e-229
-0.188496,0.00812023,5.18912e-228
-0.164934,0.00826624,2.74659e-227
-0.141372,0.00839601,1.16413e-226
-0.11781,0.00850824,3.95107e-226
-0.0942478,0.00860177,1.07383e-225
-0.0706858,0.00867559,2.33702e-225
-0.0471239,0.00872891,4.07282e-225
-0.0235619,0.00876114,5.68376e-225
2.15106e-16,0.00877192,6.35159e-225
0.0235619,0.00876114,5.68376e-225
0.0471239,0.00872891,4.07282e-225
0.0706858,0.00867559,2.33702e-225
0.0942478,0.00860177,1.07383e-225
0.11781,0.00850824,3.95107e-226
0.141372,0.00839601,1.16413e-226
0.164934,0.00826624,2.74659e-227
0.188496,0.00812023,5.18912e-228
0.212057,0.0079594,7.85055e-229
0.235619,0.00778526,9.51071e-230
0.259181,0.00759936,9.2264e-231
0.282743,0.00740329,7.16735e-232
0.306305,0.00719862,4.45853e-233
0.329867,0.00698692,2.22091e-234
0.353429,0.0067697,8.85885e-236
0.376991,0.00654841,2.82963e-237
0.400553,0.00632442,7.23752e-239
0.424115,0.00609901,1.48237e-240
0.447677,0.00587338,2.43125e-242
0.471239,0.00564861,3.19307e-244
0.494801,0.00542567,3.35812e-246
0.518363,0.00520544,2.82806e-248
0.541925,0.0049887,1.90717e-250
0.565487,0.00477611,1.0299e-252
0.589049,0.00456824,4.45359e-255
0.61261,0.00436558,1.54217e-257
0.636172,0.00416853,4.27621e-260
0.659734,0.00397738,9.49498e-263
0.683296,0.0037924,1.68825e-265
0.706858,0.00361375,2.40372e-268
0.73042,0.00344156,2.74056e-271
0.753982,0.00327588,2.50209e-274
0.777544,0.00311673,1.82925e-277
0.801106,0.0029641,1.0709e-280
0.824668,0.00281791,5.02034e-284
0.84823,0.00267808,1.88462e-287
0.871792,0.00254448,5.66529e-291
0.895354,0.002417,1.36373e-294
0.918916,0.00229545,2.62869e-298
0.942478,0.00217969,4.05751e-302
0.96604,0.00206952,5.01519e-306
0.989601,0.00196476,4.96388e-310
1.01316,0.00186522,3.93426e-314
1.03673,0.00177069,2.49682e-318
1.06029,0.00168098,1.97626e-323
1.08385,0.00159588,0
1.10741,0.0015152,0
1.13097,0.00143875,0
1.15454,0.00136632,0
