pt, RidgeDis
3.050000, 0.003734
3.060000, 0.003688
3.070000, 0.003643
3.080000, 0.003598
3.090000, 0.003554
3.100000, 0.003511
3.110000, 0.003468
3.120000, 0.003425
3.130000, 0.003383
3.140000, 0.003342
3.150000, 0.003301
3.160000, 0.003261
3.170000, 0.003221
3.180000, 0.003182
3.190000, 0.003143
3.200000, 0.003105
3.210000, 0.003067
3.220000, 0.003029
3.230000, 0.002992
3.240000, 0.002956
3.250000, 0.002920
3.260000, 0.002884
3.270000, 0.002849
3.280000, 0.002815
3.290000, 0.002781
3.300000, 0.002747
3.310000, 0.002713
3.320000, 0.002680
3.330000, 0.002648
3.340000, 0.002616
3.350000, 0.002584
3.360000, 0.002553
3.370000, 0.002522
3.380000, 0.002491
3.390000, 0.002461
3.400000, 0.002431
3.410000, 0.002402
3.420000, 0.002373
3.430000, 0.002344
3.440000, 0.002316
3.450000, 0.002288
3.460000, 0.002261
3.470000, 0.002233
3.480000, 0.002206
3.490000, 0.002180
3.500000, 0.002154
3.510000, 0.002128
3.520000, 0.002102
3.530000, 0.002077
3.540000, 0.002052
3.550000, 0.002027
3.560000, 0.002003
3.570000, 0.001979
3.580000, 0.001955
3.590000, 0.001932
3.600000, 0.001908
3.610000, 0.001886
3.620000, 0.001863
3.630000, 0.001841
3.640000, 0.001819
3.650000, 0.001797
3.660000, 0.001775
3.670000, 0.001754
3.680000, 0.001733
3.690000, 0.001713
3.700000, 0.001692
3.710000, 0.001672
3.720000, 0.001652
3.730000, 0.001632
3.740000, 0.001613
3.750000, 0.001594
3.760000, 0.001575
3.770000, 0.001556
3.780000, 0.001538
3.790000, 0.001519
3.800000, 0.001501
3.810000, 0.001483
3.820000, 0.001466
3.830000, 0.001448
3.840000, 0.001431
3.850000, 0.001414
3.860000, 0.001398
3.870000, 0.001381
3.880000, 0.001365
3.890000, 0.001349
3.900000, 0.001333
3.910000, 0.001317
3.920000, 0.001301
3.930000, 0.001286
3.940000, 0.001271
3.950000, 0.001256
3.960000, 0.001241
3.970000, 0.001226
3.980000, 0.001212
3.990000, 0.001198
4.000000, 0.001184
