phi,ALICE,CMS
-1.28,0.00370699,0.00364351
-1.2544,0.00387695,0.00380541
-1.2288,0.00405557,0.0039754
-1.2032,0.00424326,0.00415384
-1.1776,0.00444041,0.00434108
-1.152,0.00464742,0.00453748
-1.1264,0.0048647,0.00474343
-1.1008,0.00509265,0.00495928
-1.0752,0.00533168,0.00518541
-1.0496,0.0055822,0.00542219
-1.024,0.0058446,0.00566997
-0.9984,0.00611928,0.00592911
-0.9728,0.00640662,0.00619994
-0.9472,0.00670696,0.00648278
-0.9216,0.00702065,0.00677794
-0.896,0.00734799,0.00708568
-0.8704,0.00768925,0.00740624
-0.8448,0.00804465,0.00773982
-0.8192,0.00841436,0.00808655
-0.7936,0.0087985,0.00844654
-0.768,0.00919711,0.00881981
-0.7424,0.00961014,0.0092063
-0.7168,0.0100375,0.00960589
-0.6912,0.0104789,0.0100183
-0.6656,0.0109339,0.0104433
-0.64,0.0114022,0.0108804
-0.6144,0.0118831,0.0113289
-0.5888,0.0123758,0.0117881
-0.5632,0.0128793,0.0122572
-0.5376,0.0133924,0.012735
-0.512,0.0139139,0.0132202
-0.4864,0.014442,0.0137115
-0.4608,0.0149751,0.0142071
-0.4352,0.0155109,0.0147051
-0.4096,0.0160471,0.0152033
-0.384,0.0165812,0.0156993
-0.3584,0.0171102,0.0161904
-0.3328,0.017631,0.0166737
-0.3072,0.0181399,0.0171459
-0.2816,0.0186334,0.0176036
-0.256,0.0191072,0.0180431
-0.2304,0.0195572,0.0184603
-0.2048,0.0199787,0.018851
-0.1792,0.020367,0.019211
-0.1536,0.0207172,0.0195356
-0.128,0.0210245,0.0198204
-0.1024,0.0212841,0.020061
-0.0768,0.0214915,0.0202532
-0.0512,0.0216428,0.0203935
-0.0256,0.0217349,0.0204788
-6.245e-17,0.0217659,0.0205075
0.0256,0.0217349,0.0204788
0.0512,0.0216428,0.0203935
0.0768,0.0214915,0.0202532
0.1024,0.0212841,0.020061
0.128,0.0210245,0.0198204
0.1536,0.0207172,0.0195356
0.1792,0.020367,0.019211
0.2048,0.0199787,0.018851
0.2304,0.0195572,0.0184603
0.256,0.0191072,0.0180431
0.2816,0.0186334,0.0176036
0.3072,0.0181399,0.0171459
0.3328,0.017631,0.0166737
0.3584,0.0171102,0.0161904
0.384,0.0165812,0.0156993
0.4096,0.0160471,0.0152033
0.4352,0.0155109,0.0147051
0.4608,0.0149751,0.0142071
0.4864,0.014442,0.0137115
0.512,0.0139139,0.0132202
0.5376,0.0133924,0.012735
0.5632,0.0128793,0.0122572
0.5888,0.0123758,0.0117881
0.6144,0.0118831,0.0113289
0.64,0.0114022,0.0108804
0.6656,0.0109339,0.0104433
0.6912,0.0104789,0.0100183
0.7168,0.0100375,0.00960589
0.7424,0.00961014,0.0092063
0.768,0.00919711,0.00881981
0.7936,0.0087985,0.00844654
0.8192,0.00841436,0.00808655
0.8448,0.00804465,0.00773982
0.8704,0.00768925,0.00740624
0.896,0.00734799,0.00708568
0.9216,0.00702065,0.00677794
0.9472,0.00670696,0.00648278
0.9728,0.00640662,0.00619994
0.9984,0.00611928,0.00592911
1.024,0.0058446,0.00566997
1.0496,0.0055822,0.00542219
1.0752,0.00533168,0.00518541
1.1008,0.00509265,0.00495928
1.1264,0.0048647,0.00474343
1.152,0.00464742,0.00453748
1.1776,0.00444041,0.00434108
1.2032,0.00424326,0.00415384
1.2288,0.00405557,0.0039754
1.2544,0.00387695,0.00380541
1.28,0.00370699,0.00364351
