MIN=0	-1	-3	0	0	-2
MAX=60	1	3	1	1	2
SCALE=60	0.5	1	0.5	0.5	1
DEC=2	3	3	0	0	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic Flux" &F / Vs
47.001	-0.014	1.281	1	1	-0.284485125
47.051	0.014	1.824	1	1	-0.206860125
47.101	0.037	2.6325	1	1	-0.095447625
47.151	0.057	3.0735	1	1	0.047202375
47.201	0.0835	3.0735	1	1	0.200877375
47.251	0.1265	2.637	1	1	0.343639875
47.301	0.144	-0.1275	1	1	0.406377375
47.351	0.114	-0.4875	1	1	0.391002375
47.401	0.0795	-0.6705	1	1	0.362052375
47.451	0.046	-0.918	1	1	0.322339875
47.501	0.0145	-1.2765	1	1	0.267477375
47.551	-0.0135	-1.815	1	1	0.190189875
47.601	-0.037	-2.6235	1	1	0.079227375
47.651	-0.057	-3.069	1	1	-0.063085125
47.701	-0.083	-3.069	1	1	-0.216535125
47.752	-0.1265	-2.589	1	1	-0.360814125
47.801	-0.1435	0.1155	1	1	-0.421414875
47.851	-0.1135	0.486	1	1	-0.406377375
47.901	-0.079	0.6705	1	1	-0.377464875
47.951	-0.0455	0.918	1	1	-0.337752375
48.001	-0.014	1.2825	1	1	-0.282739875
48.051	0.014	1.824	1	1	-0.205077375
48.101	0.037	2.6325	1	1	-0.093664875
48.151	0.057	3.0735	1	1	0.048985125
48.201	0.0835	3.0735	1	1	0.202660125
48.251	0.1265	2.637	1	1	0.345422625
48.301	0.144	-0.1275	1	1	0.408160125
48.351	0.114	-0.4875	1	1	0.392785125
48.401	0.0795	-0.6705	1	1	0.363835125
48.451	0.046	-0.9165	1	1	0.324160125
48.501	0.0145	-1.2765	1	1	0.269335125
48.551	-0.014	-1.827	1	1	0.191747625
48.601	-0.037	-2.622	1	1	0.080522625
48.651	-0.057	-3.0675	1	1	-0.061714875
48.701	-0.083	-3.069	1	1	-0.215127375
48.751	-0.1255	-2.6715	1	1	-0.358639875
48.801	-0.1435	0.1155	1	1	-0.422539875
48.851	-0.114	0.486	1	1	-0.407502375
48.901	-0.079	0.6705	1	1	-0.378589875
48.951	-0.0455	0.9195	1	1	-0.338839875
49.001	-0.014	1.2825	1	1	-0.283789875
49.051	0.014	1.824	1	1	-0.206127375
49.101	0.037	2.634	1	1	-0.094677375
49.151	0.057	3.0735	1	1	0.048010125
49.201	0.0835	3.0735	1	1	0.201685125
49.251	0.1265	2.6355	1	1	0.344410125
49.301	0.144	-0.126	1	1	0.407147625
49.351	0.114	-0.4875	1	1	0.391810125
49.401	0.0795	-0.669	1	1	0.362897625
49.451	0.046	-0.918	1	1	0.323222625
49.501	0.0145	-1.2765	1	1	0.268360125
49.551	-0.0135	-1.815	1	1	0.191072625
49.601	-0.037	-2.64	1	1	0.079697625
49.65	-0.057	-3.069	1	1	-0.060172875
49.701	-0.083	-3.069	1	1	-0.216691875
49.751	-0.1255	-2.6685	1	1	-0.360129375
49.8	-0.1435	0.117	1	1	-0.422641125
49.85	-0.1135	0.486	1	1	-0.407566125
49.9	-0.079	0.6705	1	1	-0.378653625
49.95	-0.0455	0.9195	1	1	-0.338903625
50.001	-0.014	1.2825	1	1	-0.282752625
50.05	0.014	1.8255	1	1	-0.206606625
50.101	0.037	2.634	1	1	-0.092889375
50.15	0.057	3.0735	1	1	0.046944375
50.201	0.0835	3.0735	1	1	0.203692875
50.25	0.1265	2.637	1	1	0.343600125
50.3	0.144	-0.126	1	1	0.406375125
50.351	0.114	-0.486	1	1	0.390769125
50.4	0.0795	-0.669	1	1	0.362471625
50.45	0.046	-0.9165	1	1	0.322834125
50.501	0.014	-1.2855	1	1	0.266683125
50.55	-0.0135	-1.815	1	1	0.190720875
50.6	-0.037	-2.6235	1	1	0.079758375
50.651	-0.057	-3.069	1	1	-0.065400375
50.701	-0.083	-3.069	1	1	-0.218850375
50.75	-0.1255	-2.6685	1	1	-0.359419125
50.8	-0.1435	0.117	1	1	-0.423206625
50.851	-0.113	0.4905	1	1	-0.407715375
50.9	-0.079	0.6705	1	1	-0.379270875
50.95	-0.045	0.927	1	1	-0.339333375
51	-0.014	1.2825	1	1	-0.284095875
51.05	0.0145	1.839	1	1	-0.206058375
51.1	0.037	2.634	1	1	-0.094233375
51.15	0.0575	3.0735	1	1	0.048454125
51.2	0.0845	3.0735	1	1	0.202129125
51.25	0.1265	2.6355	1	1	0.344854125
51.3	0.144	-0.147	1	1	0.407066625
51.35	0.114	-0.4875	1	1	0.391204125
51.4	0.079	-0.6735	1	1	0.362179125
51.45	0.046	-0.9165	1	1	0.322429125
51.5	0.0145	-1.278	1	1	0.267566625
51.551	-0.014	-1.8405	1	1	0.188044875
51.6	-0.0375	-2.6415	1	1	0.078235875
51.651	-0.057	-3.069	1	1	-0.067381875
51.701	-0.084	-3.069	1	1	-0.220831875
51.75	-0.1255	-2.667	1	1	-0.361363875
51.8	-0.143	0.138	1	1	-0.424588875
51.851	-0.113	0.4905	1	1	-0.408562125
51.9	-0.079	0.672	1	1	-0.380080875
51.95	-0.0455	0.9195	1	1	-0.340293375
52	-0.014	1.284	1	1	-0.285205875
52.05	0.014	1.8255	1	1	-0.207468375
52.1	0.037	2.634	1	1	-0.095980875
52.15	0.057	3.0735	1	1	0.046706625
52.2	0.0835	3.0735	1	1	0.200381625
52.25	0.1265	2.6355	1	1	0.343106625
52.3	0.144	-0.1275	1	1	0.405806625
52.35	0.114	-0.486	1	1	0.390469125
52.4	0.0795	-0.669	1	1	0.361594125
52.45	0.045	-0.9225	1	1	0.321806625
52.5	0.0145	-1.275	1	1	0.266869125
52.55	-0.0135	-1.815	1	1	0.189619125
52.6	-0.037	-2.622	1	1	0.078694125
52.65	-0.057	-3.069	1	1	-0.063580875
52.7	-0.083	-3.069	1	1	-0.217030875
52.75	-0.1255	-2.6655	1	1	-0.360393375
52.8	-0.1435	0.1185	1	1	-0.424068375
52.85	-0.1135	0.486	1	1	-0.408955875
52.9	-0.079	0.672	1	1	-0.380005875
52.95	-0.0455	0.921	1	1	-0.340180875
53	-0.014	1.284	1	1	-0.285055875
53.05	0.014	1.827	1	1	-0.207280875
53.1	0.037	2.6355	1	1	-0.095718375
53.15	0.057	3.0735	1	1	0.047006625
53.2	0.0835	3.0735	1	1	0.200681625
53.25	0.1265	2.634	1	1	0.343369125
53.3	0.144	-0.1275	1	1	0.406031625
53.35	0.114	-0.486	1	1	0.390694125
53.4	0.0795	-0.669	1	1	0.361819125
53.45	0.046	-0.9165	1	1	0.322181625
53.5	0.0145	-1.275	1	1	0.267394125
53.55	-0.0135	-1.815	1	1	0.190144125
53.6	-0.037	-2.622	1	1	0.079219125
53.65	-0.057	-3.069	1	1	-0.063055875
53.7	-0.083	-3.069	1	1	-0.216505875
53.75	-0.126	-2.664	1	1	-0.359830875
53.8	-0.1435	0.1185	1	1	-0.423468375
53.85	-0.1135	0.4875	1	1	-0.408318375
53.9	-0.079	0.672	1	1	-0.379330875
53.95	-0.0455	0.921	1	1	-0.339505875
54	-0.014	1.284	1	1	-0.284380875
54.05	0.014	1.8255	1	1	-0.206643375
54.1	0.037	2.634	1	1	-0.095155875
54.15	0.057	3.0735	1	1	0.047531625
54.2	0.0835	3.0735	1	1	0.201206625
54.25	0.1265	2.6325	1	1	0.343856625
54.3	0.144	-0.1275	1	1	0.406481625
54.35	0.114	-0.486	1	1	0.391144125
54.4	0.0795	-0.669	1	1	0.362269125
54.45	0.046	-0.9165	1	1	0.322631625
54.5	0.0145	-1.2765	1	1	0.267806625
54.55	-0.0135	-1.815	1	1	0.190519125
54.6	-0.037	-2.622	1	1	0.079594125
54.65	-0.057	-3.069	1	1	-0.062680875
54.7	-0.083	-3.069	1	1	-0.216130875
54.75	-0.1255	-2.664	1	1	-0.359455875
54.8	-0.1435	0.1185	1	1	-0.423093375
54.85	-0.1135	0.4875	1	1	-0.407943375
54.9	-0.079	0.672	1	1	-0.378955875
54.95	-0.0455	0.921	1	1	-0.339130875
55	-0.014	1.284	1	1	-0.284005875
55.05	0.014	1.8255	1	1	-0.206268375
55.1	0.037	2.6355	1	1	-0.094743375
55.15	0.057	3.0735	1	1	0.047981625
55.2	0.0835	3.0735	1	1	0.201656625
55.25	0.127	2.631	1	1	0.344269125
55.3	0.144	-0.1275	1	1	0.406856625
55.35	0.114	-0.486	1	1	0.391519125
55.4	0.0795	-0.669	1	1	0.362644125
55.45	0.046	-0.9165	1	1	0.323006625
55.5	0.0145	-1.2765	1	1	0.268181625
55.55	-0.0135	-1.815	1	1	0.190894125
55.6	-0.037	-2.622	1	1	0.079969125
55.65	-0.057	-3.069	1	1	-0.062305875
55.7	-0.083	-3.069	1	1	-0.215755875
55.75	-0.126	-2.6625	1	1	-0.359043375
55.8	-0.143	0.1395	1	1	-0.422118375
55.85	-0.1135	0.486	1	1	-0.406480875
55.9	-0.079	0.672	1	1	-0.377530875
55.95	-0.0455	0.921	1	1	-0.337705875
56.001	-0.0135	1.293	1	1	-0.281248875
56.051	0.0145	1.8405	1	1	-0.202911375
56.101	0.0375	2.655	1	1	-0.090523875
56.151	0.0575	3.0735	1	1	0.052688625
56.201	0.0845	3.072	1	1	0.206326125
56.251	0.1275	2.547	1	1	0.346801125
56.301	0.144	-0.1485	1	1	0.406763625
56.351	0.1135	-0.4905	1	1	0.390788625
56.401	0.079	-0.6735	1	1	0.361688625
56.451	0.045	-0.9225	1	1	0.321788625
56.501	0.0135	-1.287	1	1	0.266551125
56.551	-0.014	-1.8285	1	1	0.188663625
56.601	-0.0375	-2.6415	1	1	0.076913625
56.651	-0.057	-3.069	1	1	-0.065848875
56.701	-0.084	-3.069	1	1	-0.219298875
56.751	-0.1265	-2.58	1	1	-0.360523875
56.801	-0.143	0.1395	1	1	-0.421536375
56.851	-0.113	0.4905	1	1	-0.405786375
56.901	-0.0785	0.675	1	1	-0.376648875
56.951	-0.045	0.927	1	1	-0.336598875
57.001	-0.0135	1.2945	1	1	-0.281061375
57.052	0.015	1.854	1	1	-0.200774625
57.101	0.0375	2.6565	1	1	-0.090267375
57.151	0.0575	3.072	1	1	0.052945125
57.201	0.0845	3.0735	1	1	0.206582625
57.251	0.1275	2.547	1	1	0.347095125
57.301	0.144	-0.1485	1	1	0.407057625
57.351	0.1135	-0.4905	1	1	0.391082625
57.401	0.079	-0.672	1	1	0.362020125
57.451	0.045	-0.9225	1	1	0.322157625
57.501	0.0135	-1.287	1	1	0.266920125
57.551	-0.014	-1.8285	1	1	0.189032625
57.601	-0.0375	-2.6415	1	1	0.077282625
57.651	-0.0575	-3.069	1	1	-0.065479875
57.701	-0.084	-3.069	1	1	-0.218929875
57.751	-0.1265	-2.5785	1	1	-0.360117375
57.801	-0.143	0.141	1	1	-0.421054875
57.851	-0.113	0.4905	1	1	-0.405267375
57.901	-0.0775	0.681	1	1	-0.375979875
57.951	-0.045	0.927	1	1	-0.335779875
58.001	-0.0135	1.293	1	1	-0.280279875
