MIN=0	-1	0	-200
MAX=640	1	1	50
SCALE=640	0.5	0.5	100
DEC=1	3	3	1
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Tmeperature" T / ℃
0	-0.014	0.127	14
0.099	-0.014	0.127	14
0.2	-0.014	0.127	14
0.3	-0.014	0.127	14
0.4	-0.014	0.127	14
0.499	-0.0145	0.127	14.5
0.599	-0.0145	0.127	14.5
0.7	-0.014	0.127	14
0.8	-0.013	0.127	13
0.9	-0.013	0.127	13
1	-0.013	0.127	13
1.1	-0.013	0.127	13
1.2	-0.0115	0.127	11.5
1.3	-0.0115	0.127	11.5
1.4	-0.013	0.127	13
1.499	-0.014	0.127	14
1.6	-0.013	0.127	13
1.7	-0.014	0.127	14
1.799	-0.014	0.127	14
1.9	-0.0135	0.127	13.5
2	-0.0135	0.127	13.5
2.101	-0.0125	0.127	12.5
2.2	-0.0135	0.127	13.5
2.3	-0.0135	0.127	13.5
2.4	-0.0135	0.127	13.5
2.5	-0.0135	0.127	13.5
2.6	-0.014	0.127	14
2.7	-0.0105	0.127	10.5
2.8	-0.014	0.127	14
2.9	-0.0135	0.127	13.5
3	-0.0135	0.127	13.5
3.1	-0.014	0.127	14
3.2	-0.014	0.127	14
3.3	-0.013	0.127	13
3.4	-0.013	0.127	13
3.5	-0.013	0.127	13
3.6	-0.013	0.127	13
3.7	-0.013	0.127	13
3.8	-0.012	0.127	12
3.9	-0.0125	0.127	12.5
4	-0.013	0.127	13
4.1	-0.013	0.127	13
4.2	-0.014	0.127	14
4.299	-0.0145	0.127	14.5
4.4	-0.0145	0.127	14.5
4.5	-0.0105	0.127	10.5
4.6	-0.0125	0.127	12.5
4.7	-0.0145	0.127	14.5
4.8	-0.0145	0.127	14.5
4.9	-0.0145	0.127	14.5
5	-0.0145	0.127	14.5
5.1	-0.0145	0.127	14.5
5.2	-0.0145	0.127	14.5
5.3	-0.0145	0.127	14.5
5.4	-0.0145	0.127	14.5
5.5	-0.014	0.127	14
5.6	-0.0145	0.127	14.5
5.7	-0.0145	0.127	14.5
5.8	-0.0145	0.127	14.5
5.9	-0.0145	0.127	14.5
6	-0.014	0.127	14
6.1	-0.012	0.127	12
6.2	-0.0145	0.127	14.5
6.3	-0.0145	0.127	14.5
6.399	-0.0145	0.127	14.5
6.5	-0.0145	0.127	14.5
6.6	-0.0115	0.127	11.5
6.7	-0.012	0.127	12
6.8	-0.0145	0.127	14.5
6.9	-0.0145	0.127	14.5
7	-0.0145	0.127	14.5
7.1	-0.0145	0.127	14.5
7.2	-0.0145	0.127	14.5
7.3	-0.0145	0.127	14.5
7.4	-0.0145	0.127	14.5
7.5	-0.0145	0.127	14.5
7.6	-0.011	0.127	11
7.7	-0.0145	0.127	14.5
7.8	-0.0145	0.127	14.5
7.9	-0.0145	0.127	14.5
8	-0.015	0.127	15
8.1	-0.015	0.127	15
8.2	-0.015	0.127	15
8.3	-0.0145	0.127	14.5
8.4	-0.0145	0.127	14.5
8.5	-0.0145	0.127	14.5
8.6	-0.0145	0.127	14.5
8.7	-0.0145	0.1275	14.5
8.8	-0.0145	0.127	14.5
8.9	-0.0145	0.1275	14.5
9	-0.0145	0.1275	14.5
9.1	-0.0145	0.1275	14.5
9.2	-0.0145	0.1275	14.5
9.3	-0.0145	0.1275	14.5
9.4	-0.0145	0.1275	14.5
9.5	-0.014	0.127	14
9.6	-0.0145	0.127	14.5
9.7	-0.0145	0.1275	14.5
9.8	-0.0145	0.1275	14.5
9.9	-0.0145	0.127	14.5
10	-0.0145	0.127	14.5
10.1	-0.0145	0.127	14.5
10.2	-0.0145	0.1275	14.5
10.3	-0.0145	0.127	14.5
10.4	-0.0145	0.127	14.5
10.5	-0.014	0.127	14
10.6	-0.0145	0.127	14.5
10.7	-0.0145	0.127	14.5
10.8	-0.0145	0.127	14.5
10.9	-0.015	0.127	15
11	-0.0145	0.127	14.5
11.1	-0.015	0.127	15
11.2	-0.015	0.127	15
11.3	-0.0145	0.127	14.5
11.4	-0.0145	0.127	14.5
11.5	-0.0145	0.127	14.5
11.6	-0.0145	0.127	14.5
11.7	-0.014	0.127	14
11.801	-0.0145	0.127	14.5
11.9	-0.014	0.127	14
12	-0.0145	0.127	14.5
12.1	-0.014	0.127	14
12.2	-0.014	0.127	14
12.3	-0.014	0.127	14
12.4	-0.0145	0.127	14.5
12.5	-0.0145	0.127	14.5
12.6	-0.014	0.127	14
12.7	-0.0145	0.127	14.5
12.8	-0.014	0.127	14
12.9	-0.0145	0.127	14.5
13	-0.014	0.127	14
13.1	-0.0135	0.127	13.5
13.2	-0.014	0.127	14
13.3	-0.014	0.127	14
13.4	-0.0145	0.127	14.5
13.5	-0.014	0.127	14
13.6	-0.014	0.127	14
13.7	-0.014	0.127	14
13.8	-0.014	0.127	14
13.9	-0.0145	0.127	14.5
14	-0.014	0.127	14
14.1	-0.014	0.127	14
14.2	-0.0145	0.127	14.5
14.3	-0.014	0.127	14
14.4	-0.0135	0.127	13.5
14.5	-0.014	0.127	14
14.6	-0.0135	0.127	13.5
14.7	-0.012	0.127	12
14.8	-0.0145	0.127	14.5
14.9	-0.013	0.127	13
15	-0.0135	0.127	13.5
15.1	-0.0135	0.127	13.5
15.2	-0.0135	0.127	13.5
15.3	-0.0135	0.127	13.5
15.4	-0.014	0.127	14
15.5	-0.0135	0.127	13.5
15.6	-0.0135	0.127	13.5
15.7	-0.0135	0.127	13.5
15.8	-0.0135	0.127	13.5
15.9	-0.0135	0.127	13.5
16	-0.013	0.127	13
16.1	-0.0135	0.127	13.5
16.199	-0.0135	0.127	13.5
16.299	-0.0145	0.127	14.5
16.399	-0.0145	0.127	14.5
16.499	-0.013	0.127	13
16.599	-0.013	0.127	13
16.699	-0.013	0.127	13
16.8	-0.013	0.127	13
16.899	-0.014	0.127	14
16.999	-0.013	0.127	13
17.099	-0.013	0.127	13
17.199	-0.013	0.127	13
17.299	-0.011	0.127	11
17.399	-0.0135	0.127	13.5
17.499	-0.0135	0.127	13.5
17.599	-0.0135	0.127	13.5
17.699	-0.0105	0.127	10.5
17.799	-0.0125	0.127	12.5
17.899	-0.013	0.127	13
17.999	-0.0125	0.127	12.5
18.099	-0.0135	0.127	13.5
18.199	-0.0125	0.127	12.5
18.299	-0.0125	0.127	12.5
18.399	-0.013	0.127	13
18.499	-0.013	0.127	13
18.599	-0.014	0.127	14
18.699	-0.0125	0.127	12.5
18.799	-0.0125	0.127	12.5
18.899	-0.0135	0.127	13.5
18.999	-0.0125	0.127	12.5
19.099	-0.013	0.127	13
19.199	-0.0125	0.127	12.5
19.299	-0.0125	0.127	12.5
19.399	-0.013	0.127	13
19.499	-0.0135	0.127	13.5
19.599	-0.013	0.127	13
19.699	-0.0125	0.127	12.5
19.799	-0.014	0.127	14
19.899	-0.0125	0.127	12.5
19.999	-0.0125	0.127	12.5
20.1	-0.0125	0.127	12.5
20.199	-0.0125	0.127	12.5
20.299	-0.0125	0.127	12.5
20.403	-0.014	0.127	14
20.502	-0.014	0.127	14
20.599	-0.0135	0.127	13.5
20.699	-0.0135	0.127	13.5
20.799	-0.0125	0.127	12.5
20.899	-0.012	0.127	12
20.999	-0.012	0.127	12
21.099	-0.0115	0.127	11.5
21.199	-0.0115	0.127	11.5
21.299	-0.0115	0.127	11.5
21.399	-0.012	0.127	12
21.501	-0.013	0.127	13
21.599	-0.013	0.127	13
21.699	-0.0115	0.127	11.5
21.799	-0.013	0.127	13
21.899	-0.011	0.127	11
21.999	-0.0135	0.127	13.5
22.099	-0.011	0.127	11
22.199	-0.011	0.127	11
22.299	-0.011	0.127	11
22.399	-0.011	0.127	11
22.499	-0.012	0.127	12
22.599	-0.011	0.127	11
22.699	-0.011	0.127	11
22.799	-0.011	0.127	11
22.899	-0.0095	0.127	9.5
22.999	-0.013	0.127	13
23.099	-0.011	0.1265	11
23.199	-0.0105	0.1265	10.5
23.299	-0.011	0.1265	11
23.399	-0.012	0.127	12
23.499	-0.011	0.127	11
23.599	-0.0105	0.1265	10.5
23.699	-0.0105	0.1265	10.5
23.799	-0.0105	0.1265	10.5
23.899	-0.0105	0.1265	10.5
23.999	-0.0105	0.1265	10.5
24.099	-0.012	0.1265	12
24.199	-0.0125	0.1265	12.5
24.299	-0.01	0.1265	10
24.399	-0.011	0.1265	11
24.499	-0.01	0.1265	10
24.599	-0.0105	0.1265	10.5
24.699	-0.011	0.1265	11
24.799	-0.01	0.1265	10
24.899	-0.0105	0.1265	10.5
24.999	-0.01	0.1265	10
25.099	-0.01	0.1265	10
25.199	-0.0105	0.1265	10.5
25.299	-0.0095	0.1265	9.5
25.399	-0.0105	0.1265	10.5
25.499	-0.0105	0.1265	10.5
25.599	-0.0095	0.1265	9.5
25.699	-0.0095	0.1265	9.5
25.799	-0.0095	0.1265	9.5
25.899	-0.0095	0.1265	9.5
25.999	-0.009	0.1265	9
26.099	-0.01	0.1265	10
26.199	-0.0115	0.1265	11.5
26.299	-0.009	0.1265	9
26.399	-0.009	0.1265	9
26.499	-0.009	0.1265	9
26.599	-0.009	0.1265	9
26.699	-0.0105	0.1265	10.5
26.799	-0.011	0.1265	11
26.899	-0.0105	0.1265	10.5
26.999	-0.009	0.1265	9
27.099	-0.009	0.1265	9
27.199	-0.0085	0.1265	8.5
27.299	-0.009	0.1265	9
27.399	-0.0085	0.1265	8.5
27.499	-0.0085	0.1265	8.5
27.599	-0.011	0.1265	11
27.699	-0.0085	0.1265	8.5
27.799	-0.0085	0.1265	8.5
27.899	-0.0095	0.1265	9.5
27.999	-0.0085	0.1265	8.5
28.099	-0.008	0.1265	8
28.199	-0.0085	0.1265	8.5
28.299	-0.008	0.1265	8
28.399	-0.008	0.1265	8
28.499	-0.011	0.1265	11
28.599	-0.008	0.1265	8
28.699	-0.008	0.126	8
28.799	-0.008	0.1265	8
28.899	-0.0075	0.1265	7.5
28.999	-0.0075	0.1265	7.5
29.099	-0.0075	0.1265	7.5
29.199	-0.0075	0.126	7.5
29.299	-0.0075	0.126	7.5
29.399	-0.011	0.126	11
29.499	-0.0075	0.126	7.5
29.599	-0.0075	0.126	7.5
29.699	-0.0075	0.126	7.5
29.799	-0.0075	0.126	7.5
29.899	-0.0085	0.126	8.5
29.999	-0.007	0.126	7
30.099	-0.007	0.126	7
30.199	-0.007	0.126	7
30.299	-0.007	0.126	7
30.399	-0.007	0.126	7
30.499	-0.008	0.126	8
30.599	-0.01	0.126	10
30.699	-0.0105	0.126	10.5
30.799	-0.0065	0.126	6.5
30.899	-0.0065	0.126	6.5
30.999	-0.0065	0.126	6.5
31.099	-0.0065	0.126	6.5
31.199	-0.0075	0.126	7.5
31.299	-0.0065	0.126	6.5
31.399	-0.0065	0.126	6.5
31.499	-0.0065	0.126	6.5
31.599	-0.0065	0.126	6.5
31.699	-0.008	0.126	8
31.8	-0.0065	0.126	6.5
31.9	-0.007	0.126	7
31.999	-0.006	0.126	6
32.099	-0.006	0.126	6
32.199	-0.008	0.126	8
32.3	-0.007	0.126	7
32.399	-0.006	0.126	6
32.499	-0.006	0.126	6
32.6	-0.0075	0.126	7.5
32.699	-0.009	0.126	9
32.8	-0.0065	0.126	6.5
32.899	-0.0055	0.126	5.5
33	-0.007	0.126	7
33.1	-0.0065	0.126	6.5
33.199	-0.009	0.126	9
33.3	-0.0065	0.126	6.5
33.4	-0.0065	0.1255	6.5
33.499	-0.0055	0.1255	5.5
33.6	-0.0065	0.1255	6.5
33.7	-0.0065	0.1255	6.5
33.806	-0.0085	0.1255	8.5
33.9	-0.0065	0.1255	6.5
34	-0.0065	0.1255	6.5
34.099	-0.005	0.1255	5
34.2	-0.0055	0.1255	5.5
34.3	-0.007	0.1255	7
34.401	-0.0085	0.1255	8.5
34.5	-0.007	0.1255	7
34.599	-0.0085	0.1255	8.5
34.7	-0.0065	0.1255	6.5
34.8	-0.007	0.1255	7
34.9	-0.008	0.1255	8
35	-0.0055	0.1255	5.5
35.1	-0.0065	0.1255	6.5
35.199	-0.0055	0.1255	5.5
35.299	-0.0075	0.1255	7.5
35.4	-0.0065	0.1255	6.5
35.499	-0.0055	0.1255	5.5
35.599	-0.0055	0.1255	5.5
35.699	-0.008	0.1255	8
35.804	-0.008	0.1255	8
35.902	-0.007	0.1255	7
35.999	-0.006	0.1255	6
36.099	-0.006	0.1255	6
36.199	-0.006	0.1255	6
36.299	-0.005	0.1255	5
36.399	-0.005	0.1255	5
36.5	-0.006	0.1255	6
36.6	-0.005	0.1255	5
36.7	-0.006	0.1255	6
36.8	-0.006	0.1255	6
36.9	-0.0065	0.1255	6.5
37	-0.006	0.1255	6
37.1	-0.0055	0.1255	5.5
37.2	-0.0055	0.1255	5.5
37.3	-0.006	0.125	6
37.4	-0.006	0.1255	6
37.5	-0.005	0.1255	5
37.6	-0.005	0.125	5
37.7	-0.003	0.1255	3
37.8	-0.0045	0.1255	4.5
37.9	-0.0055	0.125	5.5
38	-0.005	0.1255	5
38.1	-0.0055	0.125	5.5
38.2	-0.0055	0.125	5.5
38.3	-0.004	0.125	4
38.4	-0.0045	0.125	4.5
38.499	-0.003	0.125	3
38.6	-0.0035	0.125	3.5
38.7	-0.004	0.125	4
38.8	-0.0035	0.125	3.5
38.9	-0.0035	0.125	3.5
39	-0.0035	0.125	3.5
39.1	-0.0045	0.125	4.5
39.2	-0.006	0.125	6
39.3	-0.0035	0.125	3.5
39.4	-0.0035	0.125	3.5
39.5	-0.003	0.125	3
39.6	-0.003	0.125	3
39.7	-0.0055	0.125	5.5
39.8	-0.003	0.125	3
39.899	-0.002	0.125	2
40	-0.003	0.125	3
40.1	-0.003	0.125	3
40.2	-0.003	0.125	3
40.3	-0.0035	0.125	3.5
40.4	-0.0025	0.125	2.5
40.5	-0.0025	0.125	2.5
40.6	-0.0025	0.125	2.5
40.7	-0.0025	0.125	2.5
40.8	-0.003	0.125	3
40.899	-0.0025	0.125	2.5
41	-0.002	0.125	2
41.1	-0.004	0.125	4
41.199	-0.002	0.1245	2
41.3	-0.002	0.1245	2
41.4	-0.002	0.1245	2
41.5	-0.002	0.1245	2
41.6	-0.002	0.1245	2
41.7	-0.0015	0.1245	1.5
41.799	-0.0035	0.1245	3.5
41.899	-0.0015	0.1245	1.5
42	-0.0015	0.1245	1.5
42.1	-0.0015	0.1245	1.5
42.2	-0.0015	0.1245	1.5
42.3	-0.0015	0.1245	1.5
42.4	-0.0015	0.1245	1.5
42.5	-0.002	0.1245	2
42.6	-0.0025	0.1245	2.5
42.7	-0.001	0.1245	1
42.8	-0.001	0.1245	1
42.9	-0.001	0.1245	1
43	-0.002	0.1245	2
43.1	-0.001	0.1245	1
43.2	-0.0035	0.1245	3.5
43.3	-0.0025	0.1245	2.5
43.4	-0.0005	0.1245	0.5
43.5	-0.0005	0.1245	0.5
43.6	-0.0005	0.1245	0.5
43.7	-0.0005	0.1245	0.5
43.8	-0.0005	0.1245	0.5
43.9	-0.0005	0.1245	0.5
44	-0.001	0.1245	1
44.1	0	0.1245	0
44.2	-0.0015	0.124	1.5
44.3	0	0.124	0
44.4	0	0.124	0
44.5	0	0.124	0
44.6	0	0.124	0
44.7	0	0.124	0
44.8	0	0.124	0
44.9	0	0.124	0
45	0	0.124	0
45.1	0	0.124	0
45.2	0	0.124	0
45.3	0	0.124	0
45.4	0.0005	0.124	-0.5
45.5	0	0.124	0
45.6	0.0005	0.124	-0.5
45.7	0.0005	0.124	-0.5
45.8	0.0005	0.124	-0.5
45.9	0	0.124	0
46	0	0.124	0
46.1	0.0005	0.124	-0.5
46.2	-0.0005	0.124	0.5
46.3	0.0005	0.124	-0.5
46.4	0	0.124	0
46.5	0.001	0.124	-1
46.6	-0.0025	0.124	2.5
46.7	-0.0025	0.124	2.5
46.8	-0.0025	0.124	2.5
46.9	0.001	0.124	-1
47	0.001	0.124	-1
47.1	0.001	0.124	-1
47.2	-0.002	0.124	2
47.3	0.0015	0.124	-1.5
47.4	0.0015	0.124	-1.5
47.5	0.0015	0.124	-1.5
47.6	0.0015	0.1235	-1.5
47.7	-0.0015	0.124	1.5
47.8	-0.0015	0.1235	1.5
47.9	0.0015	0.1235	-1.5
48	0.0015	0.1235	-1.5
48.1	0.002	0.1235	-2
48.2	0.0015	0.1235	-1.5
48.3	-0.0015	0.1235	1.5
48.4	0.002	0.1235	-2
48.5	0.002	0.1235	-2
48.6	0.002	0.1235	-2
48.7	0.002	0.1235	-2
48.8	0.0015	0.1235	-1.5
48.9	-0.001	0.1235	1
49	0.002	0.1235	-2
49.1	0.002	0.1235	-2
49.2	0.0025	0.1235	-2.5
49.3	0.0025	0.1235	-2.5
49.4	0.0025	0.1235	-2.5
49.5	0.0005	0.1235	-0.5
49.6	0.0015	0.1235	-1.5
49.699	0.0025	0.1235	-2.5
49.799	0.0025	0.1235	-2.5
49.899	0.0025	0.1235	-2.5
49.999	0.0015	0.1235	-1.5
50.099	0.0015	0.1235	-1.5
50.199	0.0025	0.1235	-2.5
50.3	0.002	0.1235	-2
50.399	0.002	0.1235	-2
50.5	0.003	0.1235	-3
50.599	0.001	0.1235	-1
50.699	0	0.123	0
50.799	0.003	0.123	-3
50.899	0.003	0.123	-3
50.999	0.003	0.123	-3
51.099	0.003	0.123	-3
51.199	0.003	0.123	-3
51.299	0.0015	0.123	-1.5
51.399	0.003	0.123	-3
51.499	0.003	0.123	-3
51.599	0.0035	0.123	-3.5
51.699	0.0035	0.123	-3.5
51.799	0.0035	0.123	-3.5
51.899	0.0025	0.123	-2.5
51.999	0.0035	0.123	-3.5
52.1	0.0025	0.123	-2.5
52.199	0.0025	0.123	-2.5
52.299	0.0035	0.123	-3.5
52.399	0.0035	0.123	-3.5
52.499	0.0035	0.123	-3.5
52.599	0.0035	0.123	-3.5
52.699	0.002	0.123	-2
52.799	0.0025	0.123	-2.5
52.899	0.004	0.123	-4
52.999	0.003	0.123	-3
53.099	0.001	0.123	-1
53.199	0.003	0.123	-3
53.299	0.004	0.123	-4
53.399	0.004	0.1225	-4
53.499	0.003	0.1225	-3
53.599	0.0025	0.1225	-2.5
53.699	0.004	0.1225	-4
53.799	0.002	0.1225	-2
53.9	0.0035	0.1225	-3.5
53.999	0.003	0.1225	-3
54.099	0.003	0.1225	-3
54.199	0.003	0.1225	-3
54.299	0.0035	0.1225	-3.5
54.399	0.002	0.1225	-2
54.499	0.0025	0.1225	-2.5
54.599	0.0035	0.1225	-3.5
54.699	0.0045	0.1225	-4.5
54.801	0.006	0.1225	-6
54.899	0.003	0.1225	-3
54.999	0.002	0.1225	-2
55.099	0.002	0.1225	-2
55.199	0.004	0.1225	-4
55.299	0.0045	0.1225	-4.5
55.399	0.002	0.1225	-2
55.499	0.005	0.1225	-5
55.599	0.0025	0.1225	-2.5
55.699	0.0045	0.1225	-4.5
55.799	0.005	0.1225	-5
55.899	0.005	0.1225	-5
55.999	0.0025	0.1225	-2.5
56.099	0.005	0.1225	-5
56.199	0.005	0.1225	-5
56.299	0.0055	0.1225	-5.5
56.399	0.0055	0.1225	-5.5
56.499	0.005	0.1225	-5
56.599	0.0045	0.1225	-4.5
56.699	0.0075	0.122	-7.5
56.799	0.0055	0.122	-5.5
56.899	0.0045	0.122	-4.5
56.999	0.0055	0.122	-5.5
57.099	0.0045	0.122	-4.5
57.199	0.005	0.122	-5
57.3	0.005	0.122	-5
57.399	0.0055	0.122	-5.5
57.499	0.0055	0.122	-5.5
57.599	0.0055	0.122	-5.5
57.7	0.005	0.122	-5
57.799	0.005	0.122	-5
57.899	0.006	0.122	-6
57.999	0.0055	0.122	-5.5
58.099	0.006	0.122	-6
58.199	0.006	0.122	-6
58.299	0.0055	0.122	-5.5
58.399	0.0065	0.122	-6.5
58.5	0.0055	0.122	-5.5
58.599	0.0065	0.122	-6.5
58.699	0.0065	0.122	-6.5
58.799	0.0065	0.122	-6.5
58.899	0.0055	0.122	-5.5
58.999	0.0065	0.122	-6.5
59.099	0.0065	0.122	-6.5
59.199	0.0065	0.122	-6.5
59.299	0.0065	0.1215	-6.5
59.399	0.006	0.1215	-6
59.499	0.006	0.1215	-6
59.599	0.007	0.1215	-7
59.699	0.007	0.1215	-7
59.799	0.007	0.1215	-7
59.899	0.0055	0.1215	-5.5
59.999	0.007	0.1215	-7
60.099	0.007	0.1215	-7
60.199	0.006	0.1215	-6
60.299	0.005	0.1215	-5
60.399	0.0095	0.1215	-9.5
60.499	0.007	0.1215	-7
60.6	0.0065	0.1215	-6.5
60.699	0.007	0.1215	-7
60.799	0.007	0.1215	-7
60.899	0.0055	0.1215	-5.5
60.999	0.007	0.1215	-7
61.099	0.007	0.1215	-7
61.199	0.007	0.1215	-7
61.299	0.0075	0.1215	-7.5
61.399	0.0075	0.1215	-7.5
61.499	0.006	0.1215	-6
61.599	0.006	0.1215	-6
61.699	0.0075	0.1215	-7.5
61.799	0.0075	0.1215	-7.5
61.899	0.0075	0.121	-7.5
61.999	0.0075	0.1215	-7.5
62.099	0.0075	0.1215	-7.5
62.199	0.007	0.121	-7
62.3	0.007	0.121	-7
62.399	0.008	0.121	-8
62.499	0.007	0.121	-7
62.599	0.008	0.121	-8
62.699	0.0065	0.121	-6.5
62.799	0.0075	0.121	-7.5
62.899	0.008	0.121	-8
62.999	0.008	0.121	-8
63.099	0.008	0.121	-8
63.199	0.0075	0.121	-7.5
63.299	0.007	0.121	-7
63.399	0.0085	0.121	-8.5
63.499	0.0085	0.121	-8.5
63.599	0.0085	0.121	-8.5
63.699	0.0085	0.121	-8.5
63.799	0.0075	0.121	-7.5
63.899	0.0085	0.121	-8.5
63.999	0.0075	0.121	-7.5
64.099	0.0085	0.121	-8.5
64.199	0.008	0.121	-8
64.299	0.0085	0.121	-8.5
64.399	0.0085	0.121	-8.5
64.499	0.0085	0.121	-8.5
64.599	0.0085	0.121	-8.5
64.709	0.0125	0.1205	-12.5
64.799	0.009	0.121	-9
64.9	0.008	0.1205	-8
64.999	0.009	0.1205	-9
65.099	0.0085	0.1205	-8.5
65.199	0.009	0.1205	-9
65.299	0.0085	0.1205	-8.5
65.399	0.0085	0.1205	-8.5
65.499	0.012	0.1205	-12
65.6	0.0085	0.1205	-8.5
65.699	0.009	0.1205	-9
65.8	0.0085	0.1205	-8.5
65.899	0.009	0.1205	-9
65.999	0.0085	0.1205	-8.5
66.099	0.0085	0.1205	-8.5
66.199	0.009	0.1205	-9
66.3	0.009	0.1205	-9
66.4	0.009	0.1205	-9
66.499	0.009	0.1205	-9
66.599	0.009	0.1205	-9
66.699	0.0095	0.1205	-9.5
66.8	0.009	0.1205	-9
66.9	0.009	0.1205	-9
66.999	0.0095	0.1205	-9.5
67.099	0.0095	0.1205	-9.5
67.2	0.01	0.1205	-10
67.3	0.009	0.1205	-9
67.399	0.0095	0.1205	-9.5
67.5	0.0095	0.1205	-9.5
67.6	0.0095	0.1205	-9.5
67.7	0.0095	0.1205	-9.5
67.8	0.0115	0.12	-11.5
67.899	0.01	0.1205	-10
68	0.0095	0.1205	-9.5
68.1	0.0095	0.12	-9.5
68.199	0.0095	0.12	-9.5
68.3	0.0095	0.12	-9.5
68.4	0.01	0.12	-10
68.5	0.01	0.12	-10
68.6	0.01	0.12	-10
68.7	0.01	0.12	-10
68.8	0.01	0.12	-10
68.899	0.01	0.12	-10
69	0.0105	0.12	-10.5
69.1	0.0105	0.12	-10.5
69.2	0.01	0.12	-10
69.3	0.0105	0.12	-10.5
69.4	0.0105	0.12	-10.5
69.5	0.0105	0.12	-10.5
69.6	0.0105	0.12	-10.5
69.7	0.015	0.12	-15
69.8	0.0115	0.12	-11.5
69.9	0.011	0.12	-11
70	0.011	0.12	-11
70.1	0.011	0.12	-11
70.2	0.015	0.12	-15
70.3	0.011	0.12	-11
70.4	0.0115	0.12	-11.5
70.5	0.0115	0.12	-11.5
70.6	0.0115	0.1195	-11.5
70.7	0.012	0.1195	-12
70.8	0.012	0.1195	-12
70.9	0.012	0.1195	-12
71	0.0115	0.1195	-11.5
71.1	0.0115	0.1195	-11.5
71.2	0.0135	0.1195	-13.5
71.299	0.0155	0.1195	-15.5
71.4	0.0125	0.1195	-12.5
71.5	0.012	0.1195	-12
71.6	0.012	0.1195	-12
71.7	0.0125	0.1195	-12.5
71.8	0.016	0.1195	-16
71.9	0.0125	0.1195	-12.5
72.002	0.0145	0.1195	-14.5
72.1	0.013	0.1195	-13
72.2	0.0135	0.1195	-13.5
72.3	0.014	0.1195	-14
72.4	0.013	0.1195	-13
72.5	0.013	0.1195	-13
72.6	0.013	0.1195	-13
72.7	0.0165	0.1195	-16.5
72.8	0.0135	0.1195	-13.5
72.9	0.0135	0.1195	-13.5
73	0.013	0.1195	-13
73.1	0.013	0.1195	-13
73.2	0.0135	0.1195	-13.5
73.299	0.0165	0.119	-16.5
73.4	0.0165	0.119	-16.5
73.5	0.0135	0.119	-13.5
73.6	0.0135	0.119	-13.5
73.7	0.0135	0.119	-13.5
73.8	0.0145	0.119	-14.5
73.9	0.014	0.119	-14
74	0.014	0.119	-14
74.099	0.0135	0.119	-13.5
74.199	0.0135	0.119	-13.5
74.3	0.0145	0.119	-14.5
74.4	0.0145	0.119	-14.5
74.5	0.0145	0.119	-14.5
74.599	0.014	0.119	-14
74.7	0.0145	0.119	-14.5
74.8	0.015	0.119	-15
74.9	0.0145	0.119	-14.5
75	0.015	0.119	-15
75.1	0.016	0.119	-16
75.2	0.015	0.119	-15
75.3	0.019	0.119	-19
75.4	0.017	0.119	-17
75.5	0.015	0.119	-15
75.6	0.016	0.119	-16
75.7	0.0155	0.119	-15.5
75.8	0.0155	0.119	-15.5
75.9	0.0155	0.119	-15.5
76	0.0155	0.119	-15.5
76.1	0.017	0.1185	-17
76.2	0.016	0.1185	-16
76.3	0.016	0.1185	-16
76.4	0.016	0.1185	-16
76.5	0.0175	0.1185	-17.5
76.6	0.0165	0.1185	-16.5
76.7	0.0165	0.1185	-16.5
76.8	0.0165	0.1185	-16.5
76.9	0.0175	0.1185	-17.5
77	0.0175	0.1185	-17.5
77.1	0.019	0.1185	-19
77.2	0.017	0.1185	-17
77.3	0.017	0.1185	-17
77.4	0.0175	0.1185	-17.5
77.5	0.0175	0.1185	-17.5
77.6	0.0185	0.1185	-18.5
77.7	0.0175	0.1185	-17.5
77.8	0.018	0.1185	-18
77.9	0.018	0.1185	-18
78	0.018	0.1185	-18
78.1	0.018	0.1185	-18
78.2	0.0195	0.1185	-19.5
78.3	0.019	0.1185	-19
78.4	0.0185	0.1185	-18.5
78.5	0.0185	0.1185	-18.5
78.6	0.0185	0.1185	-18.5
78.7	0.0195	0.1185	-19.5
78.8	0.0205	0.118	-20.5
78.9	0.02	0.1185	-20
79	0.019	0.118	-19
79.1	0.019	0.118	-19
79.2	0.02	0.118	-20
79.3	0.02	0.118	-20
79.4	0.0195	0.118	-19.5
79.5	0.0195	0.118	-19.5
79.6	0.02	0.118	-20
79.7	0.0215	0.118	-21.5
79.8	0.022	0.118	-22
79.9	0.02	0.118	-20
80	0.02	0.118	-20
80.1	0.02	0.118	-20
80.2	0.0205	0.118	-20.5
80.3	0.0215	0.118	-21.5
80.4	0.022	0.118	-22
80.5	0.0205	0.118	-20.5
80.6	0.0205	0.118	-20.5
80.7	0.0205	0.118	-20.5
80.8	0.021	0.118	-21
80.9	0.021	0.118	-21
81	0.021	0.118	-21
81.1	0.0215	0.118	-21.5
81.2	0.022	0.118	-22
81.3	0.0205	0.118	-20.5
81.4	0.0215	0.118	-21.5
81.5	0.0215	0.118	-21.5
81.6	0.0215	0.118	-21.5
81.7	0.0215	0.1175	-21.5
81.8	0.021	0.1175	-21
81.9	0.022	0.1175	-22
82	0.0225	0.1175	-22.5
