phi,ALICE,CMS
-1.28,0.00145633,0.00143956
-1.2544,0.00152872,0.00150977
-1.2288,0.00160481,0.00158352
-1.2032,0.00168474,0.00166094
-1.1776,0.00176866,0.00174215
-1.152,0.0018567,0.0018273
-1.1264,0.001949,0.0019165
-1.1008,0.00204569,0.00200987
-1.0752,0.00214688,0.00210752
-1.0496,0.00225268,0.00220955
-1.024,0.00236321,0.00231607
-0.9984,0.00247854,0.00242714
-0.9728,0.00259875,0.00254282
-0.9472,0.00272389,0.00266318
-0.9216,0.00285398,0.00278822
-0.896,0.00298905,0.00291796
-0.8704,0.00312906,0.00305236
-0.8448,0.00327397,0.00319139
-0.8192,0.0034237,0.00333495
-0.7936,0.00357812,0.00348293
-0.768,0.00373708,0.00363516
-0.7424,0.00390037,0.00379146
-0.7168,0.00406773,0.00395158
-0.6912,0.00423888,0.00411522
-0.6656,0.00441345,0.00428207
-0.64,0.00459105,0.00445171
-0.6144,0.0047712,0.00462372
-0.5888,0.0049534,0.0047976
-0.5632,0.00513705,0.00497279
-0.5376,0.00532153,0.00514869
-0.512,0.00550613,0.00532465
-0.4864,0.00569012,0.00549995
-0.4608,0.00587269,0.00567384
-0.4352,0.00605299,0.0058455
-0.4096,0.00623014,0.00601411
-0.384,0.00640321,0.00617878
-0.3584,0.00657124,0.00633861
-0.3328,0.00673327,0.00649269
-0.3072,0.00688832,0.00664009
-0.2816,0.00703539,0.00677988
-0.256,0.00717354,0.00691116
-0.2304,0.00730182,0.00703303
-0.2048,0.00741933,0.00714465
-0.1792,0.00752522,0.00724522
-0.1536,0.00761871,0.007334
-0.128,0.00769909,0.00741032
-0.1024,0.00776574,0.0074736
-0.0768,0.00781814,0.00752334
-0.0512,0.00785587,0.00755916
-0.0256,0.00787863,0.00758076
-6.245e-17,0.00788624,0.00758798
0.0256,0.00787863,0.00758076
0.0512,0.00785587,0.00755916
0.0768,0.00781814,0.00752334
0.1024,0.00776574,0.0074736
0.128,0.00769909,0.00741032
0.1536,0.00761871,0.007334
0.1792,0.00752522,0.00724522
0.2048,0.00741933,0.00714465
0.2304,0.00730182,0.00703303
0.256,0.00717354,0.00691116
0.2816,0.00703539,0.00677988
0.3072,0.00688832,0.00664009
0.3328,0.00673327,0.00649269
0.3584,0.00657124,0.00633861
0.384,0.00640321,0.00617878
0.4096,0.00623014,0.00601411
0.4352,0.00605299,0.0058455
0.4608,0.00587269,0.00567384
0.4864,0.00569012,0.00549995
0.512,0.00550613,0.00532465
0.5376,0.00532153,0.00514869
0.5632,0.00513705,0.00497279
0.5888,0.0049534,0.0047976
0.6144,0.0047712,0.00462372
0.64,0.00459105,0.00445171
0.6656,0.00441345,0.00428207
0.6912,0.00423888,0.00411522
0.7168,0.00406773,0.00395158
0.7424,0.00390037,0.00379146
0.768,0.00373708,0.00363516
0.7936,0.00357812,0.00348293
0.8192,0.0034237,0.00333495
0.8448,0.00327397,0.00319139
0.8704,0.00312906,0.00305236
0.896,0.00298905,0.00291796
0.9216,0.00285398,0.00278822
0.9472,0.00272389,0.00266318
0.9728,0.00259875,0.00254282
0.9984,0.00247854,0.00242714
1.024,0.00236321,0.00231607
1.0496,0.00225268,0.00220955
1.0752,0.00214688,0.00210752
1.1008,0.00204569,0.00200987
1.1264,0.001949,0.0019165
1.152,0.0018567,0.0018273
1.1776,0.00176866,0.00174215
1.2032,0.00168474,0.00166094
1.2288,0.00160481,0.00158352
1.2544,0.00152872,0.00150977
1.28,0.00145633,0.00143956
