phi,Alice,CMS,ATLAS
-1.28,0.00194291,0.00191301,0.00188254
-1.27147,0.00197205,0.00194107,0.00191012
-1.26293,0.00200167,0.00196956,0.00193813
-1.2544,0.00203176,0.00199851,0.00196657
-1.24587,0.00206232,0.0020279,0.00199547
-1.23733,0.00209338,0.00205776,0.00202482
-1.2288,0.00212492,0.00208808,0.00205462
-1.22027,0.00215696,0.00211887,0.00208488
-1.21173,0.00218951,0.00215014,0.00211561
-1.2032,0.00222256,0.00218188,0.00214681
-1.19467,0.00225613,0.00221412,0.00217849
-1.18613,0.00229022,0.00224684,0.00221065
-1.1776,0.00232483,0.00228006,0.0022433
-1.16907,0.00235998,0.00231379,0.00227645
-1.16053,0.00239567,0.00234802,0.00231009
-1.152,0.0024319,0.00238276,0.00234424
-1.14347,0.00246868,0.00241802,0.00237889
-1.13493,0.00250602,0.00245381,0.00241406
-1.1264,0.00254391,0.00249012,0.00244974
-1.11787,0.00258237,0.00252697,0.00248595
-1.10933,0.00262141,0.00256435,0.00252269
-1.1008,0.00266101,0.00260227,0.00255996
-1.09227,0.0027012,0.00264075,0.00259777
-1.08373,0.00274198,0.00267977,0.00263612
-1.0752,0.00278335,0.00271935,0.00267501
-1.06667,0.00282531,0.00275949,0.00271446
-1.05813,0.00286787,0.00280019,0.00275445
-1.0496,0.00291104,0.00284146,0.00279501
-1.04107,0.00295482,0.00288331,0.00283613
-1.03253,0.00299921,0.00292573,0.00287781
-1.024,0.00304421,0.00296873,0.00292006
-1.01547,0.00308984,0.00301231,0.00296289
-1.00693,0.00313609,0.00305647,0.00300629
-0.9984,0.00318297,0.00310123,0.00305026
-0.989867,0.00323048,0.00314657,0.00309482
-0.981333,0.00327862,0.00319251,0.00313996
-0.9728,0.00332739,0.00323905,0.00318568
-0.964267,0.00337681,0.00328618,0.00323199
-0.955733,0.00342686,0.00333391,0.00327889
-0.9472,0.00347755,0.00338224,0.00332638
-0.938667,0.00352889,0.00343118,0.00337445
-0.930133,0.00358087,0.00348071,0.00342312
-0.9216,0.0036335,0.00353085,0.00347239
-0.913067,0.00368677,0.00358159,0.00352224
-0.904533,0.00374068,0.00363293,0.00357268
-0.896,0.00379524,0.00368488,0.00362372
-0.887467,0.00385044,0.00373742,0.00367535
-0.878933,0.00390628,0.00379057,0.00372756
-0.8704,0.00396277,0.00384431,0.00378036
-0.861867,0.00401989,0.00389865,0.00383375
-0.853333,0.00407765,0.00395359,0.00388772
-0.8448,0.00413604,0.00400911,0.00394227
-0.836267,0.00419506,0.00406522,0.00399739
-0.827733,0.0042547,0.00412191,0.00405309
-0.8192,0.00431497,0.00417918,0.00410935
-0.810667,0.00437585,0.00423703,0.00416618
-0.802133,0.00443734,0.00429544,0.00422357
-0.7936,0.00449943,0.00435441,0.0042815
-0.785067,0.00456212,0.00441394,0.00433998
-0.776533,0.0046254,0.00447402,0.004399
-0.768,0.00468926,0.00453463,0.00445855
-0.759467,0.00475369,0.00459578,0.00451862
-0.750933,0.00481869,0.00465745,0.0045792
-0.7424,0.00488424,0.00471963,0.00464028
-0.733867,0.00495033,0.00478231,0.00470186
-0.725333,0.00501695,0.00484549,0.00476392
-0.7168,0.00508409,0.00490914,0.00482645
-0.708267,0.00515173,0.00497327,0.00488944
-0.699733,0.00521987,0.00503784,0.00495288
-0.6912,0.00528848,0.00510286,0.00501675
-0.682667,0.00535756,0.00516831,0.00508104
-0.674133,0.00542708,0.00523416,0.00514573
-0.6656,0.00549703,0.00530041,0.00521081
-0.657067,0.00556739,0.00536704,0.00527626
-0.648533,0.00563814,0.00543403,0.00534206
-0.64,0.00570927,0.00550136,0.0054082
-0.631467,0.00578075,0.00556901,0.00547465
-0.622933,0.00585256,0.00563697,0.00554141
-0.6144,0.00592468,0.00570521,0.00560844
-0.605867,0.00599709,0.00577371,0.00567572
-0.597333,0.00606976,0.00584245,0.00574324
-0.5888,0.00614267,0.0059114,0.00581097
-0.580267,0.0062158,0.00598055,0.00587889
-0.571733,0.00628911,0.00604986,0.00594697
-0.5632,0.00636258,0.00611931,0.00601519
-0.554667,0.00643618,0.00618888,0.00608352
-0.546133,0.00650988,0.00625853,0.00615194
-0.5376,0.00658366,0.00632824,0.00622041
-0.529067,0.00665748,0.00639798,0.00628891
-0.520533,0.0067313,0.00646772,0.00635741
-0.512,0.00680511,0.00653743,0.00642588
-0.503467,0.00687885,0.00660707,0.00649429
-0.494933,0.00695251,0.00667662,0.0065626
-0.4864,0.00702604,0.00674605,0.00663079
-0.477867,0.00709941,0.00681531,0.00669882
-0.469333,0.00717258,0.00688438,0.00676666
-0.4608,0.00724552,0.00695321,0.00683427
-0.452267,0.00731818,0.00702178,0.00690162
-0.443733,0.00739053,0.00709005,0.00696867
-0.4352,0.00746253,0.00715797,0.00703539
-0.426667,0.00753413,0.00722552,0.00710173
-0.418133,0.00760531,0.00729265,0.00716767
-0.4096,0.007676,0.00735933,0.00723316
-0.401067,0.00774618,0.00742551,0.00729816
-0.392533,0.0078158,0.00749116,0.00736264
-0.384,0.00788482,0.00755623,0.00742655
-0.375467,0.0079532,0.00762069,0.00748986
-0.366933,0.00802088,0.00768449,0.00755253
-0.3584,0.00808783,0.0077476,0.00761451
-0.349867,0.008154,0.00780996,0.00767576
-0.341333,0.00821935,0.00787155,0.00773625
-0.3328,0.00828384,0.00793231,0.00779593
-0.324267,0.00834741,0.00799221,0.00785476
-0.315733,0.00841002,0.0080512,0.00791269
-0.3072,0.00847163,0.00810924,0.0079697
-0.298667,0.0085322,0.00816629,0.00802573
-0.290133,0.00859167,0.0082223,0.00808075
-0.2816,0.00865001,0.00827725,0.00813471
-0.273067,0.00870717,0.00833107,0.00818758
-0.264533,0.0087631,0.00838374,0.00823931
-0.256,0.00881776,0.00843522,0.00828986
-0.247467,0.00887111,0.00848545,0.0083392
-0.238933,0.00892311,0.0085344,0.00838728
-0.2304,0.00897371,0.00858204,0.00843407
-0.221867,0.00902287,0.00862832,0.00847952
-0.213333,0.00907056,0.00867321,0.00852361
-0.2048,0.00911673,0.00871667,0.00856629
-0.196267,0.00916134,0.00875865,0.00860753
-0.187733,0.00920435,0.00879914,0.00864729
-0.1792,0.00924574,0.00883809,0.00868554
-0.170667,0.00928545,0.00887546,0.00872225
-0.162133,0.00932347,0.00891123,0.00875738
-0.1536,0.00935974,0.00894537,0.00879091
-0.145067,0.00939425,0.00897784,0.0088228
-0.136533,0.00942696,0.00900862,0.00885303
-0.128,0.00945784,0.00903768,0.00888157
-0.119467,0.00948687,0.00906498,0.00890839
-0.110933,0.00951401,0.00909052,0.00893347
-0.1024,0.00953925,0.00911426,0.00895678
-0.0938667,0.00956255,0.00913618,0.00897832
-0.0853333,0.0095839,0.00915627,0.00899804
-0.0768,0.00960328,0.0091745,0.00901595
-0.0682667,0.00962067,0.00919086,0.00903201
-0.0597333,0.00963605,0.00920533,0.00904622
-0.0512,0.00964941,0.00921789,0.00905856
-0.0426667,0.00966074,0.00922855,0.00906903
-0.0341333,0.00967002,0.00923728,0.0090776
-0.0256,0.00967725,0.00924408,0.00908428
-0.0170667,0.00968241,0.00924894,0.00908905
-0.00853333,0.00968552,0.00925186,0.00909192
-4.51028e-15,0.00968655,0.00925283,0.00909288
0.00853333,0.00968552,0.00925186,0.00909192
0.0170667,0.00968241,0.00924894,0.00908905
0.0256,0.00967725,0.00924408,0.00908428
0.0341333,0.00967002,0.00923728,0.0090776
0.0426667,0.00966074,0.00922855,0.00906903
0.0512,0.00964941,0.00921789,0.00905856
0.0597333,0.00963605,0.00920533,0.00904622
0.0682667,0.00962067,0.00919086,0.00903201
0.0768,0.00960328,0.0091745,0.00901595
0.0853333,0.0095839,0.00915627,0.00899804
0.0938667,0.00956255,0.00913618,0.00897832
0.1024,0.00953925,0.00911426,0.00895678
0.110933,0.00951401,0.00909052,0.00893347
0.119467,0.00948687,0.00906498,0.00890839
0.128,0.00945784,0.00903768,0.00888157
0.136533,0.00942696,0.00900862,0.00885303
0.145067,0.00939425,0.00897784,0.0088228
0.1536,0.00935974,0.00894537,0.00879091
0.162133,0.00932347,0.00891123,0.00875738
0.170667,0.00928545,0.00887546,0.00872225
0.1792,0.00924574,0.00883809,0.00868554
0.187733,0.00920435,0.00879914,0.00864729
0.196267,0.00916134,0.00875865,0.00860753
0.2048,0.00911673,0.00871667,0.00856629
0.213333,0.00907056,0.00867321,0.00852361
0.221867,0.00902287,0.00862832,0.00847952
0.2304,0.00897371,0.00858204,0.00843407
0.238933,0.00892311,0.0085344,0.00838728
0.247467,0.00887111,0.00848545,0.0083392
0.256,0.00881776,0.00843522,0.00828986
0.264533,0.0087631,0.00838374,0.00823931
0.273067,0.00870717,0.00833107,0.00818758
0.2816,0.00865001,0.00827725,0.00813471
0.290133,0.00859167,0.0082223,0.00808075
0.298667,0.0085322,0.00816629,0.00802573
0.3072,0.00847163,0.00810924,0.0079697
0.315733,0.00841002,0.0080512,0.00791269
0.324267,0.00834741,0.00799221,0.00785476
0.3328,0.00828384,0.00793231,0.00779593
0.341333,0.00821935,0.00787155,0.00773625
0.349867,0.008154,0.00780996,0.00767576
0.3584,0.00808783,0.0077476,0.00761451
0.366933,0.00802088,0.00768449,0.00755253
0.375467,0.0079532,0.00762069,0.00748986
0.384,0.00788482,0.00755623,0.00742655
0.392533,0.0078158,0.00749116,0.00736264
0.401067,0.00774618,0.00742551,0.00729816
0.4096,0.007676,0.00735933,0.00723316
0.418133,0.00760531,0.00729265,0.00716767
0.426667,0.00753413,0.00722552,0.00710173
0.4352,0.00746253,0.00715797,0.00703539
0.443733,0.00739053,0.00709005,0.00696867
0.452267,0.00731818,0.00702178,0.00690162
0.4608,0.00724552,0.00695321,0.00683427
0.469333,0.00717258,0.00688438,0.00676666
0.477867,0.00709941,0.00681531,0.00669882
0.4864,0.00702604,0.00674605,0.00663079
0.494933,0.00695251,0.00667662,0.0065626
0.503467,0.00687885,0.00660707,0.00649429
0.512,0.00680511,0.00653743,0.00642588
0.520533,0.0067313,0.00646772,0.00635741
0.529067,0.00665748,0.00639798,0.00628891
0.5376,0.00658366,0.00632824,0.00622041
0.546133,0.00650988,0.00625853,0.00615194
0.554667,0.00643618,0.00618888,0.00608352
0.5632,0.00636258,0.00611931,0.00601519
0.571733,0.00628911,0.00604986,0.00594697
0.580267,0.0062158,0.00598055,0.00587889
0.5888,0.00614267,0.0059114,0.00581097
0.597333,0.00606976,0.00584245,0.00574324
0.605867,0.00599709,0.00577371,0.00567572
0.6144,0.00592468,0.00570521,0.00560844
0.622933,0.00585256,0.00563697,0.00554141
0.631467,0.00578075,0.00556901,0.00547465
0.64,0.00570927,0.00550136,0.0054082
0.648533,0.00563814,0.00543403,0.00534206
0.657067,0.00556739,0.00536704,0.00527626
0.6656,0.00549703,0.00530041,0.00521081
0.674133,0.00542708,0.00523416,0.00514573
0.682667,0.00535756,0.00516831,0.00508104
0.6912,0.00528848,0.00510286,0.00501675
0.699733,0.00521987,0.00503784,0.00495288
0.708267,0.00515173,0.00497327,0.00488944
0.7168,0.00508409,0.00490914,0.00482645
0.725333,0.00501695,0.00484549,0.00476392
0.733867,0.00495033,0.00478231,0.00470186
0.7424,0.00488424,0.00471963,0.00464028
0.750933,0.00481869,0.00465745,0.0045792
0.759467,0.00475369,0.00459578,0.00451862
0.768,0.00468926,0.00453463,0.00445855
0.776533,0.0046254,0.00447402,0.004399
0.785067,0.00456212,0.00441394,0.00433998
0.7936,0.00449943,0.00435441,0.0042815
0.802133,0.00443734,0.00429544,0.00422357
0.810667,0.00437585,0.00423703,0.00416618
0.8192,0.00431497,0.00417918,0.00410935
0.827733,0.0042547,0.00412191,0.00405309
0.836267,0.00419506,0.00406522,0.00399739
0.8448,0.00413604,0.00400911,0.00394227
0.853333,0.00407765,0.00395359,0.00388772
0.861867,0.00401989,0.00389865,0.00383375
0.8704,0.00396277,0.00384431,0.00378036
0.878933,0.00390628,0.00379057,0.00372756
0.887467,0.00385044,0.00373742,0.00367535
0.896,0.00379524,0.00368488,0.00362372
0.904533,0.00374068,0.00363293,0.00357268
0.913067,0.00368677,0.00358159,0.00352224
0.9216,0.0036335,0.00353085,0.00347239
0.930133,0.00358087,0.00348071,0.00342312
0.938667,0.00352889,0.00343118,0.00337445
0.9472,0.00347755,0.00338224,0.00332638
0.955733,0.00342686,0.00333391,0.00327889
0.964267,0.00337681,0.00328618,0.00323199
0.9728,0.00332739,0.00323905,0.00318568
0.981333,0.00327862,0.00319251,0.00313996
0.989867,0.00323048,0.00314657,0.00309482
0.9984,0.00318297,0.00310123,0.00305026
1.00693,0.00313609,0.00305647,0.00300629
1.01547,0.00308984,0.00301231,0.00296289
1.024,0.00304421,0.00296873,0.00292006
1.03253,0.00299921,0.00292573,0.00287781
1.04107,0.00295482,0.00288331,0.00283613
1.0496,0.00291104,0.00284146,0.00279501
1.05813,0.00286787,0.00280019,0.00275445
1.06667,0.00282531,0.00275949,0.00271446
1.0752,0.00278335,0.00271935,0.00267501
1.08373,0.00274198,0.00267977,0.00263612
1.09227,0.0027012,0.00264075,0.00259777
1.1008,0.00266101,0.00260227,0.00255996
1.10933,0.00262141,0.00256435,0.00252269
1.11787,0.00258237,0.00252697,0.00248595
1.1264,0.00254391,0.00249012,0.00244974
1.13493,0.00250602,0.00245381,0.00241406
1.14347,0.00246868,0.00241802,0.00237889
1.152,0.0024319,0.00238276,0.00234424
1.16053,0.00239567,0.00234802,0.00231009
1.16907,0.00235998,0.00231379,0.00227645
1.1776,0.00232483,0.00228006,0.0022433
1.18613,0.00229022,0.00224684,0.00221065
1.19467,0.00225613,0.00221412,0.00217849
1.2032,0.00222256,0.00218188,0.00214681
1.21173,0.00218951,0.00215014,0.00211561
1.22027,0.00215696,0.00211887,0.00208488
1.2288,0.00212492,0.00208808,0.00205462
1.23733,0.00209338,0.00205776,0.00202482
1.24587,0.00206232,0.0020279,0.00199547
1.2544,0.00203176,0.00199851,0.00196657
1.26293,0.00200167,0.00196956,0.00193813
1.27147,0.00197205,0.00194107,0.00191012
1.28,0.00194291,0.00191301,0.00188254
