pt, dF/dyptdpt, x
-6.000000, 0.000000
-5.990000, 0.000000
-5.980000, 0.000000
-5.970000, 0.000000
-5.960000, 0.000000
-5.950000, 0.000000
-5.940000, 0.000000
-5.930000, 0.000000
-5.920000, 0.000000
-5.910000, 0.000000
-5.900000, 0.000000
-5.890000, 0.000000
-5.880000, 0.000000
-5.870000, 0.000000
-5.860000, 0.000000
-5.850000, 0.000000
-5.840000, 0.000000
-5.830000, 0.000000
-5.820000, 0.000000
-5.810000, 0.000000
-5.800000, 0.000000
-5.790000, 0.000000
-5.780000, 0.000000
-5.770000, 0.000000
-5.760000, 0.000000
-5.750000, 0.000000
-5.740000, 0.000000
-5.730000, 0.000000
-5.720000, 0.000000
-5.710000, 0.000000
-5.700000, 0.000000
-5.690000, 0.000000
-5.680000, 0.000000
-5.670000, 0.000000
-5.660000, 0.000000
-5.650000, 0.000000
-5.640000, 0.000000
-5.630000, 0.000000
-5.620000, 0.000000
-5.610000, 0.000000
-5.600000, 0.000000
-5.590000, 0.000000
-5.580000, 0.000000
-5.570000, 0.000000
-5.560000, 0.000000
-5.550000, 0.000000
-5.540000, 0.000000
-5.530000, 0.000000
-5.520000, 0.000000
-5.510000, 0.000000
-5.500000, 0.000000
-5.490000, 0.000000
-5.480000, 0.000000
-5.470000, 0.000000
-5.460000, 0.000000
-5.450000, 0.000000
-5.440000, 0.000000
-5.430000, 0.000000
-5.420000, 0.000000
-5.410000, 0.000000
-5.400000, 0.000000
-5.390000, 0.000000
-5.380000, 0.000000
-5.370000, 0.000000
-5.360000, 0.030256
-5.350000, 0.073763
-5.340000, 0.099607
-5.330000, 0.119823
-5.320000, 0.136928
-5.310000, 0.151979
-5.300000, 0.165536
-5.290000, 0.177945
-5.280000, 0.189431
-5.270000, 0.200154
-5.260000, 0.210232
-5.250000, 0.219756
-5.240000, 0.228794
-5.230000, 0.237404
-5.220000, 0.245631
-5.210000, 0.253513
-5.200000, 0.261082
-5.190000, 0.268366
-5.180000, 0.275388
-5.170000, 0.282168
-5.160000, 0.288723
-5.150000, 0.295070
-5.140000, 0.301222
-5.130000, 0.307191
-5.120000, 0.312989
-5.110000, 0.318625
-5.100000, 0.324109
-5.090000, 0.329448
-5.080000, 0.334650
-5.070000, 0.339722
-5.060000, 0.344670
-5.050000, 0.349500
-5.040000, 0.354217
-5.030000, 0.358825
-5.020000, 0.363331
-5.010000, 0.367737
-5.000000, 0.372048
-4.990000, 0.376267
-4.980000, 0.380398
-4.970000, 0.384445
-4.960000, 0.388409
-4.950000, 0.392295
-4.940000, 0.396105
-4.930000, 0.399840
-4.920000, 0.403505
-4.910000, 0.407101
-4.900000, 0.410629
-4.890000, 0.414094
-4.880000, 0.417495
-4.870000, 0.420835
-4.860000, 0.424116
-4.850000, 0.427340
-4.840000, 0.430508
-4.830000, 0.433622
-4.820000, 0.436682
-4.810000, 0.439692
-4.800000, 0.442651
-4.790000, 0.445561
-4.780000, 0.448424
-4.770000, 0.451241
-4.760000, 0.454012
-4.750000, 0.456739
-4.740000, 0.459423
-4.730000, 0.462065
-4.720000, 0.464666
-4.710000, 0.467226
-4.700000, 0.469748
-4.690000, 0.472231
-4.680000, 0.474677
-4.670000, 0.477086
-4.660000, 0.479459
-4.650000, 0.481797
-4.640000, 0.484100
-4.630000, 0.486370
-4.620000, 0.488607
-4.610000, 0.490811
-4.600000, 0.492984
-4.590000, 0.495126
-4.580000, 0.497238
-4.570000, 0.499320
-4.560000, 0.501372
-4.550000, 0.503396
-4.540000, 0.505392
-4.530000, 0.507360
-4.520000, 0.509301
-4.510000, 0.511215
-4.500000, 0.513104
-4.490000, 0.514966
-4.480000, 0.516804
-4.470000, 0.518617
-4.460000, 0.520405
-4.450000, 0.522170
-4.440000, 0.523912
-4.430000, 0.525630
