phi,ALICE,CMS
-1.28,0.000786256,0.000771671
-1.2544,0.000826079,0.000810218
-1.2288,0.000867872,0.000850647
-1.2032,0.000911699,0.00089302
-1.1776,0.00095762,0.000937391
-1.152,0.00100569,0.000983817
-1.1264,0.00105598,0.00103235
-1.1008,0.00110851,0.00108303
-1.0752,0.00116335,0.00113589
-1.0496,0.00122052,0.00119098
-1.024,0.00128006,0.00124832
-0.9984,0.00134199,0.00130792
-0.9728,0.0014063,0.0013698
-0.9472,0.00147301,0.00143395
-0.9216,0.0015421,0.00150034
-0.896,0.00161354,0.00156897
-0.8704,0.00168729,0.00163977
-0.8448,0.00176328,0.0017127
-0.8192,0.00184145,0.00178768
-0.7936,0.00192169,0.00186461
-0.768,0.00200388,0.00194338
-0.7424,0.0020879,0.00202386
-0.7168,0.00217357,0.0021059
-0.6912,0.00226073,0.00218932
-0.6656,0.00234916,0.00227392
-0.64,0.00243863,0.0023595
-0.6144,0.0025289,0.0024458
-0.5888,0.00261969,0.00253256
-0.5632,0.00271069,0.00261951
-0.5376,0.0028016,0.00270633
-0.512,0.00289207,0.0027927
-0.4864,0.00298173,0.00287828
-0.4608,0.00307022,0.00296271
-0.4352,0.00315714,0.00304563
-0.4096,0.00324209,0.00312664
-0.384,0.00332465,0.00320536
-0.3584,0.00340442,0.00328139
-0.3328,0.00348096,0.00335433
-0.3072,0.00355386,0.00342379
-0.2816,0.00362272,0.00348938
-0.256,0.00368713,0.00355073
-0.2304,0.0037467,0.00360747
-0.2048,0.00380109,0.00365925
-0.1792,0.00384994,0.00370576
-0.1536,0.00389295,0.0037467
-0.128,0.00392983,0.00378181
-0.1024,0.00396035,0.00381085
-0.0768,0.00398431,0.00383365
-0.0512,0.00400153,0.00385005
-0.0256,0.00401192,0.00385993
-6.245e-17,0.00401539,0.00386323
0.0256,0.00401192,0.00385993
0.0512,0.00400153,0.00385005
0.0768,0.00398431,0.00383365
0.1024,0.00396035,0.00381085
0.128,0.00392983,0.00378181
0.1536,0.00389295,0.0037467
0.1792,0.00384994,0.00370576
0.2048,0.00380109,0.00365925
0.2304,0.0037467,0.00360747
0.256,0.00368713,0.00355073
0.2816,0.00362272,0.00348938
0.3072,0.00355386,0.00342379
0.3328,0.00348096,0.00335433
0.3584,0.00340442,0.00328139
0.384,0.00332465,0.00320536
0.4096,0.00324209,0.00312664
0.4352,0.00315714,0.00304563
0.4608,0.00307022,0.00296271
0.4864,0.00298173,0.00287828
0.512,0.00289207,0.0027927
0.5376,0.0028016,0.00270633
0.5632,0.00271069,0.00261951
0.5888,0.00261969,0.00253256
0.6144,0.0025289,0.0024458
0.64,0.00243863,0.0023595
0.6656,0.00234916,0.00227392
0.6912,0.00226073,0.00218932
0.7168,0.00217357,0.0021059
0.7424,0.0020879,0.00202386
0.768,0.00200388,0.00194338
0.7936,0.00192169,0.00186461
0.8192,0.00184145,0.00178768
0.8448,0.00176328,0.0017127
0.8704,0.00168729,0.00163977
0.896,0.00161354,0.00156897
0.9216,0.0015421,0.00150034
0.9472,0.00147301,0.00143395
0.9728,0.0014063,0.0013698
0.9984,0.00134199,0.00130792
1.024,0.00128006,0.00124832
1.0496,0.00122052,0.00119098
1.0752,0.00116335,0.00113589
1.1008,0.00110851,0.00108303
1.1264,0.00105598,0.00103235
1.152,0.00100569,0.000983817
1.1776,0.00095762,0.000937391
1.2032,0.000911699,0.00089302
1.2288,0.000867872,0.000850647
1.2544,0.000826079,0.000810218
1.28,0.000786256,0.000771671
