phi,Ridge,Jet
-1.1781,0.00175254,0
-1.15454,0.0018142,0
-1.13097,0.00187771,0
-1.10741,0.00194308,0
-1.08385,0.0020103,0
-1.06029,0.00207935,0
-1.03673,0.00215023,1.38684e-319
-1.01316,0.00222289,2.19871e-315
-0.989601,0.00229731,2.78852e-311
-0.96604,0.00237344,2.83161e-307
-0.942478,0.00245124,2.30223e-303
-0.918916,0.00253063,1.49871e-299
-0.895354,0.00261155,7.81165e-296
-0.871792,0.00269392,3.26003e-292
-0.84823,0.00277764,1.08932e-288
-0.824668,0.00286261,2.91436e-285
-0.801106,0.00294872,6.2429e-282
-0.777544,0.00303583,1.07074e-278
-0.753982,0.00312381,1.4704e-275
-0.73042,0.00321251,1.61675e-272
-0.706858,0.00330177,1.42332e-269
-0.683296,0.00339142,1.00327e-266
-0.659734,0.00348126,5.6622e-264
-0.636172,0.00357111,2.55864e-261
-0.61261,0.00366075,9.25733e-259
-0.589048,0.00374997,2.68174e-256
-0.565487,0.00383855,6.22017e-254
-0.541925,0.00392624,1.15516e-251
-0.518363,0.00401281,1.71765e-249
-0.494801,0.00409801,2.04494e-247
-0.471239,0.00418157,1.94932e-245
-0.447677,0.00426325,1.48777e-243
-0.424115,0.00434278,9.09171e-242
-0.400553,0.00441989,4.44844e-240
-0.376991,0.00449433,1.74271e-238
-0.353429,0.00456583,5.4663e-237
-0.329867,0.00463413,1.37283e-235
-0.306305,0.00469899,2.76054e-234
-0.282743,0.00476015,4.44452e-233
-0.259181,0.00481739,5.7294e-232
-0.235619,0.00487047,5.91354e-231
-0.212057,0.00491919,4.88696e-230
-0.188496,0.00496335,3.23358e-229
-0.164934,0.00500276,1.7131e-228
-0.141372,0.00503727,7.26666e-228
-0.11781,0.00506672,2.46797e-227
-0.0942478,0.00509099,6.71119e-227
-0.0706858,0.00510997,1.46121e-226
-0.0471239,0.00512359,2.54729e-226
-0.0235619,0.00513179,3.55548e-226
2.15106e-16,0.00513453,3.97349e-226
0.0235619,0.00513179,3.55548e-226
0.0471239,0.00512359,2.54729e-226
0.0706858,0.00510997,1.46121e-226
0.0942478,0.00509099,6.71119e-227
0.11781,0.00506672,2.46797e-227
0.141372,0.00503727,7.26666e-228
0.164934,0.00500276,1.7131e-228
0.188496,0.00496335,3.23358e-229
0.212057,0.00491919,4.88696e-230
0.235619,0.00487047,5.91354e-231
0.259181,0.00481739,5.7294e-232
0.282743,0.00476015,4.44452e-233
0.306305,0.00469899,2.76054e-234
0.329867,0.00463413,1.37283e-235
0.353429,0.00456583,5.4663e-237
0.376991,0.00449433,1.74271e-238
0.400553,0.00441989,4.44844e-240
0.424115,0.00434278,9.09171e-242
0.447677,0.00426325,1.48777e-243
0.471239,0.00418157,1.94932e-245
0.494801,0.00409801,2.04494e-247
0.518363,0.00401281,1.71765e-249
0.541925,0.00392624,1.15516e-251
0.565487,0.00383855,6.22017e-254
0.589049,0.00374997,2.68174e-256
0.61261,0.00366075,9.25733e-259
0.636172,0.00357111,2.55864e-261
0.659734,0.00348126,5.6622e-264
0.683296,0.00339142,1.00327e-266
0.706858,0.00330177,1.42332e-269
0.73042,0.00321251,1.61675e-272
0.753982,0.00312381,1.4704e-275
0.777544,0.00303583,1.07074e-278
0.801106,0.00294872,6.2429e-282
0.824668,0.00286261,2.91436e-285
0.84823,0.00277764,1.08932e-288
0.871792,0.00269392,3.26003e-292
0.895354,0.00261155,7.81165e-296
0.918916,0.00253063,1.49871e-299
0.942478,0.00245124,2.30223e-303
0.96604,0.00237344,2.83161e-307
0.989601,0.00229731,2.78852e-311
1.01316,0.00222289,2.19871e-315
1.03673,0.00215023,1.38684e-319
1.06029,0.00207935,0
1.08385,0.0020103,0
1.10741,0.00194308,0
1.13097,0.00187771,0
1.15454,0.0018142,0
1.1781,0.00175254,0
