phi,dN/dphi
-1.18,0.0136673
-1.175,0.0137418
-1.17,0.0138168
-1.165,0.0138923
-1.16,0.0139681
-1.155,0.0140444
-1.15,0.0141211
-1.145,0.0141983
-1.14,0.0142759
-1.135,0.0143539
-1.13,0.0144323
-1.125,0.0145112
-1.12,0.0145905
-1.115,0.0146703
-1.11,0.0147505
-1.105,0.0148312
-1.1,0.0149122
-1.095,0.0149937
-1.09,0.0150757
-1.085,0.0151581
-1.08,0.0152409
-1.075,0.0153242
-1.07,0.0154079
-1.065,0.0154921
-1.06,0.0155767
-1.055,0.0156617
-1.05,0.0157472
-1.045,0.0158331
-1.04,0.0159195
-1.035,0.0160063
-1.03,0.0160935
-1.025,0.0161812
-1.02,0.0162693
-1.015,0.0163578
-1.01,0.0164468
-1.005,0.0165363
-1,0.0166261
-0.995,0.0167165
-0.99,0.0168072
-0.985,0.0168984
-0.98,0.01699
-0.975,0.017082
-0.97,0.0171745
-0.965,0.0172674
-0.96,0.0173608
-0.955,0.0174546
-0.95,0.0175488
-0.945,0.0176434
-0.94,0.0177385
-0.935,0.017834
-0.93,0.0179299
-0.925,0.0180262
-0.92,0.0181229
-0.915,0.0182201
-0.91,0.0183177
-0.905,0.0184157
-0.9,0.0185141
-0.895,0.0186129
-0.89,0.0187122
-0.885,0.0188118
-0.88,0.0189119
-0.875,0.0190123
-0.87,0.0191132
-0.865,0.0192144
-0.86,0.0193161
-0.855,0.0194181
-0.85,0.0195205
-0.845,0.0196233
-0.84,0.0197265
-0.835,0.0198301
-0.83,0.019934
-0.825,0.0200383
-0.82,0.020143
-0.815,0.0202481
-0.81,0.0203535
-0.805,0.0204593
-0.8,0.0205654
-0.795,0.0206719
-0.79,0.0207787
-0.785,0.0208859
-0.78,0.0209934
-0.775,0.0211012
-0.77,0.0212094
-0.765,0.0213179
-0.76,0.0214267
-0.755,0.0215358
-0.75,0.0216453
-0.745,0.021755
-0.74,0.0218651
-0.735,0.0219754
-0.73,0.022086
-0.725,0.0221969
-0.72,0.0223081
-0.715,0.0224196
-0.71,0.0225313
-0.705,0.0226433
-0.7,0.0227555
-0.695,0.022868
-0.69,0.0229807
-0.685,0.0230936
-0.68,0.0232068
-0.675,0.0233202
-0.67,0.0234338
-0.665,0.0235476
-0.66,0.0236616
-0.655,0.0237758
-0.65,0.0238901
-0.645,0.0240047
-0.64,0.0241194
-0.635,0.0242342
-0.63,0.0243492
-0.625,0.0244644
-0.62,0.0245796
-0.615,0.024695
-0.61,0.0248105
-0.605,0.0249261
-0.6,0.0250418
-0.595,0.0251576
-0.59,0.0252734
-0.585,0.0253893
-0.58,0.0255053
-0.575,0.0256213
-0.57,0.0257374
-0.565,0.0258534
-0.56,0.0259695
-0.555,0.0260855
-0.55,0.0262016
-0.545,0.0263176
-0.54,0.0264336
-0.535,0.0265495
-0.53,0.0266654
-0.525,0.0267812
-0.52,0.026897
-0.515,0.0270126
-0.51,0.0271281
-0.505,0.0272435
-0.5,0.0273587
-0.495,0.0274738
-0.49,0.0275888
-0.485,0.0277035
-0.48,0.0278181
-0.475,0.0279325
-0.47,0.0280466
-0.465,0.0281605
-0.46,0.0282742
-0.455,0.0283876
-0.45,0.0285007
-0.445,0.0286135
-0.44,0.028726
-0.435,0.0288381
-0.43,0.02895
-0.425,0.0290614
-0.42,0.0291725
-0.415,0.0292832
-0.41,0.0293935
-0.405,0.0295034
-0.4,0.0296128
-0.395,0.0297217
-0.39,0.0298302
-0.385,0.0299381
-0.38,0.0300456
-0.375,0.0301525
-0.37,0.0302588
