phi,dN/dphi
-1.18,0.00515479
-1.175,0.00518396
-1.17,0.00521328
-1.165,0.00524277
-1.16,0.00527242
-1.155,0.00530224
-1.15,0.00533221
-1.145,0.00536234
-1.14,0.00539264
-1.135,0.0054231
-1.13,0.00545372
-1.125,0.00548451
-1.12,0.00551545
-1.115,0.00554656
-1.11,0.00557783
-1.105,0.00560925
-1.1,0.00564085
-1.095,0.0056726
-1.09,0.00570451
-1.085,0.00573658
-1.08,0.00576882
-1.075,0.00580121
-1.07,0.00583377
-1.065,0.00586648
-1.06,0.00589935
-1.055,0.00593238
-1.05,0.00596557
-1.045,0.00599892
-1.04,0.00603243
-1.035,0.00606609
-1.03,0.00609991
-1.025,0.00613389
-1.02,0.00616802
-1.015,0.00620231
-1.01,0.00623675
-1.005,0.00627134
-1,0.00630609
-0.995,0.00634099
-0.99,0.00637604
-0.985,0.00641124
-0.98,0.0064466
-0.975,0.0064821
-0.97,0.00651775
-0.965,0.00655355
-0.96,0.00658949
-0.955,0.00662558
-0.95,0.00666182
-0.945,0.00669819
-0.94,0.00673471
-0.935,0.00677138
-0.93,0.00680818
-0.925,0.00684512
-0.92,0.0068822
-0.915,0.00691941
-0.91,0.00695676
-0.905,0.00699425
-0.9,0.00703186
-0.895,0.00706961
-0.89,0.00710749
-0.885,0.00714549
-0.88,0.00718362
-0.875,0.00722188
-0.87,0.00726026
-0.865,0.00729876
-0.86,0.00733738
-0.855,0.00737612
-0.85,0.00741498
-0.845,0.00745395
-0.84,0.00749303
-0.835,0.00753222
-0.83,0.00757153
-0.825,0.00761094
-0.82,0.00765045
-0.815,0.00769007
-0.81,0.00772978
-0.805,0.0077696
-0.8,0.00780951
-0.795,0.00784951
-0.79,0.00788961
-0.785,0.00792979
-0.78,0.00797006
-0.775,0.00801041
-0.77,0.00805085
-0.765,0.00809136
-0.76,0.00813195
-0.755,0.00817261
-0.75,0.00821334
-0.745,0.00825414
-0.74,0.00829501
-0.735,0.00833593
-0.73,0.00837692
-0.725,0.00841796
-0.72,0.00845906
-0.715,0.0085002
-0.71,0.00854139
-0.705,0.00858262
-0.7,0.00862389
-0.695,0.0086652
-0.69,0.00870655
-0.685,0.00874792
-0.68,0.00878932
-0.675,0.00883074
-0.67,0.00887218
-0.665,0.00891363
-0.66,0.0089551
-0.655,0.00899657
-0.65,0.00903805
-0.645,0.00907953
-0.64,0.00912101
-0.635,0.00916248
-0.63,0.00920393
-0.625,0.00924537
-0.62,0.00928679
-0.615,0.00932819
-0.61,0.00936955
-0.605,0.00941089
-0.6,0.00945219
-0.595,0.00949344
-0.59,0.00953465
-0.585,0.00957581
-0.58,0.00961692
-0.575,0.00965796
-0.57,0.00969894
-0.565,0.00973985
-0.56,0.00978069
-0.555,0.00982145
-0.55,0.00986213
-0.545,0.00990272
-0.54,0.00994321
-0.535,0.00998361
-0.53,0.0100239
-0.525,0.0100641
-0.52,0.0101042
-0.515,0.0101441
-0.51,0.010184
-0.505,0.0102237
-0.5,0.0102632
-0.495,0.0103027
-0.49,0.0103419
-0.485,0.0103811
-0.48,0.0104201
-0.475,0.0104589
-0.47,0.0104975
-0.465,0.010536
-0.46,0.0105743
-0.455,0.0106125
-0.45,0.0106504
-0.445,0.0106881
-0.44,0.0107257
-0.435,0.010763
-0.43,0.0108001
-0.425,0.010837
-0.42,0.0108737
-0.415,0.0109102
-0.41,0.0109464
-0.405,0.0109824
-0.4,0.0110182
-0.395,0.0110536
-0.39,0.0110889
-0.385,0.0111239
-0.38,0.0111586
-0.375,0.011193
-0.37,0.0112272
-0.365,0.011261
-0.36,0.0112946
-0.355,0.0113279
-0.35,0.0113609
-0.345,0.0113935
-0.34,0.0114259
-0.335,0.0114579
-0.33,0.0114896
-0.325,0.011521
-0.32,0.0115521
-0.315,0.0115828
-0.31,0.0116131
-0.305,0.0116431
-0.3,0.0116727
-0.295,0.011702
-0.29,0.0117309
-0.285,0.0117595
-0.28,0.0117876
-0.275,0.0118154
-0.27,0.0118427
-0.265,0.0118697
-0.26,0.0118963
-0.255,0.0119224
-0.25,0.0119482
-0.245,0.0119735
-0.24,0.0119984
-0.235,0.0120229
-0.23,0.012047
-0.225,0.0120706
-0.22,0.0120937
-0.215,0.0121165
-0.21,0.0121387
-0.205,0.0121605
-0.2,0.0121819
-0.195,0.0122028
-0.19,0.0122232
-0.185,0.0122431
-0.18,0.0122626
-0.175,0.0122816
-0.17,0.0123001
-0.165,0.0123181
-0.16,0.0123356
-0.155,0.0123526
-0.15,0.0123691
-0.145,0.0123851
-0.14,0.0124006
-0.135,0.0124156
-0.13,0.01243
-0.125,0.012444
-0.12,0.0124574
-0.115,0.0124703
-0.11,0.0124827
-0.105,0.0124945
-0.1,0.0125058
-0.095,0.0125166
-0.09,0.0125269
-0.085,0.0125366
-0.08,0.0125457
-0.075,0.0125543
-0.07,0.0125624
-0.065,0.0125699
-0.06,0.0125769
-0.055,0.0125833
-0.05,0.0125891
-0.045,0.0125944
-0.04,0.0125992
-0.035,0.0126034
-0.03,0.012607
-0.025,0.0126101
-0.02,0.0126126
-0.015,0.0126146
-0.01,0.012616
-0.005,0.0126168
-2.95423e-15,0.0126171
0.005,0.0126168
0.01,0.012616
0.015,0.0126146
0.02,0.0126126
0.025,0.0126101
0.03,0.012607
0.035,0.0126034
0.04,0.0125992
0.045,0.0125944
0.05,0.0125891
0.055,0.0125833
0.06,0.0125769
0.065,0.0125699
0.07,0.0125624
0.075,0.0125543
0.08,0.0125457
0.085,0.0125366
0.09,0.0125269
0.095,0.0125166
0.1,0.0125058
0.105,0.0124945
0.11,0.0124827
0.115,0.0124703
0.12,0.0124574
0.125,0.012444
0.13,0.01243
0.135,0.0124156
0.14,0.0124006
0.145,0.0123851
0.15,0.0123691
0.155,0.0123526
0.16,0.0123356
0.165,0.0123181
0.17,0.0123001
0.175,0.0122816
0.18,0.0122626
0.185,0.0122431
0.19,0.0122232
0.195,0.0122028
0.2,0.0121819
0.205,0.0121605
0.21,0.0121387
0.215,0.0121165
0.22,0.0120937
0.225,0.0120706
0.23,0.012047
0.235,0.0120229
0.24,0.0119984
0.245,0.0119735
0.25,0.0119482
0.255,0.0119224
0.26,0.0118963
0.265,0.0118697
0.27,0.0118427
0.275,0.0118154
0.28,0.0117876
0.285,0.0117595
0.29,0.0117309
0.295,0.011702
0.3,0.0116727
0.305,0.0116431
0.31,0.0116131
0.315,0.0115828
0.32,0.0115521
0.325,0.011521
0.33,0.0114896
0.335,0.0114579
0.34,0.0114259
0.345,0.0113935
0.35,0.0113609
0.355,0.0113279
0.36,0.0112946
0.365,0.011261
0.37,0.0112272
0.375,0.011193
0.38,0.0111586
0.385,0.0111239
0.39,0.0110889
0.395,0.0110536
0.4,0.0110182
0.405,0.0109824
0.41,0.0109464
0.415,0.0109102
0.42,0.0108737
0.425,0.010837
0.43,0.0108001
0.435,0.010763
0.44,0.0107257
0.445,0.0106881
0.45,0.0106504
0.455,0.0106125
0.46,0.0105743
0.465,0.010536
0.47,0.0104975
0.475,0.0104589
0.48,0.0104201
0.485,0.0103811
0.49,0.0103419
0.495,0.0103027
0.5,0.0102632
0.505,0.0102237
0.51,0.010184
0.515,0.0101441
0.52,0.0101042
0.525,0.0100641
0.53,0.0100239
0.535,0.00998361
0.54,0.00994321
0.545,0.00990272
0.55,0.00986213
0.555,0.00982145
0.56,0.00978069
0.565,0.00973985
0.57,0.00969894
0.575,0.00965796
0.58,0.00961692
0.585,0.00957581
0.59,0.00953465
0.595,0.00949344
0.6,0.00945219
0.605,0.00941089
0.61,0.00936955
0.615,0.00932819
0.62,0.00928679
0.625,0.00924537
0.63,0.00920393
0.635,0.00916248
0.64,0.00912101
0.645,0.00907953
0.65,0.00903805
0.655,0.00899657
0.66,0.0089551
0.665,0.00891363
0.67,0.00887218
0.675,0.00883074
0.68,0.00878932
0.685,0.00874792
0.69,0.00870655
0.695,0.0086652
0.7,0.00862389
0.705,0.00858262
0.71,0.00854139
0.715,0.0085002
0.72,0.00845906
0.725,0.00841796
0.73,0.00837692
0.735,0.00833593
0.74,0.00829501
0.745,0.00825414
0.75,0.00821334
0.755,0.00817261
0.76,0.00813195
0.765,0.00809136
0.77,0.00805085
0.775,0.00801041
0.78,0.00797006
0.785,0.00792979
0.79,0.00788961
0.795,0.00784951
0.8,0.00780951
0.805,0.0077696
0.81,0.00772978
0.815,0.00769007
0.82,0.00765045
0.825,0.00761094
0.83,0.00757153
0.835,0.00753222
0.84,0.00749303
0.845,0.00745395
0.85,0.00741498
0.855,0.00737612
0.86,0.00733738
0.865,0.00729876
0.87,0.00726026
0.875,0.00722188
0.88,0.00718362
0.885,0.00714549
0.89,0.00710749
0.895,0.00706961
0.9,0.00703186
0.905,0.00699425
0.91,0.00695676
0.915,0.00691941
0.92,0.0068822
0.925,0.00684512
0.93,0.00680818
0.935,0.00677138
0.94,0.00673471
0.945,0.00669819
0.95,0.00666182
0.955,0.00662558
0.96,0.00658949
0.965,0.00655355
0.97,0.00651775
0.975,0.0064821
0.98,0.0064466
0.985,0.00641124
0.99,0.00637604
0.995,0.00634099
1,0.00630609
1.005,0.00627134
1.01,0.00623675
1.015,0.00620231
1.02,0.00616802
1.025,0.00613389
1.03,0.00609991
1.035,0.00606609
1.04,0.00603243
1.045,0.00599892
1.05,0.00596557
1.055,0.00593238
1.06,0.00589935
1.065,0.00586648
1.07,0.00583377
1.075,0.00580121
1.08,0.00576882
1.085,0.00573658
1.09,0.00570451
1.095,0.0056726
1.1,0.00564085
1.105,0.00560925
1.11,0.00557783
1.115,0.00554656
1.12,0.00551545
1.125,0.00548451
1.13,0.00545372
1.135,0.0054231
1.14,0.00539264
1.145,0.00536234
1.15,0.00533221
1.155,0.00530224
1.16,0.00527242
1.165,0.00524277
1.17,0.00521328
1.175,0.00518396
1.18,0.00515479
