phi,dN/dphi
-1.18,0.00763356
-1.175,0.00767412
-1.17,0.00771494
-1.165,0.007756
-1.16,0.0077973
-1.155,0.00783886
-1.15,0.00788067
-1.145,0.00792273
-1.14,0.00796504
-1.135,0.0080076
-1.13,0.00805042
-1.125,0.00809349
-1.12,0.00813681
-1.115,0.00818039
-1.11,0.00822423
-1.105,0.00826832
-1.1,0.00831268
-1.095,0.00835729
-1.09,0.00840216
-1.085,0.00844729
-1.08,0.00849269
-1.075,0.00853834
-1.07,0.00858426
-1.065,0.00863044
-1.06,0.00867688
-1.055,0.00872359
-1.05,0.00877057
-1.045,0.00881781
-1.04,0.00886531
-1.035,0.00891308
-1.03,0.00896112
-1.025,0.00900943
-1.02,0.00905801
-1.015,0.00910685
-1.01,0.00915596
-1.005,0.00920534
-1,0.009255
-0.995,0.00930492
-0.99,0.00935511
-0.985,0.00940558
-0.98,0.00945631
-0.975,0.00950732
-0.97,0.0095586
-0.965,0.00961015
-0.96,0.00966197
-0.955,0.00971407
-0.95,0.00976644
-0.945,0.00981908
-0.94,0.00987199
-0.935,0.00992518
-0.93,0.00997863
-0.925,0.0100324
-0.92,0.0100864
-0.915,0.0101406
-0.91,0.0101952
-0.905,0.01025
-0.9,0.0103051
-0.895,0.0103605
-0.89,0.0104161
-0.885,0.010472
-0.88,0.0105282
-0.875,0.0105846
-0.87,0.0106414
-0.865,0.0106983
-0.86,0.0107556
-0.855,0.0108131
-0.85,0.0108709
-0.845,0.010929
-0.84,0.0109873
-0.835,0.0110459
-0.83,0.0111047
-0.825,0.0111638
-0.82,0.0112232
-0.815,0.0112829
-0.81,0.0113428
-0.805,0.0114029
-0.8,0.0114633
-0.795,0.011524
-0.79,0.011585
-0.785,0.0116461
-0.78,0.0117076
-0.775,0.0117693
-0.77,0.0118312
-0.765,0.0118934
-0.76,0.0119558
-0.755,0.0120185
-0.75,0.0120814
-0.745,0.0121446
-0.74,0.012208
-0.735,0.0122716
-0.73,0.0123355
-0.725,0.0123996
-0.72,0.012464
-0.715,0.0125285
-0.71,0.0125933
-0.705,0.0126584
-0.7,0.0127236
-0.695,0.012789
-0.69,0.0128547
-0.685,0.0129206
-0.68,0.0129867
-0.675,0.013053
-0.67,0.0131195
-0.665,0.0131862
-0.66,0.0132531
-0.655,0.0133202
-0.65,0.0133875
-0.645,0.0134549
-0.64,0.0135226
-0.635,0.0135904
-0.63,0.0136584
-0.625,0.0137266
-0.62,0.0137949
-0.615,0.0138634
-0.61,0.0139321
-0.605,0.0140009
-0.6,0.0140699
-0.595,0.014139
-0.59,0.0142082
-0.585,0.0142776
-0.58,0.0143471
-0.575,0.0144167
-0.57,0.0144864
-0.565,0.0145563
-0.56,0.0146263
-0.555,0.0146963
-0.55,0.0147665
-0.545,0.0148367
-0.54,0.0149071
-0.535,0.0149775
-0.53,0.0150479
-0.525,0.0151185
-0.52,0.015189
-0.515,0.0152597
-0.51,0.0153304
-0.505,0.0154011
-0.5,0.0154718
-0.495,0.0155426
-0.49,0.0156133
-0.485,0.0156841
-0.48,0.0157549
-0.475,0.0158256
-0.47,0.0158963
-0.465,0.015967
-0.46,0.0160377
-0.455,0.0161083
-0.45,0.0161788
-0.445,0.0162493
-0.44,0.0163197
-0.435,0.01639
-0.43,0.0164602
-0.425,0.0165303
-0.42,0.0166003
-0.415,0.0166702
-0.41,0.0167399
-0.405,0.0168094
-0.4,0.0168788
-0.395,0.0169481
-0.39,0.0170171
-0.385,0.0170859
-0.38,0.0171546
-0.375,0.0172229
-0.37,0.0172911
-0.365,0.017359
-0.36,0.0174267
-0.355,0.017494
-0.35,0.0175611
-0.345,0.0176279
-0.34,0.0176944
-0.335,0.0177605
-0.33,0.0178263
-0.325,0.0178917
-0.32,0.0179567
-0.315,0.0180214
-0.31,0.0180856
-0.305,0.0181494
-0.3,0.0182128
-0.295,0.0182757
-0.29,0.0183381
-0.285,0.0184001
-0.28,0.0184615
-0.275,0.0185224
-0.27,0.0185828
-0.265,0.0186426
-0.26,0.0187018
-0.255,0.0187604
-0.25,0.0188184
-0.245,0.0188758
-0.24,0.0189325
-0.235,0.0189885
-0.23,0.0190438
-0.225,0.0190984
-0.22,0.0191523
-0.215,0.0192054
-0.21,0.0192578
-0.205,0.0193093
-0.2,0.01936
-0.195,0.0194099
-0.19,0.0194589
-0.185,0.019507
-0.18,0.0195542
-0.175,0.0196005
-0.17,0.0196459
-0.165,0.0196902
-0.16,0.0197336
-0.155,0.0197759
-0.15,0.0198172
-0.145,0.0198574
-0.14,0.0198965
-0.135,0.0199345
-0.13,0.0199714
-0.125,0.0200071
-0.12,0.0200417
-0.115,0.020075
-0.11,0.0201071
-0.105,0.020138
-0.1,0.0201676
-0.095,0.0201959
-0.09,0.0202229
-0.085,0.0202486
-0.08,0.0202729
