phi,dN/dphi
-1.18,0.00269746
-1.175,0.00271255
-1.17,0.00272772
-1.165,0.00274297
-1.16,0.00275829
-1.155,0.00277369
-1.15,0.00278915
-1.145,0.0028047
-1.14,0.00282032
-1.135,0.00283601
-1.13,0.00285177
-1.125,0.00286761
-1.12,0.00288352
-1.115,0.0028995
-1.11,0.00291556
-1.105,0.00293169
-1.1,0.00294789
-1.095,0.00296417
-1.09,0.00298051
-1.085,0.00299693
-1.08,0.00301341
-1.075,0.00302997
-1.07,0.0030466
-1.065,0.0030633
-1.06,0.00308006
-1.055,0.0030969
-1.05,0.00311381
-1.045,0.00313078
-1.04,0.00314782
-1.035,0.00316493
-1.03,0.0031821
-1.025,0.00319935
-1.02,0.00321666
-1.015,0.00323403
-1.01,0.00325147
-1.005,0.00326897
-1,0.00328654
-0.995,0.00330417
-0.99,0.00332186
-0.985,0.00333962
-0.98,0.00335744
-0.975,0.00337532
-0.97,0.00339325
-0.965,0.00341125
-0.96,0.00342931
-0.955,0.00344743
-0.95,0.0034656
-0.945,0.00348383
-0.94,0.00350212
-0.935,0.00352046
-0.93,0.00353885
-0.925,0.0035573
-0.92,0.00357581
-0.915,0.00359436
-0.91,0.00361297
-0.905,0.00363162
-0.9,0.00365033
-0.895,0.00366908
-0.89,0.00368789
-0.885,0.00370674
-0.88,0.00372563
-0.875,0.00374457
-0.87,0.00376355
-0.865,0.00378258
-0.86,0.00380165
-0.855,0.00382076
-0.85,0.0038399
-0.845,0.00385909
-0.84,0.00387831
-0.835,0.00389757
-0.83,0.00391687
-0.825,0.0039362
-0.82,0.00395556
-0.815,0.00397495
-0.81,0.00399438
-0.805,0.00401383
-0.8,0.00403331
-0.795,0.00405282
-0.79,0.00407235
-0.785,0.00409191
-0.78,0.00411148
-0.775,0.00413108
-0.77,0.0041507
-0.765,0.00417034
-0.76,0.00419
-0.755,0.00420967
-0.75,0.00422935
-0.745,0.00424905
-0.74,0.00426875
-0.735,0.00428847
-0.73,0.00430819
-0.725,0.00432793
-0.72,0.00434766
-0.715,0.0043674
-0.71,0.00438714
-0.705,0.00440688
-0.7,0.00442662
-0.695,0.00444636
-0.69,0.00446609
-0.685,0.00448581
-0.68,0.00450552
-0.675,0.00452523
-0.67,0.00454492
-0.665,0.0045646
-0.66,0.00458426
-0.655,0.00460391
-0.65,0.00462353
-0.645,0.00464314
-0.64,0.00466272
-0.635,0.00468228
-0.63,0.00470181
-0.625,0.00472131
-0.62,0.00474078
-0.615,0.00476022
-0.61,0.00477962
-0.605,0.00479899
-0.6,0.00481832
-0.595,0.0048376
-0.59,0.00485685
-0.585,0.00487605
-0.58,0.0048952
-0.575,0.00491431
-0.57,0.00493336
-0.565,0.00495236
-0.56,0.00497131
-0.555,0.0049902
-0.55,0.00500902
-0.545,0.00502779
-0.54,0.0050465
-0.535,0.00506513
-0.53,0.00508371
-0.525,0.00510221
-0.52,0.00512063
-0.515,0.00513899
-0.51,0.00515726
-0.505,0.00517546
-0.5,0.00519358
-0.495,0.00521161
-0.49,0.00522956
-0.485,0.00524742
-0.48,0.00526519
-0.475,0.00528287
-0.47,0.00530045
-0.465,0.00531794
-0.46,0.00533533
-0.455,0.00535261
-0.45,0.0053698
-0.445,0.00538687
-0.44,0.00540384
-0.435,0.0054207
-0.43,0.00543745
-0.425,0.00545408
-0.42,0.00547059
-0.415,0.00548698
-0.41,0.00550326
-0.405,0.00551941
-0.4,0.00553543
-0.395,0.00555132
-0.39,0.00556709
-0.385,0.00558272
-0.38,0.00559821
-0.375,0.00561357
-0.37,0.00562879
-0.365,0.00564386
-0.36,0.0056588
-0.355,0.00567358
-0.35,0.00568822
-0.345,0.00570271
-0.34,0.00571704
-0.335,0.00573122
-0.33,0.00574525
-0.325,0.00575911
-0.32,0.00577281
-0.315,0.00578635
-0.31,0.00579973
-0.305,0.00581293
-0.3,0.00582597
-0.295,0.00583884
-0.29,0.00585153
-0.285,0.00586404
-0.28,0.00587638
-0.275,0.00588854
-0.27,0.00590052
-0.265,0.00591232
-0.26,0.00592393
-0.255,0.00593535
-0.25,0.00594659
-0.245,0.00595763
-0.24,0.00596848
-0.235,0.00597914
-0.23,0.0059896
-0.225,0.00599986
-0.22,0.00600993
-0.215,0.00601979
-0.21,0.00602945
-0.205,0.00603891
-0.2,0.00604816
-0.195,0.0060572
-0.19,0.00606603
-0.185,0.00607466
-0.18,0.00608307
-0.175,0.00609127
-0.17,0.00609925
-0.165,0.00610702
-0.16,0.00611457
-0.155,0.0061219
-0.15,0.00612902
-0.145,0.00613591
-0.14,0.00614258
-0.135,0.00614902
-0.13,0.00615524
-0.125,0.00616124
-0.12,0.00616701
-0.115,0.00617255
-0.11,0.00617786
-0.105,0.00618294
-0.1,0.00618779
-0.095,0.00619242
-0.09,0.0061968
-0.085,0.00620096
-0.08,0.00620488
-0.075,0.00620857
-0.07,0.00621203
-0.065,0.00621524
-0.06,0.00621823
-0.055,0.00622097
-0.05,0.00622348
-0.045,0.00622575
-0.04,0.00622778
-0.035,0.00622958
-0.03,0.00623113
-0.025,0.00623245
-0.02,0.00623353
-0.015,0.00623437
-0.01,0.00623497
-0.005,0.00623532
-2.95423e-15,0.00623544
0.005,0.00623532
0.01,0.00623497
0.015,0.00623437
0.02,0.00623353
0.025,0.00623245
0.03,0.00623113
0.035,0.00622958
0.04,0.00622778
0.045,0.00622575
0.05,0.00622348
0.055,0.00622097
0.06,0.00621823
0.065,0.00621524
0.07,0.00621203
0.075,0.00620857
0.08,0.00620488
0.085,0.00620096
0.09,0.0061968
0.095,0.00619242
0.1,0.00618779
0.105,0.00618294
0.11,0.00617786
0.115,0.00617255
0.12,0.00616701
0.125,0.00616124
0.13,0.00615524
0.135,0.00614902
0.14,0.00614258
0.145,0.00613591
0.15,0.00612902
0.155,0.0061219
0.16,0.00611457
0.165,0.00610702
0.17,0.00609925
0.175,0.00609127
0.18,0.00608307
0.185,0.00607466
0.19,0.00606603
0.195,0.0060572
0.2,0.00604816
0.205,0.00603891
0.21,0.00602945
0.215,0.00601979
0.22,0.00600993
0.225,0.00599986
0.23,0.0059896
0.235,0.00597914
0.24,0.00596848
0.245,0.00595763
0.25,0.00594659
0.255,0.00593535
0.26,0.00592393
0.265,0.00591232
0.27,0.00590052
0.275,0.00588854
0.28,0.00587638
0.285,0.00586404
0.29,0.00585153
0.295,0.00583884
0.3,0.00582597
0.305,0.00581293
0.31,0.00579973
0.315,0.00578635
0.32,0.00577281
0.325,0.00575911
0.33,0.00574525
0.335,0.00573122
0.34,0.00571704
0.345,0.00570271
0.35,0.00568822
0.355,0.00567358
0.36,0.0056588
0.365,0.00564386
0.37,0.00562879
0.375,0.00561357
