MIN=0	-1	-3	0	0	-2
MAX=60	1	3	1	1	2
SCALE=60	0.5	1	0.5	0.5	1
DEC=2	3	3	0	0	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic Flux" &F / Vs
17.999	-0.027	-0.1725	1	1	0.025831875
18.049	-0.0295	-0.1845	1	1	0.016906875
18.099	-0.0325	-0.195	1	1	0.007419375
18.149	-0.0355	-0.207	1	1	-0.002630625
18.199	-0.038	-0.222	1	1	-0.013355625
18.249	-0.041	-0.237	1	1	-0.024830625
18.299	-0.044	-0.2535	1	1	-0.037093125
18.349	-0.0465	-0.2715	1	1	-0.050218125
18.399	-0.0495	-0.2865	1	1	-0.064168125
18.449	-0.052	-0.3	1	1	-0.078830625
18.499	-0.055	-0.3075	1	1	-0.094018125
18.549	-0.058	-0.3105	1	1	-0.109468125
18.599	-0.061	-0.306	1	1	-0.124880625
18.649	-0.0645	-0.2955	1	1	-0.139918125
18.699	-0.0675	-0.2805	1	1	-0.154318125
18.749	-0.071	-0.2355	1	1	-0.167218125
18.799	-0.0725	-0.0135	1	1	-0.173443125
18.849	-0.07	0.0345	1	1	-0.172918125
18.899	-0.0675	0.0405	1	1	-0.171043125
18.949	-0.0645	0.045	1	1	-0.168905625
18.999	-0.0615	0.048	1	1	-0.166580625
19.049	-0.0585	0.0525	1	1	-0.164068125
19.099	-0.0555	0.054	1	1	-0.161405625
19.149	-0.0525	0.057	1	1	-0.158630625
19.199	-0.049	0.0585	1	1	-0.155743125
19.249	-0.0465	0.0615	1	1	-0.152743125
19.299	-0.0435	0.0645	1	1	-0.149593125
19.349	-0.04	0.0645	1	1	-0.146368125
19.399	-0.037	0.0675	1	1	-0.143068125
19.449	-0.0345	0.0705	1	1	-0.139618125
19.499	-0.031	0.072	1	1	-0.136055625
19.549	-0.0285	0.075	1	1	-0.132380625
19.599	-0.0255	0.078	1	1	-0.128555625
19.649	-0.0225	0.081	1	1	-0.124580625
19.699	-0.019	0.084	1	1	-0.120455625
19.75	-0.016	0.087	1	1	-0.116095125
19.799	-0.013	0.09	1	1	-0.111758625
19.849	-0.0105	0.0945	1	1	-0.107146125
19.899	-0.007	0.0975	1	1	-0.102346125
19.949	-0.004	0.1035	1	1	-0.097321125
19.999	-0.001	0.108	1	1	-0.092033625
20.049	0.0015	0.111	1	1	-0.086558625
20.099	0.0045	0.117	1	1	-0.080858625
20.149	0.007	0.1245	1	1	-0.074821125
20.2	0.0105	0.129	1	1	-0.068356875
20.25	0.013	0.1365	1	1	-0.061719375
20.3	0.016	0.1425	1	1	-0.054744375
20.35	0.019	0.153	1	1	-0.047356875
20.4	0.022	0.162	1	1	-0.039481875
20.45	0.0245	0.1695	1	1	-0.031194375
20.5	0.0275	0.1815	1	1	-0.022419375
20.55	0.0305	0.1935	1	1	-0.013044375
20.6	0.033	0.2055	1	1	-0.003069375
20.65	0.036	0.2175	1	1	0.007505625
20.7	0.039	0.2325	1	1	0.018755625
20.75	0.0415	0.2505	1	1	0.030830625
20.8	0.044	0.267	1	1	0.043768125
20.85	0.047	0.282	1	1	0.057493125
20.9	0.05	0.294	1	1	0.071893125
20.95	0.053	0.3	1	1	0.086743125
21	0.056	0.2985	1	1	0.101705625
21.05	0.059	0.291	1	1	0.116443125
21.1	0.0625	0.2775	1	1	0.130655625
21.15	0.0655	0.2625	1	1	0.144155625
21.2	0.069	0.249	1	1	0.156943125
21.25	0.0725	0.207	1	1	0.168343125
21.3	0.073	-0.003	1	1	0.173443125
21.35	0.071	-0.036	1	1	0.172468125
21.4	0.068	-0.042	1	1	0.170518125
21.45	0.065	-0.045	1	1	0.168343125
21.5	0.062	-0.0495	1	1	0.165980625
21.55	0.059	-0.0525	1	1	0.163430625
21.6	0.056	-0.0525	1	1	0.160805625
21.65	0.053	-0.057	1	1	0.158068125
21.7	0.05	-0.0585	1	1	0.155180625
21.75	0.047	-0.06	1	1	0.152218125
21.8	0.044	-0.063	1	1	0.149143125
21.85	0.041	-0.0645	1	1	0.145955625
21.9	0.038	-0.066	1	1	0.142693125
21.95	0.035	-0.069	1	1	0.139318125
22	0.032	-0.0705	1	1	0.135830625
22.05	0.029	-0.0735	1	1	0.132230625
22.1	0.026	-0.0765	1	1	0.128480625
22.15	0.023	-0.078	1	1	0.124618125
22.2	0.02	-0.081	1	1	0.120643125
22.25	0.017	-0.084	1	1	0.116518125
22.3	0.014	-0.0885	1	1	0.112205625
22.35	0.011	-0.0915	1	1	0.107705625
22.4	0.008	-0.096	1	1	0.103018125
22.45	0.005	-0.099	1	1	0.098143125
22.5	0.002	-0.105	1	1	0.093043125
22.55	-0.0005	-0.108	1	1	0.087718125
22.6	-0.0035	-0.114	1	1	0.082168125
22.65	-0.0065	-0.1185	1	1	0.076355625
22.7	-0.0095	-0.1245	1	1	0.070280625
22.75	-0.0125	-0.132	1	1	0.063868125
22.8	-0.0155	-0.138	1	1	0.057118125
22.85	-0.018	-0.1455	1	1	0.050030625
22.9	-0.021	-0.1545	1	1	0.042530625
22.95	-0.024	-0.162	1	1	0.034618125
23	-0.027	-0.1725	1	1	0.026255625
23.05	-0.03	-0.183	1	1	0.017368125
23.1	-0.0325	-0.1935	1	1	0.007955625
23.15	-0.0355	-0.207	1	1	-0.002056875
23.2	-0.038	-0.222	1	1	-0.012781875
23.25	-0.041	-0.237	1	1	-0.024256875
23.3	-0.0435	-0.2535	1	1	-0.036519375
23.35	-0.0465	-0.27	1	1	-0.049606875
23.4	-0.0495	-0.285	1	1	-0.063481875
23.45	-0.052	-0.3	1	1	-0.078106875
23.5	-0.055	-0.306	1	1	-0.093256875
23.55	-0.058	-0.309	1	1	-0.108631875
23.6	-0.061	-0.303	1	1	-0.123931875
23.65	-0.0645	-0.291	1	1	-0.138781875
23.7	-0.068	-0.276	1	1	-0.152956875
23.75	-0.071	-0.2235	1	1	-0.165444375
23.8	-0.0725	-0.0075	1	1	-0.171219375
23.85	-0.07	0.036	1	1	-0.170506875
23.9	-0.0675	0.042	1	1	-0.168556875
23.95	-0.0645	0.045	1	1	-0.166381875
24	-0.0615	0.0495	1	1	-0.164019375
24.05	-0.0585	0.051	1	1	-0.161506875
24.1	-0.0555	0.054	1	1	-0.158881875
24.15	-0.0525	0.057	1	1	-0.156106875
24.2	-0.0495	0.06	1	1	-0.153181875
24.25	-0.0465	0.0615	1	1	-0.150144375
24.3	-0.043	0.0645	1	1	-0.146994375
24.35	-0.04	0.066	1	1	-0.143731875
24.4	-0.0375	0.0675	1	1	-0.140394375
24.45	-0.0345	0.0705	1	1	-0.136944375
24.5	-0.0315	0.072	1	1	-0.133381875
24.55	-0.028	0.075	1	1	-0.129706875
24.6	-0.0255	0.0765	1	1	-0.125919375
24.65	-0.022	0.081	1	1	-0.121981875
24.7	-0.019	0.084	1	1	-0.117856875
24.75	-0.016	0.0855	1	1	-0.113619375
24.8	-0.013	0.09	1	1	-0.109231875
24.85	-0.01	0.0945	1	1	-0.104619375
24.9	-0.0075	0.0975	1	1	-0.099819375
24.95	-0.004	0.102	1	1	-0.094831875
25	-0.001	0.108	1	1	-0.089581875
25.05	0.0015	0.1125	1	1	-0.084069375
25.1	0.0045	0.117	1	1	-0.078331875
25.15	0.007	0.1245	1	1	-0.072294375
25.2	0.01	0.129	1	1	-0.065956875
25.25	0.013	0.1365	1	1	-0.059319375
25.3	0.016	0.144	1	1	-0.052306875
25.35	0.019	0.1515	1	1	-0.044919375
25.4	0.022	0.1605	1	1	-0.037119375
25.45	0.0245	0.171	1	1	-0.028831875
25.5	0.0275	0.18	1	1	-0.020056875
25.55	0.0305	0.192	1	1	-0.010756875
25.6	0.033	0.2055	1	1	-0.000819375
25.65	0.036	0.216	1	1	0.009718125
25.7	0.039	0.2325	1	1	0.020930625
25.75	0.0415	0.249	1	1	0.032968125
25.8	0.044	0.267	1	1	0.045868125
25.85	0.047	0.282	1	1	0.059593125
25.9	0.05	0.2925	1	1	0.073955625
25.95	0.053	0.2985	1	1	0.088730625
26	0.056	0.297	1	1	0.103618125
26.05	0.059	0.288	1	1	0.118243125
26.1	0.0625	0.276	1	1	0.132343125
26.15	0.0655	0.2595	1	1	0.145730625
26.2	0.069	0.2445	1	1	0.158330625
26.249	0.072	0.2025	1	1	0.169282125
26.3	0.073	-0.0045	1	1	0.174331125
26.35	0.071	-0.036	1	1	0.173318625
26.4	0.068	-0.0435	1	1	0.171331125
26.45	0.065	-0.045	1	1	0.169118625
26.5	0.062	-0.048	1	1	0.166793625
26.55	0.059	-0.051	1	1	0.164318625
26.6	0.056	-0.0525	1	1	0.161731125
26.65	0.053	-0.0555	1	1	0.159031125
26.7	0.05	-0.0585	1	1	0.156181125
26.75	0.047	-0.0615	1	1	0.153181125
26.8	0.044	-0.063	1	1	0.150068625
26.85	0.041	-0.0645	1	1	0.146881125
26.9	0.038	-0.066	1	1	0.143618625
26.95	0.035	-0.0705	1	1	0.140206125
27	0.032	-0.072	1	1	0.136643625
27.05	0.029	-0.0735	1	1	0.133006125
27.1	0.026	-0.075	1	1	0.129293625
27.15	0.023	-0.081	1	1	0.125393625
27.2	0.02	-0.081	1	1	0.121343625
27.249	0.017	-0.084	1	1	0.117301125
27.299	0.014	-0.0885	1	1	0.112988625
27.349	0.011	-0.0915	1	1	0.108488625
27.4	0.008	-0.096	1	1	0.103707375
27.449	0.005	-0.099	1	1	0.098929875
27.5	0.002	-0.1035	1	1	0.093766125
27.55	-0.0005	-0.1095	1	1	0.088441125
27.599	-0.0035	-0.114	1	1	0.082965375
27.649	-0.0065	-0.1185	1	1	0.077152875
27.699	-0.0095	-0.1245	1	1	0.071077875
27.749	-0.0125	-0.132	1	1	0.064665375
27.799	-0.0155	-0.1365	1	1	0.057952875
27.849	-0.018	-0.1455	1	1	0.050902875
27.899	-0.021	-0.1545	1	1	0.043402875
27.949	-0.024	-0.162	1	1	0.035490375
27.999	-0.027	-0.1725	1	1	0.027127875
28.049	-0.03	-0.183	1	1	0.018240375
28.1	-0.0325	-0.195	1	1	0.008601375
28.149	-0.0355	-0.207	1	1	-0.001247625
28.199	-0.038	-0.222	1	1	-0.011972625
28.249	-0.041	-0.237	1	1	-0.023447625
28.299	-0.044	-0.2535	1	1	-0.035710125
28.349	-0.0465	-0.27	1	1	-0.048797625
28.399	-0.0495	-0.285	1	1	-0.062672625
28.449	-0.052	-0.2985	1	1	-0.077260125
28.499	-0.055	-0.306	1	1	-0.092372625
28.549	-0.058	-0.306	1	1	-0.107672625
28.599	-0.061	-0.3015	1	1	-0.122860125
28.649	-0.0645	-0.2895	1	1	-0.137635125
28.699	-0.068	-0.2715	1	1	-0.151660125
28.749	-0.071	-0.2205	1	1	-0.163960125
28.799	-0.0725	-0.0045	1	1	-0.169585125
28.85	-0.07	0.036	1	1	-0.168781875
28.9	-0.067	0.042	1	1	-0.166831875
28.949	-0.0645	0.045	1	1	-0.164700375
28.999	-0.0615	0.0495	1	1	-0.162337875
29.049	-0.0585	0.051	1	1	-0.159825375
29.099	-0.0555	0.051	1	1	-0.157275375
29.149	-0.0525	0.057	1	1	-0.154575375
29.199	-0.0495	0.0585	1	1	-0.151687875
