MIN=0	-1	-3	0	0	-2
MAX=60	1	3	1	1	2
SCALE=60	0.5	1	0.5	0.5	1
DEC=2	3	3	0	0	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic Flux" &F / Vs
55.551	0.0165	0.045	1	1	0.0113175
55.601	0.018	0.0465	1	1	0.013605
55.651	0.0195	0.0465	1	1	0.01593
55.701	0.021	0.048	1	1	0.0182925
55.751	0.0225	0.048	1	1	0.0206925
55.801	0.024	0.048	1	1	0.0230925
55.851	0.0255	0.0495	1	1	0.02553
55.901	0.027	0.0495	1	1	0.028005
55.951	0.0285	0.0495	1	1	0.03048
56.001	0.03	0.0495	1	1	0.032955
56.051	0.0315	0.0495	1	1	0.03543
56.101	0.033	0.0495	1	1	0.037905
56.151	0.0345	0.0495	1	1	0.04038
56.201	0.036	0.0495	1	1	0.042855
56.251	0.0375	0.027	1	1	0.0447675
56.3	0.037	-0.015	1	1	0.0450615
56.351	0.0355	-0.018	1	1	0.04422
56.401	0.034	-0.0195	1	1	0.0432825
56.451	0.0325	-0.021	1	1	0.04227
56.501	0.031	-0.0225	1	1	0.0411825
56.551	0.0295	-0.024	1	1	0.04002
56.601	0.028	-0.024	1	1	0.03882
56.651	0.0265	-0.0255	1	1	0.0375825
56.701	0.025	-0.0255	1	1	0.0363075
56.751	0.0235	-0.0255	1	1	0.0350325
56.801	0.022	-0.027	1	1	0.03372
56.851	0.0205	-0.027	1	1	0.03237
56.901	0.019	-0.027	1	1	0.03102
56.951	0.0175	-0.0285	1	1	0.0296325
57.001	0.016	-0.03	1	1	0.02817
57.051	0.0145	-0.0285	1	1	0.0267075
57.101	0.013	-0.03	1	1	0.025245
57.151	0.0115	-0.03	1	1	0.023745
57.201	0.01	-0.0315	1	1	0.0222075
57.251	0.0085	-0.0315	1	1	0.0206325
57.301	0.007	-0.033	1	1	0.01902
57.351	0.0055	-0.0345	1	1	0.0173325
57.401	0.004	-0.0345	1	1	0.0156075
57.451	0.002	-0.036	1	1	0.013845
57.501	0.001	-0.036	1	1	0.012045
57.551	-0.0005	-0.036	1	1	0.010245
57.601	-0.002	-0.0375	1	1	0.0084075
57.651	-0.0035	-0.0375	1	1	0.0065325
57.701	-0.005	-0.039	1	1	0.00462
57.751	-0.0065	-0.039	1	1	0.00267
57.801	-0.008	-0.0405	1	1	0.0006825
57.851	-0.0095	-0.0405	1	1	-0.0013425
57.901	-0.011	-0.042	1	1	-0.003405
57.951	-0.0125	-0.042	1	1	-0.005505
58.001	-0.014	-0.042	1	1	-0.007605
58.051	-0.0155	-0.045	1	1	-0.00978
58.101	-0.017	-0.0435	1	1	-0.0119925
58.151	-0.0185	-0.045	1	1	-0.014205
58.201	-0.02	-0.0465	1	1	-0.0164925
58.251	-0.0215	-0.0465	1	1	-0.0188175
58.301	-0.023	-0.048	1	1	-0.02118
58.351	-0.0245	-0.048	1	1	-0.02358
58.401	-0.026	-0.048	1	1	-0.02598
58.451	-0.0275	-0.0495	1	1	-0.0284175
58.501	-0.029	-0.048	1	1	-0.030855
58.551	-0.0305	-0.0495	1	1	-0.0332925
58.601	-0.032	-0.0495	1	1	-0.0357675
58.651	-0.034	-0.051	1	1	-0.03828
58.701	-0.035	-0.0495	1	1	-0.0407925
58.751	-0.037	-0.0255	1	1	-0.0426675
58.801	-0.0365	0.0165	1	1	-0.0428925
