phi,Ridge,Jet
-1.28,0.00136367,0
-1.2544,0.00141582,0
-1.2288,0.00146984,0
-1.2032,0.00152575,0
-1.1776,0.00158357,0
-1.152,0.00164329,0
-1.1264,0.00170494,0
-1.1008,0.00176851,0
-1.0752,0.00183398,0
-1.0496,0.00190134,0
-1.024,0.00197057,0
-0.9984,0.00204162,0
-0.9728,0.00211445,0
-0.9472,0.00218901,0
-0.9216,0.00226522,0
-0.896,0.00234301,0
-0.8704,0.00242228,0
-0.8448,0.00250293,0
-0.8192,0.00258483,0
-0.7936,0.00266786,0
-0.768,0.00275186,0
-0.7424,0.00283668,0
-0.7168,0.00292214,0
-0.6912,0.00300804,0
-0.6656,0.0030942,0
-0.64,0.00318037,0
-0.6144,0.00326635,0
-0.5888,0.00335188,0
-0.5632,0.0034367,0
-0.5376,0.00352056,0
-0.512,0.00360318,0
-0.4864,0.00368428,0
-0.4608,0.00376357,0
-0.4352,0.00384076,0
-0.4096,0.00391554,0
-0.384,0.00398764,0
-0.3584,0.00405675,0
-0.3328,0.00412258,0
-0.3072,0.00418486,0
-0.2816,0.0042433,0
-0.256,0.00429764,0
-0.2304,0.00434763,0
-0.2048,0.00439304,0
-0.1792,0.00443365,0
-0.1536,0.00446926,0
-0.128,0.0044997,0
-0.1024,0.00452482,0
-0.0768,0.00454449,0
-0.0512,0.00455861,0
-0.0256,0.00456711,0
-6.245e-17,0.00456995,0
0.0256,0.00456711,0
0.0512,0.00455861,0
0.0768,0.00454449,0
0.1024,0.00452482,0
0.128,0.0044997,0
0.1536,0.00446926,0
0.1792,0.00443365,0
0.2048,0.00439304,0
0.2304,0.00434763,0
0.256,0.00429764,0
0.2816,0.0042433,0
0.3072,0.00418486,0
0.3328,0.00412258,0
0.3584,0.00405675,0
0.384,0.00398764,0
0.4096,0.00391554,0
0.4352,0.00384076,0
0.4608,0.00376357,0
0.4864,0.00368428,0
0.512,0.00360318,0
0.5376,0.00352056,0
0.5632,0.0034367,0
0.5888,0.00335188,0
0.6144,0.00326635,0
0.64,0.00318037,0
0.6656,0.0030942,0
0.6912,0.00300804,0
0.7168,0.00292214,0
0.7424,0.00283668,0
0.768,0.00275186,0
0.7936,0.00266786,0
0.8192,0.00258483,0
0.8448,0.00250293,0
0.8704,0.00242228,0
0.896,0.00234301,0
0.9216,0.00226522,0
0.9472,0.00218901,0
0.9728,0.00211445,0
0.9984,0.00204162,0
1.024,0.00197057,0
1.0496,0.00190134,0
1.0752,0.00183398,0
1.1008,0.00176851,0
1.1264,0.00170494,0
1.152,0.00164329,0
1.1776,0.00158357,0
1.2032,0.00152575,0
1.2288,0.00146984,0
1.2544,0.00141582,0
1.28,0.00136367,0
