phi,Ridge,Jet
-1.28,0.000275723,0
-1.2544,0.000270359,0
-1.2288,0.000265187,0
-1.2032,0.0002602,0
-1.1776,0.000255391,0
-1.152,0.000250757,0
-1.1264,0.00024629,0
-1.1008,0.000241986,0
-1.0752,0.000237841,0
-1.0496,0.000233848,0
-1.024,0.000230004,0
-0.9984,0.000226304,0
-0.9728,0.000222744,0
-0.9472,0.00021932,0
-0.9216,0.000216028,0
-0.896,0.000212864,0
-0.8704,0.000209825,0
-0.8448,0.000206907,0
-0.8192,0.000204107,0
-0.7936,0.000201422,0
-0.768,0.000198849,0
-0.7424,0.000196385,0
-0.7168,0.000194028,0
-0.6912,0.000191774,0
-0.6656,0.000189623,0
-0.64,0.00018757,0
-0.6144,0.000185614,0
-0.5888,0.000183753,0
-0.5632,0.000181984,0
-0.5376,0.000180307,0
-0.512,0.000178719,0
-0.4864,0.000177219,0
-0.4608,0.000175804,0
-0.4352,0.000174474,0
-0.4096,0.000173227,0
-0.384,0.000172062,0
-0.3584,0.000170978,0
-0.3328,0.000169973,0
-0.3072,0.000169046,0
-0.2816,0.000168197,0
-0.256,0.000167425,0
-0.2304,0.000166728,0
-0.2048,0.000166107,0
-0.1792,0.00016556,0
-0.1536,0.000165088,0
-0.128,0.000164689,0
-0.1024,0.000164363,0
-0.0768,0.000164109,0
-0.0512,0.000163929,0
-0.0256,0.00016382,0
-6.245e-17,0.000163784,0
0.0256,0.00016382,0
0.0512,0.000163929,0
0.0768,0.000164109,0
0.1024,0.000164363,0
0.128,0.000164689,0
0.1536,0.000165088,0
0.1792,0.00016556,0
0.2048,0.000166107,0
0.2304,0.000166728,0
0.256,0.000167425,0
0.2816,0.000168197,0
0.3072,0.000169046,0
0.3328,0.000169973,0
0.3584,0.000170978,0
0.384,0.000172062,0
0.4096,0.000173227,0
0.4352,0.000174474,0
0.4608,0.000175804,0
0.4864,0.000177219,0
0.512,0.000178719,0
0.5376,0.000180307,0
0.5632,0.000181984,0
0.5888,0.000183753,0
0.6144,0.000185614,0
0.64,0.00018757,0
0.6656,0.000189623,0
0.6912,0.000191774,0
0.7168,0.000194028,0
0.7424,0.000196385,0
0.768,0.000198849,0
0.7936,0.000201422,0
0.8192,0.000204107,0
0.8448,0.000206907,0
0.8704,0.000209825,0
0.896,0.000212864,0
0.9216,0.000216028,0
0.9472,0.00021932,0
0.9728,0.000222744,0
0.9984,0.000226304,0
1.024,0.000230004,0
1.0496,0.000233848,0
1.0752,0.000237841,0
1.1008,0.000241986,0
1.1264,0.00024629,0
1.152,0.000250757,0
1.1776,0.000255391,0
1.2032,0.0002602,0
1.2288,0.000265187,0
1.2544,0.000270359,0
