phi,Alice,CMS
1.05413,0.0072895,0.069668
1.062,0.00720144,0.0688535
1.06987,0.00711446,0.0680488
1.07773,0.00702854,0.0672538
1.0856,0.00694369,0.0664684
1.09347,0.00685989,0.0656925
1.10133,0.00677714,0.0649261
1.1092,0.00669542,0.064169
1.11707,0.00661473,0.0634213
1.12493,0.00653505,0.0626828
1.1328,0.00645639,0.0619534
1.14067,0.00637873,0.0612331
1.14853,0.00630206,0.0605218
1.1564,0.00622637,0.0598194
1.16427,0.00615165,0.0591259
1.17213,0.0060779,0.058441
1.18,0.0060051,0.0577649
