phi,Alice,CMS
-1.18,0.0036181,0.0348036
-1.17213,0.00366196,0.035211
-1.16427,0.0037064,0.0356236
-1.1564,0.00375142,0.0360415
-1.14853,0.00379702,0.0364647
-1.14067,0.00384321,0.0368932
-1.1328,0.00389001,0.0373272
-1.12493,0.0039374,0.0377667
-1.11707,0.0039854,0.0382116
-1.1092,0.00403402,0.0386621
-1.10133,0.00408326,0.0391183
-1.09347,0.00413312,0.03958
-1.0856,0.00418361,0.0400475
-1.07773,0.00423473,0.0405207
-1.06987,0.00428649,0.0409997
-1.062,0.0043389,0.0414846
-1.05413,0.00439196,0.0419753
-1.04627,0.00444567,0.0424719
-1.0384,0.00450004,0.0429745
-1.03053,0.00455508,0.0434831
-1.02267,0.00461078,0.0439977
-1.0148,0.00466716,0.0445184
-1.00693,0.00472421,0.0450452
-0.999067,0.00478194,0.0455781
-0.9912,0.00484036,0.0461172
-0.983333,0.00489946,0.0466625
-0.975467,0.00495925,0.0472141
-0.9676,0.00501974,0.0477719
-0.959733,0.00508093,0.048336
-0.951867,0.00514282,0.0489064
-0.944,0.00520541,0.0494832
-0.936133,0.00526871,0.0500663
-0.928267,0.00533272,0.0506559
-0.9204,0.00539743,0.0512518
-0.912533,0.00546286,0.0518541
-0.904667,0.005529,0.0524628
-0.8968,0.00559586,0.053078
-0.888933,0.00566344,0.0536996
-0.881067,0.00573173,0.0543277
-0.8732,0.00580073,0.0549622
-0.865333,0.00587046,0.0556032
-0.857467,0.0059409,0.0562505
-0.8496,0.00601205,0.0569044
-0.841733,0.00608392,0.0575646
-0.833867,0.00615651,0.0582313
-0.826,0.00622981,0.0589043
-0.818133,0.00630381,0.0595837
-0.810267,0.00637852,0.0602695
-0.8024,0.00645394,0.0609615
-0.794533,0.00653005,0.0616599
-0.786667,0.00660687,0.0623644
-0.7788,0.00668437,0.0630752
-0.770933,0.00676256,0.0637921
-0.763067,0.00684143,0.0645151
-0.7552,0.00692097,0.0652442
-0.747333,0.00700119,0.0659792
-0.739467,0.00708206,0.0667201
-0.7316,0.00716359,0.0674669
-0.723733,0.00724576,0.0682195
-0.715867,0.00732857,0.0689777
