-1.1781, 0
-0.9817, 0.0147
-0.7854, 0.0336
-0.589, 0.0543
-0.3927, 0.0733
-0.1963, 0.0862
0, 0.0914
0.1963, 0.0862
0.3927, 0.0733
0.589, 0.0543
0.7854, 0.0336
0.9817, 0.0147
1.1781, 0
