phi,Alice,CMS
-1.18,0.00618123,0.0594591
-1.17213,0.00625616,0.0601551
-1.16427,0.00633208,0.06086
-1.1564,0.00640899,0.0615739
-1.14853,0.00648689,0.0622969
-1.14067,0.00656581,0.0630291
-1.1328,0.00664575,0.0637705
-1.12493,0.00672672,0.0645212
-1.11707,0.00680873,0.0652814
-1.1092,0.00689179,0.0660511
-1.10133,0.00697591,0.0668303
-1.09347,0.00706109,0.0676192
-1.0856,0.00714734,0.0684179
-1.07773,0.00723469,0.0692263
-1.06987,0.00732312,0.0700446
-1.062,0.00741266,0.070873
-1.05413,0.0075033,0.0717113
-1.04627,0.00759506,0.0725597
-1.0384,0.00768795,0.0734184
-1.03053,0.00778198,0.0742872
-1.02267,0.00787714,0.0751664
-1.0148,0.00797345,0.0760559
-1.00693,0.00807092,0.0769559
-0.999067,0.00816955,0.0778664
-0.9912,0.00826935,0.0787874
-0.983333,0.00837032,0.079719
-0.975467,0.00847247,0.0806613
-0.9676,0.00857582,0.0816143
-0.959733,0.00868035,0.0825781
-0.951867,0.00878608,0.0835526
-0.944,0.00889301,0.084538
-0.936133,0.00900115,0.0855342
-0.928267,0.0091105,0.0865413
-0.9204,0.00922107,0.0875594
-0.912533,0.00933285,0.0885884
-0.904667,0.00944584,0.0896284
-0.8968,0.00956007,0.0906794
-0.888933,0.00967551,0.0917414
-0.881067,0.00979218,0.0928144
-0.8732,0.00991007,0.0938984
-0.865333,0.0100292,0.0949934
-0.857467,0.0101495,0.0960994
-0.8496,0.0102711,0.0972164
-0.841733,0.0103939,0.0983444
-0.833867,0.0105179,0.0994833
-0.826,0.0106431,0.100633
-0.818133,0.0107695,0.101794
-0.810267,0.0108972,0.102965
-0.8024,0.011026,0.104148
-0.794533,0.0111561,0.105341
-0.786667,0.0112873,0.106544
-0.7788,0.0114197,0.107759
-0.770933,0.0115533,0.108984
-0.763067,0.011688,0.110219
-0.7552,0.0118239,0.111464
-0.747333,0.0119609,0.11272
-0.739467,0.0120991,0.113986
-0.7316,0.0122384,0.115262
-0.723733,0.0123788,0.116547
-0.715867,0.0125203,0.117843
-0.708,0.0126628,0.119148
-0.700133,0.0128064,0.120462
-0.692267,0.012951,0.121785
-0.6844,0.0130966,0.123118
-0.676533,0.0132433,0.124459
-0.668667,0.0133909,0.125809
-0.6608,0.0135394,0.127168
-0.652933,0.0136889,0.128534
