phi,Alice,CMS
-1.18,0.00277398,0.0266837
-1.17213,0.00280761,0.0269961
-1.16427,0.00284168,0.0273124
-1.1564,0.00287619,0.0276328
-1.14853,0.00291115,0.0279573
-1.14067,0.00294657,0.0282859
-1.1328,0.00298245,0.0286186
-1.12493,0.00301878,0.0289555
-1.11707,0.00305559,0.0292966
-1.1092,0.00309286,0.0296421
-1.10133,0.00313061,0.0299918
-1.09347,0.00316884,0.0303458
-1.0856,0.00320755,0.0307042
-1.07773,0.00324674,0.031067
-1.06987,0.00328643,0.0314343
-1.062,0.00332661,0.031806
-1.05413,0.00336729,0.0321822
-1.04627,0.00340847,0.032563
-1.0384,0.00345016,0.0329483
-1.03053,0.00349235,0.0333382
-1.02267,0.00353506,0.0337328
-1.0148,0.00357828,0.034132
-1.00693,0.00362202,0.0345359
-0.999067,0.00366629,0.0349445
-0.9912,0.00371107,0.0353578
-0.983333,0.00375639,0.0357759
-0.975467,0.00380223,0.0361988
-0.9676,0.00384861,0.0366264
-0.959733,0.00389552,0.0370589
-0.951867,0.00394297,0.0374963
-0.944,0.00399096,0.0379385
-0.936133,0.00403949,0.0383856
-0.928267,0.00408856,0.0388376
-0.9204,0.00413818,0.0392944
-0.912533,0.00418835,0.0397562
-0.904667,0.00423906,0.040223
-0.8968,0.00429032,0.0406946
-0.888933,0.00434212,0.0411712
-0.881067,0.00439448,0.0416527
-0.8732,0.00444739,0.0421392
-0.865333,0.00450085,0.0426306
-0.857467,0.00455485,0.043127
-0.8496,0.00460941,0.0436283
-0.841733,0.00466451,0.0441345
-0.833867,0.00472016,0.0446456
-0.826,0.00477636,0.0451616
-0.818133,0.0048331,0.0456825
-0.810267,0.00489038,0.0462083
-0.8024,0.0049482,0.0467389
-0.794533,0.00500656,0.0472743
-0.786667,0.00506545,0.0478145
-0.7788,0.00512487,0.0483594
-0.770933,0.00518482,0.0489091
-0.763067,0.00524529,0.0494634
-0.7552,0.00530627,0.0500223
-0.747333,0.00536777,0.0505859
-0.739467,0.00542978,0.051154
-0.7316,0.00549228,0.0517265
-0.723733,0.00555528,0.0523035
-0.715867,0.00561877,0.0528848
-0.708,0.00568274,0.0534704
-0.700133,0.00574718,0.0540602
-0.692267,0.00581208,0.0546542
-0.6844,0.00587744,0.0552522
-0.676533,0.00594325,0.0558542
-0.668667,0.00600948,0.05646
-0.6608,0.00607615,0.0570697
-0.652933,0.00614322,0.057683
-0.645067,0.0062107,0.0582998
-0.6372,0.00627856,0.0589201
-0.629333,0.0063468,0.0595438
-0.621467,0.00641541,0.0601707
-0.6136,0.00648436,0.0608006
-0.605733,0.00655364,0.0614335
-0.597867,0.00662324,0.0620691
-0.59,0.00669314,0.0627074
-0.582133,0.00676332,0.0633482
-0.574267,0.00683377,0.0639914
-0.5664,0.00690446,0.0646367
-0.558533,0.00697538,0.0652839
-0.550667,0.00704651,0.065933
-0.5428,0.00711783,0.0665837
-0.534933,0.00718931,0.0672358
-0.527067,0.00726093,0.0678891
-0.5192,0.00733267,0.0685435
-0.511333,0.0074045,0.0691986
-0.503467,0.00747641,0.0698543
-0.4956,0.00754836,0.0705103
-0.487733,0.00762033,0.0711663
-0.479867,0.00769229,0.0718223
-0.472,0.00776421,0.0724778
-0.464133,0.00783607,0.0731327
-0.456267,0.00790783,0.0737866
-0.4484,0.00797947,0.0744393
-0.440533,0.00805095,0.0750905
-0.432667,0.00812224,0.0757399
-0.4248,0.00819331,0.0763872
-0.416933,0.00826412,0.0770322
-0.409067,0.00833464,0.0776744
-0.4012,0.00840483,0.0783136
-0.393333,0.00847467,0.0789494
-0.385467,0.0085441,0.0795816
-0.3776,0.0086131,0.0802098
-0.369733,0.00868163,0.0808336
-0.361867,0.00874964,0.0814526
-0.354,0.0088171,0.0820666
-0.346133,0.00888396,0.0826752
-0.338267,0.0089502,0.0832779
-0.3304,0.00901576,0.0838745
-0.322533,0.0090806,0.0844645
-0.314667,0.00914468,0.0850475
-0.3068,0.00920796,0.0856232
-0.298933,0.00927039,0.0861912
-0.291067,0.00933193,0.0867511
-0.2832,0.00939255,0.0873024
-0.275333,0.00945218,0.0878449
-0.267467,0.00951079,0.088378
-0.2596,0.00956834,0.0889013
-0.251733,0.00962477,0.0894146
-0.243867,0.00968005,0.0899173
-0.236,0.00973413,0.0904091
-0.228133,0.00978696,0.0908895
-0.220267,0.0098385,0.0913582
-0.2124,0.00988871,0.0918148
-0.204533,0.00993755,0.0922588
-0.196667,0.00998496,0.0926899
-0.1888,0.0100309,0.0931076
-0.180933,0.0100754,0.0935117
-0.173067,0.0101183,0.0939017
-0.1652,0.0101596,0.0942773
-0.157333,0.0101993,0.0946381
-0.149467,0.0102373,0.0949837
-0.1416,0.0102736,0.0953138
-0.133733,0.0103082,0.0956282
-0.125867,0.010341,0.0959263
-0.118,0.010372,0.0962081
-0.110133,0.0104011,0.0964731
-0.102267,0.0104284,0.0967211
-0.0944,0.0104538,0.0969519
-0.0865333,0.0104773,0.0971651
-0.0786667,0.0104988,0.0973606
-0.0708,0.0105183,0.0975381
-0.0629333,0.0105358,0.0976975
-0.0550667,0.0105514,0.0978386
-0.0472,0.0105648,0.0979611
-0.0393333,0.0105763,0.0980651
-0.0314667,0.0105856,0.0981503
-0.0236,0.0105929,0.0982167
-0.0157333,0.0105982,0.0982641
-0.00786667,0.0106013,0.0982926
2.49453e-15,0.0106024,0.0983021
0.00786667,0.0106013,0.0982926
0.0157333,0.0105982,0.0982641
0.0236,0.0105929,0.0982167
0.0314667,0.0105856,0.0981503
0.0393333,0.0105763,0.0980651
0.0472,0.0105648,0.0979611
0.0550667,0.0105514,0.0978386
0.0629333,0.0105358,0.0976975
0.0708,0.0105183,0.0975381
0.0786667,0.0104988,0.0973606
0.0865333,0.0104773,0.0971651
0.0944,0.0104538,0.0969519
0.102267,0.0104284,0.0967211
0.110133,0.0104011,0.0964731
0.118,0.010372,0.0962081
0.125867,0.010341,0.0959263
0.133733,0.0103082,0.0956282
0.1416,0.0102736,0.0953138
0.149467,0.0102373,0.0949837
0.157333,0.0101993,0.0946381
0.1652,0.0101596,0.0942773
0.173067,0.0101183,0.0939017
0.180933,0.0100754,0.0935117
0.1888,0.0100309,0.0931076
0.196667,0.00998496,0.0926899
0.204533,0.00993755,0.0922588
0.2124,0.00988871,0.0918148
0.220267,0.0098385,0.0913582
0.228133,0.00978696,0.0908895
0.236,0.00973413,0.0904091
0.243867,0.00968005,0.0899173
0.251733,0.00962477,0.0894146
0.2596,0.00956834,0.0889013
0.267467,0.00951079,0.088378
0.275333,0.00945218,0.0878449
0.2832,0.00939255,0.0873024
0.291067,0.00933193,0.0867511
0.298933,0.00927039,0.0861912
0.3068,0.00920796,0.0856232
0.314667,0.00914468,0.0850475
0.322533,0.0090806,0.0844645
0.3304,0.00901576,0.0838745
0.338267,0.0089502,0.0832779
0.346133,0.00888396,0.0826752
0.354,0.0088171,0.0820666
0.361867,0.00874964,0.0814526
0.369733,0.00868163,0.0808336
0.3776,0.0086131,0.0802098
0.385467,0.0085441,0.0795816
0.393333,0.00847467,0.0789494
0.4012,0.00840483,0.0783136
0.409067,0.00833464,0.0776744
0.416933,0.00826412,0.0770322
0.4248,0.00819331,0.0763872
0.432667,0.00812224,0.0757399
0.440533,0.00805095,0.0750905
0.4484,0.00797947,0.0744393
0.456267,0.00790783,0.0737866
0.464133,0.00783607,0.0731327
0.472,0.00776421,0.0724778
0.479867,0.00769229,0.0718223
0.487733,0.00762033,0.0711663
0.4956,0.00754836,0.0705103
0.503467,0.00747641,0.0698543
0.511333,0.0074045,0.0691986
0.5192,0.00733267,0.0685435
0.527067,0.00726093,0.0678891
0.534933,0.00718931,0.0672358
0.5428,0.00711783,0.0665837
0.550667,0.00704651,0.065933
0.558533,0.00697538,0.0652839
0.5664,0.00690446,0.0646367
0.574267,0.00683377,0.0639914
0.582133,0.00676332,0.0633482
0.59,0.00669314,0.0627074
0.597867,0.00662324,0.0620691
0.605733,0.00655364,0.0614335
0.6136,0.00648436,0.0608006
0.621467,0.00641541,0.0601707
0.629333,0.0063468,0.0595438
0.6372,0.00627856,0.0589201
0.645067,0.0062107,0.0582998
0.652933,0.00614322,0.057683
0.6608,0.00607615,0.0570697
0.668667,0.00600948,0.05646
0.676533,0.00594325,0.0558542
0.6844,0.00587744,0.0552522
0.692267,0.00581208,0.0546542
0.700133,0.00574718,0.0540602
0.708,0.00568274,0.0534704
0.715867,0.00561877,0.0528848
0.723733,0.00555528,0.0523035
0.7316,0.00549228,0.0517265
0.739467,0.00542978,0.051154
0.747333,0.00536777,0.0505859
0.7552,0.00530627,0.0500223
0.763067,0.00524529,0.0494634
0.770933,0.00518482,0.0489091
0.7788,0.00512487,0.0483594
0.786667,0.00506545,0.0478145
0.794533,0.00500656,0.0472743
0.8024,0.0049482,0.0467389
0.810267,0.00489038,0.0462083
0.818133,0.0048331,0.0456825
0.826,0.00477636,0.0451616
0.833867,0.00472016,0.0446456
0.841733,0.00466451,0.0441345
0.8496,0.00460941,0.0436283
0.857467,0.00455485,0.043127
0.865333,0.00450085,0.0426306
0.8732,0.00444739,0.0421392
0.881067,0.00439448,0.0416527
0.888933,0.00434212,0.0411712
0.8968,0.00429032,0.0406946
0.904667,0.00423906,0.040223
0.912533,0.00418835,0.0397562
0.9204,0.00413818,0.0392944
0.928267,0.00408856,0.0388376
0.936133,0.00403949,0.0383856
0.944,0.00399096,0.0379385
0.951867,0.00394297,0.0374963
0.959733,0.00389552,0.0370589
0.9676,0.00384861,0.0366264
0.975467,0.00380223,0.0361988
0.983333,0.00375639,0.0357759
0.9912,0.00371107,0.0353578
0.999067,0.00366629,0.0349445
1.00693,0.00362202,0.0345359
1.0148,0.00357828,0.034132
1.02267,0.00353506,0.0337328
1.03053,0.00349235,0.0333382
1.0384,0.00345016,0.0329483
1.04627,0.00340847,0.032563
1.05413,0.00336729,0.0321822
1.062,0.00332661,0.031806
1.06987,0.00328643,0.0314343
1.07773,0.00324674,0.031067
1.0856,0.00320755,0.0307042
1.09347,0.00316884,0.0303458
1.10133,0.00313061,0.0299918
1.1092,0.00309286,0.0296421
1.11707,0.00305559,0.0292966
1.12493,0.00301878,0.0289555
1.1328,0.00298245,0.0286186
1.14067,0.00294657,0.0282859
1.14853,0.00291115,0.0279573
1.1564,0.00287619,0.0276328
1.16427,0.00284168,0.0273124
1.17213,0.00280761,0.0269961
1.18,0.00277398,0.0266837
