phi,ALICE,CMS
-1.28,0.00583,0.00575903
-1.2544,0.00610189,0.00601995
-1.2288,0.00638773,0.00629398
-1.2032,0.00668813,0.00658169
-1.1776,0.00700371,0.00688365
-1.152,0.00733512,0.00720044
-1.1264,0.00768298,0.00753264
-1.1008,0.00804794,0.00788085
-1.0752,0.00843064,0.00824565
-1.0496,0.00883171,0.0086276
-1.024,0.00925176,0.00902726
-0.9984,0.0096914,0.00944519
-0.9728,0.0101512,0.0098819
-0.9472,0.0106317,0.0103379
-0.9216,0.0111334,0.0108135
-0.896,0.0116567,0.0113093
-0.8704,0.0122021,0.0118256
-0.8448,0.0127698,0.0123625
-0.8192,0.01336,0.0129203
-0.7936,0.0139729,0.0134991
-0.768,0.0146085,0.0140989
-0.7424,0.0152667,0.0147195
-0.7168,0.0159471,0.0153606
-0.6912,0.0166493,0.0160218
-0.6656,0.0173727,0.0167025
-0.64,0.0181164,0.0174019
-0.6144,0.0188793,0.0181188
-0.5888,0.0196601,0.0188521
-0.5632,0.0204571,0.0196003
-0.5376,0.0212686,0.0203615
-0.512,0.0220921,0.0211336
-0.4864,0.0229251,0.0219142
-0.4608,0.0237647,0.0227007
-0.4352,0.0246076,0.0234898
-0.4096,0.02545,0.0242781
-0.384,0.0262878,0.0250617
-0.3584,0.0271165,0.0258365
-0.3328,0.027931,0.0265978
-0.3072,0.0287259,0.0273406
-0.2816,0.0294955,0.0280595
-0.256,0.0302336,0.0287487
-0.2304,0.0309335,0.0294022
-0.2048,0.0315883,0.0300134
-0.1792,0.032191,0.0305758
-0.1536,0.0327341,0.0310826
-0.128,0.0332103,0.0315269
-0.1024,0.0336123,0.031902
-0.0768,0.0339335,0.0322016
-0.0512,0.0341678,0.0324202
-0.0256,0.0343105,0.0325532
-6.245e-17,0.0343584,0.0325979
0.0256,0.0343105,0.0325532
0.0512,0.0341678,0.0324202
0.0768,0.0339335,0.0322016
0.1024,0.0336123,0.031902
0.128,0.0332103,0.0315269
0.1536,0.0327341,0.0310826
0.1792,0.032191,0.0305758
0.2048,0.0315883,0.0300134
0.2304,0.0309335,0.0294022
0.256,0.0302336,0.0287487
0.2816,0.0294955,0.0280595
0.3072,0.0287259,0.0273406
0.3328,0.027931,0.0265978
0.3584,0.0271165,0.0258365
0.384,0.0262878,0.0250617
0.4096,0.02545,0.0242781
0.4352,0.0246076,0.0234898
0.4608,0.0237647,0.0227007
0.4864,0.0229251,0.0219142
0.512,0.0220921,0.0211336
0.5376,0.0212686,0.0203615
0.5632,0.0204571,0.0196003
0.5888,0.0196601,0.0188521
0.6144,0.0188793,0.0181188
0.64,0.0181164,0.0174019
0.6656,0.0173727,0.0167025
0.6912,0.0166493,0.0160218
0.7168,0.0159471,0.0153606
0.7424,0.0152667,0.0147195
0.768,0.0146085,0.0140989
0.7936,0.0139729,0.0134991
0.8192,0.01336,0.0129203
0.8448,0.0127698,0.0123625
0.8704,0.0122021,0.0118256
0.896,0.0116567,0.0113093
0.9216,0.0111334,0.0108135
0.9472,0.0106317,0.0103379
0.9728,0.0101512,0.0098819
0.9984,0.0096914,0.00944519
1.024,0.00925176,0.00902726
1.0496,0.00883171,0.0086276
1.0752,0.00843064,0.00824565
1.1008,0.00804794,0.00788085
1.1264,0.00768298,0.00753264
1.152,0.00733512,0.00720044
1.1776,0.00700371,0.00688365
1.2032,0.00668813,0.00658169
1.2288,0.00638773,0.00629398
1.2544,0.00610189,0.00601995
1.28,0.00583,0.00575903
