pt, RidgeDis
3.050000, 0.000746
3.060000, 0.000738
3.070000, 0.000731
3.080000, 0.000724
3.090000, 0.000717
3.100000, 0.000710
3.110000, 0.000703
3.120000, 0.000696
3.130000, 0.000689
3.140000, 0.000683
3.150000, 0.000676
3.160000, 0.000670
3.170000, 0.000663
3.180000, 0.000657
3.190000, 0.000651
3.200000, 0.000644
3.210000, 0.000638
3.220000, 0.000632
3.230000, 0.000626
3.240000, 0.000620
3.250000, 0.000614
3.260000, 0.000608
3.270000, 0.000602
3.280000, 0.000597
3.290000, 0.000591
3.300000, 0.000585
3.310000, 0.000580
3.320000, 0.000574
3.330000, 0.000569
3.340000, 0.000563
3.350000, 0.000558
3.360000, 0.000553
3.370000, 0.000548
3.380000, 0.000542
3.390000, 0.000537
3.400000, 0.000532
3.410000, 0.000527
3.420000, 0.000522
3.430000, 0.000517
3.440000, 0.000513
3.450000, 0.000508
3.460000, 0.000503
3.470000, 0.000498
3.480000, 0.000494
3.490000, 0.000489
3.500000, 0.000485
3.510000, 0.000480
3.520000, 0.000476
3.530000, 0.000471
3.540000, 0.000467
3.550000, 0.000462
3.560000, 0.000458
3.570000, 0.000454
3.580000, 0.000450
3.590000, 0.000446
3.600000, 0.000441
3.610000, 0.000437
3.620000, 0.000433
3.630000, 0.000429
3.640000, 0.000425
3.650000, 0.000422
3.660000, 0.000418
3.670000, 0.000414
3.680000, 0.000410
3.690000, 0.000406
3.700000, 0.000403
3.710000, 0.000399
3.720000, 0.000395
3.730000, 0.000392
3.740000, 0.000388
3.750000, 0.000385
3.760000, 0.000381
3.770000, 0.000378
3.780000, 0.000374
3.790000, 0.000371
3.800000, 0.000367
3.810000, 0.000364
3.820000, 0.000361
3.830000, 0.000358
3.840000, 0.000354
3.850000, 0.000351
3.860000, 0.000348
3.870000, 0.000345
3.880000, 0.000342
3.890000, 0.000339
3.900000, 0.000336
3.910000, 0.000333
3.920000, 0.000330
3.930000, 0.000327
3.940000, 0.000324
3.950000, 0.000321
3.960000, 0.000318
3.970000, 0.000315
3.980000, 0.000312
3.990000, 0.000309
4.000000, 0.000307
