phi,ALICE,CMS
-1.28,0.00021617,0.00020931
-1.2544,0.000229681,0.000222181
-1.2288,0.000244069,0.000235875
-1.2032,0.000259384,0.000250439
-1.1776,0.000275674,0.00026592
-1.152,0.000292993,0.000282364
-1.1264,0.000311392,0.00029982
-1.1008,0.000330925,0.000318337
-1.0752,0.000351644,0.000337963
-1.0496,0.000373601,0.000358747
-1.024,0.000396849,0.000380736
-0.9984,0.000421437,0.000403976
-0.9728,0.000447414,0.00042851
-0.9472,0.000474823,0.000454379
-0.9216,0.000503707,0.00048162
-0.896,0.0005341,0.000510266
-0.8704,0.000566034,0.000540343
-0.8448,0.000599531,0.000571871
-0.8192,0.000634605,0.000604863
-0.7936,0.000671262,0.000639323
-0.768,0.000709496,0.000675242
-0.7424,0.000749287,0.000712602
-0.7168,0.000790603,0.000751372
-0.6912,0.000833395,0.000791504
-0.6656,0.000877599,0.000832938
-0.64,0.00092313,0.000875593
-0.6144,0.000969886,0.000919373
-0.5888,0.00101774,0.00096416
-0.5632,0.00106655,0.00100982
-0.5376,0.00111614,0.00105619
-0.512,0.00116633,0.0011031
-0.4864,0.00121689,0.00115033
-0.4608,0.0012676,0.00119769
-0.4352,0.00131819,0.00124491
-0.4096,0.00136838,0.00129175
-0.384,0.00141787,0.00133792
-0.3584,0.00146636,0.00138314
-0.3328,0.00151351,0.00142709
-0.3072,0.00155898,0.00146948
-0.2816,0.00160245,0.00150998
-0.256,0.00164355,0.00154828
-0.2304,0.00168197,0.00158405
-0.2048,0.00171736,0.00161701
-0.1792,0.00174942,0.00164686
-0.1536,0.00177786,0.00167333
-0.128,0.0018024,0.00169618
-0.1024,0.00182282,0.00171519
-0.0768,0.00183892,0.00173017
-0.0512,0.00185054,0.00174098
-0.0256,0.00185755,0.0017475
-6.245e-17,0.0018599,0.00174969
0.0256,0.00185755,0.0017475
0.0512,0.00185054,0.00174098
0.0768,0.00183892,0.00173017
0.1024,0.00182282,0.00171519
0.128,0.0018024,0.00169618
0.1536,0.00177786,0.00167333
0.1792,0.00174942,0.00164686
0.2048,0.00171736,0.00161701
0.2304,0.00168197,0.00158405
0.256,0.00164355,0.00154828
0.2816,0.00160245,0.00150998
0.3072,0.00155898,0.00146948
0.3328,0.00151351,0.00142709
0.3584,0.00146636,0.00138314
0.384,0.00141787,0.00133792
0.4096,0.00136838,0.00129175
0.4352,0.00131819,0.00124491
0.4608,0.0012676,0.00119769
0.4864,0.00121689,0.00115033
0.512,0.00116633,0.0011031
0.5376,0.00111614,0.00105619
0.5632,0.00106655,0.00100982
0.5888,0.00101774,0.00096416
0.6144,0.000969886,0.000919373
0.64,0.00092313,0.000875593
0.6656,0.000877599,0.000832938
0.6912,0.000833395,0.000791504
0.7168,0.000790603,0.000751372
0.7424,0.000749287,0.000712602
0.768,0.000709496,0.000675242
0.7936,0.000671262,0.000639323
0.8192,0.000634605,0.000604863
0.8448,0.000599531,0.000571871
0.8704,0.000566034,0.000540343
0.896,0.0005341,0.000510266
0.9216,0.000503707,0.00048162
0.9472,0.000474823,0.000454379
0.9728,0.000447414,0.00042851
0.9984,0.000421437,0.000403976
1.024,0.000396849,0.000380736
1.0496,0.000373601,0.000358747
1.0752,0.000351644,0.000337963
1.1008,0.000330925,0.000318337
1.1264,0.000311392,0.00029982
1.152,0.000292993,0.000282364
1.1776,0.000275674,0.00026592
1.2032,0.000259384,0.000250439
1.2288,0.000244069,0.000235875
1.2544,0.000229681,0.000222181
1.28,0.00021617,0.00020931
