phi,ALICE,CMS
-1.28,0.00100387,0.000981492
-1.2544,0.00106282,0.00103785
-1.2288,0.00112554,0.00109775
-1.2032,0.00119226,0.00116142
-1.1776,0.0012632,0.00122905
-1.152,0.00133862,0.00130087
-1.1264,0.00141876,0.00137711
-1.1008,0.00150387,0.00145801
-1.0752,0.00159422,0.00154381
-1.0496,0.00169006,0.00163475
-1.024,0.00179168,0.00173107
-0.9984,0.00189933,0.00183302
-0.9728,0.00201328,0.00194085
-0.9472,0.00213379,0.00205479
-0.9216,0.00226111,0.00217506
-0.896,0.00239549,0.0023019
-0.8704,0.00253714,0.00243549
-0.8448,0.00268627,0.00257603
-0.8192,0.00284305,0.00272366
-0.7936,0.00300761,0.0028785
-0.768,0.00318005,0.00304064
-0.7424,0.00336041,0.00321012
-0.7168,0.0035487,0.00338691
-0.6912,0.00374482,0.00357095
-0.6656,0.00394863,0.00376207
-0.64,0.00415989,0.00396005
-0.6144,0.00437826,0.00416458
-0.5888,0.0046033,0.00437523
-0.5632,0.00483445,0.0045915
-0.5376,0.00507105,0.00481274
-0.512,0.00531228,0.00503819
-0.4864,0.0055572,0.00526698
-0.4608,0.00580471,0.00549809
-0.4352,0.00605359,0.00573037
-0.4096,0.00630246,0.00596256
-0.384,0.00654982,0.00619324
-0.3584,0.00679402,0.00642089
-0.3328,0.00703331,0.0066439
-0.3072,0.00726583,0.00686053
-0.2816,0.00748966,0.007069
-0.256,0.00770282,0.00726748
-0.2304,0.00790331,0.00745412
-0.2048,0.00808916,0.0076271
-0.1792,0.00825845,0.00778463
-0.1536,0.00840936,0.00792503
-0.128,0.00854019,0.00804674
-0.1024,0.00864945,0.00814836
-0.0768,0.00873584,0.00822871
-0.0512,0.00879831,0.00828681
-0.0256,0.00883611,0.00832196
-6.245e-17,0.00884877,0.00833373
0.0256,0.00883611,0.00832196
0.0512,0.00879831,0.00828681
0.0768,0.00873584,0.00822871
0.1024,0.00864945,0.00814836
0.128,0.00854019,0.00804674
0.1536,0.00840936,0.00792503
0.1792,0.00825845,0.00778463
0.2048,0.00808916,0.0076271
0.2304,0.00790331,0.00745412
0.256,0.00770282,0.00726748
0.2816,0.00748966,0.007069
0.3072,0.00726583,0.00686053
0.3328,0.00703331,0.0066439
0.3584,0.00679402,0.00642089
0.384,0.00654982,0.00619324
0.4096,0.00630246,0.00596256
0.4352,0.00605359,0.00573037
0.4608,0.00580471,0.00549809
0.4864,0.0055572,0.00526698
0.512,0.00531228,0.00503819
0.5376,0.00507105,0.00481274
0.5632,0.00483445,0.0045915
0.5888,0.0046033,0.00437523
0.6144,0.00437826,0.00416458
0.64,0.00415989,0.00396005
0.6656,0.00394863,0.00376207
0.6912,0.00374482,0.00357095
0.7168,0.0035487,0.00338691
0.7424,0.00336041,0.00321012
0.768,0.00318005,0.00304064
0.7936,0.00300761,0.0028785
0.8192,0.00284305,0.00272366
0.8448,0.00268627,0.00257603
0.8704,0.00253714,0.00243549
0.896,0.00239549,0.0023019
0.9216,0.00226111,0.00217506
0.9472,0.00213379,0.00205479
0.9728,0.00201328,0.00194085
0.9984,0.00189933,0.00183302
1.024,0.00179168,0.00173107
1.0496,0.00169006,0.00163475
1.0752,0.00159422,0.00154381
1.1008,0.00150387,0.00145801
1.1264,0.00141876,0.00137711
1.152,0.00133862,0.00130087
1.1776,0.0012632,0.00122905
1.2032,0.00119226,0.00116142
1.2288,0.00112554,0.00109775
1.2544,0.00106282,0.00103785
1.28,0.00100387,0.000981492
