phi,dN/dphi
-1.18,0.0069555
-1.175,0.0069982
-1.17,0.00704122
-1.165,0.00708456
-1.16,0.00712821
-1.155,0.00717219
-1.15,0.00721648
-1.145,0.0072611
-1.14,0.00730605
-1.135,0.00735132
-1.13,0.00739692
-1.125,0.00744285
-1.12,0.00748912
-1.115,0.00753572
-1.11,0.00758266
-1.105,0.00762994
-1.1,0.00767756
-1.095,0.00772552
-1.09,0.00777383
-1.085,0.00782248
-1.08,0.00787148
-1.075,0.00792084
-1.07,0.00797054
-1.065,0.0080206
-1.06,0.00807101
-1.055,0.00812179
-1.05,0.00817292
-1.045,0.00822441
-1.04,0.00827627
-1.035,0.00832849
-1.03,0.00838108
-1.025,0.00843404
-1.02,0.00848737
-1.015,0.00854107
-1.01,0.00859514
-1.005,0.0086496
-1,0.00870442
-0.995,0.00875963
-0.99,0.00881522
-0.985,0.00887119
-0.98,0.00892755
-0.975,0.00898429
-0.97,0.00904142
-0.965,0.00909894
-0.96,0.00915685
-0.955,0.00921515
-0.95,0.00927384
-0.945,0.00933294
-0.94,0.00939242
-0.935,0.00945231
-0.93,0.0095126
-0.925,0.00957328
-0.92,0.00963438
-0.915,0.00969587
-0.91,0.00975777
-0.905,0.00982008
-0.9,0.00988279
-0.895,0.00994592
-0.89,0.0100095
-0.885,0.0100734
-0.88,0.0101378
-0.875,0.0102025
-0.87,0.0102677
-0.865,0.0103333
-0.86,0.0103993
-0.855,0.0104658
-0.85,0.0105326
-0.845,0.0105999
-0.84,0.0106676
-0.835,0.0107357
-0.83,0.0108043
-0.825,0.0108732
-0.82,0.0109426
-0.815,0.0110124
-0.81,0.0110827
-0.805,0.0111533
-0.8,0.0112244
-0.795,0.0112959
-0.79,0.0113679
-0.785,0.0114402
-0.78,0.011513
-0.775,0.0115862
-0.77,0.0116599
-0.765,0.011734
-0.76,0.0118084
-0.755,0.0118834
-0.75,0.0119587
-0.745,0.0120345
-0.74,0.0121107
-0.735,0.0121873
-0.73,0.0122643
-0.725,0.0123418
-0.72,0.0124197
-0.715,0.012498
-0.71,0.0125767
-0.705,0.0126559
-0.7,0.0127355
-0.695,0.0128154
-0.69,0.0128958
-0.685,0.0129767
-0.68,0.0130579
-0.675,0.0131395
-0.67,0.0132216
-0.665,0.013304
-0.66,0.0133869
-0.655,0.0134701
-0.65,0.0135538
-0.645,0.0136379
-0.64,0.0137223
-0.635,0.0138072
-0.63,0.0138924
-0.625,0.0139781
-0.62,0.0140641
-0.615,0.0141505
-0.61,0.0142372
-0.605,0.0143244
-0.6,0.0144119
-0.595,0.0144998
-0.59,0.014588
-0.585,0.0146767
-0.58,0.0147656
-0.575,0.0148549
-0.57,0.0149446
-0.565,0.0150346
-0.56,0.0151249
-0.555,0.0152156
-0.55,0.0153066
-0.545,0.0153979
-0.54,0.0154895
-0.535,0.0155814
-0.53,0.0156737
-0.525,0.0157662
-0.52,0.015859
-0.515,0.0159521
-0.51,0.0160455
-0.505,0.0161391
-0.5,0.016233
-0.495,0.0163272
-0.49,0.0164216
-0.485,0.0165162
-0.48,0.0166111
-0.475,0.0167061
-0.47,0.0168014
-0.465,0.0168969
-0.46,0.0169926
-0.455,0.0170884
-0.45,0.0171844
-0.445,0.0172806
-0.44,0.0173769
-0.435,0.0174734
-0.43,0.01757
-0.425,0.0176667
-0.42,0.0177635
-0.415,0.0178604
-0.41,0.0179573
-0.405,0.0180544
-0.4,0.0181514
-0.395,0.0182486
-0.39,0.0183457
-0.385,0.0184428
-0.38,0.01854
-0.375,0.0186371
-0.37,0.0187341
-0.365,0.0188311
-0.36,0.018928
-0.355,0.0190249
-0.35,0.0191216
-0.345,0.0192182
-0.34,0.0193147
-0.335,0.0194109
-0.33,0.019507
-0.325,0.0196029
