phi,dN/dphi
-1.18,0.00659022
-1.175,0.00663269
-1.17,0.00667542
-1.165,0.00671843
-1.16,0.0067617
-1.155,0.00680524
-1.15,0.00684906
-1.145,0.00689314
-1.14,0.0069375
-1.135,0.00698213
-1.13,0.00702703
-1.125,0.0070722
-1.12,0.00711764
-1.115,0.00716336
-1.11,0.00720935
-1.105,0.00725561
-1.1,0.00730215
-1.095,0.00734896
-1.09,0.00739604
-1.085,0.0074434
-1.08,0.00749102
-1.075,0.00753893
-1.07,0.0075871
-1.065,0.00763555
-1.06,0.00768427
-1.055,0.00773326
-1.05,0.00778252
-1.045,0.00783206
-1.04,0.00788187
-1.035,0.00793195
-1.03,0.00798229
-1.025,0.00803291
-1.02,0.0080838
-1.015,0.00813496
-1.01,0.00818638
-1.005,0.00823808
-1,0.00829004
-0.995,0.00834226
-0.99,0.00839475
-0.985,0.00844751
-0.98,0.00850052
-0.975,0.0085538
-0.97,0.00860734
-0.965,0.00866114
-0.96,0.0087152
-0.955,0.00876952
-0.95,0.00882409
-0.945,0.00887892
-0.94,0.008934
-0.935,0.00898934
-0.93,0.00904492
-0.925,0.00910075
-0.92,0.00915683
-0.915,0.00921315
-0.91,0.00926972
-0.905,0.00932653
-0.9,0.00938358
-0.895,0.00944086
-0.89,0.00949839
-0.885,0.00955614
-0.88,0.00961413
-0.875,0.00967234
-0.87,0.00973078
-0.865,0.00978944
-0.86,0.00984833
-0.855,0.00990743
-0.85,0.00996675
-0.845,0.0100263
-0.84,0.010086
-0.835,0.010146
-0.83,0.0102061
-0.825,0.0102665
-0.82,0.010327
-0.815,0.0103878
-0.81,0.0104487
-0.805,0.0105099
-0.8,0.0105712
-0.795,0.0106327
-0.79,0.0106943
-0.785,0.0107562
-0.78,0.0108182
-0.775,0.0108804
-0.77,0.0109427
-0.765,0.0110052
-0.76,0.0110679
-0.755,0.0111307
-0.75,0.0111936
-0.745,0.0112567
-0.74,0.0113199
-0.735,0.0113833
-0.73,0.0114468
-0.725,0.0115104
-0.72,0.0115741
-0.715,0.0116379
-0.71,0.0117018
-0.705,0.0117659
-0.7,0.01183
-0.695,0.0118942
-0.69,0.0119585
-0.685,0.0120229
-0.68,0.0120874
-0.675,0.0121519
-0.67,0.0122165
-0.665,0.0122811
-0.66,0.0123458
-0.655,0.0124105
-0.65,0.0124753
-0.645,0.0125401
-0.64,0.0126049
-0.635,0.0126698
-0.63,0.0127347
-0.625,0.0127995
-0.62,0.0128644
-0.615,0.0129292
-0.61,0.0129941
-0.605,0.0130589
-0.6,0.0131237
-0.595,0.0131884
-0.59,0.0132531
-0.585,0.0133177
-0.58,0.0133823
-0.575,0.0134468
-0.57,0.0135113
-0.565,0.0135757
-0.56,0.0136399
-0.555,0.0137041
-0.55,0.0137682
-0.545,0.0138321
-0.54,0.0138959
-0.535,0.0139596
-0.53,0.0140232
-0.525,0.0140866
-0.52,0.0141498
-0.515,0.0142129
-0.51,0.0142758
-0.505,0.0143386
-0.5,0.0144011
-0.495,0.0144635
-0.49,0.0145256
-0.485,0.0145875
-0.48,0.0146492
-0.475,0.0147106
-0.47,0.0147718
-0.465,0.0148328
-0.46,0.0148935
-0.455,0.0149539
-0.45,0.015014
-0.445,0.0150739
-0.44,0.0151334
-0.435,0.0151927
-0.43,0.0152516
-0.425,0.0153102
-0.42,0.0153684
-0.415,0.0154263
-0.41,0.0154839
-0.405,0.015541
-0.4,0.0155979
-0.395,0.0156543
-0.39,0.0157103
-0.385,0.0157659
-0.38,0.0158211
-0.375,0.0158759
-0.37,0.0159302
-0.365,0.0159841
-0.36,0.0160376
-0.355,0.0160906
-0.35,0.0161431
-0.345,0.0161951
-0.34,0.0162467
-0.335,0.0162977
-0.33,0.0163482
-0.325,0.0163983
-0.32,0.0164477
-0.315,0.0164967
-0.31,0.0165451
-0.305,0.0165929
-0.3,0.0166402
-0.295,0.0166869
-0.29,0.016733
-0.285,0.0167785
-0.28,0.0168235
-0.275,0.0168678
-0.27,0.0169114
-0.265,0.0169545
-0.26,0.0169969
-0.255,0.0170387
-0.25,0.0170798
-0.245,0.0171203
-0.24,0.0171601
-0.235,0.0171992
-0.23,0.0172376
-0.225,0.0172753
-0.22,0.0173123
-0.215,0.0173486
-0.21,0.0173842
-0.205,0.0174191
-0.2,0.0174532
-0.195,0.0174866
-0.19,0.0175192
-0.185,0.0175511
-0.18,0.0175822
-0.175,0.0176126
-0.17,0.0176422
-0.165,0.0176709
-0.16,0.0176989
-0.155,0.0177262
-0.15,0.0177526
-0.145,0.0177782
-0.14,0.0178029
-0.135,0.0178269
-0.13,0.0178501
-0.125,0.0178724
-0.12,0.0178938
-0.115,0.0179145
-0.11,0.0179343
-0.105,0.0179532
-0.1,0.0179713
-0.095,0.0179886
-0.09,0.018005
-0.085,0.0180205
-0.08,0.0180351
-0.075,0.0180489
-0.07,0.0180618
-0.065,0.0180738
-0.06,0.018085
-0.055,0.0180953
-0.05,0.0181046
-0.045,0.0181131
-0.04,0.0181207
-0.035,0.0181274
-0.03,0.0181333
-0.025,0.0181382
-0.02,0.0181422
-0.015,0.0181454
-0.01,0.0181476
-0.005,0.018149
-2.95423e-15,0.0181494
0.005,0.018149
0.01,0.0181476
0.015,0.0181454
0.02,0.0181422
0.025,0.0181382
0.03,0.0181333
0.035,0.0181274
0.04,0.0181207
0.045,0.0181131
0.05,0.0181046
0.055,0.0180953
0.06,0.018085
0.065,0.0180738
0.07,0.0180618
0.075,0.0180489
0.08,0.0180351
0.085,0.0180205
0.09,0.018005
0.095,0.0179886
0.1,0.0179713
0.105,0.0179532
0.11,0.0179343
0.115,0.0179145
0.12,0.0178938
0.125,0.0178724
0.13,0.0178501
0.135,0.0178269
0.14,0.0178029
0.145,0.0177782
0.15,0.0177526
0.155,0.0177262
0.16,0.0176989
0.165,0.0176709
0.17,0.0176422
0.175,0.0176126
0.18,0.0175822
0.185,0.0175511
0.19,0.0175192
0.195,0.0174866
0.2,0.0174532
0.205,0.0174191
0.21,0.0173842
0.215,0.0173486
0.22,0.0173123
0.225,0.0172753
0.23,0.0172376
0.235,0.0171992
0.24,0.0171601
0.245,0.0171203
0.25,0.0170798
0.255,0.0170387
0.26,0.0169969
0.265,0.0169545
0.27,0.0169114
0.275,0.0168678
0.28,0.0168235
0.285,0.0167785
0.29,0.016733
0.295,0.0166869
0.3,0.0166402
0.305,0.0165929
0.31,0.0165451
0.315,0.0164967
0.32,0.0164477
0.325,0.0163983
0.33,0.0163482
0.335,0.0162977
0.34,0.0162467
0.345,0.0161951
0.35,0.0161431
0.355,0.0160906
0.36,0.0160376
0.365,0.0159841
0.37,0.0159302
0.375,0.0158759
0.38,0.0158211
0.385,0.0157659
0.39,0.0157103
0.395,0.0156543
0.4,0.0155979
0.405,0.015541
0.41,0.0154839
0.415,0.0154263
0.42,0.0153684
0.425,0.0153102
0.43,0.0152516
0.435,0.0151927
0.44,0.0151334
0.445,0.0150739
0.45,0.015014
0.455,0.0149539
0.46,0.0148935
0.465,0.0148328
0.47,0.0147718
0.475,0.0147106
0.48,0.0146492
0.485,0.0145875
0.49,0.0145256
0.495,0.0144635
0.5,0.0144011
0.505,0.0143386
0.51,0.0142758
0.515,0.0142129
0.52,0.0141498
0.525,0.0140866
0.53,0.0140232
0.535,0.0139596
0.54,0.0138959
0.545,0.0138321
0.55,0.0137682
0.555,0.0137041
0.56,0.0136399
0.565,0.0135757
0.57,0.0135113
0.575,0.0134468
0.58,0.0133823
0.585,0.0133177
0.59,0.0132531
0.595,0.0131884
0.6,0.0131237
0.605,0.0130589
0.61,0.0129941
0.615,0.0129292
0.62,0.0128644
0.625,0.0127995
0.63,0.0127347
0.635,0.0126698
0.64,0.0126049
0.645,0.0125401
0.65,0.0124753
0.655,0.0124105
0.66,0.0123458
0.665,0.0122811
0.67,0.0122165
0.675,0.0121519
0.68,0.0120874
0.685,0.0120229
0.69,0.0119585
0.695,0.0118942
0.7,0.01183
0.705,0.0117659
0.71,0.0117018
0.715,0.0116379
0.72,0.0115741
0.725,0.0115104
0.73,0.0114468
0.735,0.0113833
0.74,0.0113199
0.745,0.0112567
0.75,0.0111936
0.755,0.0111307
0.76,0.0110679
0.765,0.0110052
0.77,0.0109427
0.775,0.0108804
0.78,0.0108182
0.785,0.0107562
0.79,0.0106943
0.795,0.0106327
0.8,0.0105712
0.805,0.0105099
0.81,0.0104487
0.815,0.0103878
0.82,0.010327
0.825,0.0102665
0.83,0.0102061
0.835,0.010146
0.84,0.010086
0.845,0.0100263
0.85,0.00996675
0.855,0.00990743
0.86,0.00984833
0.865,0.00978944
