phi,dN/dphi
-1.18,0.00229693
-1.175,0.00231171
-1.17,0.00232658
-1.165,0.00234155
-1.16,0.0023566
-1.155,0.00237176
-1.15,0.002387
-1.145,0.00240234
-1.14,0.00241777
-1.135,0.0024333
-1.13,0.00244892
-1.125,0.00246464
-1.12,0.00248045
-1.115,0.00249635
-1.11,0.00251235
-1.105,0.00252844
-1.1,0.00254463
-1.095,0.00256091
-1.09,0.00257729
-1.085,0.00259376
-1.08,0.00261032
-1.075,0.00262698
-1.07,0.00264374
-1.065,0.00266059
-1.06,0.00267753
-1.055,0.00269457
-1.05,0.0027117
-1.045,0.00272892
-1.04,0.00274624
-1.035,0.00276365
-1.03,0.00278116
-1.025,0.00279876
-1.02,0.00281645
-1.015,0.00283424
-1.01,0.00285211
-1.005,0.00287008
-1,0.00288815
-0.995,0.0029063
-0.99,0.00292455
-0.985,0.00294288
-0.98,0.00296131
-0.975,0.00297983
-0.97,0.00299844
-0.965,0.00301713
-0.96,0.00303592
-0.955,0.0030548
-0.95,0.00307376
-0.945,0.00309281
-0.94,0.00311195
-0.935,0.00313118
-0.93,0.00315049
-0.925,0.00316989
-0.92,0.00318937
-0.915,0.00320894
-0.91,0.00322859
-0.905,0.00324833
-0.9,0.00326815
-0.895,0.00328805
-0.89,0.00330803
-0.885,0.00332809
-0.88,0.00334823
-0.875,0.00336844
-0.87,0.00338874
-0.865,0.00340911
-0.86,0.00342956
-0.855,0.00345009
-0.85,0.00347069
-0.845,0.00349136
-0.84,0.0035121
-0.835,0.00353292
-0.83,0.0035538
-0.825,0.00357476
-0.82,0.00359578
-0.815,0.00361687
-0.81,0.00363802
-0.805,0.00365924
-0.8,0.00368053
-0.795,0.00370187
-0.79,0.00372328
-0.785,0.00374474
-0.78,0.00376626
-0.775,0.00378784
-0.77,0.00380948
-0.765,0.00383117
-0.76,0.00385291
-0.755,0.0038747
-0.75,0.00389654
-0.745,0.00391843
-0.74,0.00394036
-0.735,0.00396234
-0.73,0.00398436
-0.725,0.00400643
-0.72,0.00402853
-0.715,0.00405067
-0.71,0.00407285
-0.705,0.00409506
-0.7,0.0041173
-0.695,0.00413957
-0.69,0.00416187
-0.685,0.0041842
-0.68,0.00420655
-0.675,0.00422893
-0.67,0.00425133
-0.665,0.00427374
-0.66,0.00429617
-0.655,0.00431862
-0.65,0.00434107
-0.645,0.00436354
-0.64,0.00438601
-0.635,0.00440849
-0.63,0.00443098
-0.625,0.00445346
-0.62,0.00447594
-0.615,0.00449842
-0.61,0.00452089
-0.605,0.00454335
-0.6,0.0045658
-0.595,0.00458824
-0.59,0.00461066
-0.585,0.00463306
-0.58,0.00465544
-0.575,0.0046778
-0.57,0.00470012
-0.565,0.00472242
-0.56,0.00474469
-0.555,0.00476692
-0.55,0.00478911
-0.545,0.00481127
