-3.95	0.0682104000000000	0.0614549615121302
-3.85	0.0719296000000000	0.0648058184614505
-3.75	0.0755828000000000	0.0680972119351160
-3.65	0.0791466000000000	0.0713080594281219
-3.55	0.0828257000000000	0.0746227878111732
-3.45	0.0864266000000000	0.0778670609851910
-3.35	0.0900431000000000	0.0811253891625455
-3.25	0.0935779000000000	0.0843101087647334
-3.15	0.0971837000000000	0.0875587966513378
-3.05	0.1008210000000000	0.0908358648331410
-2.95	0.1044300000000000	0.0940874357973529
-2.85	0.1080070000000000	0.0973101759854897
-2.75	0.1115030000000000	0.1004599382716870
-2.65	0.1150600000000000	0.1036646592247770
-2.55	0.1184650000000000	0.1067324339915100
-2.45	0.1221170000000000	0.1100227463110730
-2.35	0.1255630000000000	0.1131274605096530
-2.25	0.1290550000000000	0.1162736189488400
-2.15	0.1326020000000000	0.1194693302844070
-2.05	0.1360700000000000	0.1225938656415380
-1.95	0.1428320000000000	0.1286861690108930
-1.85	0.1490750000000000	0.1343108732307800
-1.75	0.1537380000000000	0.1385120578819630
-1.65	0.1576590000000000	0.1420447289129070
-1.55	0.1614990000000000	0.1455044220419100
-1.45	0.1650460000000000	0.1487001333774770
-1.35	0.1680560000000000	0.1514120282520340
-1.25	0.1711030000000000	0.1541572587114280
-1.15	0.1741700000000000	0.1569205084058700
-1.05	0.1769740000000000	0.1594468051594440
-0.95	0.1795080000000000	0.1617298422398850
-0.85	0.1818460000000000	0.1638362908168670
-0.75	0.1840120000000000	0.1657877739724460
-0.65	0.1861530000000000	0.1677167330842160
-0.55	0.1881360000000000	0.1695033402391150
-0.45	0.1896560000000000	0.1708728021026790
-0.35	0.1909870000000000	0.1720719821950500
-0.25	0.1921450000000000	0.1731152959042650
-0.15	0.1930810000000000	0.1739585961044590
-0.05	0.1933550000000000	0.1742054596246020
0.05	0.1934520000000000	0.1742928529145790
0.15	0.1929550000000000	0.1738450749236640
0.25	0.1921410000000000	0.1731116920572550
0.35	0.1908290000000000	0.1719296302381790
0.45	0.1894500000000000	0.1706872039816960
0.55	0.1880800000000000	0.1694528863809840
0.65	0.1859400000000000	0.1675248282309660
0.75	0.1842710000000000	0.1660211230663030
0.85	0.1819620000000000	0.1639408023801390
0.95	0.1795420000000000	0.1617604749394650
1.05	0.1770920000000000	0.1595531186462210
1.15	0.1742320000000000	0.1569763680345150
1.25	0.1715350000000000	0.1545464741884410
1.35	0.1685290000000000	0.1518381831608930
1.45	0.1652400000000000	0.1488749199574320
1.55	0.1617810000000000	0.1457584932560720
1.65	0.1579650000000000	0.1423204232091240
1.75	0.1540520000000000	0.1387949598722000
1.85	0.1496210000000000	0.1348027983475600
1.95	0.1430410000000000	0.1288744700171330
2.05	0.1363500000000000	0.1228461349321940
2.15	0.1328710000000000	0.1197116889957870
2.25	0.1294600000000000	0.1166385084585400
2.35	0.1259910000000000	0.1135130721396560
2.45	0.1223380000000000	0.1102218588583410
2.55	0.1189170000000000	0.1071396687035700
2.65	0.1153000000000000	0.1038808900453390
2.75	0.1117280000000000	0.1006626546659640
2.85	0.1080700000000000	0.0973669365758875
2.95	0.1044210000000000	0.0940793271415818
3.05	0.1008140000000000	0.0908295581008746
3.15	0.0971830000000000	0.0875581659781111
3.25	0.0936951000000000	0.0844157014821082
3.35	0.0898691000000000	0.0809686218176375
3.45	0.0862897000000000	0.0777437193212950
3.55	0.0826337000000000	0.0744498031547230
3.65	0.0789961000000000	0.0711724646843940
3.75	0.0752943000000000	0.0678372844695646
3.85	0.0716904000000000	0.0645903084102897
3.95	0.0679785000000000	0.0612460284817615
