phi,dN/dphi
-0.485,0.00419604
-0.48,0.00421224
-0.475,0.00422838
-0.47,0.00424444
-0.465,0.00426042
-0.46,0.00427632
-0.455,0.00429214
-0.45,0.00430788
-0.445,0.00432353
-0.44,0.0043391
-0.435,0.00435457
-0.43,0.00436995
-0.425,0.00438523
-0.42,0.00440042
-0.415,0.00441551
-0.41,0.00443049
-0.405,0.00444537
-0.4,0.00446015
-0.395,0.00447481
-0.39,0.00448936
-0.385,0.0045038
-0.38,0.00451813
-0.375,0.00453233
-0.37,0.00454642
-0.365,0.00456038
-0.36,0.00457422
-0.355,0.00458793
-0.35,0.00460151
-0.345,0.00461496
-0.34,0.00462827
-0.335,0.00464145
-0.33,0.00465449
-0.325,0.00466739
-0.32,0.00468014
-0.315,0.00469275
-0.31,0.00470522
-0.305,0.00471753
-0.3,0.00472969
-0.295,0.0047417
-0.29,0.00475355
-0.285,0.00476524
-0.28,0.00477678
-0.275,0.00478815
-0.27,0.00479936
-0.265,0.0048104
-0.26,0.00482127
-0.255,0.00483197
-0.25,0.0048425
-0.245,0.00485286
-0.24,0.00486304
-0.235,0.00487304
-0.23,0.00488286
-0.225,0.00489251
-0.22,0.00490196
-0.215,0.00491123
-0.21,0.00492032
-0.205,0.00492921
-0.2,0.00493792
-0.195,0.00494643
-0.19,0.00495475
-0.185,0.00496288
-0.18,0.00497081
-0.175,0.00497853
-0.17,0.00498606
-0.165,0.00499339
-0.16,0.00500052
-0.155,0.00500744
-0.15,0.00501415
-0.145,0.00502066
-0.14,0.00502696
-0.135,0.00503305
-0.13,0.00503893
-0.125,0.00504459
-0.12,0.00505005
-0.115,0.00505529
-0.11,0.00506031
-0.105,0.00506512
-0.1,0.00506972
-0.095,0.00507409
-0.09,0.00507824
-0.085,0.00508218
-0.08,0.00508589
-0.075,0.00508939
-0.07,0.00509266
-0.065,0.00509571
-0.06,0.00509853
-0.055,0.00510113
-0.05,0.00510351
-0.045,0.00510566
-0.04,0.00510759
-0.035,0.00510929
-0.03,0.00511077
-0.025,0.00511201
-0.02,0.00511304
-0.015,0.00511383
-0.01,0.0051144
-0.005,0.00511474
-2.95423e-15,0.00511485
0.005,0.00511474
0.01,0.0051144
0.015,0.00511383
0.02,0.00511304
0.025,0.00511201
0.03,0.00511077
0.035,0.00510929
0.04,0.00510759
0.045,0.00510566
0.05,0.00510351
0.055,0.00510113
0.06,0.00509853
0.065,0.00509571
0.07,0.00509266
0.075,0.00508939
0.08,0.00508589
0.085,0.00508218
0.09,0.00507824
0.095,0.00507409
0.1,0.00506972
0.105,0.00506512
0.11,0.00506031
0.115,0.00505529
0.12,0.00505005
0.125,0.00504459
0.13,0.00503893
0.135,0.00503305
0.14,0.00502696
0.145,0.00502066
0.15,0.00501415
0.155,0.00500744
0.16,0.00500052
0.165,0.00499339
0.17,0.00498606
0.175,0.00497853
0.18,0.00497081
0.185,0.00496288
0.19,0.00495475
0.195,0.00494643
0.2,0.00493792
0.205,0.00492921
0.21,0.00492032
0.215,0.00491123
0.22,0.00490196
0.225,0.00489251
0.23,0.00488286
0.235,0.00487304
0.24,0.00486304
0.245,0.00485286
0.25,0.0048425
0.255,0.00483197
0.26,0.00482127
0.265,0.0048104
0.27,0.00479936
0.275,0.00478815
0.28,0.00477678
0.285,0.00476524
0.29,0.00475355
0.295,0.0047417
0.3,0.00472969
0.305,0.00471753
0.31,0.00470522
0.315,0.00469275
0.32,0.00468014
0.325,0.00466739
0.33,0.00465449
0.335,0.00464145
0.34,0.00462827
0.345,0.00461496
0.35,0.00460151
0.355,0.00458793
0.36,0.00457422
0.365,0.00456038
0.37,0.00454642
0.375,0.00453233
0.38,0.00451813
0.385,0.0045038
0.39,0.00448936
0.395,0.00447481
0.4,0.00446015
0.405,0.00444537
0.41,0.00443049
0.415,0.00441551
0.42,0.00440042
0.425,0.00438523
0.43,0.00436995
0.435,0.00435457
0.44,0.0043391
0.445,0.00432353
0.45,0.00430788
0.455,0.00429214
0.46,0.00427632
0.465,0.00426042
0.47,0.00424444
0.475,0.00422838
0.48,0.00421224
0.485,0.00419604
0.49,0.00417976
0.495,0.00416341
0.5,0.004147
0.505,0.00413053
0.51,0.00411399
0.515,0.0040974
0.52,0.00408074
0.525,0.00406404
0.53,0.00404728
0.535,0.00403047
0.54,0.00401361
0.545,0.0039967
0.55,0.00397975
0.555,0.00396276
0.56,0.00394572
0.565,0.00392865
0.57,0.00391155
0.575,0.00389441
0.58,0.00387723
0.585,0.00386003
0.59,0.0038428
0.595,0.00382554
0.6,0.00380826
0.605,0.00379095
0.61,0.00377363
0.615,0.00375629
0.62,0.00373893
0.625,0.00372155
0.63,0.00370416
0.635,0.00368676
0.64,0.00366935
0.645,0.00365194
0.65,0.00363451
0.655,0.00361709
0.66,0.00359966
0.665,0.00358223
0.67,0.0035648
0.675,0.00354737
0.68,0.00352995
0.685,0.00351253
0.69,0.00349512
0.695,0.00347772
0.7,0.00346033
0.705,0.00344295
0.71,0.00342558
0.715,0.00340823
0.72,0.00339089
0.725,0.00337358
0.73,0.00335628
0.735,0.003339
0.74,0.00332174
0.745,0.00330451
0.75,0.0032873
0.755,0.00327012
0.76,0.00325296
0.765,0.00323584
0.77,0.00321874
0.775,0.00320167
0.78,0.00318463
0.785,0.00316763
0.79,0.00315067
0.795,0.00313373
0.8,0.00311684
0.805,0.00309998
0.81,0.00308316
0.815,0.00306638
0.82,0.00304964
0.825,0.00303294
0.83,0.00301629
0.835,0.00299968
0.84,0.00298311
0.845,0.00296659
0.85,0.00295012
0.855,0.00293369
0.86,0.00291731
0.865,0.00290098
0.87,0.00288471
0.875,0.00286848
0.88,0.0028523
0.885,0.00283618
0.89,0.0028201
0.895,0.00280409
0.9,0.00278812
0.905,0.00277222
0.91,0.00275636
0.915,0.00274057
0.92,0.00272483
0.925,0.00270915
0.93,0.00269353
0.935,0.00267796
0.94,0.00266246
0.945,0.00264702
0.95,0.00263164
0.955,0.00261631
0.96,0.00260105
0.965,0.00258586
0.97,0.00257072
0.975,0.00255565
0.98,0.00254064
0.985,0.0025257
0.99,0.00251082
0.995,0.002496
1,0.00248126
1.005,0.00246657
1.01,0.00245195
1.015,0.0024374
1.02,0.00242292
1.025,0.0024085
1.03,0.00239415
1.035,0.00237986
1.04,0.00236565
1.045,0.0023515
1.05,0.00233742
1.055,0.00232341
1.06,0.00230946
1.065,0.00229559
1.07,0.00228179
1.075,0.00226805
1.08,0.00225438
1.085,0.00224079
1.09,0.00222726
1.095,0.0022138
1.1,0.00220042
1.105,0.0021871
1.11,0.00217385
1.115,0.00216068
1.12,0.00214757
1.125,0.00213454
1.13,0.00212157
1.135,0.00210868
1.14,0.00209585
1.145,0.0020831
1.15,0.00207042
1.155,0.00205781
1.16,0.00204527
1.165,0.00203279
1.17,0.00202039
1.175,0.00200807
1.18,0.00199581
