phi,ALICE,CMS
-1.28,0.00100936,0.000985841
-1.2544,0.00105451,0.00102922
-1.2288,0.00110165,0.00107448
-1.2032,0.00115084,0.00112168
-1.1776,0.00120213,0.00117086
-1.152,0.00125555,0.00122206
-1.1264,0.00131115,0.00127532
-1.1008,0.00136898,0.00133067
-1.0752,0.00142904,0.00138814
-1.0496,0.00149137,0.00144774
-1.024,0.00155598,0.00150949
-0.9984,0.00162288,0.00157339
-0.9728,0.00169205,0.00163943
-0.9472,0.00176348,0.00170758
-0.9216,0.00183715,0.00177783
-0.896,0.00191299,0.00185013
-0.8704,0.00199097,0.00192442
-0.8448,0.002071,0.00200063
-0.8192,0.00215299,0.00207867
-0.7936,0.00223684,0.00215844
-0.768,0.00232241,0.00223982
-0.7424,0.00240957,0.00232266
-0.7168,0.00249813,0.00240681
-0.6912,0.00258792,0.00249208
-0.6656,0.00267873,0.00257829
-0.64,0.00277032,0.0026652
-0.6144,0.00286244,0.00275259
-0.5888,0.00295482,0.00284018
-0.5632,0.00304716,0.00292772
-0.5376,0.00313916,0.00301489
-0.512,0.00323047,0.0031014
-0.4864,0.00332076,0.0031869
-0.4608,0.00340966,0.00327106
-0.4352,0.00349678,0.00335352
-0.4096,0.00358176,0.00343393
-0.384,0.00366419,0.0035119
-0.3584,0.00374368,0.00358708
-0.3328,0.00381983,0.00365908
-0.3072,0.00389225,0.00372754
-0.2816,0.00396055,0.00379209
-0.256,0.00402435,0.00385238
-0.2304,0.0040833,0.00390808
-0.2048,0.00413705,0.00395886
-0.1792,0.00418528,0.00400442
-0.1536,0.00422771,0.00404449
-0.128,0.00426408,0.00407883
-0.1024,0.00429415,0.00410723
-0.0768,0.00431774,0.0041295
-0.0512,0.0043347,0.00414552
-0.0256,0.00434492,0.00415517
-6.245e-17,0.00434833,0.00415839
0.0256,0.00434492,0.00415517
0.0512,0.0043347,0.00414552
0.0768,0.00431774,0.0041295
0.1024,0.00429415,0.00410723
0.128,0.00426408,0.00407883
0.1536,0.00422771,0.00404449
0.1792,0.00418528,0.00400442
0.2048,0.00413705,0.00395886
0.2304,0.0040833,0.00390808
0.256,0.00402435,0.00385238
0.2816,0.00396055,0.00379209
0.3072,0.00389225,0.00372754
0.3328,0.00381983,0.00365908
0.3584,0.00374368,0.00358708
0.384,0.00366419,0.0035119
0.4096,0.00358176,0.00343393
0.4352,0.00349678,0.00335352
0.4608,0.00340966,0.00327106
0.4864,0.00332076,0.0031869
0.512,0.00323047,0.0031014
0.5376,0.00313916,0.00301489
0.5632,0.00304716,0.00292772
0.5888,0.00295482,0.00284018
0.6144,0.00286244,0.00275259
0.64,0.00277032,0.0026652
0.6656,0.00267873,0.00257829
0.6912,0.00258792,0.00249208
0.7168,0.00249813,0.00240681
0.7424,0.00240957,0.00232266
0.768,0.00232241,0.00223982
0.7936,0.00223684,0.00215844
0.8192,0.00215299,0.00207867
0.8448,0.002071,0.00200063
0.8704,0.00199097,0.00192442
0.896,0.00191299,0.00185013
0.9216,0.00183715,0.00177783
0.9472,0.00176348,0.00170758
0.9728,0.00169205,0.00163943
0.9984,0.00162288,0.00157339
1.024,0.00155598,0.00150949
1.0496,0.00149137,0.00144774
1.0752,0.00142904,0.00138814
1.1008,0.00136898,0.00133067
1.1264,0.00131115,0.00127532
1.152,0.00125555,0.00122206
1.1776,0.00120213,0.00117086
1.2032,0.00115084,0.00112168
1.2288,0.00110165,0.00107448
1.2544,0.00105451,0.00102922
1.28,0.00100936,0.000985841
