phi,Ridge,Jet
-0.31,0.0761065,0.0525028
-0.305,0.0766601,0.0545203
-0.3,0.0772102,0.0565876
-0.295,0.0777564,0.0587043
-0.29,0.0782986,0.0608699
-0.285,0.0788366,0.0630837
-0.28,0.0793702,0.065345
-0.275,0.0798992,0.0676528
-0.27,0.0804234,0.0700061
-0.265,0.0809426,0.0724037
-0.26,0.0814566,0.0748442
-0.255,0.0819651,0.0773262
-0.25,0.0824681,0.079848
-0.245,0.0829652,0.0824078
-0.24,0.0834562,0.0850037
-0.235,0.083941,0.0876334
-0.23,0.0844194,0.0902948
-0.225,0.0848911,0.0929854
-0.22,0.085356,0.0957026
-0.215,0.0858138,0.0984436
-0.21,0.0862644,0.101205
-0.205,0.0867075,0.103985
-0.2,0.087143,0.106779
-0.195,0.0875706,0.109585
-0.19,0.0879902,0.112398
-0.185,0.0884016,0.115215
-0.18,0.0888046,0.118032
-0.175,0.0891989,0.120845
-0.17,0.0895845,0.123651
-0.165,0.0899611,0.126444
-0.16,0.0903285,0.129221
-0.155,0.0906866,0.131977
-0.15,0.0910353,0.134708
-0.145,0.0913742,0.13741
-0.14,0.0917034,0.140077
-0.135,0.0920225,0.142705
-0.13,0.0923315,0.145289
-0.125,0.0926302,0.147825
-0.12,0.0929184,0.150309
-0.115,0.093196,0.152734
-0.11,0.0934629,0.155097
-0.105,0.0937189,0.157393
-0.1,0.093964,0.159618
-0.095,0.0941979,0.161767
-0.09,0.0944205,0.163835
-0.085,0.0946318,0.165819
-0.08,0.0948316,0.167714
-0.075,0.0950198,0.169516
-0.07,0.0951964,0.171221
-0.065,0.0953612,0.172826
-0.06,0.0955141,0.174327
-0.055,0.0956551,0.175721
-0.05,0.0957841,0.177004
-0.045,0.095901,0.178174
-0.04,0.0960058,0.179228
-0.035,0.0960983,0.180165
-0.03,0.0961787,0.18098
-0.025,0.0962467,0.181674
-0.02,0.0963025,0.182243
-0.015,0.0963458,0.182688
-0.01,0.0963768,0.183006
-0.005,0.0963954,0.183197
8.20524e-16,0.0964016,0.183261
0.005,0.0963954,0.183197
0.01,0.0963768,0.183006
0.015,0.0963458,0.182688
0.02,0.0963025,0.182243
0.025,0.0962467,0.181674
0.03,0.0961787,0.18098
0.035,0.0960983,0.180165
0.04,0.0960058,0.179228
0.045,0.095901,0.178174
0.05,0.0957841,0.177004
0.055,0.0956551,0.175721
0.06,0.0955141,0.174327
0.065,0.0953612,0.172826
0.07,0.0951964,0.171221
0.075,0.0950198,0.169516
0.08,0.0948316,0.167714
0.085,0.0946318,0.165819
0.09,0.0944205,0.163835
0.095,0.0941979,0.161767
0.1,0.093964,0.159618
0.105,0.0937189,0.157393
0.11,0.0934629,0.155097
0.115,0.093196,0.152734
0.12,0.0929184,0.150309
0.125,0.0926302,0.147825
0.13,0.0923315,0.145289
0.135,0.0920225,0.142705
0.14,0.0917034,0.140077
0.145,0.0913742,0.13741
0.15,0.0910353,0.134708
0.155,0.0906866,0.131977
0.16,0.0903285,0.129221
0.165,0.0899611,0.126444
0.17,0.0895845,0.123651
0.175,0.0891989,0.120845
0.18,0.0888046,0.118032
0.185,0.0884016,0.115215
0.19,0.0879902,0.112398
0.195,0.0875706,0.109585
0.2,0.087143,0.106779
0.205,0.0867075,0.103985
0.21,0.0862644,0.101205
0.215,0.0858138,0.0984436
0.22,0.085356,0.0957026
0.225,0.0848911,0.0929854
0.23,0.0844194,0.0902948
0.235,0.083941,0.0876334
0.24,0.0834562,0.0850037
0.245,0.0829652,0.0824078
0.25,0.0824681,0.079848
0.255,0.0819651,0.0773262
0.26,0.0814566,0.0748442
0.265,0.0809426,0.0724037
0.27,0.0804234,0.0700061
0.275,0.0798992,0.0676528
0.28,0.0793702,0.065345
0.285,0.0788366,0.0630837
0.29,0.0782986,0.0608699
0.295,0.0777564,0.0587043
0.3,0.0772102,0.0565876
0.305,0.0766601,0.0545203
0.31,0.0761065,0.0525028
0.315,0.0755495,0.0505355
0.32,0.0749893,0.0486184
0.325,0.074426,0.0467516
0.33,0.0738599,0.0449353
0.335,0.0732912,0.0431691
0.34,0.0727201,0.041453
0.345,0.0721467,0.0397867
0.35,0.0715712,0.0381697
0.355,0.0709938,0.0366017
0.36,0.0704148,0.0350822
0.365,0.0698341,0.0336105
0.37,0.0692522,0.0321862
0.375,0.068669,0.0308085
0.38,0.0680849,0.0294767
0.385,0.0674998,0.0281901
0.39,0.0669142,0.0269478
0.395,0.0663279,0.025749
0.4,0.0657414,0.0245929
0.405,0.0651546,0.0234787
0.41,0.0645678,0.0224053
0.415,0.0639811,0.0213718
0.42,0.0633946,0.0203774
0.425,0.0628085,0.019421
0.43,0.062223,0.0185018
0.435,0.0616382,0.0176187
0.44,0.0610541,0.0167707
0.445,0.060471,0.0159569
0.45,0.059889,0.0151763
0.455,0.0593082,0.014428
0.46,0.0587287,0.0137109
0.465,0.0581507,0.0130241
0.47,0.0575742,0.0123667
0.475,0.0569994,0.0117376
0.48,0.0564264,0.0111361
0.485,0.0558553,0.0105611
0.49,0.0552863,0.0100117
0.495,0.0547193,0.00948713
0.5,0.0541545,0.0089864
0.505,0.053592,0.00850868
0.51,0.053032,0.00805313
0.515,0.0524744,0.00761893
0.52,0.0519194,0.00720527
0.525,0.051367,0.00681135
0.53,0.0508174,0.0064364
0.535,0.0502707,0.00607969
0.54,0.0497268,0.00574046
0.545,0.0491858,0.00541802
0.55,0.048648,0.00511167
0.555,0.0481132,0.00482074
0.56,0.0475816,0.00454457
0.565,0.0470532,0.00428253
0.57,0.0465281,0.00403402
0.575,0.0460064,0.00379843
0.58,0.0454881,0.00357519
0.585,0.0449732,0.00336375
0.59,0.0444618,0.00316358
0.595,0.043954,0.00297414
0.6,0.0434497,0.00279496
0.605,0.0429491,0.00262554
0.61,0.0424522,0.00246543
0.615,0.041959,0.00231417
0.62,0.0414696,0.00217134
0.625,0.0409839,0.00203653
0.63,0.040502,0.00190935
0.635,0.040024,0.0017894
0.64,0.0395498,0.00167634
0.645,0.0390795,0.0015698
0.65,0.0386132,0.00146947
0.655,0.0381507,0.001375
0.66,0.0376922,0.00128611
0.665,0.0372377,0.0012025
0.67,0.0367872,0.00112388
0.675,0.0363406,0.00104999
0.68,0.0358981,0.000980572
0.685,0.0354596,0.000915388
0.69,0.0350251,0.000854204
0.695,0.0345946,0.000796797
0.7,0.0341682,0.000742958
0.705,0.0337458,0.000692487
0.71,0.0333275,0.000645191
0.715,0.0329132,0.000600891
0.72,0.0325029,0.000559414
0.725,0.0320967,0.000520596
0.73,0.0316945,0.000484282
0.735,0.0312963,0.000450325
0.74,0.0309022,0.000418585
0.745,0.0305121,0.000388929
0.75,0.030126,0.000361234
0.755,0.0297439,0.000335379
0.76,0.0293657,0.000311253
0.765,0.0289916,0.000288749
0.77,0.0286214,0.000267767
0.775,0.0282552,0.000248212
0.78,0.0278929,0.000229996
0.785,0.0275345,0.000213032
0.79,0.0271801,0.000197242
0.795,0.0268295,0.000182551
0.8,0.0264828,0.000168888
0.805,0.02614,0.000156186
0.81,0.0258009,0.000144383
0.815,0.0254657,0.000133419
0.82,0.0251343,0.00012324
0.825,0.0248067,0.000113792
0.83,0.0244828,0.000105027
0.835,0.0241627,9.6899e-05
0.84,0.0238462,8.9365e-05
0.845,0.0235334,8.23842e-05
0.85,0.0232243,7.59189e-05
0.855,0.0229188,6.99333e-05
0.86,0.022617,6.43943e-05
0.865,0.0223187,5.92706e-05
0.87,0.0220239,5.4533e-05
0.875,0.0217327,5.01544e-05
0.88,0.021445,4.61091e-05
0.885,0.0211608,4.23733e-05
0.89,0.02088,3.89248e-05
0.895,0.0206027,3.57428e-05
0.9,0.0203288,3.2808e-05
0.905,0.0200582,3.01022e-05
0.91,0.0197909,2.76087e-05
0.915,0.019527,2.53117e-05
0.92,0.0192663,2.31966e-05
0.925,0.0190089,2.12498e-05
0.93,0.0187548,1.94587e-05
0.935,0.0185038,1.78115e-05
0.94,0.018256,1.62973e-05
0.945,0.0180113,1.49059e-05
0.95,0.0177697,1.36278e-05
0.955,0.0175313,1.24544e-05
0.96,0.0172958,1.13775e-05
0.965,0.0170634,1.03896e-05
0.97,0.016834,9.48374e-06
0.975,0.0166075,8.65339e-06
0.98,0.016384,7.8926e-06
0.985,0.0161633,7.19583e-06
0.99,0.0159456,6.55796e-06
0.995,0.0157307,5.97425e-06
1,0.0155186,5.44033e-06
1.005,0.0153092,4.95215e-06
1.01,0.0151027,4.50598e-06
1.015,0.0148988,4.09837e-06
1.02,0.0146977,3.72615e-06
1.025,0.0144992,3.38638e-06
1.03,0.0143033,3.07636e-06
1.035,0.0141101,2.79361e-06
1.04,0.0139194,2.53583e-06
1.045,0.0137313,2.30092e-06
1.05,0.0135457,2.08693e-06
1.055,0.0133627,1.89209e-06
1.06,0.013182,1.71476e-06
1.065,0.0130038,1.55342e-06
1.07,0.012828,1.4067e-06
1.075,0.0126546,1.27332e-06
1.08,0.0124836,1.15213e-06
1.085,0.0123148,1.04206e-06
1.09,0.0121484,9.4212e-07
1.095,0.0119842,8.51427e-07
1.1,0.0118223,7.69155e-07
1.105,0.0116626,6.94555e-07
1.11,0.0115051,6.26937e-07
1.115,0.0113497,5.65676e-07
1.12,0.0111965,5.10195e-07
1.125,0.0110454,4.59971e-07
1.13,0.0108964,4.14524e-07
1.135,0.0107494,3.73417e-07
1.14,0.0106044,3.36251e-07
1.145,0.0104615,3.02663e-07
1.15,0.0103206,2.72319e-07
1.155,0.0101816,2.4492e-07
1.16,0.0100445,2.20188e-07
1.165,0.00990934,1.97874e-07
1.17,0.00977607,1.77749e-07
1.175,0.00964465,1.59607e-07
1.18,0.00951506,1.43259e-07
1.185,0.00938729,1.28533e-07
1.19,0.00926131,1.15274e-07
1.195,0.00913709,1.03342e-07
1.2,0.00901461,9.26068e-08
1.205,0.00889385,8.29534e-08
1.21,0.00877478,7.42763e-08
1.215,0.00865739,6.648e-08
1.22,0.00854165,5.94779e-08
1.225,0.00842754,5.31917e-08
1.23,0.00831503,4.75507e-08
1.235,0.00820412,4.24907e-08
1.24,0.00809477,3.79538e-08
1.245,0.00798696,3.38876e-08
1.25,0.00788067,3.02447e-08
1.255,0.00777589,2.69825e-08
1.26,0.00767259,2.40624e-08
1.265,0.00757076,2.14496e-08
1.27,0.00747036,1.91128e-08
1.275,0.00737139,1.70236e-08
1.28,0.00727382,1.51567e-08
1.285,0.00717764,1.3489e-08
1.29,0.00708282,1.19999e-08
1.295,0.00698935,1.06709e-08
1.3,0.0068972,9.48519e-09
1.305,0.00680637,8.42781e-09
1.31,0.00671682,7.48527e-09
1.315,0.00662856,6.64543e-09
1.32,0.00654154,5.89742e-09
1.325,0.00645577,5.23147e-09
1.33,0.00637121,4.63884e-09
1.335,0.00628786,4.11166e-09
1.34,0.0062057,3.64291e-09
1.345,0.00612471,3.22629e-09
1.35,0.00604487,2.85615e-09
1.355,0.00596617,2.52744e-09
1.36,0.00588859,2.23565e-09
1.365,0.00581212,1.97674e-09
1.37,0.00573674,1.7471e-09
1.375,0.00566243,1.54351e-09
1.38,0.00558918,1.36309e-09
1.385,0.00551698,1.20326e-09
1.39,0.00544581,1.06174e-09
1.395,0.00537565,9.36485e-10
1.4,0.0053065,8.25668e-10
1.405,0.00523833,7.27666e-10
1.41,0.00517113,6.41034e-10
1.415,0.00510489,5.64485e-10
1.42,0.0050396,4.96874e-10
1.425,0.00497524,4.37182e-10
1.43,0.00491179,3.84504e-10
1.435,0.00484925,3.38035e-10
1.44,0.0047876,2.9706e-10
1.445,0.00472683,2.60945e-10
1.45,0.00466693,2.29127e-10
1.455,0.00460788,2.01106e-10
1.46,0.00454967,1.76439e-10
1.465,0.0044923,1.54735e-10
1.47,0.00443573,1.35645e-10
1.475,0.00437998,1.18861e-10
1.48,0.00432501,1.04111e-10
1.485,0.00427083,9.11544e-11
1.49,0.00421743,7.97773e-11
1.495,0.00416478,6.97916e-11
1.5,0.00411288,6.10307e-11
