pt, RidgeDis
3.050000, 0.035209
3.060000, 0.034455
3.070000, 0.033718
3.080000, 0.032998
3.090000, 0.032294
3.100000, 0.031607
3.110000, 0.030935
3.120000, 0.030279
3.130000, 0.029638
3.140000, 0.029011
3.150000, 0.028398
3.160000, 0.027800
3.170000, 0.027214
3.180000, 0.026642
3.190000, 0.026083
3.200000, 0.025537
3.210000, 0.025002
3.220000, 0.024480
3.230000, 0.023969
3.240000, 0.023470
3.250000, 0.022982
3.260000, 0.022505
3.270000, 0.022038
3.280000, 0.021582
3.290000, 0.021136
3.300000, 0.020699
3.310000, 0.020272
3.320000, 0.019855
3.330000, 0.019447
3.340000, 0.019048
3.350000, 0.018657
3.360000, 0.018275
3.370000, 0.017902
3.380000, 0.017536
3.390000, 0.017179
3.400000, 0.016829
3.410000, 0.016487
3.420000, 0.016152
3.430000, 0.015824
3.440000, 0.015504
3.450000, 0.015190
3.460000, 0.014883
3.470000, 0.014583
3.480000, 0.014290
3.490000, 0.014002
3.500000, 0.013721
3.510000, 0.013445
3.520000, 0.013176
3.530000, 0.012912
3.540000, 0.012654
3.550000, 0.012401
3.560000, 0.012154
3.570000, 0.011912
3.580000, 0.011675
3.590000, 0.011443
3.600000, 0.011216
3.610000, 0.010994
3.620000, 0.010776
3.630000, 0.010563
3.640000, 0.010355
3.650000, 0.010150
3.660000, 0.009950
3.670000, 0.009755
3.680000, 0.009563
3.690000, 0.009375
3.700000, 0.009191
3.710000, 0.009011
3.720000, 0.008835
3.730000, 0.008662
3.740000, 0.008493
3.750000, 0.008328
3.760000, 0.008165
3.770000, 0.008007
3.780000, 0.007851
3.790000, 0.007699
3.800000, 0.007549
3.810000, 0.007403
3.820000, 0.007260
3.830000, 0.007120
3.840000, 0.006982
3.850000, 0.006847
3.860000, 0.006716
3.870000, 0.006586
3.880000, 0.006460
3.890000, 0.006336
3.900000, 0.006214
3.910000, 0.006095
3.920000, 0.005978
3.930000, 0.005864
3.940000, 0.005752
3.950000, 0.005642
3.960000, 0.005534
3.970000, 0.005429
3.980000, 0.005326
3.990000, 0.005224
4.000000, 0.005125
