pt, RidgeDis
3.050000, 0.023159
3.060000, 0.022724
3.070000, 0.022297
3.080000, 0.021878
3.090000, 0.021467
3.100000, 0.021064
3.110000, 0.020668
3.120000, 0.020280
3.130000, 0.019899
3.140000, 0.019526
3.150000, 0.019160
3.160000, 0.018800
3.170000, 0.018448
3.180000, 0.018102
3.190000, 0.017762
3.200000, 0.017429
3.210000, 0.017103
3.220000, 0.016783
3.230000, 0.016468
3.240000, 0.016160
3.250000, 0.015858
3.260000, 0.015561
3.270000, 0.015270
3.280000, 0.014985
3.290000, 0.014705
3.300000, 0.014430
3.310000, 0.014161
3.320000, 0.013897
3.330000, 0.013638
3.340000, 0.013383
3.350000, 0.013134
3.360000, 0.012889
3.370000, 0.012650
3.380000, 0.012414
3.390000, 0.012183
3.400000, 0.011957
3.410000, 0.011735
3.420000, 0.011517
3.430000, 0.011303
3.440000, 0.011093
3.450000, 0.010887
3.460000, 0.010686
3.470000, 0.010488
3.480000, 0.010294
3.490000, 0.010103
3.500000, 0.009916
3.510000, 0.009733
3.520000, 0.009553
3.530000, 0.009377
3.540000, 0.009204
3.550000, 0.009034
3.560000, 0.008867
3.570000, 0.008704
3.580000, 0.008544
3.590000, 0.008386
3.600000, 0.008232
3.610000, 0.008081
3.620000, 0.007932
3.630000, 0.007787
3.640000, 0.007644
3.650000, 0.007503
3.660000, 0.007366
3.670000, 0.007231
3.680000, 0.007099
3.690000, 0.006969
3.700000, 0.006841
3.710000, 0.006716
3.720000, 0.006593
3.730000, 0.006473
3.740000, 0.006355
3.750000, 0.006239
3.760000, 0.006125
3.770000, 0.006014
3.780000, 0.005904
3.790000, 0.005797
3.800000, 0.005691
3.810000, 0.005588
3.820000, 0.005486
3.830000, 0.005387
3.840000, 0.005289
3.850000, 0.005193
3.860000, 0.005099
3.870000, 0.005007
3.880000, 0.004916
3.890000, 0.004827
3.900000, 0.004740
3.910000, 0.004654
3.920000, 0.004570
3.930000, 0.004488
3.940000, 0.004407
3.950000, 0.004327
3.960000, 0.004249
3.970000, 0.004173
3.980000, 0.004098
3.990000, 0.004024
4.000000, 0.003952
